_rs_gaia,_q,_r_gaia,EDR3Name_gaia,RA_ICRS_gaia,e_RA_ICRS_gaia,DE_ICRS_gaia,e_DE_ICRS_gaia,Source_gaia,SolID_gaia,RandomI_gaia,Epoch_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,E_BP_RP__gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RVDR2_gaia,e_RVDR2_gaia,o_RVDR2_gaia,Tefftemp_gaia,loggtemp_gaia,__Fe_H_temp_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,PS1_gaia,SDSSDR13_gaia,SkyMapper2_gaia,URAT1_gaia,GmagCorr_gaia,e_GmagCorr_gaia,FGCorr_gaia,E_BP_RP_Corr_gaia,RAJ2000_gaia,e_RAJ2000_gaia,DEJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia,_r_gaiadist,RA_ICRS_gaiadist,DE_ICRS_gaiadist,rgeo_gaiadist,b_rgeo_gaiadist,B_rgeo_gaiadist,rpgeo_gaiadist,b_rpgeo_gaiadist,B_rpgeo_gaiadist,Flag_gaiadist
[0.1601202240451963],285.0,0.1601202240451963,Gaia EDR3 1034627148815879424,129.34337344976,0.068,58.41717916559,0.0614,1034627148815879424,1636042515805110272,1351139957,2016.0,-0.0171,0.1066,-0.1608,0.165,0.127,0.07,-0.105,0.078,0.2333,-0.3231,-0.639,-0.1028,-0.142,-0.1734,-0.3366,0.3472,0.051,0.0695,550,0,550,0,0.1035,570.22,0.0,0.0,31,1,1.623,,,,,,,,63,23,0.119158,88,34,0,0.0366,177.0,0,0,1.003,0.142,0.127,0.18,0.598,96.945,-64.493,-52.631,-21.381,0,756,1431.7,2.9117,491.715,17.797718,0.003531,83,854.39,9.1742,93.13,18.009401,0.011988,80,863.71,7.8413,110.149,17.406975,0.010557,0,1,0,2,0,1.2,0.602426,0.211683,0.390743,,,0,,,,158.6608077833,36.6058628818,115.0483483597,38.3508869635,178101293433251328,1237663548515549184,,743220409,17.797718,0.003531,1431.7,0.015,129.34337237426,1.1618,58.41717963442,1.2705,0.0803,0.16,129.34337344976,58.41717916559,7015.20068,4634.6416,12280.1484,7555.00049,6456.28076,8917.0127,10022.0
[0.05464260972573775],286.0,0.05464260972573775,Gaia EDR3 1092563405779922048,129.43750554876,0.0373,65.22647384612,0.0719,1092563405779922048,1636042515805110272,741944592,2016.0,0.1475,0.082,1.7984,0.033,-0.014,0.046,0.029,0.082,0.4923,-0.1974,-0.0395,-0.2342,-0.2461,-0.1175,-0.6095,0.0507,0.1106,0.3131,922,0,916,6,-0.4372,928.6,0.0,0.0,31,1,1.585,,,,,,,,107,28,0.126483,114,54,0,0.095,9.43,0,0,0.989,0.0941,0.605,0.327,0.348,-11.22,-68.716,-48.748,19.926,0,939,1661.0,6.394,259.774,17.636446,0.005006,108,946.83,13.205,71.7,17.897861,0.015398,106,1028.6,12.1,85.006,17.21727,0.01332,0,0,0,0,0,1.189,0.680592,0.261415,0.419176,,,0,,,,150.3440510723,35.5122374736,112.0223436093,44.7743311214,186271294374882528,1237666463731351552,,777153003,17.636446,0.005006,1661.0,-0.001,129.43750569925,0.7348,65.22647371566,1.3587,0.3207,0.055,129.43750554876,65.22647384612,4102.03076,3346.43091,5145.8252,4848.1001,4122.19043,5908.0332,10013.0
[0.05261046357768831],287.0,0.05261046357768831,Gaia EDR3 909839996470169856,129.45665668802,0.1988,36.69599610416,0.112,909839996470169856,1636042515805110272,140951463,2016.0,0.396,0.2595,1.5264,0.347,0.138,0.233,0.318,0.189,-0.0345,-0.3596,-0.195,0.1976,0.0074,0.0698,0.0458,0.3648,-0.27,-0.2084,405,0,404,1,-0.3112,406.42,0.0,0.0,31,0,1.447,,,,,,,,46,19,0.349409,46,11,0,0.0472,148.0,0,0,0.988,0.381,0.411,0.127,0.532,-173.599,7.726,45.866,-21.14,0,401,451.99,1.17,386.33,19.049536,0.003936,42,200.76,7.8238,25.66,19.58185,0.042404,39,334.05,6.4786,51.563,18.438354,0.021393,0,1,0,1,0,1.183,1.143496,0.532314,0.611181,,,0,,,,185.752962343,36.2972729929,122.310543822,17.5777802764,152031294566445824,1237657775540535552,,634173773,19.049536,0.003936,451.99,-0.047,129.45665592561,3.7647,36.69599468982,3.0179,-0.2192,0.053,129.45665668802,36.69599610416,1956.50146,1400.70483,3041.16528,3525.70337,3038.93066,4153.61523,10033.0
[0.5794350639829682],288.0,0.5794350639829682,Gaia EDR3 1030332967501461504,129.51533120241,0.7099,54.11169542084,0.7116,1030332967501461504,1636042515805110272,373188387,2016.0,,,,,,,,,-0.1435,,,,,,,,,,271,0,269,2,17.866,922.56,6.399,36.1,3,0,,,,,,,,,31,17,1.94764,33,6,0,0.187,43.5,0,0,,0.223,0.0902,0.271,0.539,-142.243,43.178,19.619,-18.252,0,282,243.47,2.2778,106.888,19.721264,0.010525,29,582.61,19.917,29.252,18.425102,0.037221,31,1270.5,29.432,43.167,16.987959,0.025435,0,0,0,2,0,7.611,1.437143,-1.296162,2.733305,,,0,,,,164.0058032537,37.1194478509,116.8383271457,34.2927222128,172931295153334720,1237651272961622272,,721222334,19.721264,0.010525,243.47,6.349,129.51533120241,0.7099,54.11169542084,0.7116,-0.1435,,,,,,,,,,
[0.12419833829489993],289.0,0.12419833829489993,Gaia EDR3 704684527024607616,129.66320063529,0.1625,28.98131197262,0.1079,704684527024607616,1636042515805110272,1469832616,2016.0,-0.1302,0.1868,-0.697,0.316,-0.307,0.198,0.075,0.162,-0.2504,0.0255,0.0045,0.1739,-0.114,0.08,0.1447,0.1772,0.0047,-0.3838,317,0,315,2,1.9022,374.68,0.269,0.429,31,0,1.374,,,,,,,,37,19,0.299603,51,10,0,0.0527,13.7,0,0,1.076,0.16,0.471,0.12,0.335,-129.58,13.452,-22.196,-26.806,0,384,774.05,1.8468,419.135,18.465445,0.003782,42,244.65,7.0499,34.704,19.367157,0.03141,43,761.99,13.174,57.839,17.543016,0.019148,0,1,0,4,0,1.3,1.82414,0.901712,0.922428,,,0,,,,195.0876327,34.8903249137,124.5601593201,10.1761191844,142771296632308192,1237660961324990464,,595171278,18.465445,0.003782,774.05,-0.011,129.66320219683,3.1745,28.98131163717,2.5797,-0.3982,0.124,129.66320063529,28.98131197262,6318.854,3481.64307,9819.43164,1561.30481,1381.60498,2531.43701,10133.0
[0.198675343067299],291.0,0.198675343067299,Gaia EDR3 913401417711471232,130.14757531655,0.0903,41.44600371698,0.0586,913401417711471232,1636042515805110272,957420075,2016.0,-0.0032,0.1168,-0.027,0.152,-0.148,0.109,-0.036,0.092,0.0012,-0.3945,-0.038,0.3347,-0.1725,0.1594,-0.0149,0.1122,-0.4145,-0.0689,329,0,329,0,-0.5551,321.92,0.0,0.0,31,1,1.657,,,,,,,,38,19,0.154224,40,10,0,0.054,167.0,1,0,0.977,0.31,0.306,0.13,0.52,-152.619,8.023,4.766,-23.341,0,343,1639.7,7.9096,207.311,17.650423,0.005918,37,1090.4,20.485,53.232,17.744532,0.020586,35,908.52,17.53,51.828,17.352057,0.021287,0,3,0,1,0,1.219,0.392475,0.094109,0.298367,,,0,,,,179.9449939775,37.4213495052,121.4899215993,22.2953174261,157731301476085888,1237657770165469184,,658209037,17.650423,0.005918,1639.7,0.046,130.14757619313,1.7559,41.4460038758,1.4703,-0.0921,0.199,130.14757531655,41.44600371698,5091.24707,3755.46802,7604.75977,10748.4609,7996.91553,13561.6055,10022.0
"[0.07236228356157569, 2.721153138215776]",293.0,0.07236228356157569,Gaia EDR3 3080049553383166208,130.27829909195,0.0381,3.20189798318,0.0249,3080049553383166208,1636042515805110272,1189296067,2016.0,-0.1341,0.0504,-2.661,0.027,0.026,0.052,0.006,0.039,-0.321,-0.1506,-0.2049,0.0328,0.235,0.1073,-0.1845,0.3499,-0.1319,-0.2099,435,9,434,1,0.759,469.81,0.064,0.381,31,1,1.584,,,,,,,,50,21,0.0751548,52,17,0,0.0111,149.0,0,0,1.025,,,,,,,,,0,451,5962.4,13.076,455.975,16.248821,0.003642,46,3394.0,35.464,95.701,16.511772,0.011683,45,4014.5,26.745,150.105,15.738817,0.008161,0,4,0,3,0,1.243,0.772955,0.262951,0.510004,,,0,,,,223.1614881859,25.7637139885,131.8339060228,-14.5810892422,111841302782952688,1237658297911017728,77646754,467110530,16.248821,0.003642,5962.4,0.045,130.27829897436,0.8328,3.20189795438,0.6358,-0.2123,0.072,130.27829909195,3.20189798318,11914.0586,9367.29395,15834.5947,7831.79736,6538.1626,11694.0225,10033.0
[1.2539722361318628],294.0,1.2539722361318628,Gaia EDR3 603115942114241408,130.36328012933,0.1961,13.23672764424,0.0797,603115942114241408,1636042515805110272,1492588727,2016.0,-0.096,0.2214,-0.4338,0.384,0.062,0.274,0.379,0.198,-0.2792,0.0354,-0.126,0.1438,0.1942,0.165,-0.0937,0.2993,-0.2782,-0.2221,517,0,516,1,0.7187,558.31,0.259,0.424,31,1,1.588,,,,,,,,60,18,0.394095,64,9,0,0.196,6.35,0,0,1.022,0.482,0.663,0.467,0.229,-164.075,8.005,-47.565,-2.364,0,527,602.23,3.2321,186.329,18.737965,0.006446,60,373.35,10.375,35.986,18.908264,0.0303,57,408.11,11.29,36.147,18.220943,0.030273,0,5,0,4,0,1.298,0.687321,0.1703,0.517021,,,0,,,,213.011367548,30.2976736739,129.2505840914,-4.8734254039,123881303633024576,1237667782274908416,,,18.737965,0.006446,602.23,0.106,130.3632798447,4.4184,13.23672596182,3.1835,-0.2309,1.254,130.36328012933,13.23672764424,3872.11987,2346.80005,6531.94873,7688.46973,6363.05273,10106.6104,10033.0
[0.25364875222164335],295.0,0.25364875222164335,Gaia EDR3 603103057213355136,130.40122801556,0.2825,13.14926128198,0.1189,603103057213355136,1636042515805110272,1557826910,2016.0,-0.1219,0.3158,-0.386,0.195,0.009,0.376,-0.195,0.288,-0.3088,0.0055,-0.1257,0.1218,0.1694,0.1261,-0.0434,0.2614,-0.2327,-0.289,558,0,555,3,-0.8076,543.75,0.0,0.0,95,0,,1.6264,0.0494,-0.011,-0.167,0.013,0.002,0.116,64,18,0.550604,69,69,0,0.0374,154.0,0,1,0.975,0.548,0.669,0.507,0.242,-164.709,9.265,-48.413,0.447,0,559,333.53,0.88261,377.887,19.379543,0.003981,63,187.53,4.9783,37.669,19.655882,0.028958,61,214.71,5.793,37.065,18.91824,0.029536,0,0,0,0,0,1.206,0.737642,0.276339,0.461304,,,0,,,,213.1213186624,30.2959824665,129.3091122072,-4.9483584331,123771304012379600,1237667782274908416,,,19.383277,0.003988,332.38,0.011,130.4012279757,6.0522,13.14926214642,4.6147,-0.2959,0.254,130.40122801556,13.14926128198,2578.98486,1841.57617,3777.70312,9132.23828,7577.89551,11151.6924,10033.0
[0.11771055269043323],296.0,0.11771055269043323,Gaia EDR3 706051464792502016,130.77012226907,0.1408,29.4982659442,0.0776,706051464792502016,1636042515805110272,954013514,2016.0,0.3864,0.1681,2.2991,0.14,0.119,0.171,-0.075,0.152,-0.1562,-0.0403,0.0052,0.2738,0.1077,0.1366,0.1556,0.1457,0.088,-0.3673,404,0,401,3,0.2074,418.99,0.0,0.0,31,1,1.6,,,,,,,,46,17,0.264414,55,12,1,0.0619,25.1,0,0,1.007,0.339,0.548,0.238,0.238,-176.74,13.165,56.871,-20.098,0,451,788.44,1.8418,428.075,18.445448,0.003745,51,451.59,10.851,41.616,18.701677,0.026238,49,498.59,7.8006,63.917,18.003548,0.017402,0,1,0,4,0,1.205,0.69813,0.256229,0.4419,,,0,,,,194.760393919,35.9528882382,125.3711525157,10.9274545742,143391307701508480,1237661126688440320,,598170293,18.445448,0.003745,788.44,0.013,130.77012166244,2.743,29.49826627683,2.4275,-0.3873,0.118,130.77012226907,29.4982659442,2050.97876,1673.20276,2577.77637,5849.44287,4933.1499,6973.97461,10033.0
[0.14378507319462308],297.0,0.14378507319462308,Gaia EDR3 706048436839224832,130.79123499611,0.3373,29.48883250516,0.1845,706048436839224832,1636042515805110272,470748445,2016.0,-0.3635,0.4156,-0.8746,1.063,0.865,0.439,-0.617,0.343,-0.1454,-0.0328,-0.0415,0.122,0.1615,0.0357,0.2714,0.0553,0.1063,-0.3001,403,0,399,4,-0.3777,403.65,0.0,0.0,31,1,1.496,,,,,,,,46,17,0.639654,55,13,0,0.0362,134.0,0,0,0.986,0.348,0.537,0.256,0.243,174.75,11.379,54.112,-21.182,0,441,233.77,0.84936,275.236,19.765373,0.004812,48,115.04,6.3625,18.081,20.186392,0.060112,47,168.57,5.8059,29.034,19.18094,0.037585,0,2,0,2,0,1.213,1.005451,0.421019,0.584433,,,0,,,,194.7770944397,35.9685076377,125.391743636,10.9232200634,143381307912797136,1237661126688440576,,,19.765373,0.004812,233.77,-0.004,130.79123057774,7.0422,29.4888352471,5.441,-0.3091,0.144,130.79123499611,29.48883250516,2573.63037,1723.04541,3566.79834,6135.08643,5196.7002,7175.72217,10033.0
[0.23216082669240917],298.0,0.23216082669240917,Gaia EDR3 914225707834958080,132.04144420599,1.8932,44.81733980485,4.4244,914225707834958080,1636042515805110272,223710743,2016.0,,,,,,,,,0.1023,,,,,,,,,,54,0,54,0,0.7382,55.95,0.0,0.0,3,0,,,,,,,,,6,6,15.8672,7,0,1,0.0766,25.9,0,0,,0.234,0.312,0.33,0.506,-179.112,38.16,21.533,-21.323,0,62,63.999,1.5185,42.145,21.171928,0.025909,6,61.349,12.022,5.103,20.869028,0.212778,6,50.91,9.3453,5.448,20.480888,0.199339,0,0,0,0,0,1.754,0.38814,-0.3029,0.69104,,,0,,,,175.7610658936,38.9927160466,121.8818615715,25.9210792732,161781320413971488,1237657609112649984,,,21.171928,0.025909,63.999,0.582,132.04144420599,1.8932,44.81733980485,4.4244,0.1023,,,,,,,,,,
[0.41486920261283056],299.0,0.41486920261283056,Gaia EDR3 1010303129813602432,132.11395030148,0.8732,44.90963267395,0.7455,1010303129813602432,1636042515805110272,560811679,2016.0,2.083,1.3394,1.5552,0.412,0.388,1.127,-0.139,0.816,-0.1747,-0.311,0.0514,0.2055,0.2993,0.313,0.0941,0.581,-0.0046,0.0405,151,0,151,0,-0.3819,152.69,0.0,0.0,31,0,1.57,,,,,,,,18,15,1.70016,50,5,1,0.0209,93.8,0,0,0.975,0.256,0.243,0.0604,0.549,-166.899,28.756,31.645,-21.412,0,402,106.93,0.76684,139.448,20.61458,0.008259,40,73.525,5.5754,13.187,20.672447,0.082378,38,74.751,7.0528,10.599,20.063848,0.10251,0,1,0,0,0,1.387,0.608599,0.057867,0.550732,,,0,,,,175.6437270336,39.0460837953,121.9060154773,26.0244598719,161891321139992288,1237654651492696320,,,20.61458,0.008259,106.93,0.201,132.11394786645,18.0125,44.90963329055,13.0089,0.0123,0.415,132.11395030148,44.90963267395,850.871948,407.519043,1391.83008,959.151428,476.021942,3186.19653,20023.0
[0.21640619973318986],302.0,0.21640619973318986,Gaia EDR3 1010303679569430016,132.16933484279,1.1535,44.95917804539,0.7496,1010303679569430016,1636042515805110272,807683452,2016.0,0.4712,1.1647,0.4046,1.512,1.504,1.212,-0.152,1.06,-0.1396,-0.3623,-0.2992,0.3961,-0.098,0.2971,-0.2825,0.3383,0.0251,-0.3226,174,0,174,0,0.9872,189.38,2.205,1.02,95,0,,1.3428,0.3166,-0.403,-0.14,0.214,0.23,-0.091,20,13,1.94677,43,8,2,0.0543,34.1,0,0,1.052,0.416,0.358,0.135,0.4,-134.009,14.879,-29.759,-21.067,0,357,93.783,0.74383,126.081,20.757053,0.009041,30,54.831,7.4723,7.338,20.99098,0.14799,29,65.948,6.4984,10.148,20.199896,0.107054,0,2,0,0,0,1.288,0.791084,0.233927,0.557157,,,0,,,,175.5809248245,39.0862629341,121.9313034914,26.0834162889,161951321693631744,1237654651492696576,,,20.760849,0.00907,93.456,0.089,132.16932539716,19.7643,44.95917872063,17.1883,-0.3482,0.216,132.16933484279,44.95917804539,1916.79163,986.091064,2636.19702,13613.5547,11187.4814,17423.7344,20033.0
[0.22812491485724107],303.0,0.22812491485724107,Gaia EDR3 1041401789709366272,132.19208420182,0.0392,61.2096799335,0.0433,1041401789709366272,1636042515805110272,1008407475,2016.0,-0.1475,0.0567,-2.6027,0.023,0.016,0.043,-0.017,0.056,0.2298,-0.3008,-0.2553,-0.1048,-0.1761,-0.1326,-0.2876,0.2311,0.0073,0.1252,466,0,464,2,1.2915,519.02,0.07,0.227,31,1,1.598,,,,,,,,53,25,0.0802201,58,22,0,0.00387,159.0,1,0,1.042,0.0675,0.172,0.112,0.365,-124.668,-66.506,52.215,-20.206,0,500,3015.0,6.2497,482.428,16.98913,0.003558,53,1727.8,16.259,106.269,17.244804,0.010591,51,1981.3,15.159,130.703,16.505505,0.009126,0,3,0,2,0,1.23,0.7393,0.255674,0.483625,,,0,,,,154.9135290788,37.5600157397,115.570924534,41.4629419323,181451321920822336,1237663916270878720,,757202782,16.98913,0.003558,3015.0,0.035,132.19208405356,0.6978,61.20968000856,0.9107,0.134,0.228,132.19208420182,61.2096799335,13563.7441,9318.65039,19700.7773,7530.4624,6271.96338,8966.98535,10033.0
[0.10639458383036582],304.0,0.10639458383036582,Gaia EDR3 598871135740278912,132.20672270779,0.1088,11.29159864643,0.0604,598871135740278912,1636042515805110272,942549748,2016.0,-0.1692,0.1367,-1.2379,0.047,-0.036,0.142,-0.03,0.099,-0.23,-0.185,-0.2314,0.2372,0.0953,0.1773,-0.169,0.5287,-0.3416,-0.2469,389,0,387,2,-0.2578,389.96,0.0,2.06e-15,31,1,1.628,,,,,,,,44,19,0.212214,47,9,0,0.0363,95.6,0,0,0.99,0.269,0.566,0.242,0.234,-165.745,7.545,-50.406,-17.982,0,391,1178.9,3.8932,302.801,18.00871,0.004522,43,750.44,11.278,66.539,18.15025,0.016554,40,707.45,10.251,69.014,17.623657,0.01618,0,1,0,0,0,1.237,0.526592,0.141539,0.385054,,,0,,,,215.9381308173,31.1328380138,131.5117962274,-6.2746847196,121551322067220432,1237671124833206272,,507145790,18.00871,0.004522,1178.9,0.056,132.20672287066,2.2925,11.2915987811,1.5927,-0.2604,0.106,132.20672270779,11.29159864643,5870.23291,4301.39941,8407.81836,7064.5083,5177.96973,9826.28516,10023.0
[2.751506008076049],306.0,2.751506008076049,Gaia EDR3 1010302275115967360,132.23550364154,0.9042,44.87427594155,0.8562,1010302275115967360,1636042515805110272,743630637,2016.0,0.2706,1.3688,0.1977,19.507,-6.208,1.384,-18.493,1.698,-0.3143,0.0265,-0.137,0.1892,-0.2128,0.0714,-0.1201,0.4904,-0.317,-0.5473,162,0,162,0,1.2782,186.92,2.235,1.09,95,0,,1.6305,0.3007,-0.221,-0.02,-0.379,-0.215,0.224,19,16,2.72733,38,4,0,0.0348,71.9,0,0,1.071,0.303,0.349,0.145,0.522,-131.973,43.63,-16.309,-23.802,0,315,91.731,0.78195,117.311,20.781078,0.009657,20,47.14,8.8715,5.314,21.155064,0.204349,29,118.54,9.4395,12.558,19.563217,0.08654,0,2,0,3,0,1.806,1.591846,0.373985,1.217861,,,0,,,,175.6914857414,39.1314738726,122.0092049988,26.0162924407,161841322355439872,1237657609112715776,,,20.778738,0.009638,91.929,0.525,132.23554257398,22.2818,44.87435813326,27.2918,-0.5518,2.752,132.23550364154,44.87427594155,884.610046,584.160217,1377.8999,4409.6001,3748.37573,5294.44434,20033.0
"[0.17194849896862835, 5.273334803921287]",307.0,0.17194849896862835,Gaia EDR3 1010302618715252096,132.24225038652,0.2739,44.90978765927,0.1962,1010302618715252096,1636042515805110272,1414117156,2016.0,-0.1231,0.3245,-0.3792,0.202,-0.159,0.36,0.124,0.322,-0.0648,-0.2061,-0.1896,0.174,-0.0322,0.1165,-0.1287,0.3525,-0.068,-0.1517,299,0,296,3,-0.0519,301.69,0.0,0.0,95,0,,1.6728,0.075,-0.151,-0.103,0.017,-0.036,-0.012,34,20,0.526951,65,65,0,0.0531,13.4,0,0,0.997,0.218,0.23,0.116,0.529,-132.671,20.527,5.626,-21.691,0,537,311.74,1.574,198.049,19.452902,0.006136,55,209.63,8.4311,24.864,19.53493,0.043757,56,188.4,7.7735,24.236,19.06021,0.044958,0,3,0,3,0,1.277,0.47472,0.082027,0.392693,,,0,,,,175.6458303846,39.1369339639,122.0025220712,26.051617631,161891322422632448,1237657609112715520,,,19.455214,0.006146,311.07,0.099,132.24225138562,5.8109,44.90978710941,5.1793,-0.1619,0.172,132.24225038652,44.90978765927,3705.8916,2132.22925,9505.35938,3027.77832,1986.88147,5219.26172,11022.0
[3.905091939870114],309.0,3.905091939870114,Gaia EDR3 1010304233620571008,132.26199109032,0.4504,44.95171061169,0.3108,1010304233620571008,1636042515805110272,152907863,2016.0,2.4365,0.5687,4.2845,46.238,-43.13,0.543,-16.667,0.469,-0.0249,-0.3329,-0.1591,0.1884,-0.1628,0.0335,0.0471,0.4096,-0.1551,-0.2032,300,0,298,2,1.4251,345.55,0.874,0.575,95,0,,1.3362,0.1198,-0.142,-0.076,0.078,0.025,-0.026,35,20,0.814768,70,11,0,0.0128,86.1,0,0,1.058,0.237,0.267,0.113,0.457,-130.398,21.503,-7.032,-22.273,0,582,169.15,0.58186,290.707,20.11668,0.004641,34,39.49,4.9628,7.957,21.347326,0.136475,58,222.22,6.1676,36.03,18.880945,0.03037,0,0,0,1,0,1.547,2.466381,1.230646,1.235735,,,0,,,,175.5921173582,39.1516817671,122.0034777515,26.0958003846,161941322620532768,1237657609112781056,,,20.099614,0.004594,171.83,0.145,132.26226195059,8.7715,44.95178468544,7.5013,-0.2126,3.905,132.26199109032,44.95171061169,460.230072,360.126495,631.580688,807.959229,676.963867,979.215942,10033.0
[0.17814330436552453],311.0,0.17814330436552453,Gaia EDR3 1010304160605764992,132.2711352013,0.5611,44.95408715629,0.3745,1010304160605764992,1636042515805110272,1422830920,2016.0,-0.3244,0.6752,-0.4805,0.826,0.242,0.79,-0.79,0.77,-0.05,-0.2694,-0.1742,0.2894,-0.2141,0.1252,-0.1216,0.3316,-0.1129,-0.4097,249,0,248,1,0.7591,277.96,0.0,0.0,31,0,1.68,,,,,,,,30,18,1.30051,64,8,0,0.0374,123.0,0,0,1.033,0.183,0.302,0.105,0.445,-127.739,22.285,-14.161,-21.145,0,521,143.35,0.74065,193.545,20.29638,0.00625,50,101.4,6.9028,14.689,20.323486,0.073967,49,87.234,6.2183,14.029,19.896187,0.077487,0,0,0,2,0,1.316,0.427299,0.027107,0.400192,,,0,,,,175.589203181,39.1581946396,122.0095680388,26.0999968544,161941322711445632,1237657609112781056,,,20.29638,0.00625,143.35,0.141,132.27113368143,12.7539,44.95409066659,12.3701,-0.421,0.178,132.2711352013,44.95408715629,1691.53979,1093.12463,2747.02979,2054.20337,1322.68823,3866.15674,10022.0
"[0.09801339134164314, 3.864454440124117]",314.0,0.09801339134164314,Gaia EDR3 1010291791100903296,132.34687705683,0.3785,44.88065336865,0.3009,1010291791100903296,1636042515805110272,80949463,2016.0,-0.3047,0.4867,-0.626,0.591,-0.011,0.505,0.591,0.44,-0.0962,-0.0078,-0.0233,0.1762,-0.0326,0.123,-0.0223,0.4063,-0.0974,-0.1156,269,0,268,1,1.3253,312.01,1.055,1.05,31,0,1.533,,,,,,,,31,18,0.728593,58,8,7,0.0536,112.0,0,0,1.057,0.0992,0.239,0.0771,0.46,-122.996,19.465,-25.05,-21.84,0,469,192.81,0.76667,251.49,19.974545,0.005122,42,114.96,6.9028,16.654,20.187168,0.065252,40,153.24,9.7052,15.79,19.284443,0.068866,0,1,0,2,0,1.391,0.902725,0.212624,0.690102,,,0,,,,175.6851706353,39.2105007513,122.0909345807,26.0458895389,161851323469047488,1237657609112780800,,,19.974545,0.005122,192.81,0.183,132.34687712637,8.0968,44.88065074389,7.0533,-0.1288,0.098,132.34687705683,44.88065336865,1988.15564,1341.02087,3337.61377,7893.88916,6813.21094,9399.44336,10033.0
[0.37390304626320137],315.0,0.37390304626320137,Gaia EDR3 604921885667161856,132.74518844059,0.4937,11.86068936869,0.2784,604921885667161856,1636042515805110272,228473171,2016.0,-0.0435,0.5925,-0.0734,0.439,0.261,0.625,0.353,0.497,-0.4488,-0.237,-0.2477,0.3068,0.2407,0.2971,-0.3071,0.4004,-0.0783,-0.3189,343,0,341,2,0.8552,381.94,0.382,0.126,31,0,1.633,,,,,,,,40,17,0.957171,42,9,1,0.251,17.7,0,0,1.032,0.284,0.573,0.218,0.143,-169.019,15.93,-50.729,-17.748,0,354,176.82,1.3195,133.998,20.068556,0.008558,35,108.59,7.6621,14.173,20.249027,0.076658,35,99.377,6.7304,14.765,19.754677,0.07363,0,0,0,0,0,1.176,0.49435,0.180471,0.313879,,,0,,,,215.5926058118,31.8506989479,131.8679280331,-5.5842815809,122231327452433344,1237671125370340096,,,20.068556,0.008558,176.82,-0.003,132.74518725347,10.1261,11.86068780017,8.0441,-0.3369,0.374,132.74518844059,11.86068936869,1893.42749,1229.61487,2823.27588,1976.25342,1144.62244,3496.19092,10012.0
[0.5705450317046079],316.0,0.5705450317046079,Gaia EDR3 1017207513080499456,132.81796874712,0.2037,52.13798512274,0.1772,1017207513080499456,1636042515805110272,768280196,2016.0,0.2655,0.2581,1.0289,0.125,-0.102,0.252,-0.072,0.214,0.0063,-0.2255,-0.0549,0.2538,0.0086,0.1954,-0.1864,0.3863,-0.1795,-0.0118,301,0,301,0,1.0926,339.74,0.568,0.876,31,1,1.602,,,,,,,,34,20,0.361592,56,12,0,0.0326,14.7,0,0,1.044,0.212,0.13,0.191,0.499,-114.574,32.575,12.141,-17.174,0,487,389.41,1.0915,356.779,19.211342,0.004105,49,232.37,8.2955,28.011,19.42311,0.038861,48,215.45,7.2192,29.844,18.91452,0.036576,0,2,0,1,0,1.15,0.508589,0.211767,0.296822,,,0,,,,166.3032046003,39.2549891232,119.8441702521,33.0426398033,170561328180986368,1237651250412519424,,711220462,19.211342,0.004105,389.41,-0.03,132.81796948613,4.0558,52.13798544461,3.4626,-0.0341,0.571,132.81796874712,52.13798512274,2315.8623,1517.88574,3230.38892,14208.3877,10573.8818,16966.5586,10121.0
