name,usrid,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,conf_flag,flux_aper90_mean_b,e_flux_aper90_mean_b,flux_aper90_mean_h,e_flux_aper90_mean_h,flux_aper90_mean_m,e_flux_aper90_mean_m,flux_aper90_mean_s,e_flux_aper90_mean_s,kp_intra_prob_b,ks_intra_prob_b,var_inter_prob_b,nh_gal,flux_powlaw_mean,e_flux_powlaw_mean,powlaw_gamma_mean,e_powlaw_gamma_mean,powlaw_nh_mean,e_powlaw_nh_mean,powlaw_ampl_mean,e_powlaw_ampl_mean,powlaw_stat,remove_code,flux_significance_b_max,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b,name_cat,ra_cat,dec_cat,e_Pos,Class,SubClass,ref,sep,_r_simbad,main_id,main_type
2CXO J105302.4+573756,749,163.26004166666664,57.632469444444446,0.88,0.79,74.0,15.2,False,False,False,False,False,,,,,,,,,0.171,0.095,0.883,0.57,,,,,,,,,,0,15.2,7.292417672933143e-15,6.631895465068892e-16,5.321854878648565e-15,6.057921763832444e-16,1.3731753854463907e-14,2.4804175401600865e-15,2.3741520372809912,1.0,0.171,0.877,15.2,0,2.6346026406045614e-14,2.638043917203991e-15,RX J10530+5737,163.260417,57.6325,,AGN,Q,2010A&A...518A..10V,0.713468,0.061317,2XMM J105302.4+573756,Seyfert_1
2CXO J105303.7+572923,750,163.26579166666664,57.48996388888889,0.74,0.72,15.0,11.54,False,False,False,False,False,,,,,,,,,0.895,0.899,0.907,0.58,,,,,,,,,,0,4.32,5.162053734919366e-16,3.2136193005023536e-16,4.746018940120887e-16,2.16361812442822e-16,6.233274407981946e-15,1.7267307316400249e-15,1.7534264029958593,1.0,0.895,0.815,4.32,0,7.224081675485971e-15,1.7696567304308627e-15,RX J10530+5729,163.265833,57.49,,AGN,A,2010A&A...518A..10V,0.17602,0.290233,2XMM J105303.7+572924,Seyfert_1
2CXO J105339.7+573104,751,163.4157083333333,57.51788333333333,0.72,0.71,22.7,32.68,False,False,False,False,False,,,,,,,,,0.965,0.987,0.934,0.58,,,,,,,,,,0,20.44,1.9169962380778122e-14,1.476203298560831e-15,9.096587885219687e-15,7.644608868034316e-16,3.085472912355244e-14,2.907123243627517e-15,6.165569192287174,2.0,0.965,0.954,20.44,0,5.912127938955025e-14,3.3488717771472743e-15,1WGA J1053.6+5730,163.415833,57.517778,,AGN,Q,2010A&A...518A..10V,0.45208,0.217356,2XMM J105339.6+573104,Seyfert_1
2CXO J105348.5+515713,752,163.452375,51.953825,0.76,0.72,95.6,9.71,False,False,False,False,False,5.009454886547579e-14,6.595226750610522e-15,3.2030740403719e-14,6.14613000821533e-15,1.0586808461756788e-14,1.8520004897633374e-15,7.476999999999999e-15,1.5139999999999998e-15,0.766,0.893,,0.97,,,,,,,,,,0,9.71,7.476999999999999e-15,1.5139999999999998e-15,1.0586808461756788e-14,1.8520004897633374e-15,3.2030740403719e-14,6.14613000821533e-15,,0.0,0.766,,9.71,0,5.009454886547579e-14,6.595226750610522e-15,SDSS J10538+5157,163.4525,51.953889,,AGN,A,2010A&A...518A..10V,0.385103,0.085287,2MASS J10534860+5157141,QSO
2CXO J105348.7+573033,753,163.45324999999997,57.50944166666667,0.74,0.73,50.5,16.72,True,False,False,False,False,,,,,,,,,0.937,0.895,0.162,0.58,,,,,,,,,,0,16.72,2.4408969441549044e-15,4.557972524929493e-16,7.61682153601747e-15,7.544394230330417e-16,3.7608547892027535e-14,3.291509564653848e-15,1.1707269108360423,1.0,0.937,0.721,16.72,0,4.766626637219991e-14,3.4074866386552883e-15,RX J10538+5730,163.453333,57.509444,,AGN,A,2010A&A...518A..10V,0.124831,0.123236,SDSS J105348.77+573034.0,AGN
2CXO J105416.4+512326,754,163.56870833333332,51.39061111111111,0.75,0.74,67.0,5.21,False,False,False,False,False,5.161204599368711e-14,1.1408621030167429e-14,2.981722695473434e-14,1.039183530992363e-14,9.562797884560801e-15,3.1875000177851336e-15,1.223202115439197e-14,3.4650016360779337e-15,0.734,0.623,,1.01,,,,,,,,,,0,5.21,1.223202115439197e-14,3.4650016360779337e-15,9.562797884560801e-15,3.1875000177851336e-15,2.981722695473434e-14,1.039183530992363e-14,,0.0,0.734,,5.21,0,5.161204599368711e-14,1.1408621030167429e-14,SDSS J10542+5123,163.56875,51.390556,,AGN,Q,2010A&A...518A..10V,0.241138,0.294776,[VV2006] J105416.5+512326,QSO
2CXO J105641.3-033853,755,164.17216666666664,-3.6482083333333333,0.8,0.75,96.7,7.15,False,False,False,False,False,5.867117038385124e-15,1.113970094928179e-15,3.8e-15,1.059e-15,1.2368776730168833e-15,2.8545024030481294e-16,8.302393653682409e-16,1.9485002618480836e-16,0.224,0.139,,3.66,,,,,,,,,,0,7.15,8.302393653682409e-16,1.9485002618480836e-16,1.2368776730168833e-15,2.8545024030481294e-16,3.8e-15,1.059e-15,,0.0,0.224,,7.15,0,5.867117038385124e-15,1.113970094928179e-15,CXOMP J10566-0338,164.172083,-3.648056,,AGN,Q,2010A&A...518A..10V,0.612702,0.61362,[VV2006] J105641.3-033853,QSO
2CXO J105646.4-033905,756,164.19370833333332,-3.651572222222222,0.72,0.71,89.5,12.84,False,False,False,False,False,1.5320052885979927e-14,1.6048139122438194e-15,9.358404230878394e-15,1.5110001500730938e-15,2.649202115439197e-15,3.8550014705603877e-16,3.3124465396623366e-15,3.790723889050401e-16,0.075,0.296,,3.66,1.3085428831416774e-14,1.2183966589721123e-15,1.7184688427697776,0.1861742022811405,,,2.741449985808745e-06,4.5156782811439473e-07,1.331,0,12.84,3.3124465396623366e-15,3.790723889050401e-16,2.649202115439197e-15,3.8550014705603877e-16,9.358404230878394e-15,1.5110001500730938e-15,,0.0,0.075,,12.84,0,1.5320052885979927e-14,1.6048139122438194e-15,CXOMP J10567-0339,164.19375,-3.651389,,AGN,A,2010A&A...518A..10V,0.667115,0.667602,[JBA2003]  5,AGN
2CXO J105650.6-033508,757,164.21091666666666,-3.5856583333333334,0.81,0.74,107.1,11.62,False,False,False,False,True,1.0408148080743798e-14,1.3409516359197498e-15,4.486148080743799e-15,1.2232271101947497e-15,2.261202115439197e-15,3.875001462970402e-16,3.660797884560803e-15,3.8950014554583617e-16,0.982,0.986,,3.68,8.966435962466351e-15,1.002516342453222e-15,2.32092710834357,0.32838546004357605,,,2.9839517088819492e-06,6.62407656948137e-07,0.331,0,11.62,3.660797884560803e-15,3.8950014554583617e-16,2.261202115439197e-15,3.875001462970402e-16,4.486148080743799e-15,1.2232271101947497e-15,,0.0,0.982,,11.62,0,1.0408148080743798e-14,1.3409516359197498e-15,CXOMP J10568-0335,164.210833,-3.585556,,AGN,A,2010A&A...518A..10V,0.506293,0.506479,[JBA2003]  6,AGN
2CXO J105655.1-034322,758,164.22970833333332,-3.7228194444444447,0.83,0.73,41.5,9.8,False,False,False,False,False,1.0945807313041318e-14,1.412908104717869e-15,5.683743849865405e-15,1.2492098583394914e-15,1.8409999999999997e-15,3.809999999999999e-16,3.4210634631759136e-15,5.390946505066332e-16,0.359,0.161,,3.64,,,,,,,,,,0,9.8,3.4210634631759136e-15,5.390946505066332e-16,1.8409999999999997e-15,3.809999999999999e-16,5.683743849865405e-15,1.2492098583394914e-15,,0.0,0.359,,9.8,0,1.0945807313041318e-14,1.412908104717869e-15,CXOMP J10569-0343,164.229583,-3.722778,,AGN,Q,2010A&A...518A..10V,0.487996,0.487139,CXOMP J105655.1-034322,QSO
2CXO J105655.6-034030,759,164.23170833333333,-3.675,0.71,0.71,8.1,17.29,False,False,False,False,False,2.1626541734426208e-14,1.8378554978269283e-15,1.2602021154391972e-14,1.7250032863802794e-15,3.64965923229752e-15,4.441000901806525e-16,5.374861347736717e-15,4.526053499147342e-16,0.991,0.964,,3.66,1.8142232698311687e-14,1.4554713672052614e-15,1.9477555757768599,0.20961929939866192,6.033466540832005,5.08961292774316,4.688650952532473e-06,8.513148810500688e-07,0.93,0,17.29,5.374861347736717e-15,4.526053499147342e-16,3.64965923229752e-15,4.441000901806525e-16,1.2602021154391972e-14,1.7250032863802794e-15,,0.0,0.991,,17.29,0,2.1626541734426208e-14,1.8378554978269283e-15,CXOMP J10569-0340,164.231667,-3.675,,AGN,A,2010A&A...518A..10V,0.168042,0.169369,[JBA2003]  3,AGN
2CXO J105829.5+013358,761,164.62329166666666,1.566213888888889,0.71,0.71,1.5,45.25,True,False,False,False,False,2.1309286733007082e-12,6.710155326352122e-14,1.174202115439197e-12,5.750098590657062e-14,3.9544253852703655e-13,1.860438839434907e-14,5.612840193344746e-13,2.915701978292281e-14,0.486,0.82,,3.96,1.8861809610472258e-12,6.057585161133312e-14,1.7337661529728459,0.07818583847650348,,,0.00038581503781747383,3.0658556112373236e-05,1.255,0,36.08,5.612840193344746e-13,2.915701978292281e-14,3.9544253852703655e-13,1.860438839434907e-14,1.174202115439197e-12,5.750098590657062e-14,,0.0,0.446,,36.08,0,2.1309286733007082e-12,6.710155326352122e-14,PKS 1055+01,164.623333,1.566111,,AGN,Q,2010A&A...518A..10V,0.39774,0.501862,4C 01.28,BLLac
2CXO J105851.4+410644,762,164.71429166666667,41.112386111111114,0.77,0.73,97.3,6.05,False,False,False,False,False,4.491128443557614e-14,9.235572271246757e-15,2.214e-14,8.300000000000002e-15,4.484797884560803e-15,1.8835000300982817e-15,1.828648655101534e-14,3.585836417635605e-15,0.883,0.723,,1.06,,,,,,,,,,0,6.05,1.828648655101534e-14,3.585836417635605e-15,4.484797884560803e-15,1.8835000300982817e-15,2.214e-14,8.300000000000002e-15,,0.0,0.883,,6.05,0,4.491128443557614e-14,9.235572271246757e-15,SDSS J10588+4106,164.714167,41.112222,,AGN,Q,2010A&A...518A..10V,0.710039,0.288451,[VV2006] J105851.4+410644,QSO
2CXO J105904.7+121023,763,164.76958333333332,12.173319444444443,0.74,0.73,128.9,5.69,False,False,False,False,False,7.172318464595039e-14,1.533021128424826e-14,3.756e-14,1.38e-14,1.60165923229752e-14,4.700945544233243e-15,1.8146592322975197e-14,4.7409375665417045e-15,0.011,0.002,,2.2,,,,,,,,,,0,5.69,1.8146592322975197e-14,4.7409375665417045e-15,1.60165923229752e-14,4.700945544233243e-15,3.756e-14,1.38e-14,,0.0,0.011,,5.69,0,7.172318464595039e-14,1.533021128424826e-14,SDSS J10590+1210,164.769583,12.173333,,AGN,Q,2010A&A...518A..10V,0.06816,0.253261,[VV2006] J105904.7+121024,QSO
2CXO J110049.6+103841,764,165.20670833333332,10.644947222222221,0.82,0.74,25.0,10.08,False,False,False,False,False,4.965860519760212e-14,6.128829410509966e-15,3.118e-14,5.58e-15,9.072009428480516e-15,1.6388390676363027e-15,9.406595769121605e-15,1.9340001172494564e-15,0.466,0.703,,2.49,,,,,,,,,,0,10.08,9.406595769121605e-15,1.9340001172494564e-15,9.072009428480516e-15,1.6388390676363027e-15,3.118e-14,5.58e-15,,0.0,0.466,,10.08,0,4.965860519760212e-14,6.128829410509966e-15,SDSS J11008+1038,165.206667,10.645,,AGN,Q,2010A&A...518A..10V,0.228813,0.239477,[VV2006] J110049.6+103842,QSO
2CXO J110502.0+594103,766,166.25845833333332,59.68429999999999,0.71,0.71,178.4,19.73,False,False,False,False,False,7.353467694054308e-13,4.4917582111398677e-14,4.585052885979928e-13,4.0458758340101124e-14,1.1504148080743798e-13,1.0252709705806553e-14,1.618e-13,1.66e-14,0.822,0.382,0.947,0.58,6.644542883141678e-13,3.816083125220728e-14,1.5515746147296345,0.08509598552681003,,,0.00011399365368240861,8.659123630523573e-06,1.339,0,19.73,1.618e-13,1.66e-14,1.1504148080743798e-13,1.0252709705806553e-14,4.585052885979928e-13,4.0458758340101124e-14,,0.0,0.003,,19.73,0,7.353467694054308e-13,4.4917582111398677e-14,SDSS J11050+5941,166.258333,59.684444,,AGN,A,2010A&A...518A..10V,0.568946,0.357419,MCG+10-16-052,Seyfert_1
2CXO J110516.4+111801,767,166.31841666666665,11.300347222222223,0.78,0.74,167.6,8.02,False,False,False,False,False,9.639e-14,1.3825433085440761e-14,4.518e-14,1.1920000000000001e-14,1.7440000000000003e-14,3.7900000000000004e-15,3.377e-14,5.889999999999999e-15,0.576,0.852,,2.09,,,,,,,,,,0,8.02,3.377e-14,5.889999999999999e-15,1.7440000000000003e-14,3.7900000000000004e-15,4.518e-14,1.1920000000000001e-14,,0.0,0.576,,8.02,0,9.639e-14,1.3825433085440761e-14,SDSS J11052+1118,166.318333,11.300278,,AGN,A,2010A&A...518A..10V,0.348039,0.297173,2MASS J11051639+1118003,Seyfert_1
2CXO J110556.1+031243,768,166.48416666666665,3.2120583333333337,0.71,0.71,86.3,12.47,False,False,False,False,False,6.907304829111805e-13,6.764643612179536e-14,6.093084617567885e-13,6.681357709060425e-14,6.122e-14,9.340000000000001e-15,2.020202115439197e-14,4.975001139499646e-15,0.606,0.813,,4.31,5.082106920675326e-13,5.841879013816501e-14,1.2341598066552544,0.27657400503694357,53.27312482260932,17.988318533269513,8.971906863910307e-05,2.9238722811984864e-05,1.245,0,12.47,2.020202115439197e-14,4.975001139499646e-15,6.122e-14,9.340000000000001e-15,6.093084617567885e-13,6.681357709060425e-14,,0.0,0.606,,12.47,0,6.907304829111805e-13,6.764643612179536e-14,SDSS J11059+0312,166.484167,3.211944,,AGN,A,2010A&A...518A..10V,0.408915,0.275087,2MASS J11055618+0312430,QSO
2CXO J110610.7+640009,769,166.54474999999996,64.00261388888889,0.71,0.71,139.2,9.84,False,False,False,False,False,2.1488817890237306e-13,2.884741781051966e-14,1.1451595769121607e-13,2.6090000869146996e-14,2.564084617567885e-14,6.191465160720941e-15,7.473137503547814e-14,1.0637251907620444e-14,0.657,0.306,,0.97,,,,,,,,,,0,9.84,7.473137503547814e-14,1.0637251907620444e-14,2.564084617567885e-14,6.191465160720941e-15,1.1451595769121607e-13,2.6090000869146996e-14,,0.0,0.657,,9.84,0,2.1488817890237306e-13,2.884741781051966e-14,HS 1103+6416,166.544583,64.0025,,AGN,Q,2010A&A...518A..10V,0.469449,0.237187,QSO B1103+6416,QSO
2CXO J110621.9+035747,770,166.59154166666664,3.963061111111111,0.74,0.73,29.2,3.82,False,False,False,False,False,2.3513392734710035e-14,7.280291754230018e-15,1.9362021154391973e-14,7.115000796768948e-15,2.3517332726694196e-15,1.1696923767057187e-15,1.7996383076486424e-15,1.0056000360796262e-15,0.108,0.177,,4.59,,,,,,,,,,0,3.82,1.7996383076486424e-15,1.0056000360796262e-15,2.3517332726694196e-15,1.1696923767057187e-15,1.9362021154391973e-14,7.115000796768948e-15,,0.0,0.108,,3.82,0,2.3513392734710035e-14,7.280291754230018e-15,SDSS J11063+0357,166.591667,3.963056,,AGN,A,2010A&A...518A..10V,0.504851,0.210672,2MASS J11062199+0357474,Seyfert_2
2CXO J110633.5-182125,771,166.6399583333333,-18.356969444444445,0.71,0.71,0.0,31.85,False,False,False,False,False,5.668680846175678e-14,4.120526482153605e-15,3.165202115439197e-14,3.825001482094191e-15,1.0716808461756788e-14,1.0920008306240628e-15,1.4317978845608028e-14,1.0750052734860252e-15,0.985,0.997,1.0,4.58,4.739648655101534e-14,3.235926886386923e-15,1.811043457499412,0.1225596594582211,,,1.027096802965528e-05,9.813252172416129e-07,1.137,0,10.74,1.7390128295836223e-14,1.026741324935648e-15,1.210832815014557e-14,8.330745312142532e-16,3.6138364029105593e-14,2.8139669699597638e-15,37.55706045956687,10.0,0.985,1.0,10.74,0,6.563682047508738e-14,3.1091190120214104e-15,HE 1104-1805,166.64,-18.356944,,AGN,Q,2010A&A...518A..10V,0.176183,0.917432,[BDW2002] q1104-1805b,LensedQ
2CXO J110938.5+373611,772,167.4104583333333,37.603325,0.71,0.71,91.4,20.9,False,True,False,False,False,,,,,2.1777978845608027e-13,1.9750028703834242e-14,3.2600317315879566e-13,2.695473252533167e-14,0.485,0.678,,1.57,1.1165746147296344e-12,6.312944442000953e-14,1.8381069206753262,0.12885458517529116,,,0.0002461884799559627,2.711814972185001e-05,1.646,0,20.9,3.2600317315879566e-13,2.695473252533167e-14,2.1777978845608027e-13,1.9750028703834242e-14,7.202126926351828e-13,6.803000579299374e-14,,0.0,0.485,,20.9,0,1.2639956542500588e-12,7.579381853099374e-14,SDSS J11096+3736,167.410417,37.603333,,AGN,B,2010A&A...518A..10V,0.15919,0.258678,2MASS J11093849+3736113,BLLac
2CXO J111119.0+133603,773,167.82958333333332,13.601002777777778,0.85,0.8,61.1,2.67,False,False,False,False,False,3.9615202115439196e-14,1.8213341703190617e-14,2.1380797884560804e-14,1.624950000348873e-14,5.936797884560803e-15,4.5235000125323565e-15,1.229760634631759e-14,6.871500074250311e-15,0.415,0.408,,1.57,,,,,,,,,,0,2.67,1.229760634631759e-14,6.871500074250311e-15,5.936797884560803e-15,4.5235000125323565e-15,2.1380797884560804e-14,1.624950000348873e-14,,0.0,0.415,,2.67,0,3.9615202115439196e-14,1.8213341703190617e-14,SDSS J11113+1336,167.829583,13.601111,,AGN,Q,2010A&A...518A..10V,0.389698,0.222342,QSO J1111+1336,QSO
2CXO J111132.0+553240,774,167.88354166666664,55.54464722222222,0.9,0.82,2.3,15.17,True,False,False,False,False,5.5876e-14,4.317948355411399e-15,8.303000000000001e-15,2.567e-15,7.413e-15,9.83e-16,4.0159999999999996e-14,3.33e-15,0.999,0.987,,0.77,4.092998851284531e-14,4.501142384899193e-15,5.346672106924444,0.7702702187991359,32.320880637142935,12.805951739917909,5.3214909071204573e-05,1.9141685444831325e-05,0.813,0,15.17,4.0159999999999996e-14,3.33e-15,7.413e-15,9.83e-16,8.303000000000001e-15,2.567e-15,,0.0,0.999,,15.17,0,5.5876e-14,4.317948355411399e-15,SDSS J11115+5532,167.88375,55.544444,,AGN,Q,2010A&A...518A..10V,0.848649,0.851002,[VV2006] J111132.1+553240,QSO
2CXO J111422.4+531912,775,168.59337499999998,53.320233333333334,0.88,0.83,107.2,10.24,False,False,False,False,False,1.0004733272669419e-13,1.1104822514809885e-14,3.065499425642265e-14,7.286718787786723e-15,1.3140317315879569e-14,2.445521632519681e-15,5.625202115439197e-14,8.015000707300205e-15,0.895,0.847,0.999,0.91,,,,,,,,,,0,10.24,2.5066537021839762e-14,3.557709467269849e-15,9.481358874578587e-15,1.4638032133639595e-15,2.2706361979251214e-14,4.647371645050628e-15,28.943984214249006,2.0,0.895,1.0,10.24,0,5.725425787566956e-14,6.033082106865175e-15,SDSS J11143+5319,168.593333,53.32,,AGN,Q,2010A&A...518A..10V,0.84006,0.749079,[VV2006] J111422.4+531912,QSO
2CXO J111438.8+324133,776,168.66204166666665,32.69259444444444,0.71,0.71,122.0,43.17,True,False,False,False,False,,,,,2.2790105771959856e-13,8.651638287452151e-15,4.765797884560803e-14,3.5350016036803672e-15,1.0,1.0,,2.2,1.3933936536824086e-12,3.7513603160036373e-14,1.7265957691216056,0.07700294488466349,78.2131961331051,5.261556053571044,0.00043630963434793406,4.168266737224782e-05,0.76,0,43.17,4.765797884560803e-14,3.5350016036803672e-15,2.2790105771959856e-13,8.651638287452151e-15,1.27e-12,4.000000000000003e-14,,0.0,1.0,,43.17,0,1.5455590365652067e-12,4.107733050473136e-14,TEX 1111+329,168.662083,32.6925,,AGN,A,2010A&A...518A..10V,0.381815,0.153713,IRAS 11119+3257,Seyfert_1
2CXO J111450.7+570336,777,168.71124999999998,57.060275,0.91,0.84,150.6,5.09,False,False,False,False,False,7.713668201291848e-14,1.7955654801073333e-14,3.118371350574968e-14,1.4287603499794837e-14,1.4661805015610378e-14,4.823961344071843e-15,3.129116349155842e-14,9.746759590697761e-15,0.773,0.834,,0.77,,,,,,,,,,0,5.09,3.129116349155842e-14,9.746759590697761e-15,1.4661805015610378e-14,4.823961344071843e-15,3.118371350574968e-14,1.4287603499794837e-14,,0.0,0.773,,5.09,0,7.713668201291848e-14,1.7955654801073333e-14,SDSS J11148+5703,168.71125,57.060278,,AGN,Q,2010A&A...518A..10V,0.016397,0.038369,[VV2006] J111450.7+570337,QSO
2CXO J111452.8+531531,778,168.72012499999997,53.25862222222222,0.73,0.72,50.7,10.75,False,False,False,False,False,9.857202115439198e-14,1.038740277153162e-14,6.004202115439198e-14,9.285000610555866e-15,1.7099999999999998e-14,2.6200000000000008e-15,2.143e-14,3.850000000000001e-15,0.903,0.889,0.715,0.92,8.139129223782767e-14,8.71066944413304e-15,1.6702984589185377,0.23156473834430208,,,1.743587489356559e-05,4.1473067544579185e-06,1.288,0,10.75,2.249169452199546e-14,2.5889639107679197e-15,1.61431162816402e-14,1.7419002586578263e-15,4.974831754016271e-14,5.8563779922908034e-15,2.3485508702294453,3.0,0.903,0.497,10.75,0,8.838312834379837e-14,6.6358205092481956e-15,SDSS J11148+5315,168.72,53.258611,,AGN,Q,2010A&A...518A..10V,0.261496,0.700743,[VV2006] J111452.8+531531,QSO
2CXO J111518.5+531452,779,168.8274583333333,53.24782777777778,0.72,0.72,103.4,7.57,False,False,False,False,False,3.495091193628571e-14,5.3584099372641044e-15,1.2690528859799284e-14,4.255832617035946e-15,8.672404230878394e-15,1.7970001261883403e-15,1.358797884560803e-14,2.715002088032855e-15,0.898,0.875,0.557,0.93,,,,,,,,,,0,7.57,1.1198330209314251e-14,1.7696699517423396e-15,4.834120243292647e-15,1.0162083458367386e-15,1.5228239712352852e-14,3.5542841421397725e-15,0.08637339434740288,2.0,0.898,0.042,7.57,0,3.126069016495975e-14,4.098456648948996e-15,SDSS J11153+5314,168.8275,53.247778,,AGN,Q,2010A&A...518A..10V,0.185937,0.575388,[VV2006] J111518.6+531452,QSO
2CXO J111623.5-065738,781,169.09808333333334,-6.9608083333333335,0.71,0.71,133.3,38.16,True,False,False,False,False,3.0193999999999997e-13,1.1569968349332367e-14,1.3737978845608028e-13,9.650058746053123e-15,5.894e-14,3.6300000000000026e-15,1.0562021154391971e-13,5.250107980058729e-15,0.436,0.789,1.0,3.9,2.7615746147296344e-13,9.808326438684178e-15,2.1117978845608025,0.04950114524157641,,,7.007521728749706e-05,2.208516867303228e-06,1.257,0,33.45,8.31597514469534e-14,3.554580299639179e-15,4.879912767451343e-14,2.5811328366507594e-15,1.1104782215410855e-13,7.217216795454668e-15,51.30307220930902,1.0,0.436,1.0,33.45,0,2.430067012755754e-13,8.448994383925977e-15,HE 1113-0641,169.097917,-6.960833,,AGN,Q,2010A&A...518A..10V,0.553292,0.055893,[ASM2018] A J1116-0657,LensSystem_Candidate
2CXO J111645.5+175846,782,169.18970833333333,17.979658333333333,0.84,0.78,54.5,13.48,True,False,False,False,False,6.310233847027154e-14,5.655007727063198e-15,2.951e-14,4.749999999999999e-15,1.235202115439197e-14,1.5550036456622092e-15,2.124031731587957e-14,2.6454821970903013e-15,0.178,0.258,,1.46,5.544883650844157e-14,5.048398015099321e-15,2.2651492294592686,0.2441337891630658,13.363577822119282,8.586160408642026,2.0129376855395553e-05,4.648788383870317e-06,0.659,0,13.48,2.124031731587957e-14,2.6454821970903013e-15,1.235202115439197e-14,1.5550036456622092e-15,2.951e-14,4.749999999999999e-15,,0.0,0.178,,13.48,0,6.310233847027154e-14,5.655007727063198e-15,SDSS J11167+1758,169.189583,17.979722,,AGN,Q,2010A&A...518A..10V,0.519762,0.918831,SDSS J111645.49+175847.5,QSO
2CXO J111703.5+174440,783,169.2648333333333,17.744547222222224,0.93,0.75,99.3,10.16,False,False,False,False,False,8.950776270682644e-14,1.0903333585505032e-14,6.558797884560804e-14,1.041500054431217e-14,1.4026275007095628e-14,2.375403360662561e-15,9.893508854122781e-15,2.1835534829566723e-15,0.448,0.405,,1.49,,,,,,,,,,0,10.16,9.893508854122781e-15,2.1835534829566723e-15,1.4026275007095628e-14,2.375403360662561e-15,6.558797884560804e-14,1.041500054431217e-14,,0.0,0.448,,10.16,0,8.950776270682644e-14,1.0903333585505032e-14,MS 11144+1801,169.265,17.744722,,AGN,A,2010A&A...518A..10V,0.816312,0.633915,2MASX J11170354+1744407,Seyfert_1
