CSC_ID,CSC_RA,CSC_DEC,CSC_err_r0,CSC_err_r1,CSC_PA,CSC__2CXO,CSC__r,CSC_fe,CSC_fc,GAIA_RA,GAIA_DEC,GAIA_PU,GAIA_Source,GAIA__r,GAIA_e_Pos,GAIA_Plx,GAIA_e_Plx,GAIA_PM,GAIA_e_PM,GAIA_epsi,GAIA_Gmag,GAIA_BPmag,GAIA_RPmag,GAIA_e_Gmag,GAIA_e_BPmag,GAIA_e_RPmag,TMASS_RA,TMASS_DEC,TMASS_err0,TMASS_err1,TMASS_errPA,TMASS__2MASS,TMASS__r,TMASS_Jmag,TMASS_Hmag,TMASS_Kmag,TMASS_e_Jmag,TMASS_e_Hmag,TMASS_e_Kmag,ALLWISE_RA,ALLWISE_DEC,ALLWISE_err0,ALLWISE_err1,ALLWISE_errPA,ALLWISE_AllWISE,ALLWISE__r,ALLWISE_W1mag,ALLWISE_W2mag,ALLWISE_W3mag,ALLWISE_W4mag,ALLWISE_e_W1mag,ALLWISE_e_W2mag,ALLWISE_e_W3mag,ALLWISE_e_W4mag,CATWISE_RA,CATWISE_DEC,CATWISE_PU,CATWISE_Name,CATWISE__r,CATWISE_W1mproPM,CATWISE_W2mproPM,CATWISE_e_W1mproPM,CATWISE_e_W2mproPM,Separation_GAIA_CSC,Separation_GAIA_CSC_ra,Separation_GAIA_CSC_dec,Separation_TMASS_CSC,Separation_TMASS_CSC_ra,Separation_TMASS_CSC_dec,Separation_TMASS_GAIA,Separation_TMASS_GAIA_ra,Separation_TMASS_GAIA_dec,Separation_ALLWISE_CSC,Separation_ALLWISE_CSC_ra,Separation_ALLWISE_CSC_dec,Separation_ALLWISE_GAIA,Separation_ALLWISE_GAIA_ra,Separation_ALLWISE_GAIA_dec,Separation_ALLWISE_TMASS,Separation_ALLWISE_TMASS_ra,Separation_ALLWISE_TMASS_dec,Separation_CATWISE_CSC,Separation_CATWISE_CSC_ra,Separation_CATWISE_CSC_dec,Separation_CATWISE_GAIA,Separation_CATWISE_GAIA_ra,Separation_CATWISE_GAIA_dec,Separation_CATWISE_TMASS,Separation_CATWISE_TMASS_ra,Separation_CATWISE_TMASS_dec,Separation_CATWISE_ALLWISE,Separation_CATWISE_ALLWISE_ra,Separation_CATWISE_ALLWISE_dec,Separation_max,ncat,dist_bayesfactor,dist_bayesfactor_corrected,dist_post,p_single,p_any,p_i,match_flag,name,Gaia
1,83.8505857,-4.83584,0.789,0.76,145.6,J053524.1-045009,0.029,0,0,83.8505891618,-4.83585786185,0.0376649347336898,3209572882131858944,0.046,6.258793371213302e-05,0.0025838999999999,8.55e-05,0.0013939999999999,7.788175116576713e-05,0.00043,16.125582,16.746307,14.759526,0.004068,0.088914,0.019635,83.850566,-4.83583,0.1601608755200181,0.1601608755200181,45,05352413-0450089,0.108,12.569,12.102,11.713,1e+20,0.048,0.033,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.065490775,0.012418117,-0.06430266,0.079308905,-0.07066755,0.036000002,0.13024536,-0.08308566,0.10030266,,,,,,,,,,,,,,,,,,,,,,0.13024536,3,23.510704,23.510704,0.9999979,0.9999979,0.99058825,0.9992969,1,2CXO J053524.1-045009,Gaia DR3 3209572882131858944
1,83.8504237,-5.3590132,0.711,0.71,98.36,J053524.1-052132,0.029,0,0,83.85043910901,-5.35908553417,0.0561948644368672,3017365609518085248,0.244,9.547668324386148e-05,0.0022195,0.0001444,0.0017549999999999,0.0001172405177778,0.000918,16.425261,14.522846,13.402072,0.007038,0.053623,0.010321,83.850398,-5.359077,0.1199999973177909,0.1199999973177909,0,05352409-0521326,0.24,12.442,11.429,10.879,0.034,0.031,0.023,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.26619557,0.05522997,-0.260403,0.24746351,-0.092115596,-0.22968,0.1505145,-0.14734554,0.030723017,,,,,,,,,,,,,,,,,,,,,,0.26619557,3,23.601635,23.601635,0.99996835,0.99996835,0.9771714,0.997003,1,2CXO J053524.1-052132,Gaia DR3 3017365609518085248
1,83.8510795,-5.4218228,0.71,0.71,117.3,J053524.2-052518,0.029,0,0,83.85108855877,-5.42187337264,0.1120307350615737,3017360726129092864,0.164,3.355592621039361e-05,0.0024178999999999,4.9e-05,0.003516,3.887586129691527e-05,0.000265,14.159516,14.144585,12.759685,0.004464,0.093095,0.041263,83.851074,-5.421857,0.1462691626479451,0.1462691626479451,0,05352425-0525186,0.112,11.442,10.465,10.037,0.021,0.032,0.019,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.18493353,0.03246567,-0.18206151,0.12468791,-0.019711416,-0.12312,0.07871816,-0.05217708,0.058941506,,,,,,,,,,,,,,,,,,,,,,0.18493353,3,23.569094,23.569094,0.99997395,0.99997395,0.9783077,0.9972175,1,2CXO J053524.2-052518,Gaia DR3 3017360726129092864
1,83.8510157,-5.499224,0.765,0.721,3.43,J053524.2-052957,0.029,0,1,83.85102478441,-5.49922363652,0.0658114358290177,3017359081168861952,0.023,3.503766294554307e-05,0.002491,5.46e-05,0.002061,4.445942452503293e-05,0.000329,14.95328,16.196762,13.793629,0.011314,0.033774,0.028483,83.851002,-5.499215,0.1296971509127628,0.1296971509127628,90,05352424-0529571,0.087,12.386,11.364,10.787,0.023,0.032,0.019,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,83.8509196,-5.4992176,0.2845642943319853,J053524.22-052957.1,0.358,10.153,9.959,0.023,0.011,0.032579646,0.032553356,0.0013085282,0.058820773,-0.049093004,0.0324,0.08736594,-0.08164636,0.031091474,,,,,,,,,,0.3451376,-0.3443677,0.023040028,0.37754703,-0.3769211,0.021731505,0.29542303,-0.2952747,-0.00935998,,,,0.37754703,4,35.38028,35.38028,1.0,1.0,0.9827811,0.99435973,1,2CXO J053524.2-052957,Gaia DR3 3017359081168861952
1,83.851387,-5.3755974,0.713,0.71,96.05,J053524.3-052232,0.029,0,0,83.85142421452,-5.3756413184,0.0456626066834268,3017365570852340352,0.178,0.0006039888306973,0.0018286,0.0009177,0.00117,0.0008035889946237,0.002529,19.876265,19.664108,18.323225,0.009378,0.526448,0.248937,83.851413,-5.375629,0.1248186552854247,0.1248186552854247,17,05352433-0522322,0.119,13.73,11.781,10.467,0.059,0.058,0.029,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.2068541,0.13338305,-0.15810624,0.14705579,0.093188345,-0.113759995,0.059851516,-0.04019471,0.04434624,,,,,,,,,,,,,,,,,,,,,,0.2068541,3,23.845629,23.845629,0.9999783,0.9999783,0.9736634,0.99812144,1,2CXO J053524.3-052232,Gaia DR3 3017365570852340352
1,83.8520075,-5.2831394,0.713,0.713,0.0,J053524.4-051659,0.029,0,0,83.85203935194,-5.28327588178,0.0862686908504379,3017367258785045632,0.481,3.732244612247511e-05,0.0025272999999999,5.14e-05,0.002705,4.800931230475803e-05,0.000399,15.284503,16.004929,13.929666,0.006976,0.083587,0.021318,83.852014,-5.283302,0.136209452896597,0.136209452896597,90,05352448-0516598,0.567,11.804,10.756,10.25,0.024,0.03,0.021,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.50442696,0.11417986,-0.4913344,0.58582354,0.023300594,-0.58536,0.13076639,-0.09087925,-0.09402559,,,,,,,,,,,,,,,,,,,,,,0.58582354,3,23.474506,23.474506,0.99999225,0.99999225,0.98629266,0.99867857,1,2CXO J053524.4-051659,Gaia DR3 3017367258785045632
1,83.8518006,-5.4110206,0.711,0.71,172.5,J053524.4-052439,0.029,0,0,83.85183307691,-5.41107385912,0.0780049561519201,3017361035366738688,0.197,3.932016520627818e-05,0.0024976,5.8600002e-05,0.0024449999999999,4.756403938880152e-05,0.000339,14.308638,13.188998,12.063274,0.01126,0.040361,0.025096,83.85181,-5.41106,0.1334063733308789,0.1334063733308789,0,05352443-0524398,0.124,10.75,9.693,8.912,0.032,0.042,0.029,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.22429775,0.116395876,-0.19173282,0.14578597,0.033689205,-0.14184,0.0965903,-0.08270667,0.049892835,,,,,,,,,,,,,,,,,,,,,,0.22429775,3,23.672293,23.672293,0.9999738,0.9999738,0.9753582,0.9975249,1,2CXO J053524.4-052439,Gaia DR3 3017361035366738688
1,83.8519274,-5.4420469,0.713,0.711,2.968,J053524.4-052631,0.029,0,0,83.85192080208,-5.44210088828,0.0703745875740624,3017360627356913280,0.181,5.7606282975523687e-05,0.0024963999999999,7.2400006e-05,0.002204,6.983024388099737e-05,0.000461,15.715213,18.065704,14.407337,0.008414,0.128408,0.015936,83.851911,-5.442065,0.1310244309928257,0.1310244309928257,90,05352445-0526314,0.093,11.853,10.838,10.218,0.021,0.03,0.019,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.19579087,-0.023645451,-0.19435781,0.087750755,-0.058773886,-0.06516,0.13388832,-0.03512843,0.1291978,,,,,,,,,,,,,,,,,,,,,,0.19579087,3,23.618666,23.618666,0.99998665,0.99998665,0.9836246,0.9981006,1,2CXO J053524.4-052631,Gaia DR3 3017360627356913280
1,83.8527748,-5.3192045,0.994,0.873,128.3,J053524.6-051909,0.029,0,0,83.85268202982,-5.31933049057,0.0313706189187108,3017366017528606720,0.561,5.4149027804927177e-05,0.0023877,7.8100005e-05,0.000971,6.961079197900334e-05,0.000515,16.104946,17.077162,14.599154,0.012555,0.112161,0.037128,83.852648,-5.319357,0.1199999973177909,0.1199999973177909,90,05352463-0519096,0.713,12.06,10.919,10.301,0.028,0.037,0.028,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.5624067,-0.33253446,-0.453566,0.71273005,-0.45451427,-0.54899997,0.15487641,-0.12197977,-0.09543394,,,,,,,,,,,,,,,,,,,,,,0.71273005,3,23.320986,23.320986,0.9999817,0.9999817,0.9764806,0.99836266,1,2CXO J053524.6-051909,Gaia DR3 3017366017528606720
1,83.8525563,-5.3511399,0.723,0.716,119.7,J053524.6-052104,0.029,0,0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,83.852582,-5.351202,0.1599999964237213,0.1599999964237213,0,05352461-0521043,0.216,16.95,12.858,10.903,0.329,0.031,0.019,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,0.24179448,0.09211679,-0.22356,,,,,,,,,,,,,,,,,,,,,,,,,0.24179448,2,11.171428,11.171428,0.9680387,0.9680387,0.9680387,1.0,1,2CXO J053524.6-052104,-99
1,83.8528856,-5.4098683,0.711,0.711,167.5,J053524.6-052435,0.029,0,0,83.85290672669,-5.4099178296,0.0737849005130116,3017361035366739328,0.168,3.911635086189474e-05,0.0025475,5.55e-05,0.002312,4.403891022017371e-05,0.000257,14.795723,13.833013,12.860916,0.015005,0.020842,0.031919,83.852887,-5.409918,0.1320650131172584,0.1320650131172584,0,05352469-0524357,0.161,11.702,10.549,9.8,0.031,0.037,0.024,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.19371717,0.07571731,-0.17830656,0.17899033,0.0050175507,-0.17892,0.07070242,-0.07069975,-0.00061343884,,,,,,,,,,,,,,,,,,,,,,0.19371717,3,23.730436,23.730436,0.99997735,0.99997735,0.9755917,0.99784136,1,2CXO J053524.6-052435,Gaia DR3 3017361035366739328
1,83.8529837,-5.2779816,0.948,0.892,133.6,J053524.7-051640,0.029,0,0,83.85301711687,-5.27807621724,0.0900831631612558,3017367327507745024,0.336,0.0112577763028211,0.0,0.0,0.0,0.0,0.043612,21.246456,21.334196,19.521952,0.043909,0.382491,0.75608,83.853007,-5.278101,0.1500499105011638,0.1500499105011638,90,05352472-0516411,0.416,14.16,11.693,10.324,0.02,0.029,0.018,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.36107227,0.11979067,-0.34062207,0.43787983,0.08352436,-0.42984,0.09630724,-0.03626631,-0.08921794,,,,,,,,,,,,,,,,,,,,,,0.43787983,3,23.338963,23.338963,0.9999894,0.9999894,0.9805916,0.9986977,1,2CXO J053524.7-051640,Gaia DR3 3017367327507745024
1,83.8539963,-5.4003702,0.715,0.713,161.5,J053524.9-052401,0.029,0,0,83.85402347757,-5.40042981484,0.0400169696475045,3017361074036116224,0.21,0.0003675077476382,0.0017671,0.0005005,0.001159,0.0004231510951495,0.003349,17.372526,13.144435,12.317513,0.009379,0.034492,0.00531,83.854027,-5.400404,0.1237627810669007,0.1237627810669007,17,05352496-0524014,0.136,12.465,11.571,10.77,0.094,0.094,0.06,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.23568337,0.09740498,-0.21461342,0.1640503,0.110029444,-0.12168,0.093786985,0.012624461,0.092933424,,,,,,,,,,,,,,,,,,,,,,0.23568337,3,23.78769,23.78769,0.99997723,0.99997723,0.97391945,0.99798524,1,2CXO J053524.9-052401,Gaia DR3 3017361074036116224
1,83.8543968,-5.382872,0.71,0.71,0.0,J053525.0-052258,0.029,1,0,83.85443009173,-5.38292293454,0.0740449765003902,3017362620221405440,0.191,8.801869521788781e-05,0.0021823999999999,0.0001237,0.002319,0.000104236054994,0.0009559999999999,14.242658,15.031089,12.880002,0.003476,0.054496,0.013464,83.85441,-5.382927,0.1321402114004515,0.1321402114004515,0,05352505-0522585,0.181,10.651,9.431,8.757,0.022,0.03,0.018,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.21876962,0.1193217,-0.18336435,0.20357376,0.047310438,-0.198,0.07348348,-0.07201125,-0.014635655,,,,,,,,,,,,,,,,,,,,,,0.21876962,3,23.722523,23.722523,0.9999722,0.9999722,0.973412,0.99759763,1,2CXO J053525.0-052258,Gaia DR3 3017362620221405440
1,83.8545167,-5.3962656,0.71,0.71,102.7,J053525.0-052346,0.029,1,0,83.85453195863,-5.39632917936,0.0747367530520303,3017361074033139200,0.213,2.6358679766338803e-05,0.0025838,4.01e-05,0.002342,3.317989045100439e-05,0.000266,13.486901,12.935118,11.819882,0.004878,0.021712,0.009394,83.854518,-5.396315,0.132363781600552,0.132363781600552,0,05352508-0523467,0.16,10.858,10.175,9.86,0.058,0.069,0.058,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.23532827,0.05468762,-0.2288857,0.17790103,0.0046592588,-0.17784,0.07147377,-0.050028354,0.051045697,,,,,,,,,,,,,,,,,,,,,,0.23532827,3,23.721075,23.721075,0.9999738,0.9999738,0.97427106,0.9976587,1,2CXO J053525.0-052346,Gaia DR3 3017361074033139200
1,83.8544978,-5.3982096,0.712,0.71,175.9,J053525.0-052353,0.029,0,0,83.85451131713,-5.39826326366,0.0705454378488842,3017361074019679616,0.176,3.793750859077717e-05,0.0025341,5.2299998e-05,0.00221,4.5000121912198526e-05,0.000245,15.146874,13.002398,12.161836,0.017199,0.025456,0.0218,83.854443,-5.398271,0.1199999973177909,0.1199999973177909,17,05352506-0523537,0.297,11.637,10.838,10.134,0.094,0.1,0.072,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.19917093,0.04844585,-0.19318917,0.29569176,-0.19640504,-0.22104,0.24642974,-0.24485087,-0.02785081,,,,,,,,,,,,,,,,,,,,,,0.29569176,3,23.167786,23.167786,0.999906,0.999906,0.9745809,0.9917374,1,2CXO J053525.0-052353,Gaia DR3 3017361074019679616
1,83.8550928,-5.2598168,0.756,0.736,152.1,J053525.2-051535,0.029,0,0,83.85512926718,-5.2599188677,0.121615005517804,3017367636742162176,0.365,3.20997135362895e-05,0.0025552,4.36e-05,0.003817,3.901574879002113e-05,0.000337,15.052817,15.704666,13.716148,0.010027,0.058875,0.028923,83.85513,-5.259954,0.1504728122276703,0.1504728122276703,90,05352523-0515358,0.488,11.79,10.696,10.011,0.026,0.035,0.024,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,83.8552197,-5.2598061,1.5961961318673643,J053525.25-051535.2,0.437,8.031,7.294,0.002,0.008,0.39000636,0.13072905,-0.3674437,0.5116061,0.1333561,-0.49392,0.12650356,0.002627043,-0.12647627,,,,,,,,,,0.45654428,0.45491636,0.038520046,0.5195228,0.32418725,0.40596375,0.6220075,0.32156017,0.53244,,,,0.6220075,4,33.86192,33.86192,0.99999994,0.99999994,0.9743202,0.97686905,1,2CXO J053525.2-051535,Gaia DR3 3017367636742162176
1,83.8557704,-5.3960078,0.714,0.712,165.8,J053525.3-052345,0.029,0,0,83.85580037067,-5.3960695098,0.0927022494782432,3017361074036121088,0.221,0.0006285862665248,0.0037424,0.0009702,0.002787,0.0007800791649968,0.003381,18.835987,13.489563,12.806098,0.010313,0.0397,0.00703,83.855815,-5.396166,0.2000000029802322,0.2000000029802322,17,05352539-0523461,0.568,12.949,12.829,11.963,0.196,0.235,0.156,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.24676147,0.10741628,-0.22215527,0.5915273,0.15984848,-0.56952,0.35129955,0.052432194,-0.34736472,,,,,,,,,,,,,,,,,,,,,,0.5915273,3,22.869781,22.869781,0.999821,0.999821,0.97372866,0.98568356,1,2CXO J053525.3-052345,Gaia DR3 3017361074036121088
1,83.8556916,-5.4031382,0.733,0.725,161.4,J053525.3-052411,0.029,0,0,83.8557382756,-5.40318267654,0.0269888029850049,3017361069726478976,0.203,0.0002061814384158,0.0021958999999999,0.0002364,0.000801,0.0002362386674972,0.000722,17.228048,13.669373,12.978721,0.027732,0.017102,0.008772,83.855718,-5.403173,0.1217168119283267,0.1217168119283267,0,05352537-0524114,0.129,12.597,11.278,10.394,0.089,0.071,0.058,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.23156305,0.16728556,-0.16011554,0.1569955,0.09461772,-0.12528,0.080586165,-0.07266784,0.034835543,,,,,,,,,,,,,,,,,,,,,,0.23156305,3,23.830114,23.830114,0.9999813,0.9999813,0.9739191,0.99832654,1,2CXO J053525.3-052411,Gaia DR3 3017361069726478976
1,83.8559425,-5.3642539,0.711,0.71,172.3,J053525.4-052151,0.029,0,0,83.85595096692,-5.36432093542,0.0604991900866139,3017365609521331968,0.223,0.0001359025692537,0.0022343,0.0001981,0.0018859999999999,0.0001634464030091,0.001489,15.524512,14.837043,13.527711,0.010923,0.056435,0.040823,83.855965,-5.364315,0.1282561856435119,0.1282561856435119,0,05352543-0521515,0.21,11.929,10.769,10.094,0.044,0.043,0.039,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.24322815,0.03034742,-0.24132751,0.23427774,0.080645256,-0.21996,0.054648355,0.050297834,0.021367513,,,,,,,,,,,,,,,,,,,,,,0.24322815,3,23.793598,23.793598,0.9999822,0.9999822,0.97880685,0.998177,1,2CXO J053525.4-052151,Gaia DR3 3017365609521331968
1,83.8559366,-5.3925248,0.713,0.711,172.5,J053525.4-052333,0.029,0,0,83.85596112474,-5.39258848532,0.0065487670060077,3017361074025076480,0.221,8.090420970948697e-05,0.0027298,0.0001221,5e-05,9.716245116664737e-05,0.0004729999999999,16.868156,14.1744,13.35118,0.005023,0.036357,0.005625,83.855965,-5.392568,0.120156230317067,0.120156230317067,0,05352543-0523332,0.158,12.701,11.768,11.031,0.114,0.095,0.101,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.24553928,0.087898314,-0.22926715,0.18586868,0.10178751,-0.15551999,0.07504367,0.013889191,0.07374715,,,,,,,,,,,,,,,,,,,,,,0.24553928,3,23.883684,23.883684,0.9999825,0.9999825,0.9744464,0.9984111,1,2CXO J053525.4-052333,Gaia DR3 3017361074025076480
1,83.8562557,-4.8557337,0.827,0.763,91.43,J053525.5-045120,0.029,0,0,83.8563144816,-4.85574201643,0.0354136157955887,3209572096153320192,0.189,3.977291820186839e-05,0.0026308,5.22e-05,0.00131,4.402621554358917e-05,0.000279,15.533495,16.424679,14.40557,0.00569,0.027994,0.012819,83.856297,-4.855718,0.1202047403776902,0.1202047403776902,90,05352551-0451205,0.147,12.292,11.281,10.689,0.023,0.031,0.021,83.8563045,-4.8557361,0.0961303368486544,0.0957417446187177,86.9,J053525.51-045120.6,0.154,9.699,8.911,5.941,1.45,0.027,0.025,0.091,0.032,83.8563043,-4.8557298,0.2879134546135933,J053525.51-045120.6,0.156,10.034,9.354,0.014,0.01,0.2129692,0.21085428,-0.02993914,0.15856186,0.14814639,0.056520004,0.10680573,-0.062707886,0.08645915,0.17526257,0.17504948,-0.008639994,0.041660976,-0.035804793,0.021299148,0.070495404,0.026903097,-0.06516,0.17489652,0.17433207,0.014040006,0.057166748,-0.03652221,0.04397915,0.04990231,0.026185682,-0.04248,0.022691343,-0.0007174158,0.02268,0.2129692,5,48.579727,48.579727,1.0,1.0,0.93572295,0.9907263,1,2CXO J053525.5-045120,Gaia DR3 3209572096153320192
1,83.8570371,-5.5058385,0.715,0.714,140.5,J053525.6-053021,0.029,1,1,83.85700192504,-5.50586160147,0.0638925501593537,3017359012449385728,0.161,3.283296602697491e-05,0.0026149,5.07e-05,0.002,4.012905224183474e-05,0.00031,13.903559,14.744387,12.85637,0.007783,0.024071,0.023204,83.85693,-5.505804,0.1199999973177909,0.1199999973177909,90,05352566-0530208,0.43,11.015,10.248,9.704,0.026,0.041,0.024,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,83.8569255,-5.5057977,1.21157273500235,J053525.66-053020.8,0.422,9.247,8.671,0.017,0.012,0.15100983,-0.12604564,-0.08316529,0.4033778,-0.3837812,0.12420003,0.330799,-0.25773555,0.2073653,,,,,,,,,,0.42602688,-0.39990646,0.14688003,0.35765988,-0.2738608,0.2300453,0.027828159,-0.016125262,0.02268,,,,0.42602688,4,33.332127,33.332127,0.99999964,0.99999964,0.9838778,0.95693374,1,2CXO J053525.6-053021,Gaia DR3 3017359012449385728
1,83.857134,-5.3858735,0.71,0.71,0.0,J053525.7-052309,0.029,1,0,83.85716526093,-5.3859287332,0.049159785302003,3017362620221405824,0.201,5.017438587944386e-05,0.0024622999999999,6.69e-05,0.001535,6.670520204789257e-05,0.0003619999999999,16.336306,15.41425,14.183273,0.041199,0.071874,0.072568,83.857145,-5.385946,0.1255221420717519,0.1255221420717519,0,05352571-0523094,0.243,11.896,10.641,9.896,0.02,0.029,0.018,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.22823381,0.1120425,-0.19883952,0.26396087,0.039425172,-0.261,0.09558871,-0.07261732,-0.062160477,,,,,,,,,,,,,,,,,,,,,,0.26396087,3,23.763948,23.763948,0.99997723,0.99997723,0.9748441,0.9979335,1,2CXO J053525.7-052309,Gaia DR3 3017362620221405824
1,83.8572445,-5.44491,0.711,0.71,174.9,J053525.7-052641,0.029,0,1,83.85722700171,-5.44498376687,0.0920485558406622,3017360627356912384,0.261,4.577251857021143e-05,0.002485,5.96e-05,0.002887,5.244513736595217e-05,0.0003459999999999,15.395134,16.849306,14.251117,0.00606,0.09385,0.02449,83.857216,-5.444934,0.1199999973177909,0.1199999973177909,90,05352573-0526417,0.141,12.016,10.941,10.291,0.024,0.033,0.023,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.27286443,-0.06270961,-0.26556072,0.13377944,-0.10213706,-0.086399995,0.1834478,-0.039427444,0.17916073,,,,,,,,,,,,,,,,,,,,,,0.27286443,3,23.4538,23.4538,0.99998575,0.99998575,0.9859263,0.99767905,1,2CXO J053525.7-052641,Gaia DR3 3017360627356912384
