_rs_allwise,_q,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
[1.387],2846.0,1.387,J054704.78+002144.1,86.76995,0.3622679,0.0037,0.0034,161.4,Im,8.176,0.017,4.124,0.033,-0.039,0.081,-3.146,0.002,16.842,,14.177,0.107,11.212,0.052,605.074,2996.477,8.621000013510372e+17,63.7,422.0,32.6,70.2,13.5,0.426,558.9,635.0,161.0,1.0,0.0,0.0,0.145,0.312,0.263,HHHH,3.0,nnnn,27,27,27,27,12,12,12,12,512.0,86.7707368,0.0079,0.3628283,0.0082,-0.0007,7877,23,4436,24,370.0,58.1,0.422,642.0,154.0,1N078,AAAA,15.0,0.0,26.004,14.315,0.174,2.342,639346230,1.367,2M
[2.324],2847.0,2.324,J054705.00+001832.5,86.7708567,0.3090371,0.0359,0.0335,114.2,Im,9.319,0.023,8.888,0.019,7.237,0.113,0.903,0.026,11.839,,10.882,0.072,10.449,0.055,602.693,2857.111,8.621000013510374e+17,47.2,24.4,57.5,17.6,9.6,0.997,42.6,149.0,26.3,2.0,0.0,0.0,0.0,0.0,0.0,hhdH,1.0,330n,26,26,26,26,12,12,11,11,0.0,86.7708654,0.039,0.3090111,0.037,-0.0071,-466,36,-680,36,24.2,16.4,0.723,143.0,25.4,2Y014,AABA,15.0,0.0,25.926,26.426,11.918,9.984,639346083,1.293,2M
[],2848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],2849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.17],2850.0,0.17,J054706.17+002032.4,86.7757096,0.3423472,0.0466,0.0446,106.9,Im,9.795,0.028,9.235,0.023,6.935,0.132,6.407,0.425,12.96,0.024,11.367,0.023,10.641,0.023,589.993,2944.322,8.621000013510383e+17,39.3,1.56,47.6,2.12,8.2,0.369,2.6,8.03,2.58,1.0,0.0,0.002,0.0,0.0,0.0,hhdH,3.0,660n,27,27,27,27,11,12,2,12,9000.0,86.7757119,0.0469,0.3423515,0.0885,0.0451,50,41,98,71,1.56,2.1,0.368,8.04,2.57,1N000,AABC,15.0,0.0,27.182,27.85,12.258,12.682,639346179,0.009,2M
[],2851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.244],2852.0,0.244,J054706.96+000047.6,86.7790231,0.0132357,0.0337,0.0322,88.9,Im,9.947,0.023,9.66,0.021,7.042,0.02,4.949,0.041,11.35,0.026,10.57,0.024,10.223,0.026,581.292,2082.654,8.621000013510191e+17,47.7,1.09,52.4,0.837,53.0,0.564,26.8,0.793,0.873,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,1111,26,26,26,26,12,12,12,12,0.0,86.7790245,0.0416,0.013238,0.0387,0.0073,28,42,48,40,1.09,0.84,0.564,0.792,0.872,1N000,AAAA,15.0,0.0,26.187,26.123,12.922,12.812,197602956,0.103,2M
[0.184],2853.0,0.184,J054707.25+001932.1,86.7802479,0.3256008,0.0401,0.0372,108.6,Im,7.55,0.033,6.88,0.022,5.352,0.07,2.563,0.037,10.226,0.021,9.018,0.022,8.324,0.026,578.109,2900.478,8.621000013510372e+17,33.0,2.75,49.8,1.02,15.5,0.196,29.4,35.1,5.52,1.0,0.0,0.065,0.035,0.0,0.0,0hhd,3.0,2213,27,27,27,27,12,12,12,12,7900.0,86.7802482,0.0405,0.3256036,0.0379,-0.0078,18,36,81,35,2.75,1.02,0.194,35.1,5.51,1N000,AAAA,15.0,0.0,24.201,25.839,11.872,11.093,639346136,0.082,2M
[0.269],2854.0,0.269,J054707.91+002024.7,86.7829919,0.3401965,0.0398,0.0387,109.8,Im,10.218,0.023,9.913,0.022,9.485,,4.958,,12.946,0.026,11.647,0.022,11.012,0.024,570.927,2938.691,8.621000013510386e+17,47.1,8.98,50.0,1.84,-4.8,6.53,-3.6,0.758,4.8,1.0,0.0,0.0,0.0,0.0,0.0,ddDD,3.0,66nn,27,27,27,27,10,11,0,0,0.0,86.7830079,0.0473,0.3402009,0.043,-0.0136,310,44,112,42,8.98,1.86,6.54,0.758,4.81,2N001,AAUU,3.0,0.0,26.415,26.946,12.715,12.507,639346173,0.123,2M
[0.496],2855.0,0.496,J054708.61+001923.4,86.785897,0.323178,0.0721,0.0693,141.2,Im,10.97,0.038,10.068,0.033,8.723,0.372,3.053,0.068,13.826,0.03,12.506,0.022,11.864,0.021,563.319,2894.134,8.621000013510392e+17,28.2,4.41,33.3,6.25,2.9,0.525,15.9,16.4,6.12,3.0,0.0,0.0,0.0,0.0,0.0,hhhH,3.0,31nn,27,27,27,27,4,11,11,12,0.0,86.7859016,0.071,0.323188,0.0716,-0.0499,98,58,198,60,4.39,6.27,0.521,16.4,6.12,3N000,AACA,15.0,0.0,26.276,26.365,12.009,10.923,639346127,0.476,2M
[],2856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.913],2857.0,0.913,J054710.46+001844.4,86.7935869,0.3123373,0.0362,0.0353,111.3,Im,9.311,0.022,8.532,0.021,6.933,0.034,1.081,0.018,13.132,0.061,11.706,0.074,10.975,0.056,543.185,2865.752,8.621000013510391e+17,49.6,66.6,52.0,43.8,32.3,17.6,59.6,165.0,64.2,1.0,0.0,0.0,0.0,0.0,0.0,dddd,1.0,330n,26,26,26,26,11,11,10,10,0.0,86.7939611,0.034,0.3125099,0.0339,0.0084,1750,33,1130,33,52.0,31.0,15.9,176.0,55.9,1N108,AAAA,15.0,0.0,25.972,26.445,11.821,10.834,639346090,0.701,2M
[4.427],2858.0,4.427,J054710.46+001844.4,86.7935869,0.3123373,0.0362,0.0353,111.3,Im,9.311,0.022,8.532,0.021,6.933,0.034,1.081,0.018,13.132,0.061,11.706,0.074,10.975,0.056,543.185,2865.752,8.621000013510391e+17,49.6,66.6,52.0,43.8,32.3,17.6,59.6,165.0,64.2,1.0,0.0,0.0,0.0,0.0,0.0,dddd,1.0,330n,26,26,26,26,11,11,10,10,0.0,86.7939611,0.034,0.3125099,0.0339,0.0084,1750,33,1130,33,52.0,31.0,15.9,176.0,55.9,1N108,AAAA,15.0,0.0,25.972,26.445,11.821,10.834,639346090,0.701,2M
[0.11],2859.0,0.11,J054710.97+001914.7,86.7957234,0.3207623,0.038,0.0354,96.3,Im,8.24,0.023,7.719,0.021,5.596,0.038,2.209,0.035,10.998,0.022,9.836,0.022,9.084,0.021,537.593,2887.81,8.621000013510374e+17,46.3,2.78,52.1,2.74,28.8,0.643,31.0,23.9,5.42,2.0,0.0,0.0,0.0,0.0,0.0,hhdd,3.0,9902,25,25,25,25,11,11,11,11,0.0,86.7957281,0.043,0.3207622,0.0414,-0.0121,110,40,-8,38,2.76,2.76,0.63,23.9,5.41,2N000,AAAA,15.0,0.0,26.09,27.101,11.822,10.992,639346116,0.111,2M
[],2860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.03],2861.0,0.03,J054712.90+002206.6,86.8037838,0.3685026,0.0387,0.0357,104.8,Im,9.451,0.024,8.741,0.021,6.776,0.037,4.136,0.047,14.033,0.03,11.843,0.022,10.541,0.024,516.498,3012.8,8.621000013510372e+17,46.2,2.9,52.1,4.16,29.5,1.33,23.0,7.04,3.72,1.0,0.0,0.0,0.0,0.0,0.0,0hdH,3.0,220n,26,26,26,26,11,11,11,11,0.0,86.8037862,0.0386,0.3685122,0.0361,0.0261,65,36,211,35,2.9,4.11,1.29,7.02,3.69,1N000,AAAA,15.0,0.0,25.58,26.156,11.133,11.414,639346259,0.204,2M
[0.486],2862.0,0.486,J054713.55+002359.0,86.8064662,0.399741,0.0668,0.064,151.1,Im,14.351,0.03,13.859,0.043,9.446,0.069,5.239,0.067,,,,,,,509.481,3094.586,8.621000013510383e+17,36.2,1.08,25.3,0.936,15.8,2.53,16.3,7.85,2.26,2.0,0.0,0.0,0.0,0.0,0.0,dddD,1.0,011n,26,26,24,26,11,11,11,11,0.0,86.8064804,0.1081,0.3997826,0.1063,-0.0138,170,201,502,206,1.07,0.935,2.51,7.84,2.26,1N000,AAAA,15.0,0.0,27.127,27.286,12.785,12.619,,,2M
[0.344],2863.0,0.344,J054714.11+000907.2,86.8088039,0.1520202,0.0321,0.0295,57.6,Im,6.777,0.06,5.545,0.048,3.237,0.012,1.077,0.015,10.765,0.023,9.844,0.022,8.963,0.021,503.329,2446.016,8.621000013510191e+17,18.1,0.558,22.5,0.755,88.0,5.18,71.6,1.43,1.03,1.0,0.0,0.101,0.131,0.068,0.0,000h,1.0,6654,25,25,25,25,11,11,11,11,3450.0,86.808801,0.0317,0.1520182,0.0279,-0.004,-66,41,-50,38,0.557,0.753,5.18,1.44,1.03,1N000,AAAA,15.0,0.0,18.98,16.588,10.544,11.584,639345751,0.084,2M
"[0.645, 3.625]",2864.0,0.645,J054714.12+000015.4,86.8088477,0.0042846,0.1134,0.0791,115.5,Im,9.761,0.073,9.222,0.081,7.287,0.067,5.714,0.174,11.316,0.033,10.519,0.035,10.122,0.037,503.209,2059.218,8.621000013510191e+17,14.9,0.953,13.5,0.795,16.2,1.11,6.2,0.877,0.912,2.0,1.0,0.0,0.0,0.0,0.0,dHd0,0.0,nnnn,25,25,25,25,12,12,12,12,0.0,,,,,,,,,,,,,,,,AAAB,15.0,0.0,26.4,26.846,11.85,12.214,197602935,0.641,2M
[0.041],2865.0,0.041,J054727.74+002035.8,86.8656143,0.343282,0.0292,0.027,97.6,Im,8.616,0.021,7.34,0.018,5.399,0.013,3.689,0.031,15.338,0.064,11.942,0.044,9.976,0.027,354.623,2946.769,8.621000013510372e+17,50.6,1.85,61.9,1.46,86.8,3.64,35.1,1.04,1.86,2.0,1.0,0.0,0.0,0.0,0.0,HHHh,5.0,nnnn,27,27,27,27,12,12,12,12,0.0,86.865615,0.0305,0.3432896,0.0294,-0.0086,415,33,261,32,2.22,1.83,5.04,1.35,2.39,3N007,AAAA,15.0,0.0,27.288,27.573,12.422,12.904,639346184,0.076,2M
[0.612],2866.0,0.612,J055401.92+014027.1,88.5080034,1.6742124,0.0323,0.0306,106.3,Im,9.329,0.024,8.99,0.021,7.066,0.017,3.259,0.021,10.62,0.025,9.898,0.025,9.578,0.023,3974.184,2466.629,8.921015013510322e+17,46.1,34.0,52.6,28.3,64.5,37.1,52.7,148.0,51.8,1.0,0.0,0.0,0.0,0.0,0.0,ddhd,1.0,330n,28,28,28,28,14,14,14,14,0.0,88.5080045,0.0351,1.6742006,0.0338,-0.0117,-68,36,-238,35,34.0,28.3,37.0,148.0,51.7,1N002,AAAA,15.0,100.0,26.92,27.356,13.959,13.889,615014613,0.425,2M
[0.182],2867.0,0.182,J055402.01+014055.7,88.5083843,1.6821421,0.037,0.0351,115.4,Im,10.801,0.023,10.212,0.021,8.493,0.028,6.244,0.072,12.569,0.022,11.835,0.022,11.362,0.022,3973.179,2487.39,8.921015013510322e+17,46.6,1.8,52.2,1.59,38.9,0.836,15.1,7.85,2.54,1.0,0.0,0.0,0.0,0.0,0.0,hhhd,1.0,2200,27,27,27,27,13,13,13,13,0.0,88.5083842,0.0551,1.6821442,0.0516,-0.0311,-3,53,55,51,1.81,1.58,0.837,7.85,2.54,1N000,AAAA,15.0,100.0,26.873,26.448,13.194,13.626,615014585,0.151,2M
[0.504],2868.0,0.504,J071826.44-245454.0,109.6101938,-24.9150243,0.0607,0.0604,160.0,Im,13.869,0.029,13.863,0.039,11.892,,8.472,,15.0,0.063,14.299,0.053,14.054,0.078,577.293,254.171,1.0890243013510007e+18,38.0,5.43,27.9,1.34,1.8,0.867,1.3,0.98,2.58,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,00nn,27,28,29,29,1,13,0,13,0.0,109.610193,0.0741,-24.9150294,0.0759,0.0143,-51,115,-243,124,5.42,1.34,0.866,0.98,2.57,1N000,AAUU,3.0,0.0,28.316,30.035,13.599,13.525,254171073,0.049,2M
[0.508],2869.0,0.508,J071826.86-245802.9,109.6119268,-24.9674967,0.0609,0.0584,173.9,Im,13.77,0.028,13.807,0.038,12.294,,9.011,,14.829,0.051,14.218,0.059,13.987,0.065,573.807,116.782,1.0890243013510007e+18,38.2,2.03,28.6,1.31,0.5,1.19,-0.6,1.14,1.52,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,29,29,29,29,1,11,0,12,0.0,109.611929,0.0633,-24.9674962,0.0665,0.0029,108,94,23,105,2.03,1.31,1.19,1.14,1.52,1N000,AAUU,3.0,0.0,29.908,29.992,13.579,13.4,254170677,0.124,2M
[0.524],2870.0,0.524,J071827.95-245828.6,109.6164625,-24.9746228,0.0569,0.0544,128.0,Im,13.404,0.028,13.296,0.033,12.485,,8.427,,14.439,0.03,13.711,0.037,13.511,0.04,563.128,98.078,1.0890243013510004e+18,39.3,5.05,33.1,1.41,-0.2,0.821,1.6,1.18,2.57,2.0,0.0,0.0,0.0,0.0,0.0,0000,1.0,00nn,29,29,29,29,0,12,0,12,0.0,109.6164625,0.0593,-24.9746272,0.0577,-0.0101,43,78,-335,83,5.02,1.41,0.821,1.18,2.56,2N000,AAUU,3.0,0.0,28.317,28.593,12.777,12.635,254170631,0.277,2M
"[0.524, 4.867]",2871.0,0.524,J071830.02-245943.7,109.6251229,-24.9954811,0.1125,0.0735,19.4,Im,13.838,0.051,13.874,0.063,12.355,,8.35,,14.811,0.055,14.15,0.059,13.969,0.069,2938.962,4010.508,1.100025801351063e+18,21.3,2.28,17.2,1.17,-1.4,0.956,0.3,1.03,1.52,2.0,1.0,0.0,0.0,0.0,0.0,0000,0.0,nnnn,29,29,28,28,0,12,0,12,0.0,,,,,,,,,,,,,,,,AAUU,3.0,0.0,29.292,27.685,11.892,11.355,254170499,0.502,2M
[0.331],2872.0,0.331,J071831.81-245740.7,109.6325517,-24.9613247,0.0761,0.0731,168.5,Im,14.237,0.032,14.454,0.056,12.67,,8.844,,15.265,0.051,14.44,0.055,14.345,0.094,524.78,132.718,1.0890243013510008e+18,33.5,1.15,19.3,1.14,-0.8,0.828,-0.2,0.86,1.05,1.0,0.0,0.002,0.0,0.0,0.0,hh00,0.0,10nn,28,28,26,27,0,12,0,12,9000.0,109.6325521,0.0784,-24.961329,0.0815,0.0044,33,131,-274,145,1.15,1.15,0.828,0.86,1.05,1N000,AAUU,3.0,0.0,30.177,29.095,13.817,13.384,254170724,0.131,2M
[0.512],2873.0,0.512,J071831.85-245653.0,109.632726,-24.9480814,0.0462,0.045,140.1,Im,12.677,0.025,12.391,0.025,10.843,0.116,8.311,,14.296,0.038,13.572,0.046,13.266,0.048,524.203,167.387,1.0890243013510003e+18,42.6,5.43,42.9,2.12,9.4,0.954,1.6,0.93,2.88,1.0,0.0,0.0,0.0,0.0,0.0,hh00,1.0,220n,29,29,28,28,11,13,1,13,0.0,109.632724,0.0987,-24.9480852,0.1209,0.045,-73,105,-152,138,5.42,2.11,0.955,0.93,2.87,1N000,AABU,7.0,0.0,28.682,27.684,12.835,12.636,254170859,0.222,2M
[0.216],2874.0,0.216,J071834.24-245529.6,109.6426898,-24.9248925,0.0575,0.0557,169.5,Im,13.71,0.027,13.812,0.037,12.504,,9.087,,14.92,0.05,14.056,0.051,13.916,0.055,500.26,227.985,1.0890243013510006e+18,40.3,5.71,29.7,1.79,-1.6,0.915,-0.1,1.1,2.84,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,00nn,27,27,28,28,0,13,0,13,0.0,109.6426883,0.057,-24.9248953,0.0582,0.0037,-13,91,-221,100,5.7,1.79,0.915,1.1,2.84,1N000,AAUU,3.0,0.0,27.447,28.414,12.776,12.611,254171021,0.059,2M
"[0.379, 8.917]",2875.0,0.379,J071836.33-245840.3,109.6514039,-24.9778774,0.0588,0.0532,103.8,Im,13.615,0.026,13.835,0.039,12.409,,8.829,,15.102,0.053,14.304,0.07,14.175,0.078,480.246,89.176,1.0890243013510006e+18,42.3,3.68,27.6,1.55,-0.4,0.966,0.0,1.06,2.16,2.0,1.0,0.0,0.0,0.0,0.0,dd00,1.0,nnnn,29,29,29,29,0,12,0,12,0.0,,,,,,,,,,,,,,,,AAUU,3.0,0.0,29.103,29.005,12.225,12.475,254170606,0.03,2M
[2.472],2876.0,2.472,J071837.69-245451.1,109.6570562,-24.9142163,0.0563,0.0504,178.4,Im,12.925,0.025,12.961,0.033,12.168,,8.445,,15.671,0.083,14.962,0.126,14.513,0.107,466.015,255.773,1.0890243013510003e+18,43.4,34.9,33.2,5.69,0.9,1.08,1.5,1.06,14.6,2.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,11nn,28,28,28,28,0,12,0,12,0.0,109.6576816,0.0379,-24.9133306,0.0513,0.0149,-494,63,-605,75,21.4,4.75,1.07,1.06,9.49,2N384,AAUU,3.0,0.0,29.827,28.641,13.808,13.7,254171083,1.539,2M
[0.495],2877.0,0.495,J071838.68-250108.2,109.6611798,-25.0189642,0.0592,0.0579,159.0,Im,14.152,0.026,14.387,0.047,12.64,,9.069,,15.233,0.061,14.47,0.071,14.273,0.086,2853.248,3949.262,1.1000258013510633e+18,41.7,1.93,23.0,1.13,-0.4,0.921,-0.7,0.93,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,29,29,26,27,0,12,0,12,0.0,109.6611805,0.0746,-25.0189682,0.0723,0.0091,64,131,-153,137,1.93,1.13,0.921,0.93,1.36,2N000,AAUU,3.0,0.0,29.371,26.604,12.42,12.334,254170392,0.162,2M
"[0.511, 8.814, 9.571]",2878.0,0.511,J071838.65-245855.4,109.6610579,-24.9820563,0.074,0.0672,179.0,Im,13.784,0.032,13.741,0.038,12.217,,8.705,,15.077,0.06,14.345,0.064,14.227,0.093,2853.779,4045.885,1.1000258013510632e+18,33.5,22.4,28.5,7.66,0.8,0.928,0.4,1.07,11.7,2.0,0.0,0.0,0.0,0.0,0.0,dd00,1.0,76nn,29,29,28,29,0,12,0,12,0.0,109.6609964,0.07,-24.9819223,0.0807,-0.0125,-187,166,-834,220,22.5,7.7,0.927,1.07,11.7,2Y058,AAUU,3.0,0.0,28.966,28.084,12.689,12.372,254170573,0.893,2M
[2.337],2879.0,2.337,J071839.36-245406.8,109.6640315,-24.9019022,0.0512,0.0502,122.5,Im,13.179,0.025,13.189,0.032,12.089,,8.935,,14.932,0.043,14.163,0.049,13.97,0.07,449.293,287.932,1.0890243013510004e+18,42.9,8.15,34.4,1.74,1.5,1.09,0.6,1.44,3.89,1.0,0.0,0.0,0.0,0.0,0.0,0000,1.0,20nn,29,29,28,28,1,13,0,13,0.0,109.6640318,0.0792,-24.9019058,0.0675,0.0161,38,97,-217,94,8.14,1.74,1.09,1.44,3.88,3N001,AAUU,3.0,0.0,30.42,30.512,12.387,13.731,254171174,2.129,2M
[0.151],2880.0,0.151,J071839.37-250218.2,109.6640455,-25.0384087,0.0547,0.0534,143.9,Im,13.918,0.026,13.817,0.034,12.003,,8.571,,15.002,0.047,14.315,0.053,14.008,0.072,2846.323,3898.375,1.1000258013510633e+18,41.3,2.68,31.8,1.13,1.3,0.981,0.9,1.11,1.64,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,10nn,28,28,28,28,1,12,0,12,0.0,109.6640406,0.0611,-25.0384056,0.0609,0.0053,-116,102,38,111,2.68,1.12,0.981,1.11,1.64,1N001,AAUU,3.0,0.0,29.884,28.872,13.609,13.355,254170306,0.064,2M
[0.408],2881.0,0.408,J071839.91-245455.1,109.6663283,-24.9153206,0.083,0.0769,167.2,Im,14.476,0.033,15.06,0.096,12.117,,9.158,,15.252,0.056,14.683,0.063,14.341,0.085,444.014,252.777,1.0890243013510008e+18,33.3,1.6,11.3,1.52,1.1,1.11,-0.2,1.14,1.43,1.0,0.0,0.0,0.0,0.0,0.0,hh00,0.0,11nn,30,30,14,29,1,13,0,13,0.0,109.6663252,0.1035,-24.9153243,0.1036,-0.007,-91,180,-138,191,1.6,1.52,1.11,1.14,1.43,2N000,AAUU,3.0,0.0,29.354,28.664,12.871,12.929,254171071,0.224,2M
[0.381],2882.0,0.381,J071846.62-245842.1,109.6942599,-24.978388,0.0558,0.0535,143.9,Im,13.112,0.027,13.329,0.033,11.618,,8.616,,14.437,0.044,13.728,0.039,13.516,0.049,378.55,87.342,1.0890243013510004e+18,40.8,18.7,32.4,6.48,1.8,0.978,0.7,1.09,9.58,2.0,0.0,0.0,0.0,0.0,0.0,ddd0,1.0,12nn,26,27,27,27,1,12,0,12,0.0,109.6943136,0.0545,-24.9783619,0.0554,-0.0107,285,76,-222,81,18.8,6.55,0.978,1.09,9.63,2Y019,AAUU,3.0,0.0,29.339,29.702,12.731,13.091,254181483,0.57,2M
[0.724],2883.0,0.724,J071847.63-245833.5,109.6984646,-24.9759922,0.0455,0.0434,115.0,Im,13.003,0.023,12.931,0.027,10.179,0.077,7.785,0.162,14.229,0.047,13.543,0.04,13.302,0.053,368.539,93.564,1.0890243013510004e+18,46.3,5.08,40.0,1.62,14.1,1.08,6.7,0.994,2.65,1.0,0.0,0.0,0.0,0.0,0.0,hh00,1.0,000n,28,28,28,28,12,12,2,12,0.0,109.6984637,0.1018,-24.9759852,0.122,0.061,-30,127,246,160,5.07,1.62,1.08,0.994,2.65,3N000,AAAB,15.0,0.0,30.116,29.498,13.194,13.452,254181469,0.265,2M
[0.998],2884.0,0.998,J071848.26-245514.1,109.7011135,-24.9205999,0.0595,0.0585,129.2,Im,13.545,0.027,13.72,0.041,12.381,,9.11,,14.881,0.052,14.109,0.05,13.856,0.069,361.494,238.546,1.0890243013510006e+18,40.0,4.75,26.2,1.21,0.6,0.931,-0.2,1.2,2.4,1.0,0.0,0.0,0.0,0.0,0.0,hh00,1.0,10nn,29,29,29,29,0,13,0,13,0.0,109.7011132,0.0662,-24.9205955,0.0675,0.0095,10,91,193,97,4.75,1.21,0.931,1.2,2.4,1N000,AAUU,3.0,0.0,29.237,30.265,13.098,12.848,254181115,0.629,2M
[6.225],2885.0,6.225,J071849.25-245619.6,109.7052177,-24.9387913,0.0449,0.0435,118.2,Im,12.298,0.023,12.538,0.027,11.318,0.185,8.353,0.276,13.472,0.035,12.903,0.032,12.704,0.039,352.0,190.872,1.0890243013510002e+18,46.8,15.5,40.9,3.38,5.9,0.985,3.9,1.14,6.98,1.0,0.0,0.0,0.0,0.0,0.0,ddd0,1.0,00nn,29,29,29,29,2,13,0,13,0.0,109.7052165,0.0453,-24.9387885,0.045,-0.0038,-69,51,180,54,15.5,3.37,0.984,1.14,6.97,2N000,AABB,15.0,0.0,29.524,28.123,12.609,12.545,254181224,0.612,2M
[0.134],2886.0,0.134,J071849.48-245637.7,109.7061899,-24.9438168,0.0588,0.0566,156.6,Im,13.681,0.027,13.957,0.039,12.643,,8.143,,14.797,0.03,13.988,0.034,13.831,0.051,349.762,177.704,1.0890243013510006e+18,40.1,3.94,27.5,1.2,-0.7,0.87,1.9,1.01,2.04,1.0,0.0,0.0,0.0,0.0,0.0,hh00,1.0,11nn,29,29,29,29,0,13,0,13,0.0,109.7061879,0.0577,-24.9438158,0.0596,-0.0042,-181,90,67,98,3.93,1.2,0.869,1.01,2.04,1N000,AAUU,3.0,0.0,29.217,29.337,12.754,12.755,254181252,0.125,2M
[0.337],2887.0,0.337,J071850.88-245703.6,109.7120291,-24.9510014,0.05,0.0486,135.0,Im,12.665,0.026,12.719,0.028,12.709,,8.931,,13.523,0.029,12.925,0.027,12.793,0.035,336.0,158.823,1.0890243013510003e+18,41.0,2.05,38.8,1.07,-0.9,1.01,-0.2,0.875,1.38,1.0,0.0,0.0,0.0,0.0,0.0,hh00,0.0,00nn,30,30,29,29,0,13,0,13,0.0,109.7120294,0.0498,-24.9510014,0.05,-0.0071,24,57,14,61,2.05,1.07,1.01,0.875,1.38,1N000,AAUU,3.0,0.0,30.121,29.016,12.981,12.685,254181292,0.053,2M
[0.556],2888.0,0.556,J071853.19-245756.2,109.7216607,-24.9656372,0.0428,0.0413,129.4,Im,12.336,0.024,12.079,0.024,10.352,0.08,8.267,,14.199,0.048,13.294,0.032,12.93,0.035,313.345,120.389,1.0890243013510003e+18,45.5,4.34,45.2,1.15,13.6,0.887,1.7,1.16,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,000n,32,32,32,32,13,14,0,13,0.0,109.7216605,0.0428,-24.9656365,0.0424,-0.0079,11,47,82,49,4.34,1.15,0.887,1.16,2.25,3N000,AAAU,7.0,0.0,30.844,30.327,12.985,12.715,254181402,0.08,2M
"[0.055, 8.758]",2889.0,0.055,J071901.80-250324.8,109.7575383,-25.0569127,0.0741,0.0692,148.5,Im,14.466,0.031,14.424,0.052,12.769,,8.996,,15.395,0.074,14.583,0.075,14.405,0.088,2624.461,3850.419,1.1000258013510634e+18,34.8,1.79,21.0,1.06,-0.5,1.03,-1.5,1.17,1.32,2.0,1.0,0.001,0.0,0.0,0.0,d000,0.0,nnnn,29,29,29,29,0,14,0,14,0.0,109.757548,0.0692,-25.0569379,0.0731,-0.0143,222,134,-534,149,3.37,1.21,1.03,1.17,1.91,2N004,AAUU,3.0,0.0,29.805,29.946,14.526,13.466,254181875,0.312,2M
[0.311],2890.0,0.311,J104107.33-594001.6,160.2805793,-59.6671341,0.0531,0.0525,170.5,Im,10.749,0.031,9.517,0.025,7.316,0.113,6.131,,15.742,0.073,13.59,0.039,12.593,0.035,3369.713,457.278,1.612059101351007e+18,35.4,1.47,43.0,1.61,9.6,1.81,-7.9,8.95,3.04,1.0,0.0,0.0,0.0,0.0,0.0,00dD,1.0,544n,59,59,58,58,34,38,0,5,0.0,160.2805778,0.1704,-59.6671313,0.1208,-0.1013,-22,63,80,46,1.46,1.61,1.81,8.96,3.04,1N000,AABU,7.0,0.0,59.959,60.251,39.42,39.608,785227310,0.099,2M
[],2891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
