name,ra,dec,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,powlaw_gamma_mean,e_powlaw_gamma_mean,e_Fcsc_h,var_intra_prob,var_inter_prob,Class
2CXO J091409.3+400655,138.5390833333333,40.11551388888889,1.042760634631759e-15,3.96150012879238e-16,4.492797884560803e-16,2.807500020192382e-16,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J093457.9+170614,143.74162499999997,17.103994444444446,1.0634787307364816e-14,1.6170012621170692e-15,6.524202115439198e-15,9.81500057758647e-16,1.316e-14,2.3609153824321143,0.3023001957726983,2.66e-15,1.0,,LM-STAR
2CXO J093630.5+232509,144.12749999999997,23.41931111111112,2.262797884560804e-14,6.8650008257845655e-15,1.1666114051724904e-14,4.572232194351186e-15,7.449050259655552e-15,,,5.627836727298115e-15,0.4,,LM-STAR
2CXO J095010.1+275926,147.54241666666667,27.99081111111111,4.472e-15,1.81e-15,1.1316010577195985e-15,8.622500164366812e-16,1.5606808461756793e-14,,,1.1892000076273276e-14,0.617,,LM-STAR
2CXO J095045.7+561526,147.69070833333333,56.257225,8.636606346317591e-15,2.092500243828433e-15,2.2633290417910253e-15,1.1256874067995164e-15,4.829e-15,,,3.018e-15,0.967,,LM-STAR
2CXO J103104.8+350652,157.770125,35.11455277777778,1.4412578972563236e-14,2.234231402141659e-15,1.8006327806194295e-15,5.43991680209078e-16,8.964884843509916e-15,2.3707767301688314,0.169540464218851,2.222611404137592e-15,1.0,1.0,LM-STAR
2CXO J104046.0+395925,160.19191666666666,39.990408333333335,7.556997702569061e-16,3.5675616758180153e-16,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J105052.7+132603,162.71979166666665,13.43440277777778,8.387010577195986e-15,2.0315006976384946e-15,5.829344601225735e-16,4.404131869070269e-16,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J111901.6-613106,169.75674999999998,-61.51833888888889,1.8116252924807835e-16,7.375100592002326e-17,4.820715186945718e-16,1.651061538600414e-16,9.583593137573157e-16,,,4.1560464537820717e-16,0.953,0.193,HM-STAR
2CXO J112332.9+535311,170.88712499999997,53.88646388888889,5.5470000000000004e-15,1.3679999999999997e-15,7.978845608028655e-18,6.028102749890869e-18,1.877319153824321e-15,,,1.580800005737866e-15,,,LM-STAR
2CXO J112401.1-365319,171.0047083333333,-36.88864722222223,1.421e-14,2.370000000000001e-15,9.505010577195984e-15,1.6835008418488222e-15,3.3832867330070826e-14,,,6.556453631061921e-15,0.973,,LMXB
2CXO J112824.0-011833,172.10029166666666,-1.3092416666666666,6.8362021154392e-14,7.055000803545148e-15,1.168558519192562e-14,2.8465009758704017e-15,8.396709820846511e-15,7.523942280401433,1.7829666449230357,4.652207807804926e-15,0.792,,LM-STAR
2CXO J122859.9+033112,187.249625,3.52005,4.899893079324674e-15,7.861396212637396e-16,1.0118774432737894e-15,3.7389750385836324e-16,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J122912.2+752723,187.3009583333333,75.45644722222222,4.605797884560803e-16,2.083500027209077e-16,1.0333616923513576e-16,9.044000401168419e-17,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J123521.2+121404,188.83870833333333,12.234516666666666,1.6464467020376757e-14,2.055906300096903e-15,5.901862620288023e-15,1.130640208721631e-15,6.2072162987603136e-15,,,1.808990724270123e-15,0.629,1.0,LM-STAR
2CXO J124846.4-623743,192.1935833333333,-62.62869444444444,7.978845608028655e-18,6.028102749890869e-18,8.128595769121606e-15,3.752000060437221e-15,1.879446539662337e-13,,,4.130664305292481e-14,,,CV
2CXO J131148.0-624139,197.950125,-62.69424166666666,1.1609997702569061e-15,3.374593799372813e-16,4.977e-16,1.9059999999999998e-16,2.295513881429844e-16,,,1.734285161143603e-16,0.91,,LM-STAR
2CXO J132426.6-620119,201.1112083333333,-62.02209166666667,7.978845608028655e-18,6.028102749890869e-18,2.2869999999999998e-14,1.278e-14,1.406797884560803e-12,,,2.0250027995098586e-13,,,HMXB
2CXO J132447.8+290335,201.199375,29.059775,2.074e-14,5.03e-15,3.211797884560803e-15,1.946500029124127e-15,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J140514.4-611827,211.310125,-61.30771944444445,7.978845608028655e-18,6.028102749890869e-18,1.4619202115439198e-15,1.1110500005102392e-15,1.369e-13,,,1.920000000000001e-14,,,HMXB
2CXO J141330.2-620535,213.37591666666663,-62.093325,2.2427180961047226e-15,1.314550034931339e-15,2.0791694648788644e-15,1.185779076742284e-15,9.527191538243212e-15,,,4.7640001903950056e-15,0.724,,NS
2CXO J141908.3+532550,214.7845833333333,53.43061111111111,1.2064933394873152e-14,1.010504235416276e-15,4.285698038862239e-15,6.78069224064593e-16,3.0790892284181306e-15,4.972258447565533,0.8603292896316608,9.55264810079664e-16,1.0,0.994,LM-STAR
2CXO J142111.4+414735,215.29775,41.79320833333333,9.316404230878394e-16,3.8630000587006086e-16,5.791143035700952e-16,2.6317966821911197e-16,4.334814382231022e-15,,,1.5378136807235477e-15,0.953,,LM-STAR
2CXO J142112.1-624156,215.3005833333333,-62.699,1.4586223499574262e-15,1.3726100251275052e-15,1.672e-14,4.92e-15,2.935457116858324e-13,,,4.645889626174348e-14,0.979,,HMXB
2CXO J143105.2+341444,217.77175,34.245644444444444,7.413564939736622e-15,2.6152273578946002e-15,3.907264429899642e-15,2.441862775844859e-15,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J144812.1+182516,222.0507083333333,18.42133055555556,2.4017978845608026e-15,9.005000629540387e-16,4.108760634631759e-16,3.913150001303837e-16,1.1010806939079542e-15,,,8.318781794849399e-16,0.603,,LM-STAR
2CXO J151519.1+552944,228.8297083333333,55.49583333333334,4.861947919353642e-16,1.8462242329166566e-16,7.978845608028655e-18,6.028102749890869e-18,2.257215422511306e-16,,,1.7053502679441272e-16,,,LM-STAR
2CXO J151535.9+552832,228.8998333333333,55.47559722222223,1.3312747291887137e-15,3.4601768197289835e-16,3.421974147555761e-16,1.9284492309278447e-16,2.550908026146277e-15,,,2.4627195542372173e-15,,,LM-STAR
2CXO J155217.0+200114,238.070875,20.020805555555555,2.1467914087054454e-15,5.722390819594281e-16,5.128688860509522e-16,2.3205665878586993e-16,1.1908493500775722e-15,,,7.17891999558293e-16,0.912,0.893,LM-STAR
2CXO J160100.7+552706,240.2532916666666,55.45170555555556,1.543202115439197e-14,1.515003741917083e-15,2.3002021154391973e-15,5.605001011420316e-16,4.5457967358453335e-15,5.735259596281003,1.1341397964470568,1.709786792436061e-15,1.0,,LM-STAR
2CXO J160213.9+155940,240.558125,15.994455555555554,3.403202115439197e-15,1.319500042963329e-15,1.2948772135306952e-15,7.0035784661004785e-16,1.2303379927580184e-15,,,9.29533444033172e-16,0.637,,LM-STAR
2CXO J160252.0+524422,240.71695833333337,52.73965555555556,3.3822021154391968e-15,9.4250006014866e-16,1.1728240978076734e-15,5.832392440098549e-16,6.94e-16,,,6.94e-16,0.554,,LM-STAR
2CXO J161320.5+564602,243.3355,56.7674,4.8179999999999996e-14,3.250000000000002e-15,1.4247978845608028e-14,1.6250034886186438e-15,2.14e-14,3.539841342060215,0.3733550773465287,3.5200000000000004e-15,1.0,,LM-STAR
2CXO J162514.2+154522,246.30954166666663,15.756327777777775,7.420052885979927e-14,3.73594850931153e-15,5.927202115439197e-14,2.78500203555092e-15,1.9300105771959858e-13,1.8323936536824088,0.0795064174897139,9.35151565559872e-15,0.784,,AGN
2CXO J162806.9-320548,247.029125,-32.09693055555556,1.3792021154391971e-14,2.035002785753072e-15,1.079180731304132e-14,1.7593094962814766e-15,6.477797884560805e-14,1.5777778788843009,0.2272669509841837,9.485000597681732e-15,0.627,,LMXB
2CXO J165108.1+045933,252.784,4.992530555555556,6.1498396575758776e-15,5.665218391284201e-16,3.0669561778959178e-15,4.50645969627665e-16,5.8878006763349576e-15,3.957351344898466,0.2216353494829231,1.2105896741575984e-15,0.797,0.881,AGN
2CXO J165839.3-532406,254.6639583333333,-53.40193055555555,6.992264429899642e-15,2.216899595393702e-15,3.843e-15,1.483e-15,1.915e-15,,,1.915e-15,0.505,,NS
2CXO J171419.8-383022,258.5827083333333,-38.50621666666667,3.2497838161500713e-16,2.455246250030551e-16,3.476383031418085e-16,2.6264443681274517e-16,1.802e-14,,,6.01e-15,0.927,,NS
2CXO J171809.8-371851,259.5409583333333,-37.31430555555555,2.469059994339628e-15,2.68226970447894e-16,6.034134352232721e-15,4.4077085941376566e-16,2.038553471537392e-15,7.4706932613164145,0.8658776295100663,5.107538128920161e-16,0.655,0.438,NS
2CXO J172419.0+505740,261.07941666666665,50.96115277777778,8.429943667873663e-16,4.844273000219424e-16,5.179071742940961e-16,4.130182627359223e-16,2.1390740403719e-14,,,5.766204477633877e-15,0.7,,AGN
2CXO J174507.0+154952,266.27941666666663,15.831355555555556,5.752009428480516e-15,1.6308407309148938e-15,3.334e-16,3.334e-16,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J181642.7-161322,274.17799999999994,-16.22283333333333,7.978845608028655e-18,6.028102749890869e-18,3.2563607733789817e-15,1.4702227328520005e-15,1.902e-12,1.0521598066552544,0.3345611756647434,7.40000000000001e-14,,,HMXB
2CXO J183327.7-103524,278.3657083333333,-10.590097222222225,3.884244231507536e-15,2.299663482365303e-16,1.870457018181513e-14,5.688329771357459e-16,1.2603411720904014e-13,,,2.9508594155199186e-15,1.0,1.0,HMXB
2CXO J184625.8+091949,281.6076666666666,9.330483333333332,1.7259574614729637e-15,9.644000846472003e-16,6.4362021154392e-16,4.903500011561156e-16,3.436030582872488e-15,,,2.257798334768741e-15,0.584,,NS
2CXO J185843.6+032606,284.6817916666666,3.435036111111111,7.978845608028655e-18,6.028102749890869e-18,5.1814623378538084e-15,3.91464992577913e-15,8.155504885488479e-14,,,2.1286446134265432e-14,,,LMXB
2CXO J192642.3+413423,291.67633333333333,41.57313055555556,1.803e-14,6.76e-15,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J193437.7+302948,293.6573333333333,30.49675555555556,5.174454458562021e-15,5.223577118022596e-16,2.3256573218127405e-15,3.8492807107252254e-16,3.197667725017096e-15,,,9.315192270029941e-16,0.775,0.976,LM-STAR
2CXO J193938.5+213459,294.9106666666666,21.58316388888889,9.081168086420302e-16,2.9275863266130687e-16,1.4132021154391971e-14,1.315004311028205e-15,1.7020105771959857e-13,1.157180961047226,0.1855247525222396,9.651468544056284e-15,0.361,,NS
2CXO J200509.2+322201,301.288625,32.366991666666664,2.4810000000000003e-16,1.145e-16,9.07194745632858e-17,6.853952826625919e-17,9.319879055982279e-16,,,5.905489231387648e-16,0.763,,LM-STAR
2CXO J201536.0+370458,303.90012499999995,37.08280555555556,7.217457116858322e-14,4.425933847064864e-15,5.393e-14,2.6e-15,1.913e-13,1.9173936536824083,0.0965052870160421,1.0199999999999995e-14,0.888,,CV
2CXO J202001.8+402602,305.00775,40.434041666666666,8.078e-15,1.109e-15,9.857202115439198e-15,1.402500040420758e-15,1.021558519192562e-14,3.4070646118913834,0.4245472946709027,2.4765011216696747e-15,0.028,,LM-STAR
2CXO J203150.7+400956,307.96145833333327,40.165825,7.414999999999999e-14,4.870000000000002e-15,9.772202115439201e-14,4.575001239128005e-15,2.812e-13,2.2051915382432115,0.1030088058548496,1.52e-14,1.0,,LM-STAR
2CXO J203309.1+411343,308.2880833333333,41.22876111111111,2.9116153577999007e-16,1.0172156739876544e-16,1.1563911933344305e-15,2.234758493711499e-16,3.628051918953241e-15,,,7.138243184943522e-16,0.908,0.402,HM-STAR
2CXO J204710.2+105307,311.79270833333334,10.885505555555556,7.136361920351491e-16,4.430819331936154e-16,1.873797884560803e-15,7.585000747397641e-16,8.56265693486658e-15,,,3.823691785160046e-15,0.781,,LMXB
2CXO J205601.1+315743,314.0047916666666,31.96195833333333,1.4560000000000002e-15,3.760000000000001e-16,3.9476369291900796e-16,2.0753426805169844e-16,3.0558978678749747e-16,,,2.308763353208203e-16,0.317,,LM-STAR
2CXO J215458.3+165527,328.7432916666666,16.92436111111111,3.5348784226795636e-16,1.1542193179773858e-16,1.7072021154391972e-16,1.707500033200652e-16,1.487256821336541e-15,,,1.123638352579658e-15,,,LM-STAR
2CXO J221421.5-165352,333.5899583333333,-16.898002777777776,2.4073064377733646e-14,1.4310172380665114e-15,6.155608119513354e-15,4.936101428296442e-16,5.590925141305306e-15,3.60051115155372,0.2843518994512672,1.0186439615084009e-15,1.0,0.97,LM-STAR
2CXO J222552.6+653535,336.4693333333333,65.59313333333333,1.2489196424335816e-16,4.719787147171514e-17,1.4570998304620163e-16,5.412508179930053e-17,7.085210392826801e-16,1.835936536824086,0.2931740817413251,2.3470986057462413e-16,0.64,1.0,NS
2CXO J222552.8+653536,336.4703333333333,65.59346111111111,2.2762986470867376e-15,3.754806131687983e-16,4.902245815198488e-16,1.3698769910321898e-16,6.066014976903885e-15,2.065138652263283,0.3566337095276312,1.0559124659620798e-15,0.968,0.215,NS
2CXO J223827.9+590343,339.6164999999999,59.06197777777778,1.2328454819427383e-14,3.6182243229272426e-15,6.6926686607780356e-15,2.2439075203072608e-15,2.060159576912161e-15,,,1.938900001169532e-15,0.409,,NS
2CXO J224652.8-004842,341.72012499999994,-0.8117583333333334,2.635202115439197e-15,1.5975000354867688e-15,4.780202115439198e-15,2.671500021220331e-15,8.473797884560803e-15,,,5.296500010703316e-15,0.991,,LM-STAR
2CXO J230631.0+622831,346.62949999999995,62.47541666666667,1.1019041160068474e-14,1.8673945725096e-15,2.4340846175678853e-15,6.561382540015574e-16,2.6023989422804013e-15,,,1.7657500080263504e-15,0.065,,LM-STAR
2CXO J232215.0+194418,350.56283333333334,19.738444444444447,1.4555475550246718e-15,6.06533611033404e-16,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,,,6.028102749890869e-18,,,LM-STAR
2CXO J020537.9+644941,31.40808333333333,64.82817777777777,5.2850625026697373e-14,7.789057169601464e-16,1.205717013149119e-13,1.354831832225906e-15,6.084013930869297e-13,1.829,0.023,6.231565186774631e-15,0.827,0.996,NS
2CXO J030346.9+645435,45.945833333333326,64.90985277777779,2.956e-14,3.61e-15,1.332e-14,2.46e-15,1.7196698094935055e-14,,,5.876050723639916e-15,0.117,,CV
2CXO J033131.4+435648,52.88104166666666,43.94676666666666,3.287240900995845e-15,3.109875653608346e-16,1.017362857810767e-15,1.858575150647077e-16,1.5119811929666985e-15,3.132628649425032,0.4183899349572074,5.145551265474805e-16,1.0,1.0,CV
2CXO J042142.7+325426,65.42804166666666,32.907469444444445,6.578595769121609e-16,5.012000045243507e-16,4.31e-15,1.357e-15,1.9186010577195986e-15,,,1.4582500097188606e-15,0.902,,LMXB
2CXO J054320.3-410154,85.83483333333332,-41.031933333333335,8.246819038952776e-13,1.3053518222470972e-14,8.521202115439197e-13,1.1450049510909356e-14,7.234808461756789e-12,0.7835957691216058,0.0060376751246261,7.201259670114799e-14,1.0,,CV
2CXO J062153.2-271002,95.47170833333332,-27.167372222222223,4.796e-15,1.315e-15,3.501286733007083e-15,7.696238315973917e-16,1.1727180961047226e-14,,,2.455501870045804e-15,0.59,,CV
2CXO J062244.5-002044,95.68558333333333,-0.3456444444444444,5.724221301315032e-15,4.775410260761218e-16,7.024075709319291e-15,5.923584165880817e-16,1.6333259011777998e-14,,,1.7097598882584188e-15,0.483,1.0,LMXB
2CXO J063354.2+174613,98.47591666666663,17.770519444444442,6.04705518533342e-16,1.2659188383297506e-16,8.870253200524596e-16,1.3197024030716322e-16,1.6466562349362684e-15,,,3.0479903746795363e-16,0.975,1.0,NS
2CXO J065036.5+413053,102.65237499999998,41.51481111111111,4.431785712491677e-15,3.806131126578459e-16,3.677690558059123e-15,3.820426548439564e-16,8.029644538409794e-15,2.608521728749706,0.2927652088818423,1.1342490078216926e-15,0.972,0.898,CV
2CXO J073751.2-303940,114.4635,-30.66130555555556,1.6226717182036825e-14,1.0086341434562637e-15,5.3762234600537015e-15,5.705380035420686e-16,2.9623593585123058e-15,3.795521728749706,0.2947634094178391,8.120183191066576e-16,0.434,0.719,NS
2CXO J101011.8-565532,152.54941666666664,-56.92556111111111,3.698636929190079e-15,2.061345007895433e-15,3.882690963885477e-14,7.61637636964516e-15,9.638606346317592e-13,1.1599576912160574,0.3600629835057374,8.005006373651735e-14,0.949,,HMXB
2CXO J101855.6-585645,154.73166666666663,-58.94608888888889,3.009859313055561e-14,2.008613623859814e-15,1.197516629515021e-13,3.4916634962149024e-15,8.104116601120159e-13,1.5195957691216058,0.0760029836316346,1.6853075458142432e-14,0.872,1.0,HMXB
2CXO J102347.6+003840,155.94866666666664,0.6447111111111111,5.257e-14,1.890000000000002e-15,4.7144253852703664e-14,1.7504664164953017e-15,2.670212692635183e-13,1.1952126926351827,0.0270754813104913,8.902292787925341e-15,0.995,,LMXB
2CXO J110526.2-610749,166.35933333333332,-61.13028333333333,4.692e-16,4.692e-16,6.577212067687502e-16,4.689850417211956e-16,5.363033574039541e-15,,,4.568863129626853e-15,,,NS
2CXO J111810.7+480212,169.5449166666667,48.036769444444445,3.3844766782088277e-15,3.8822293905178366e-16,1.6302350634292582e-15,2.864006294041367e-16,3.3310012923040087e-15,,,7.807125232961503e-16,0.498,0.996,LMXB
2CXO J113603.1+155111,174.01320833333332,15.853277777777777,4.476935388108617e-15,1.1162080475486556e-15,1.995202115439197e-15,7.985000709957563e-16,2.271882961614876e-15,,,1.4887000746373485e-15,0.225,,NS
2CXO J114400.3-610736,176.00133333333332,-61.126777777777775,1.060137503547814e-15,1.079721853748338e-15,1.3699677908985201e-15,1.0350252421562624e-15,2.0538190389527744e-12,1.3243196133105088,0.5771418552216614,1.2753600981071284e-13,0.766,,HMXB
2CXO J122637.5-624613,186.656625,-62.77029722222222,1.5522571862319345e-15,1.5075831498538858e-15,1.0170581745779213e-14,5.058347618512858e-15,1.1862021154391967e-11,-3.735839044629276,0.1037304300899131,5.15011007671451e-13,0.724,,HMXB
2CXO J122758.7-485343,186.9948333333333,-48.89536944444444,3.6079999999999996e-14,2.8400000000000004e-15,4.985202115439197e-14,3.095001831667108e-15,2.715e-13,1.0923936536824086,0.093505456643175,1.5400000000000015e-14,1.0,,LMXB
2CXO J124850.7-412654,192.21158333333327,-41.448477777777775,1.1858600875370385e-15,2.658390451121425e-16,3.478054051082913e-16,1.3323578536442955e-16,9.06150923268634e-16,,,4.015764204517664e-16,0.838,0.68,YSO
2CXO J130848.2+212706,197.200875,21.451875,2.786231840549824e-15,9.981690969604919e-16,8.687217760586258e-16,4.2667289005732703e-16,1.7684509027859124e-15,5.207521728749706,0.1022617598696052,1.2109809226192709e-15,0.596,1.0,NS
2CXO J131145.7-343030,197.9405,-34.508380555555554,6.690453738746146e-15,1.4704589800926273e-15,6.093626785287667e-15,1.2547322164698462e-15,3.320668260345544e-14,,,5.845793463789368e-15,0.487,0.972,LMXB
2CXO J135809.6-644405,209.54041666666663,-64.7348138888889,2.9216232594097574e-15,4.419830096722468e-16,1.371233853408822e-14,1.0449613805691074e-15,5.3106769582632206e-14,2.029180961047226,0.1805254380923591,4.013487444731865e-15,0.996,0.547,LMXB
2CXO J140045.7-632542,210.19041666666664,-63.42860555555556,3.934026730728946e-15,6.430542126975263e-16,7.865949471980049e-14,3.0953060262127992e-15,1.3678095409091705e-12,1.4925957691216056,0.0780029071311482,2.6039461276412896e-14,0.981,0.217,NS
2CXO J141249.0-402136,213.20454166666664,-40.36019722222223,9.155158657939785e-14,1.2127629668572642e-14,8.609e-14,1.3059999999999995e-14,3.046861347736717e-13,1.6855428831416774,0.2656556119978346,4.915969922318879e-14,0.008,,CV
2CXO J141730.5-440257,214.37729166666665,-44.04923611111111,3.5757978845608026e-14,1.3135000431595836e-14,6.36441365935891e-14,1.6618480200373553e-14,2.199e-13,,,5.409999999999999e-14,0.85,,LMXB
2CXO J141842.6-605802,214.67770833333333,-60.96748611111112,1.7632598381543678e-16,1.305466445774474e-16,2.614218382228264e-15,5.117619445795542e-16,5.5017889350289624e-14,,,4.768719687309886e-15,0.386,0.997,NS
2CXO J142008.1-604817,215.034125,-60.80481388888889,9.864138894692692e-17,6.240203253136635e-17,8.33857401758214e-16,2.5855134385239477e-16,6.1177805591576e-14,0.0659153824321145,0.4282118732172332,4.787239731439368e-15,0.974,0.864,NS
2CXO J143308.3-611540,218.28470833333333,-61.26111944444445,1.5279202115439198e-14,5.7305000098927e-15,6.924202115439198e-14,1.1225000505034408e-14,3.3198190389527745e-12,0.1951598066552544,0.2485823410103286,1.705269298334966e-13,0.69,,HMXB
2CXO J153709.9+115555,234.29154166666663,11.932002777777775,1.1884243724975185e-15,3.0316421802063016e-16,2.457628648467799e-16,1.339704328424808e-16,1.5039353881086166e-15,,,1.1991936480036835e-15,0.651,,NS
2CXO J155058.6-562835,237.7444583333333,-56.47643333333333,2.189020249609005e-15,2.4434111194631075e-16,9.730743864796472e-15,6.106973893351388e-16,3.739461246017455e-14,1.997553460337663,0.2840965963016348,2.3131591880823936e-15,1.0,1.0,LMXB
2CXO J162636.5-515630,246.652125,-51.941825,4.0264646696722586e-15,9.45130448171195e-16,3.777179365223391e-14,3.1657379372928167e-15,4.066414785874065e-13,,,2.2638504563973006e-14,1.0,1.0,HMXB
2CXO J163201.8-475228,248.00779166666663,-47.87445,3.5684348137508816e-15,2.271807475950517e-15,4.350253852703656e-15,2.2233671930830287e-15,9.57e-12,-1.0184253852703655,0.3050267639942093,2.34e-13,0.947,,HMXB
2CXO J163553.8-472540,248.97420833333328,-47.427841666666666,2.0446192357874885e-15,9.157533812957166e-16,4.58256288881818e-15,1.2777630771663553e-15,4.3727914387337776e-14,-0.3874148080743799,0.2305120509456154,9.33514386476008e-15,1.0,,HMXB
2CXO J165000.9-495744,252.5039583333333,-49.962294444444446,1.2760540346953976e-16,1.2557149570120432e-16,1.37e-16,1.37e-16,3.517e-15,,,2.261e-15,0.137,,LMXB
2CXO J165400.1-395044,253.50058333333325,-39.84579166666667,5.411754823972867e-16,1.9222078479450287e-16,3.251082084053232e-15,5.578059696244483e-16,1.8551673501596947e-14,,,2.667742328994997e-15,0.998,1.0,LMXB
2CXO J170206.5-295644,255.52716666666663,-29.94560833333333,1.6944287904153365e-15,1.922920618779571e-16,4.4331947464885663e-16,9.600737913189991e-17,5.401029916058703e-16,,,1.8430677950538154e-16,0.994,1.0,LMXB
2CXO J170249.3-484723,255.70579166666664,-48.78975,2.1249739178926932e-14,1.3317484345319393e-15,5.195302517877322e-14,2.2926334022264295e-15,2.12164903854242e-13,,,9.440189250238123e-15,1.0,1.0,LMXB
2CXO J171556.4-385154,258.9850833333333,-38.86503888888889,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,3.476339618987011e-13,,,1.165211948218678e-13,,,HMXB
2CXO J173413.4-260518,263.5560416666666,-26.088527777777777,5.939963831903724e-16,1.203921531262764e-16,2.179245705737469e-15,2.543119498272307e-16,7.091006403486564e-16,,,2.2204509108647236e-16,0.931,1.0,LMXB
2CXO J173527.5-325554,263.8649583333333,-32.93176944444444,1.8933800627852e-15,1.4304687825491034e-15,1.522e-14,5.589999999999999e-15,2.3442021154391973e-12,0.4659576912160573,0.3620626355909332,1.355004183765778e-13,1.0,,HMXB
2CXO J173953.9-282946,264.97475,-28.49623055555556,8.333744612059544e-16,4.079514248314548e-16,6.6042153100057215e-15,1.3701226700993306e-15,1.0699608717413371e-14,,,3.594065970774841e-15,0.763,0.022,LMXB
2CXO J174445.7-271344,266.1907083333333,-27.229025,6.827e-14,1.582e-14,1.7770000000000007e-13,2.52e-14,7.045999999999999e-13,1.7087449985808745,0.2851344332659237,9.700000000000005e-14,0.352,,HMXB
2CXO J174502.3-285449,266.25966666666665,-28.913858333333334,1.5791954309078065e-15,5.625575498053566e-16,1.542972007769845e-15,5.646587048971982e-16,7.50200659699878e-15,,,2.0475057182986333e-15,0.806,1.0,LMXB
2CXO J174621.1-284343,266.58825,-28.72874444444444,2.0519050161897057e-14,1.899120522665744e-15,3.5692700305846526e-14,1.5229811040722386e-15,4.624128717730095e-11,1.139,0.034,1.222543228235886e-13,1.0,1.0,LMXB
2CXO J174702.5-285259,266.7607916666667,-28.88308333333333,1.1314003072184632e-15,8.547849699345253e-16,2.3706955108318985e-16,1.9774291044994016e-16,5.587037852680812e-15,,,2.2637805441714864e-15,,,LMXB
2CXO J174931.7-280805,267.38220833333327,-28.13473611111111,3.6423430200650804e-15,2.7518289053251817e-15,1.607939555764685e-15,6.612864655657513e-16,5.067267074748177e-14,,,7.981882743418238e-15,,,LMXB
2CXO J175013.1-064228,267.5548333333333,-6.707869444444444,3.1700954695357404e-14,6.421886909968349e-16,1.1632429584710694e-14,3.832675329208261e-16,6.114180827187053e-14,3.331180961047226,0.1435319957307018,2.424993468510742e-15,1.0,1.0,CV
2CXO J180632.1-221417,271.6340833333333,-22.238097222222223,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,,,6.028102749890869e-18,,,LMXB
2CXO J181044.4-260901,272.68529166666667,-26.15037222222222,6.30331846459504e-15,9.851804709766913e-16,4.248520580034237e-15,8.417188499490658e-16,6.785009428480516e-15,,,2.0397724112290145e-15,0.539,,LMXB
2CXO J181921.6-252425,274.8400833333333,-25.40718333333333,3.2302441343835593e-16,1.252862193134581e-16,5.647335547591831e-16,1.7939263093896303e-16,2.500600518361144e-15,,,8.068887469555738e-16,1.0,1.0,LMXB
2CXO J182608.5-125634,276.5355833333333,-12.94293888888889,2.783196133105089e-16,1.5154115298723714e-16,2.15110676282826e-15,4.1292870118281175e-16,5.38458042966845e-14,0.5891492294592688,0.3201020259403496,4.549166082591742e-15,0.702,,NS
2CXO J184624.9-025830,281.60391666666663,-2.975011111111112,1.2076386870572576e-15,2.7613252438249783e-16,3.686164226286261e-14,1.796440988982672e-15,1.7567318339100345e-12,1.4947978845608028,0.0445012739169074,2.6842156844840964e-14,0.665,1.0,NS
2CXO J185610.6+011322,284.0445,1.2230194444444449,1.994630502475164e-15,2.8585762252108153e-16,7.221350376404168e-15,5.9086611177045925e-16,2.6180092834224583e-14,2.2567555757768605,0.2476009908711714,2.235756353057553e-15,0.309,0.978,NS
2CXO J185841.4+223929,284.6728749999999,22.65831111111111,5.176000000000003e-16,3.137e-16,4.274e-16,3.256e-16,7.186546239151408e-16,,,5.429512146826706e-16,0.824,,LMXB
2CXO J190109.3-220005,285.289,-22.001638888888888,5.736031731587956e-13,2.4955111811253686e-14,3.5904253852703657e-13,2.100388696236464e-14,5.585202115439198e-13,2.399787307364817,0.1100185515637921,5.0850011148497055e-14,0.629,,CV
2CXO J190853.0+092305,287.221125,9.384730555555556,4.764239365368239e-16,4.349850001172939e-16,1.589441480807438e-15,9.633500288349565e-16,7.930475973819355e-15,,,4.0532081274003055e-15,0.928,,LMXB
2CXO J191116.0+003505,287.81675,0.5849777777777778,1.719930989068271e-13,3.4229589484368178e-15,2.3502185103216333e-13,4.385213681592652e-15,2.1734771728245681e-13,3.045180961047226,0.1625282553848353,8.526358079434936e-15,0.996,1.0,LMXB
2CXO J193030.1+185214,292.6255416666666,18.870594444444446,4.897609285612864e-15,2.746953656004974e-16,6.482575894995176e-14,1.1391755380511238e-15,1.0503005494160444e-12,1.043,0.031,9.72269676550555e-15,0.867,0.623,NS
