_rs_unwise,_q,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise
[2.611],1.0,2.611,1670m591o0100747,166.2797232,-58.8515128,1297.868,1297.853,1538.473,1538.551,1671.1,1584.3,0.011,0.033,0.011,0.034,10.976,29.379,1.0,1.0,135.7,13.61,0.5527,0.4712,1764.6,1691.4,11.196,30.114,2.6345,2.854,0.00960839,0.00663537,0.000257562,0.000725,-59.326,-35.887,166.2797232,166.2796088,-58.8515128,-58.851524,1670m591,1670m591w1o0107868,1670m591w2o0092786,204.0,193.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.072, 5.17]",3.0,0.072,1670m591o0034701,166.2933718,-58.8415178,1311.056,1311.039,1529.378,1529.328,6740.0,6660.9,0.004,0.01,0.004,0.01,17.161,39.555,1.0,1.0,72.46,10.8,0.7324,0.7228,6880.0,6721.0,17.488,40.517,2.6334,2.8527,-0.00195444,-0.000902772,0.000117494,0.000255,-58.806,-38.463,166.2933718,166.2934447,-58.8415178,-58.8415316,1670m591,1670m591w1o0035374,1670m591w2o0030548,200.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.386, 9.377]",4.0,1.386,1670m591o0135460,166.2740635,-58.8439069,1307.781,1307.954,1542.42,1542.298,894.17,910.65,0.019,0.056,0.018,0.054,9.9156,27.586,1.0,1.0,38.97,7.151,0.45,0.4153,953.97,935.37,10.138,28.312,2.6349,2.8524,-0.00107938,0.00265652,0.000417721,0.00116,-57.89,-33.123,166.2740635,166.2742465,-58.8439069,-58.8437754,1670m591,1670m591w1o0153177,1670m591w2o0132642,200.0,192.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.841, 6.923, 9.383]",5.0,0.841,1670m591o0152265,166.258536,-58.8530865,1295.643,1295.688,1552.796,1552.584,807.03,873.79,0.021,0.058,0.019,0.056,9.746,27.362,1.0,1.0,26.61,2.455,0.4861,0.4906,847.24,895.43,9.9734,28.108,2.633,2.8553,0.00272065,0.00113982,0.000461499,0.00119,-51.458,-28.037,166.258536,166.2588492,-58.8530865,-58.8530538,1670m591,1670m591w1o0185341,1670m591w2o0152635,197.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[5.685, 6.398, 7.128, 9.637]",6.0,5.685,1670m591o0209047,166.2608338,-58.8583046,0.0,1288.83,0.0,1551.16,0.0,720.54,0.0,0.07,0.0,0.067,0.0,26.787,0.0,1.0,0.0,5.785,0.0,0.4725,0.0,735.23,0.0,27.52,0.0,2.8518,0.0,0.00946712,0.0,0.001458,0.0,-30.179,0.0,166.2608338,0.0,-58.8583046,1670m591,,1670m591w2o0132365,0.0,192.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.798, 2.85, 5.901]",7.0,2.798,1670m591o0189137,166.3225309,-58.8455204,1306.032,0.0,1509.571,0.0,457.82,0.0,0.037,0.0,0.035,0.0,9.4639,0.0,1.0,0.0,24.23,0.0,0.2719,0.0,486.39,0.0,9.7057,0.0,2.6339,0.0,-0.00185239,0.0,0.000750963,0.0,-59.017,0.0,166.3225309,0.0,-58.8455204,0.0,1670m591,1670m591w1o0185371,,201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
[2.777],8.0,2.777,1670m591o0100175,166.2822195,-58.8693357,1274.556,1274.642,1536.518,1536.36,1943.1,1906.6,0.01,0.028,0.009,0.027,12.095,30.472,0.99984,0.99958,15.77,5.764,0.5402,0.5284,1957.8,1868.5,12.385,31.39,2.6367,2.8553,-0.00254595,-0.00327474,0.000256987,0.000639,-59.962,-45.614,166.2822195,166.2824544,-58.8693357,-58.8692716,1670m591,1670m591w1o0107201,1670m591w2o0053465,193.0,194.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.452, 6.303, 8.422]",9.0,0.452,1670m591o0035056,166.2895152,-58.8297779,1326.395,1326.403,1532.163,1532.126,8493.5,8311.1,0.003,0.008,0.003,0.008,18.25,41.637,1.0,1.0,25.38,3.4,0.8457,0.8303,8526.2,8326.2,18.553,42.54,2.6324,2.8533,-0.000326574,-0.000494123,0.00010117,0.000217,-55.649,-32.676,166.2895152,166.28957,-58.8297779,-58.8297726,1670m591,1670m591w1o0035736,1670m591w2o0030858,195.0,189.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.866, 4.304]",10.0,2.866,1670m591o0033839,166.310224,-58.8675739,1277.073,1277.094,1517.591,1517.59,26575.0,24793.0,0.002,0.004,0.002,0.004,31.754,66.212,0.98037,0.98205,104.0,17.5,0.7297,0.6764,26586.0,24647.0,32.222,67.464,2.6337,2.8534,-0.000423968,-0.000245094,5.93462e-05,0.000123,-63.167,-46.549,166.310224,166.3102253,-58.8675739,-58.867558,1670m591,1670m591w1o0034499,1670m591w2o0092281,204.0,195.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[7.192, 8.039]",11.0,7.192,1670m591o0060450,166.241661,-58.8499796,1299.575,1299.599,1564.271,1564.183,1392.5,1179.2,0.012,0.043,0.011,0.041,10.39,28.026,1.0,1.0,11.53,5.659,0.7598,0.7552,1454.6,1267.0,10.631,28.799,2.6344,2.8539,-0.000459611,-0.00627369,0.000297687,0.00094,-45.596,-21.873,166.241661,166.2417903,-58.8499796,-58.8499622,1670m591,1670m591w1o0062077,1670m591w2o0092837,201.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.202, 7.178, 8.784, 9.611]",12.0,0.202,1670m591o0035106,166.3100727,-58.8282564,1328.541,1328.703,1518.256,1518.22,3031.1,3385.2,0.006,0.016,0.006,0.016,12.528,32.463,1.0,1.0,8.825,4.262,0.8431,0.8715,3023.2,3373.2,12.793,33.283,2.6342,2.8535,-0.000599086,0.000972688,0.000178631,0.000395,-54.631,-33.731,166.3100727,166.3101287,-58.8282564,-58.8281329,1670m591,1670m591w1o0035786,1670m591w2o0030904,189.0,182.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0
"[1.785, 2.386]",13.0,1.785,1670m591o0217200,166.2467863,-58.8365225,0.0,1317.232,0.0,1561.009,0.0,347.47,0.0,0.145,0.0,0.142,0.0,27.128,0.0,1.0,0.0,12.8,0.0,0.1589,0.0,387.18,0.0,27.972,0.0,2.8516,0.0,-0.0207754,0.0,0.003361,0.0,-22.282,0.0,166.2467863,0.0,-58.8365225,1670m591,,1670m591w2o0166508,0.0,190.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[7.789, 7.881]",14.0,7.789,1670m591o0101494,166.2531321,-58.8286013,1327.652,1327.652,1556.833,1556.84,3989.8,3832.9,0.006,0.018,0.006,0.016,15.613,38.057,1.0,1.0,63.0,10.04,0.4184,0.3212,4038.8,3948.2,15.868,38.833,2.6324,2.8533,-0.00256598,-0.00306541,0.000168787,0.000406,-43.87,-21.227,166.2531321,166.2531207,-58.8286013,-58.8286016,1670m591,1670m591w1o0108734,1670m591w2o0093519,201.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[3.049, 3.512]",15.0,3.049,1670m591o0035208,166.2774311,-58.8243121,1333.458,1333.654,1540.432,1540.37,4558.7,4670.1,0.005,0.013,0.005,0.013,14.762,35.775,1.0,1.0,54.27,11.29,0.7721,0.7736,4620.3,4693.1,15.073,36.697,2.6365,2.8553,-0.000551283,0.00130415,0.000144706,0.00032,-52.447,-24.456,166.2774311,166.2775257,-58.8243121,-58.8241628,1670m591,1670m591w1o0035890,1670m591w2o0030989,197.0,186.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[7.064],16.0,7.064,1670m591o0135144,166.2411767,-58.864682,1280.325,1280.413,1564.368,1564.495,851.04,805.18,0.021,0.065,0.019,0.062,10.312,28.046,1.0,1.0,43.46,4.309,0.3689,0.3411,898.64,818.21,10.571,28.876,2.6352,2.8562,-0.00764763,-0.00538462,0.000470208,0.001328,-45.556,-19.337,166.2411767,166.2409911,-58.864682,-58.8646138,1670m591,1670m591w1o0152691,1670m591w2o0132226,195.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.065],17.0,0.065,1670m591o0101494,166.2531321,-58.8286013,1327.652,1327.652,1556.833,1556.84,3989.8,3832.9,0.006,0.018,0.006,0.016,15.613,38.057,1.0,1.0,63.0,10.04,0.4184,0.3212,4038.8,3948.2,15.868,38.833,2.6324,2.8533,-0.00256598,-0.00306541,0.000168787,0.000406,-43.87,-21.227,166.2531321,166.2531207,-58.8286013,-58.8286016,1670m591,1670m591w1o0108734,1670m591w2o0093519,201.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[6.506],18.0,6.506,1670m591o0034802,166.2348485,-58.8373623,1316.036,1316.012,1569.083,1569.091,12636.0,12989.0,0.002,0.006,0.002,0.005,20.994,47.486,1.0,1.0,54.13,5.793,0.9179,0.9108,12724.0,13080.0,21.36,48.486,2.6294,2.8506,0.000731349,0.000436366,8.3958e-05,0.000167,-40.18,-17.017,166.2348485,166.234836,-58.8373623,-58.8373807,1670m591,1670m591w1o0035477,1670m591w2o0030639,203.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.638, 6.43]",19.0,0.638,1670m591o0034802,166.2348485,-58.8373623,1316.036,1316.012,1569.083,1569.091,12636.0,12989.0,0.002,0.006,0.002,0.005,20.994,47.486,1.0,1.0,54.13,5.793,0.9179,0.9108,12724.0,13080.0,21.36,48.486,2.6294,2.8506,0.000731349,0.000436366,8.3958e-05,0.000167,-40.18,-17.017,166.2348485,166.234836,-58.8373623,-58.8373807,1670m591,1670m591w1o0035477,1670m591w2o0030639,203.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.326, 9.888]",20.0,0.326,1670m591o0060609,166.3343156,-58.8306763,1325.549,1325.826,1501.796,1501.902,1232.8,1303.1,0.014,0.04,0.013,0.038,10.406,28.379,1.0,1.0,29.05,8.722,0.5669,0.5562,1272.2,1330.5,10.649,29.144,2.6334,2.8514,-0.00487733,-0.00226474,0.000330925,0.000847,-55.241,-35.598,166.3343156,166.3341628,-58.8306763,-58.8304641,1670m591,1670m591w1o0062250,1670m591w2o0093472,196.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[4.259],21.0,4.259,1670m591o0154986,166.24678,-58.8279048,1328.513,1328.566,1561.147,1561.427,450.8,609.21,0.044,0.091,0.04,0.088,10.731,29.483,1.0,1.0,63.58,6.746,0.1041,0.1273,453.7,652.82,10.94,30.216,2.6327,2.8561,0.0171274,0.0112762,0.000950068,0.001882,-41.127,-18.657,166.24678,166.2463683,-58.8279048,-58.8278618,1670m591,1670m591w1o0195360,1670m591w2o0166532,198.0,199.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.244, 5.253, 9.488, 9.927]",22.0,0.244,1670m591o0033648,166.3320138,-58.8727052,1270.514,1270.539,1502.772,1502.863,9897.1,9220.7,0.003,0.008,0.003,0.008,19.993,43.997,1.0,1.0,52.21,11.93,0.7727,0.7283,10057.0,9335.0,20.268,44.787,2.6336,2.8536,-0.00177753,-0.00151551,9.14894e-05,0.000202,-66.905,-57.796,166.3320138,166.3318788,-58.8727052,-58.8726859,1670m591,1670m591w1o0034304,1670m591w2o0029607,206.0,196.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0
"[0.848, 5.955, 5.979, 9.173]",23.0,0.848,1670m591o0034472,166.2262859,-58.848382,1301.541,1301.844,1574.707,1574.716,6031.9,5485.0,0.004,0.012,0.004,0.011,16.066,37.287,1.0,1.0,60.78,22.07,0.8509,0.8316,6130.5,5701.2,16.349,38.133,2.6348,2.8529,-0.00148112,-0.00323653,0.000124238,0.000294,-41.396,-16.881,166.2262859,166.2262787,-58.848382,-58.8481505,1670m591,1670m591w1o0035140,1670m591w2o0030340,202.0,197.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.317, 8.963]",24.0,0.317,1670m591o0033593,166.3286403,-58.8749803,1267.512,1267.567,1505.023,1505.035,9617.3,8557.7,0.003,0.008,0.002,0.007,18.842,41.289,1.0,1.0,65.5,14.54,0.8678,0.8231,9867.2,8738.9,19.177,42.198,2.6315,2.8531,-0.0023275,-0.00261015,9.8463e-05,0.000215,-67.958,-59.038,166.3286403,166.3286227,-58.8749803,-58.8749385,1670m591,1670m591w1o0034249,1670m591w2o0053413,205.0,196.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0
"[1.489, 9.65, 9.932]",25.0,1.489,1670m591o0135860,166.293571,-58.8164295,1343.9,1344.27,1529.61,1529.779,1370.6,1407.5,0.015,0.041,0.013,0.038,11.381,30.459,1.0,1.0,61.17,9.216,0.4083,0.3875,1396.7,1370.6,11.63,31.27,2.6338,2.8532,0.00504589,0.00370365,0.000315258,0.00083,-49.044,-21.992,166.293571,166.2933283,-58.8164295,-58.8161452,1670m591,1670m591w1o0153816,1670m591w2o0133249,197.0,187.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.93, 8.005]",26.0,0.93,1670m591o0033463,166.2527199,-58.8783695,1262.5,1262.507,1556.344,1556.407,6382.2,6297.0,0.004,0.01,0.004,0.01,16.754,38.953,1.0,1.0,273.3,24.9,0.704,0.6864,6386.1,6232.1,17.057,39.887,2.6356,2.8562,0.00447458,0.00295883,0.000112168,0.000255,-51.738,-32.451,166.2527199,166.2526264,-58.8783695,-58.8783633,1670m591,1670m591w1o0034116,1670m591w2o0029448,201.0,188.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.466, 9.487, 9.522, 9.887]",27.0,0.466,1670m591o0060254,166.3369946,-58.8736629,1269.296,1269.274,1499.388,1499.412,6783.4,6263.9,0.004,0.01,0.003,0.01,16.722,37.94,1.0,1.0,62.34,8.63,0.7846,0.7476,6922.1,6425.5,16.976,38.723,2.6352,2.8549,-0.00029099,-0.00103104,0.000110942,0.000254,-67.945,-60.356,166.3369946,166.3369587,-58.8736629,-58.8736799,1670m591,1670m591w1o0061866,1670m591w2o0053425,201.0,192.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.508, 6.604, 9.532]",28.0,0.508,1670m591o0034394,166.3551123,-58.8508759,1299.253,1299.268,1487.434,1487.441,68483.0,65974.0,0.001,0.002,0.001,0.002,43.813,89.206,1.0,1.0,234.1,29.1,0.9621,0.9567,68490.0,65881.0,44.556,90.812,2.6351,2.8548,-0.00040859,1.32322e-05,3.70358e-05,7e-05,-61.919,-42.412,166.3551123,166.3551013,-58.8508759,-58.8508641,1670m591,1670m591w1o0035062,1670m591w2o0030268,197.0,198.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[5.107],29.0,5.107,1670m591o0147963,166.275511,-58.8848547,1254.189,1254.113,1540.826,1541.082,517.37,290.47,0.031,0.165,0.03,0.162,9.0834,25.591,1.0,1.0,43.57,7.548,0.3724,0.2565,552.35,386.34,9.3031,26.317,2.6312,2.8509,0.00195026,-0.0286228,0.000637775,0.004173,-57.779,-49.065,166.275511,166.2751309,-58.8848547,-58.884911,1670m591,1670m591w1o0174967,1670m591w2o0161490,197.0,192.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.267],30.0,1.267,1670m591o0101570,166.2414601,-58.8261855,1330.721,1330.601,1564.779,1564.776,841.23,917.08,0.021,0.057,0.019,0.054,9.9294,27.814,1.0,1.0,19.18,2.829,0.4626,0.4619,847.56,940.37,10.175,28.616,2.6326,2.8543,0.00301498,0.00359881,0.000449776,0.00116,-38.9,-15.467,166.2414601,166.2414621,-58.8261855,-58.8262769,1670m591,1670m591w1o0108822,1670m591w2o0093593,196.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[6.157],31.0,6.157,1670m591o0100998,166.3579274,-58.8440308,1308.233,1308.245,1485.619,1485.597,5638.6,5747.2,0.005,0.012,0.004,0.011,16.518,38.477,1.0,1.0,111.7,18.36,0.6047,0.5965,5600.4,5522.4,16.876,39.537,2.6346,2.8546,0.00251508,0.0037145,0.00012726,0.000276,-62.399,-40.266,166.3579274,166.3579596,-58.8440308,-58.8440223,1670m591,1670m591w1o0108157,1670m591w2o0093032,191.0,193.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.923, 8.993, 9.974]",32.0,2.923,1670m591o0135829,166.319889,-58.8185945,1341.261,1340.936,1511.741,1512.137,631.71,913.19,0.027,0.057,0.025,0.054,9.7729,28.053,1.0,1.0,59.45,2.628,0.331,0.3882,660.31,894.99,10.018,28.843,2.6331,2.851,-0.0142475,-0.00125164,0.000628849,0.001183,-53.665,-29.737,166.319889,166.3192985,-58.8185945,-58.8188398,1670m591,1670m591w1o0153759,1670m591w2o0133191,197.0,188.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0
"[0.323, 5.757, 9.66]",33.0,0.323,1670m591o0033520,166.2425278,-58.8766906,1264.616,1264.396,1563.266,1563.244,9444.4,10037.0,0.003,0.007,0.003,0.007,19.715,44.068,1.0,1.0,63.8,45.79,0.737,0.7707,9440.2,9954.0,20.086,45.124,2.6339,2.8543,-0.000438213,0.00306874,9.87716e-05,0.000192,-48.148,-24.017,166.2425278,166.2425561,-58.8766906,-58.8768586,1670m591,1670m591w1o0034173,1670m591w2o0029498,197.0,183.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.212, 5.954]",34.0,2.212,1670m591o0173451,166.2429862,-58.8781841,1262.665,0.0,1562.933,0.0,1822.7,0.0,0.014,0.0,0.012,0.0,14.382,0.0,1.0,0.0,68.94,0.0,0.2282,0.0,1819.3,0.0,14.647,0.0,2.6312,0.0,0.00696492,0.0,0.000313043,0.0,-48.421,0.0,166.2429862,0.0,-58.8781841,0.0,1670m591,1670m591w1o0152328,,198.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[0.689, 4.871]",35.0,0.689,1670m591o0035029,166.3487733,-58.8302401,1326.222,1326.238,1492.006,1492.005,2475.4,2841.7,0.008,0.02,0.008,0.019,12.577,32.442,1.0,1.0,62.16,7.712,0.5918,0.6105,2513.3,2862.5,12.842,33.285,2.6301,2.8517,0.00196791,0.00237864,0.000208563,0.000458,-60.545,-39.181,166.3487733,166.3487744,-58.8302401,-58.830228,1670m591,1670m591w1o0035708,1670m591w2o0030834,194.0,188.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.414, 6.836, 8.071]",36.0,0.414,1670m591o0034203,166.359957,-58.8570242,1291.238,1291.242,1484.071,1484.083,10686.0,9937.1,0.003,0.008,0.003,0.007,20.626,45.121,1.0,1.0,89.47,9.092,0.758,0.7267,10762.0,9976.3,21.021,46.212,2.6304,2.8519,-0.000483692,-0.000782073,9.37851e-05,0.000202,-64.882,-48.199,166.359957,166.3599399,-58.8570242,-58.8570209,1670m591,1670m591w1o0034869,1670m591w2o0030100,203.0,189.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.905, 8.251]",37.0,0.905,1670m591o0101217,166.2218634,-58.8359159,1317.823,1317.823,1577.902,1578.027,637.53,672.86,0.026,0.075,0.025,0.074,9.4554,27.603,1.0,1.0,18.77,2.452,0.5185,0.4888,653.17,688.23,9.6957,28.408,2.6302,2.8512,0.00190669,-0.000464618,0.000556907,0.001583,-35.363,-10.357,166.2218634,166.2216789,-58.8359159,-58.8359149,1670m591,1670m591w1o0108419,1670m591w2o0132798,200.0,183.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[2.371],38.0,2.371,1670m591o0034393,166.3638807,-58.8511987,1298.891,1298.93,1481.492,1481.518,5082.9,5332.3,0.005,0.012,0.004,0.011,15.716,37.219,1.0,1.0,68.17,12.54,0.6504,0.6551,5160.4,5305.4,16.049,38.177,2.6344,2.8536,0.000985205,0.00273049,0.000135841,0.00029,-63.209,-41.053,166.3638807,166.3638422,-58.8511987,-58.8511685,1670m591,1670m591w1o0035061,1670m591w2o0030267,198.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.541, 6.471, 9.715]",39.0,0.541,1670m591o0100099,166.3496971,-58.8719493,1271.629,1271.628,1490.815,1490.687,2217.7,2004.9,0.009,0.026,0.008,0.026,11.886,29.775,1.0,1.0,24.01,7.739,0.653,0.6194,2201.9,2000.0,12.146,30.571,2.6328,2.855,-0.00327182,-0.0042994,0.000221452,0.00059,-66.821,-59.178,166.3496971,166.3498874,-58.8719493,-58.8719507,1670m591,1670m591w1o0107111,1670m591w2o0092174,191.0,193.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.902, 2.233, 7.784, 9.34, 9.68]",40.0,1.902,1670m591o0148257,166.2341976,-58.8227959,1335.099,1335.289,1569.754,1569.532,1809.0,1545.9,0.012,0.038,0.011,0.037,12.678,32.313,1.0,1.0,10.13,4.853,0.4686,0.3714,1777.1,1519.5,12.91,33.058,2.6317,2.8553,0.00194704,0.00301951,0.000278687,0.000809,-36.011,-11.513,166.2341976,166.2345287,-58.8227959,-58.8226527,1670m591,1670m591w1o0175627,1670m591w2o0093701,197.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.169],41.0,0.169,1670m591o0033976,166.2162322,-58.8631678,1282.102,1282.091,1581.277,1581.282,20428.0,19460.0,0.002,0.004,0.001,0.004,25.278,54.157,1.0,1.0,81.53,9.676,0.9613,0.9637,20459.0,19506.0,25.732,55.314,2.6321,2.8524,0.000901401,0.000354409,6.71533e-05,0.000133,-34.968,-2.4802,166.2162322,166.2162251,-58.8631678,-58.8631764,1670m591,1670m591w1o0034637,1670m591w2o0029905,196.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.819, 6.842, 8.45, 9.977]",42.0,0.819,1670m591o0101019,166.211973,-58.8426722,1308.896,1308.695,1584.493,1584.518,1934.0,1829.1,0.014,0.04,0.013,0.037,15.469,37.74,1.0,1.0,62.5,4.2,0.1573,0.1359,1954.5,1843.7,15.668,38.405,2.6344,2.8554,0.00145704,0.000167012,0.000304579,0.000772,-33.31,-5.7346,166.211973,166.2119313,-58.8426722,-58.8428256,1670m591,1670m591w1o0108190,1670m591w2o0093057,197.0,191.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0
"[1.786, 9.968, 9.981]",43.0,1.786,1670m591o0102044,166.3156895,-58.811456,1350.575,1350.661,1514.688,1514.856,948.39,1070.7,0.021,0.056,0.019,0.051,10.907,30.303,1.0,1.0,56.93,5.921,0.2604,0.2236,1049.8,1092.0,11.117,31.012,2.635,2.8532,0.00876725,0.00598931,0.000429611,0.001069,-50.505,-27.183,166.3156895,166.3154441,-58.811456,-58.8113889,1670m591,1670m591w1o0109370,1670m591w2o0094074,194.0,191.0,1.0,1.0,0.0,128.0,0.0,0.0,1.0
"[1.209, 7.912]",44.0,1.209,1670m591o0099449,166.2609955,-58.8893227,1248.227,1248.242,1550.577,1550.571,974.27,882.73,0.018,0.057,0.016,0.054,9.9848,27.099,1.0,1.0,15.82,2.812,0.5778,0.5587,980.74,891.5,10.226,27.875,2.635,2.8547,-0.000323415,-0.00265038,0.000395131,0.00118,-52.947,-36.55,166.2609955,166.2610051,-58.8893227,-58.8893111,1670m591,1670m591w1o0106370,1670m591w2o0091549,195.0,193.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.869, 7.545]",45.0,1.869,1670m591o0135875,166.2436259,-58.8154783,1344.755,1344.657,1563.479,1563.368,948.06,1093.7,0.019,0.049,0.018,0.047,10.342,28.98,1.0,1.0,18.59,3.921,0.5025,0.5316,958.7,1114.6,10.58,29.769,2.6354,2.8552,0.00536466,0.00487614,0.000415615,0.001027,-36.882,-8.8407,166.2436259,166.2437879,-58.8154783,-58.8155542,1670m591,1670m591w1o0153835,1670m591w2o0093902,194.0,188.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.257, 7.582]",46.0,1.257,1670m591o0035575,166.3269855,-58.8118586,1350.13,1350.117,1507.025,1506.97,12198.0,11741.0,0.002,0.006,0.002,0.006,20.747,46.212,1.0,1.0,59.27,9.117,0.8991,0.866,12179.0,11664.0,21.125,47.234,2.6294,2.8507,0.000647783,0.00145,8.60603e-05,0.000178,-52.912,-28.86,166.3269855,166.3270664,-58.8118586,-58.8118692,1670m591,1670m591w1o0036270,1670m591w2o0031316,201.0,193.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0
"[0.393, 8.627, 9.306]",47.0,0.393,1670m591o0060682,166.2266629,-58.8218176,1336.318,1336.212,1574.876,1574.809,1831.2,2114.9,0.01,0.026,0.01,0.025,11.509,30.87,1.0,1.0,18.97,5.965,0.6782,0.6744,1803.3,2089.9,11.772,31.695,2.6316,2.8524,0.00152886,0.00267738,0.000248891,0.000576,-33.779,-8.8768,166.2266629,166.2267599,-58.8218176,-58.8218991,1670m591,1670m591w1o0062329,1670m591w2o0053828,188.0,189.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.08],48.0,0.08,1670m591o0035671,166.3133141,-58.8088857,1353.922,1353.919,1516.335,1516.334,29932.0,29276.0,0.001,0.003,0.001,0.003,29.67,63.098,1.0,1.0,120.0,11.14,0.9748,0.9657,30162.0,29331.0,30.194,64.338,2.6329,2.8528,-0.000560939,4.58956e-05,5.65807e-05,0.000107,-49.109,-26.285,166.3133141,166.3133164,-58.8088857,-58.8088881,1670m591,1670m591w1o0036370,1670m591w2o0031396,199.0,191.0,1.0,1.0,0.0,128.0,0.0,0.0,1.0
[2.355],49.0,2.355,1670m591o0100359,166.2075208,-58.8630962,1282.123,1282.144,1587.175,1587.155,7620.4,7598.1,0.004,0.01,0.004,0.01,18.79,43.608,1.0,1.0,96.01,15.28,0.5882,0.5215,7539.6,7560.1,19.081,44.502,2.6307,2.8515,0.00348747,0.00285977,0.000108298,0.000238,-26.974,8.5345,166.2075208,166.2075503,-58.8630962,-58.8630804,1670m591,1670m591w1o0107427,1670m591w2o0092409,200.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.475, 8.599]",50.0,1.475,1670m591o0135805,166.3524924,-58.8201606,1339.443,1339.612,1489.622,1489.677,679.33,762.41,0.025,0.067,0.024,0.066,9.6036,27.478,1.0,1.0,21.25,2.749,0.3231,0.3238,622.9,722.35,9.8605,28.307,2.636,2.8552,0.00721705,0.00283027,0.00051678,0.001348,-59.263,-39.543,166.3524924,166.3524134,-58.8201606,-58.8200311,1670m591,1670m591w1o0153722,1670m591w2o0133180,197.0,192.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0
