_rs_gaia,_q,_r_gaia,EDR3Name_gaia,RA_ICRS_gaia,e_RA_ICRS_gaia,DE_ICRS_gaia,e_DE_ICRS_gaia,Source_gaia,SolID_gaia,RandomI_gaia,Epoch_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,E_BP_RP__gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RVDR2_gaia,e_RVDR2_gaia,o_RVDR2_gaia,Tefftemp_gaia,loggtemp_gaia,__Fe_H_temp_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,PS1_gaia,SDSSDR13_gaia,SkyMapper2_gaia,URAT1_gaia,GmagCorr_gaia,e_GmagCorr_gaia,FGCorr_gaia,E_BP_RP_Corr_gaia,RAJ2000_gaia,e_RAJ2000_gaia,DEJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia,_r_gaiadist,RA_ICRS_gaiadist,DE_ICRS_gaiadist,rgeo_gaiadist,b_rgeo_gaiadist,B_rgeo_gaiadist,rpgeo_gaiadist,b_rpgeo_gaiadist,B_rpgeo_gaiadist,Flag_gaiadist
"[0.11430242980724777, 2.3658577415036066, 3.3311742185915167, 5.446800544595159, 6.144118563335884, 6.62653415012077, 7.034337529822525, 9.0877336707265, 9.404099772361084]",20.0,0.11430242980724777,Gaia EDR3 5338654420680596096,166.15025617822,0.2024,-58.85224121988,0.1793,5338654420680596096,1.6360425158051103e+18,522733266.0,2016.0,2.8171,0.2318,12.1552,9.883,-8.407,0.275,5.197,0.224,0.1214,-0.0321,-0.1531,0.0949,0.1377,0.1323,-0.0552,0.1027,0.0708,0.2741,395.0,0.0,389.0,6.0,144.2153,35990.08,2.511,1160.0,95.0,0.0,,1.4858,0.0497,0.068,0.02,-0.081,-0.139,-0.084,46.0,27.0,0.402337,53.0,22.0,0.0,0.0831,84.5,77.0,1.0,9.461,0.0234,0.194,0.0135,0.188,-171.71,-29.385,-40.758,30.719,0.0,339.0,12060.0,15.089,799.244,15.48399,0.003072,11.0,5456.2,90.884,60.035,15.996319,0.018299,10.0,13916.0,158.51,87.795,14.389093,0.012931,0,1,9,0,0,1.606,1.607225,0.512329,1.094896,,,0.0,,,,289.4855909285,1.2019836295,204.3072408964,-56.5602600053,,,,,15.482293,0.003071,12079.0,0.323,166.15032841626,4.4361,-58.85226431551,3.6026,0.2603,0.114,166.15025617822,-58.85224121988,360.911041,333.940643,388.923126,411.435394,391.007172,440.15152,10033.0
"[0.16613019769866694, 4.805823770564603, 5.416719578045594, 5.761564822570796, 7.812074755712542, 7.842898959612238, 8.059060486981455, 8.824623173072533, 8.867644532330253, 9.094880345872983]",21.0,0.16613019769866694,Gaia EDR3 5338656138667402752,166.1532056508,0.0169,-58.79934429305,0.015,5338656138667402752,1.6360425158051103e+18,1044440087.0,2016.0,2.0787,0.0195,106.8616,12.648,-11.253,0.022,5.775,0.018,0.079,-0.055,-0.1484,0.1312,0.0982,0.1628,-0.0344,0.1793,0.0456,0.1686,345.0,0.0,345.0,0.0,12.8654,804.89,0.141,13.3,31.0,0.0,1.539,,,,,,,,40.0,25.0,0.0313057,48.0,18.0,0.0,0.00358,74.7,22.0,0.0,1.531,0.0532,0.145,0.0268,0.162,-64.996,-25.744,47.953,28.719,0.0,373.0,79424.0,36.666,2166.159,13.437493,0.002801,39.0,41593.0,65.957,630.603,13.790999,0.003279,40.0,55034.0,52.884,1040.658,12.896311,0.003921,0,0,0,0,0,1.217,0.894689,0.353506,0.541183,,,0.0,,,,289.465822235,1.2510732795,204.2420097595,-56.5214404513,,,424011280,,13.437493,0.002801,79424.0,0.009,166.15330219477,0.3525,-58.79936996006,0.2941,0.1524,0.166,166.1532056508,-58.79934429305,473.26416,469.670135,478.179077,473.82251,469.29892,478.74939,10033.0
"[0.5827061615633565, 2.323637158050033, 3.912219158721521, 4.35477460482998, 5.188656253315636, 5.600610235531599, 5.765787804917636, 6.430463777629281, 8.074930093881154, 9.095024283101163, 9.518731214076242]",22.0,0.5827061615633565,Gaia EDR3 5338653523004227584,166.15690879326,0.0477,-58.92750329781,0.0432,5338653523004227584,1.6360425158051103e+18,426662556.0,2016.0,0.4729,0.0581,8.1416,7.515,-6.967,0.061,2.817,0.052,0.0516,-0.2119,-0.1602,0.0446,0.1952,0.1507,-0.0314,0.2167,0.2445,0.1951,369.0,0.0,368.0,1.0,0.2319,385.12,0.0,0.0,31.0,0.0,1.449,,,,,,,,43.0,26.0,0.0887942,52.0,20.0,0.0,0.00176,83.1,0.0,0.0,1.008,0.14,0.145,0.0623,0.177,-153.217,-33.741,45.864,35.951,0.0,404.0,3029.1,5.493,551.439,16.984093,0.003387,45.0,1262.6,10.745,117.507,17.585375,0.009652,45.0,2589.9,12.067,214.636,16.214666,0.006314,0,1,0,1,0,1.272,1.370709,0.601282,0.769426,,,0.0,,,,289.5188569678,1.134381661,204.4075420342,-56.6114981724,,,,,16.984093,0.003387,3029.1,0.017,166.15696878692,0.982,-58.92751581639,0.8335,0.1831,0.583,166.15690879326,-58.92750329781,2065.09131,1859.03625,2316.44141,2014.29785,1811.08093,2274.1875,10033.0
"[0.28866230597587356, 2.6562489598766015, 4.217063655758296, 4.726782087667863, 5.2315962338068305, 5.272717325663665, 5.837170932278149, 6.128110908892724, 7.325679530926863, 7.472659596133775, 8.007855468439125, 8.82700195182094, 9.041139617111995]",23.0,0.28866230597587356,Gaia EDR3 5338655932508971520,166.16112995258,0.1399,-58.82486242267,0.1261,5338655932508971520,1.6360425158051103e+18,1725161822.0,2016.0,1.9924,0.1587,12.5566,12.976,-12.137,0.183,4.59,0.16,0.1194,-0.1001,-0.1442,0.1096,0.1059,0.1352,-0.031,0.1373,0.0069,0.2151,375.0,375.0,368.0,7.0,118.4657,81047.52,1.725,2740.0,31.0,0.0,1.712,,,,,,,,43.0,27.0,0.266319,52.0,22.0,3.0,0.0627,74.1,45.0,0.0,7.792,,,,,,,,,0.0,394.0,2416300.0,4494.4,537.616,9.729494,0.003416,47.0,1716900.0,762.54,2251.543,9.751678,0.002832,45.0,1168500.0,309.88,3770.895,9.578799,0.00379,0,0,0,0,0,1.194,0.172878,0.022183,0.150695,,,0.0,,,,289.4797940848,1.2293271743,204.2797235291,-56.5367828477,,,424012132,,9.729494,0.003416,2416300.0,0.033,166.16123415399,2.9449,-58.82488282403,2.5648,0.2013,0.289,166.16112995258,-58.82486242267,512.971558,474.989258,562.894714,501.155518,470.229706,532.692383,10033.0
"[0.21087415711315505, 0.9677602350339999, 3.0581775471791763, 4.079348090226597, 4.438572810460369, 4.461248860652582, 6.089330493374946, 6.432385691441203, 8.203211018122165, 8.432779505996436, 8.91010182831807, 9.147117127261192, 9.276063441862899, 9.510426029595585]",24.0,0.21087415711315505,Gaia EDR3 5338653527294506240,166.1642108248,0.0962,-58.93071826081,0.0842,5338653527294506240,1.6360425158051103e+18,787682427.0,2016.0,1.5808,0.1103,14.3314,11.214,-10.025,0.128,5.026,0.102,0.0538,-0.0555,-0.119,0.1227,0.1441,0.1725,-0.0375,0.0864,0.1473,0.1804,399.0,0.0,397.0,2.0,8.3641,846.37,0.788,10.8,95.0,0.0,,1.2204,0.0256,0.046,-0.092,-0.026,-0.203,-0.017,46.0,25.0,0.181894,54.0,22.0,0.0,0.0142,126.0,13.0,0.0,1.313,0.0893,0.167,0.0873,0.183,-158.134,-24.803,39.021,32.757,0.0,418.0,1470.8,2.9238,503.042,17.768503,0.0035,45.0,388.85,6.8662,56.632,18.8641,0.019374,41.0,1925.4,7.7056,249.87,16.536587,0.005759,0,45,0,41,0,1.573,2.327513,1.095596,1.231916,,,0.0,,,,289.5235977527,1.132942276,204.4165202849,-56.611143424,,,424022013,,17.753898,0.003482,1490.7,0.192,166.16429716086,2.0554,-58.93074059854,1.6446,0.1642,0.211,166.1642108248,-58.93071826081,616.140442,580.35437,660.855469,606.890991,569.428711,648.850037,10033.0
"[0.33598908331183863, 2.2694257701539855, 2.786665673769943, 4.198779621693175, 5.250123380659721, 6.880521385630492, 7.792338907564896, 8.429866942501214, 8.47597842569523]",25.0,0.33598908331183863,Gaia EDR3 5338655928161170432,166.16476086156,0.0097,-58.82756145212,0.0086,5338655928161170432,1.6360425158051103e+18,510541667.0,2016.0,2.0621,0.0111,185.1261,11.178,-9.816,0.012,5.347,0.011,0.0711,-0.1238,-0.174,0.1406,0.094,0.1667,-0.0594,0.0939,0.0627,0.1642,391.0,391.0,391.0,0.0,-3.5131,521.07,0.046,2.41,31.0,0.0,1.593,,,,,,,,45.0,27.0,0.0179133,53.0,21.0,0.0,0.00571,52.6,0.0,0.0,0.875,,,,,,,,,0.0,385.0,241800.0,44.28,5460.759,12.228724,0.002762,40.0,138870.0,80.94,1715.77,12.48199,0.002861,38.0,148300.0,63.321,2342.018,11.820057,0.003808,0,0,0,0,0,1.188,0.661933,0.253266,0.408667,,,0.0,,,,289.4825967929,1.2276050614,204.2855848946,-56.5373926013,,,424012133,,12.228724,0.002762,241800.0,-0.002,166.16484514693,0.2013,-58.82758521874,0.1758,0.1472,0.336,166.16476086156,-58.82756145212,478.918884,476.352539,481.304108,478.567535,475.761902,480.772125,10033.0
"[0.5611757489692284, 6.9079578943609095, 7.373375125522818, 7.881381059576658, 8.343607890632146, 9.403593384991916]",26.0,0.5611757489692284,Gaia EDR3 5338656447874097408,166.16612424619,0.3193,-58.78377014426,0.2992,5338656447874097408,1.6360425158051103e+18,1417268419.0,2016.0,0.3572,0.3842,0.9296,7.502,-7.443,0.444,0.941,0.355,0.0788,-0.0175,-0.0291,-0.0113,0.2277,0.0276,-0.1164,0.1266,0.1718,0.1142,322.0,0.0,319.0,3.0,0.0743,332.37,0.0,0.0,95.0,0.0,,1.2943,0.0925,0.005,-0.038,0.032,-0.121,-0.058,38.0,23.0,0.621609,45.0,19.0,0.0,0.0918,91.5,1.0,0.0,1.002,0.0311,0.133,0.112,0.097,149.609,-25.293,31.34,29.313,0.0,342.0,184.25,0.81096,227.203,20.023836,0.005516,28.0,58.039,8.1364,7.133,20.929241,0.152233,34.0,193.37,11.179,17.298,19.031898,0.062882,0,1,0,1,0,1.365,1.897343,0.905405,0.991938,,,0.0,,,,289.4657278517,1.2680247481,204.2309140045,-56.505632774,,,,,20.016766,0.005489,185.46,0.044,166.16618807273,7.1147,-58.78377432781,5.7288,0.1124,0.561,166.16612424619,-58.78377014426,3982.20117,2500.50464,5976.93262,4439.70117,2933.85352,6378.40332,10033.0
"[0.2740113830107083, 4.967922885155697, 6.180548875205254, 6.673889607164444, 6.746669992001192, 8.419130602713036, 8.445900126375784, 9.278366861168058]",27.0,0.2740113830107083,Gaia EDR3 5338655932508975744,166.16695464491,0.0152,-58.82257366291,0.0137,5338655932508975744,1.6360425158051103e+18,1702630283.0,2016.0,1.0753,0.0173,62.3201,15.802,-15.703,0.02,1.763,0.018,0.0224,-0.1474,-0.2284,0.1876,0.0827,0.1938,-0.0386,0.1276,-0.0089,0.0192,358.0,358.0,358.0,0.0,3.3912,999.12,0.14,20.3,31.0,0.0,1.596,,,,,,,,42.0,26.0,0.0279657,52.0,19.0,0.0,0.00452,64.3,0.0,0.0,1.129,,,,,,,,,0.0,360.0,320030.0,46.59,6868.994,11.92439,0.00276,31.0,184470.0,118.31,1559.253,12.173747,0.002876,30.0,194990.0,95.734,2036.766,11.52288,0.003817,0,0,0,0,0,1.186,0.650867,0.249357,0.40151,0.97,5.08,5.0,6000.0,3.5,0.0,289.4816428594,1.232630805,204.2807190806,-56.5330373181,,,424012126,,11.92439,0.00276,320030.0,-0.003,166.16708946053,0.3215,-58.82258149726,0.2884,0.001,0.274,166.16695464491,-58.82257366291,903.745239,890.59198,917.710632,902.392822,888.064514,917.835205,10033.0
"[0.34267953833523984, 5.778315681214608, 6.147727793496209, 7.047434613914306, 7.524126297732636, 7.689333851193286, 8.059133243362124, 8.221150676706573, 9.33579093500509]",28.0,0.34267953833523984,Gaia EDR3 5338653454260022784,166.1716915999,0.008,-58.94643298119,0.0079,5338653454260022784,1.6360425158051103e+18,855402851.0,2016.0,2.0799,0.0099,210.1477,12.224,-10.781,0.01,5.76,0.01,0.1344,-0.1317,0.0176,0.1121,0.1343,0.1487,0.0068,0.0522,0.1618,0.2434,427.0,427.0,426.0,1.0,-4.4684,505.74,0.016,0.311,31.0,0.0,1.562,,,,,,,,49.0,27.0,0.0157857,57.0,20.0,0.0,0.0152,157.0,1.0,0.0,0.849,,,,,,,,,0.0,441.0,236470.0,49.477,4779.506,12.252909,0.002765,49.0,128330.0,86.69,1480.302,12.56774,0.002885,49.0,154890.0,82.783,1871.005,11.772851,0.003824,0,0,0,0,0,1.198,0.794889,0.314831,0.480058,6.81,5.03,8.0,6000.0,3.5,0.0,289.5334209356,1.1200817734,204.441562665,-56.6196268844,,,424022230,,12.252909,0.002765,236470.0,-0.002,166.17178449224,0.1677,-58.94645858006,0.1575,0.2306,0.343,166.1716915999,-58.94643298119,475.904144,473.41687,478.359619,475.759491,473.471954,478.333557,10033.0
"[5.331273538060754, 5.577823621753984, 7.564480296707241, 8.324388156337616, 8.97965928314035, 9.1756797958742]",29.0,5.331273538060754,Gaia EDR3 5338662563939175552,166.1740540055,0.2652,-58.73255030602,0.224,5338662563939175552,1.6360425158051103e+18,1018103157.0,2016.0,0.4155,0.3019,1.3765,6.784,-6.486,0.383,1.987,0.296,-0.0117,-0.1112,-0.1962,0.0913,0.1227,0.1518,-0.1585,0.2062,0.1939,0.0781,364.0,0.0,362.0,2.0,0.7215,391.27,0.566,0.447,95.0,0.0,,1.4331,0.0718,-0.037,-0.058,0.012,-0.114,-0.05,43.0,25.0,0.537946,48.0,17.0,0.0,0.0184,140.0,1.0,0.0,1.026,0.0978,0.162,0.0546,0.184,-93.399,-9.731,48.959,32.209,0.0,390.0,251.9,0.76364,329.866,19.684305,0.004292,33.0,95.551,6.1418,15.558,20.38795,0.069844,35.0,222.62,6.8107,32.686,18.87901,0.033431,0,1,1,2,0,1.263,1.508942,0.703646,0.805296,,,0.0,,,,289.4490134119,1.3166164801,204.1713435855,-56.4661543431,,,,,19.683086,0.00429,252.18,-0.008,166.17410954518,6.1831,-58.73255913926,4.771,0.0657,5.331,166.1740540055,-58.73255030602,4165.39209,2520.85156,5410.21484,4902.28223,3889.65918,6173.00732,10033.0
"[0.3393816734816128, 7.141807413161298, 7.322753807771778, 7.349277193240644, 9.40179244028256, 9.686562612494914]",30.0,0.3393816734816128,Gaia EDR3 5338656443561844480,166.17751994193,0.1358,-58.7950903259,0.1288,5338656443561844480,1.6360425158051103e+18,1111407720.0,2016.0,1.9058,0.164,11.6208,11.811,-10.386,0.187,5.624,0.155,-0.0062,-0.0527,-0.117,0.0598,0.2236,0.1166,-0.0466,0.2101,0.0741,0.1018,334.0,0.0,334.0,0.0,0.2599,386.7,0.577,1.73,95.0,0.0,,1.2186,0.0383,0.013,0.012,-0.032,-0.093,-0.038,39.0,24.0,0.263904,47.0,20.0,0.0,0.00326,110.0,0.0,0.0,1.009,0.0461,0.0954,0.0703,0.21,137.935,-9.841,-17.13,22.074,0.0,348.0,623.86,1.1006,566.854,18.699642,0.003356,32.0,86.057,7.4374,11.571,20.50158,0.093875,35.0,844.77,7.8728,107.303,17.431046,0.010801,0,0,0,0,0,1.492,3.070534,1.801937,1.268597,,,0.0,,,,289.4756688138,1.2600096499,204.2529153004,-56.5095843772,,,424011255,,18.674051,0.00333,638.74,0.001,166.17760903504,3.0145,-58.79511532243,2.4816,0.0921,0.339,166.17751994193,-58.7950903259,537.572083,488.651794,606.948547,537.967712,492.105438,589.741516,10033.0
"[0.2820007941050054, 1.4027959777099037, 5.600995384254294, 6.777400930093724, 7.633327326451083, 7.635367208017979, 7.856087183109932, 8.393290117390235, 8.585791007926769, 9.676943882756708]",31.0,0.2820007941050054,Gaia EDR3 5338654038380060416,166.17827455335,0.1232,-58.90314252558,0.1099,5338654038380060416,1.6360425158051103e+18,224302856.0,2016.0,2.1986,0.1463,15.0317,12.16,-10.94,0.163,5.308,0.132,0.0615,0.0091,-0.0226,0.1052,0.2478,0.1653,0.0327,0.194,0.255,0.1597,361.0,0.0,361.0,0.0,0.2661,407.29,0.197,0.235,95.0,0.0,,1.2512,0.0355,0.054,-0.086,-0.009,-0.112,-0.013,41.0,25.0,0.232571,49.0,18.0,0.0,0.00763,116.0,0.0,0.0,1.009,0.146,0.14,0.166,0.145,173.272,-17.634,28.115,29.079,0.0,405.0,662.08,1.1965,553.354,18.635086,0.003383,41.0,100.16,9.9246,10.092,20.336771,0.107616,41.0,925.2,11.537,80.195,17.332312,0.014056,0,24,0,25,0,1.549,3.004459,1.701685,1.302774,,,0.0,,,,289.5192272211,1.1611211132,204.3907720249,-56.586400189,,,424021935,,18.609495,0.003356,677.87,0.067,166.1783686902,2.6118,-58.90316611862,2.1057,0.146,0.282,166.17827455335,-58.90314252558,453.111847,426.553467,491.072235,453.10965,422.652557,490.251801,10033.0
"[0.19870300815735592, 3.6467326850543684, 4.614775437133886, 7.6616728458281935, 8.408227917403503, 8.69566456823626, 8.943947167554073, 9.656767540340008]",32.0,0.19870300815735592,Gaia EDR3 5338653969656093056,166.18185671247,0.0194,-58.90718919458,0.0166,5338653969656093056,1.6360425158051103e+18,974343686.0,2016.0,0.5258,0.0218,24.1286,6.147,-6.137,0.024,0.351,0.021,0.0635,-0.1461,-0.1806,0.1549,0.1266,0.2055,-0.0383,0.1901,0.1311,0.1884,398.0,398.0,397.0,1.0,12.6547,2431.0,0.208,52.7,31.0,0.0,1.398,,,,,,,,46.0,27.0,0.0351278,54.0,20.0,0.0,0.00779,163.0,0.0,0.0,1.483,,,,,,,,,0.0,392.0,499290.0,100.53,4966.695,11.441487,0.002764,49.0,179290.0,89.434,2004.714,12.204654,0.002842,49.0,461670.0,140.41,3288.104,10.587073,0.003794,0,0,0,0,0,1.284,1.61758,0.763166,0.854414,11.58,0.4,4.0,5000.0,3.0,0.0,289.5225411248,1.1581511511,204.3983211751,-56.5879866629,,,424021925,,11.441487,0.002764,499290.0,-0.001,166.18190953115,0.3919,-58.90719075519,0.33,0.1681,0.199,166.18185671247,-58.90718919458,1850.65625,1787.66699,1928.29749,1856.32141,1799.08301,1927.25513,10033.0
"[0.19134100429388595, 3.0623785705365187, 3.0845363798718313, 3.5738566686797926, 3.618516697316329, 4.175648092863171, 4.8044703785483645, 5.131327753528767, 7.619839952179457, 7.8457213247714295, 8.544097701924665, 8.83703951485516, 9.508409457384381]",33.0,0.19134100429388595,Gaia EDR3 5338654214491059072,166.18185987979,0.2955,-58.85899742805,0.2722,5338654214491059072,1.6360425158051103e+18,1648845170.0,2016.0,1.0674,0.3495,3.0544,9.516,-8.836,0.401,3.532,0.335,0.1124,-0.0398,-0.0122,-0.0463,0.2703,-0.0072,-0.1046,0.1324,0.017,0.1659,354.0,0.0,353.0,1.0,1.4099,418.32,1.233,1.71,95.0,0.0,,1.2325,0.085,0.004,-0.034,-0.011,-0.132,-0.138,41.0,26.0,0.569524,48.0,18.0,1.0,0.00483,78.3,0.0,0.0,1.053,0.059,0.189,0.0977,0.157,-105.426,-23.239,34.04,34.58,0.0,381.0,211.42,0.71849,294.26,19.874487,0.004605,17.0,54.391,10.603,5.13,20.999731,0.211678,16.0,244.04,7.9312,30.77,18.779232,0.035487,0,1,0,1,0,1.412,2.220499,1.125244,1.095255,,,0.0,,,,289.5032780825,1.2023273779,204.3369890407,-56.5536238743,,,,,19.861792,0.004571,213.91,0.046,166.18193581583,6.419,-58.8590131265,5.3961,0.1673,0.191,166.18185987979,-58.85899742805,2922.73657,1389.14417,4200.77539,4217.39844,1815.69763,5719.25049,10133.0
"[0.21033429073281917, 3.448691915823173, 4.356967453308915, 4.706256590907914, 5.181758919439419, 6.979209586175618, 8.278742142823667, 8.573317827195085, 8.584803966151565, 8.640447068952954, 9.869567766441147, 9.94285185593158, 9.945907550129329]",34.0,0.21033429073281917,Gaia EDR3 5338655722002740352,166.18607086153,0.0092,-58.82809625887,0.0079,5338655722002740352,1.6360425158051103e+18,1444977643.0,2016.0,2.0901,0.0105,199.3763,11.663,-10.605,0.012,4.854,0.01,0.0497,-0.2097,-0.2808,0.1041,0.1722,0.1845,-0.0474,0.2102,0.1036,0.2214,386.0,386.0,385.0,1.0,-6.4731,410.74,0.0,0.0,31.0,0.0,1.595,,,,,,,,44.0,27.0,0.0173644,52.0,20.0,0.0,0.00412,62.4,0.0,0.0,0.774,,,,,,,,,0.0,409.0,249290.0,35.626,6997.425,12.195616,0.00276,39.0,143460.0,61.767,2322.585,12.446716,0.002829,36.0,152380.0,45.24,3368.273,11.790575,0.003793,0,0,0,0,0,1.187,0.656141,0.251101,0.405041,8.07,1.64,4.0,5500.0,4.5,0.0,289.4929235601,1.2315243137,204.3005402355,-56.5300482511,,,424010491,,12.195616,0.00276,249290.0,-0.002,166.1861619193,0.192,-58.82811783297,0.1596,0.2036,0.21,166.18607086153,-58.82809625887,472.566986,470.507172,474.552246,472.287903,470.353455,474.98996,10033.0
"[1.5523019616735936, 2.7211594223361613, 2.9925981986832415, 4.48720989704974, 8.85855463496297, 9.169796733748884]",35.0,1.5523019616735936,Gaia EDR3 5338655726354985344,166.18676930022,0.0246,-58.83572609955,0.0214,5338655726354985344,1.6360425158051103e+18,809739356.0,2016.0,0.642,0.0278,23.0779,8.082,-7.692,0.032,2.481,0.027,0.082,-0.0827,-0.1775,0.0914,0.1603,0.1391,-0.0367,0.1413,0.0447,0.2391,392.0,392.0,392.0,0.0,9.3869,3043.17,0.281,82.2,95.0,0.0,,1.641,0.0059,0.047,-0.093,0.006,-0.092,-0.04,45.0,27.0,0.0468285,53.0,53.0,0.0,0.00494,22.0,2.0,0.0,1.355,,,,,,,,,0.0,432.0,167920.0,36.744,4569.97,12.624609,0.002766,48.0,107990.0,47.767,2260.848,12.755039,0.002831,46.0,87798.0,70.718,1241.519,12.38919,0.003879,0,4,0,31,0,1.166,0.36585,0.13043,0.235419,,,0.0,,,,289.4963046318,1.2246745882,204.3106992747,-56.5352404688,,,424010545,,12.624609,0.002766,167920.0,-0.005,166.18683536021,0.5159,-58.83573712824,0.4405,0.2253,1.552,166.18676930022,-58.83572609955,1520.23169,1458.58032,1588.04688,1493.86353,1449.71387,1553.47144,10033.0
"[2.125957753843932, 4.253117785586798, 5.054119158020508, 7.220522432395187, 7.385310539108233, 8.54700484178904, 9.574655615727167, 9.591926675520934, 9.984884539156072]",36.0,2.125957753843932,Gaia EDR3 5338656069947948928,166.18893816332,0.0393,-58.80164897303,0.0363,5338656069947948928,1.6360425158051103e+18,1364420020.0,2016.0,0.0914,0.0479,1.9092,7.277,-6.829,0.05,2.514,0.043,0.0025,-0.2256,-0.1797,0.0953,0.2602,0.1836,0.0028,0.139,0.1498,0.1614,337.0,0.0,337.0,0.0,3.2883,441.28,0.168,2.04,31.0,0.0,1.347,,,,,,,,40.0,26.0,0.0720789,49.0,18.0,0.0,0.00716,75.6,0.0,0.0,1.129,0.0871,0.119,0.0505,0.215,-140.337,-32.215,-54.943,27.499,0.0,367.0,5398.9,2.7087,1993.189,16.356607,0.002809,38.0,1548.0,10.915,141.832,17.364096,0.008148,34.0,5689.9,13.159,432.413,15.360129,0.004537,1,3,0,0,0,1.341,2.003966,1.007488,0.996478,,,0.0,,,,289.4837142343,1.2563616156,204.2688911755,-56.5101272704,,,424011267,,16.356607,0.002809,5398.9,0.005,166.18899675263,0.8079,-58.80166014675,0.6861,0.1454,2.126,166.18893816332,-58.80164897303,6450.64844,5367.3291,7994.77441,6794.72168,6053.14355,7595.33545,10033.0
"[0.07318334050341824, 2.0449529631743517, 3.4102373728244233, 3.7322610788538193, 3.938100565312054, 5.365259779342018, 5.4112340904893985, 5.915502213712877, 7.399886860802457, 7.639927983491221, 7.656865078686994, 7.74771533676792, 8.397804142250983, 8.769185495135762, 8.901515875356697, 9.279307279063444, 9.363137723408885, 9.4790212645666, 9.89056146510645]",37.0,0.07318334050341824,Gaia EDR3 5338655863789524736,166.2017812495,0.0635,-58.80919880903,0.0582,5338655863789524736,1.6360425158051103e+18,823086318.0,2016.0,2.088,0.0756,27.622,12.706,-11.159,0.086,6.076,0.076,-0.0373,-0.1584,-0.1453,0.0525,0.2233,0.0933,-0.0178,0.1849,-0.0119,0.0165,339.0,0.0,339.0,0.0,2.0845,408.78,0.262,1.73,31.0,0.0,1.319,,,,,,,,40.0,24.0,0.120761,51.0,19.0,0.0,0.00967,62.5,0.0,0.0,1.081,0.0707,0.0824,0.0175,0.269,-136.408,-1.715,-50.965,24.183,0.0,365.0,2160.1,1.9699,1096.558,17.351162,0.002928,38.0,512.14,5.5871,91.666,18.565062,0.012169,38.0,2494.3,10.766,231.677,16.25552,0.00602,0,19,0,18,0,1.392,2.309542,1.2139,1.095642,,,0.0,,,,289.4928306468,1.2520977782,204.2870784528,-56.5108615399,,,424009510,,17.351162,0.002928,2160.1,0.013,166.20187701784,1.3943,-58.80922581322,1.2141,0.0094,0.073,166.2017812495,-58.80919880903,475.129272,459.007416,496.077576,478.281097,459.283325,497.740204,10033.0
