name,ra,dec,PU,significance,flux_significance_b_max,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,e_Fcsc_h,flux_aper90_ave_b,e_flux_aper90_ave_b,var_intra_prob,var_inter_prob,CSC_flags,DR3Name_gaia,_r_gaia,PU_gaia,RA_ICRS_gaia,DE_ICRS_gaia,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Plx,e_Plx,PM,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,cp_flag_gaia,_2MASS_2mass,_r_2mass,PU_2mass,RAJ2000_2mass,DEJ2000_2mass,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,cp_flag_2mass,Name_catwise,_r_catwise,PU_catwise,RA_ICRS_catwise,DE_ICRS_catwise,W1mag_catwise,e_W1mag_catwise,W2mag_catwise,e_W2mag_catwise,cp_flag_catwise,objID_unwise,_r_unwise,PU_unwise,RAJ2000_unwise,DEJ2000_unwise,W1mag_unwise,e_W1mag_unwise,W2mag_unwise,e_W2mag_unwise,cp_flag_unwise,AllWISE_allwise,_r_allwise,PU_allwise,RAJ2000_allwise,DEJ2000_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag,e_W3mag,W4mag,e_W4mag,cp_flag_allwise,gaia_precomputed,cp_flag_wise12,which_wise12,W1mag,e_W1mag,W2mag,e_W2mag
2CXO J110532.5-585556,166.38575,-58.93228611111111,1.51,4.13,4.13,1.5562021154391973e-15,3.955001433378093e-16,4.663200966723728e-16,1.7537917511935054e-16,7.001857671847216e-16,6.770810745777372e-16,2.722707979296292e-15,8.035029558110629e-16,0.995,,,Gaia DR3 5338651495760900864,0.3332487104894618,0.0045304130319431,166.38571827754,-58.93219500104,18.978142,0.003566,20.810286,0.09057,17.793932,0.011186,2.2506,0.1988,12.21,450.0057373046875,418.8395385742188,491.4798278808594,431.3980407714844,397.9230041503906,465.5876159667969,0,11053262-5855559,0.44,0.3400300264494299,166.385927,-58.932205,16.29800033569336,0.1379999965429306,15.598999977111816,0.1330000013113021,15.039999961853027,0.1659999936819076,0,J110532.67-585557.3,1.291,0.0955069572711852,166.3861169,-58.9325907,15.113,0.014,15.314,0.056,0,1670m591o0134099,0.43,0.3685277043686132,166.3859021,-58.9323762,15.30598973529772,-0.0134165984191603,15.338493987236289,-0.0392666626683896,0,,,,,,,,,,,,,,-8,True,0.0,catwise,15.113,0.014,15.314,0.056
2CXO J110439.7-584639,166.16566666666662,-58.77764166666667,1.28,4.38,4.38,1.3810797884560805e-15,4.0495000139992864e-16,3.4210000000000003e-16,1.4130000000000002e-16,4.445812772793566e-16,3.3588588522391923e-16,2.167761065735437e-15,5.447655656577956e-16,0.89,,,Gaia DR3 5338656516624537728,0.5601433106808466,0.0040415812499565,166.16552026139,-58.77750583409,17.228083,0.003135,18.3431,0.020295,16.147873,0.009098,2.0185,0.0695,12.117,492.4256591796875,475.1896667480469,508.7507934570313,487.4822082519531,467.486572265625,509.3010559082031,0,11043973-5846391,0.405,0.1600509815340099,166.165552,-58.777546,14.77400016784668,0.1019999980926513,14.166999816894531,0.096000000834465,13.807000160217283,0.0869999974966049,0,,,,,,,,,,-8,1670m591o0103113,1.547,0.1430570399875518,166.1664695,-58.777535,13.157921224896144,-0.004413537447866,13.64741207125684,-0.0153387143444005,-4,,,,,,,,,,,,,,-8,True,-4.0,unwise,13.157921224896144,-0.004413537447866,13.64741207125684,-0.0153387143444005
2CXO J110500.7-584519,166.2530833333333,-58.755319444444446,1.51,4.78,4.78,1.6040528859799285e-15,4.325819143726079e-16,2.690202115439197e-16,1.34550004213312e-16,1.662249253334945e-15,1.130737181974485e-15,3.535322350858793e-15,1.218112224294491e-15,0.149,,,Gaia DR3 5338662254707420544,0.3744101751875479,0.0054469511655604,166.25321970256,-58.75524319948,10.385554,0.00314,10.40152,0.002814,10.159097,0.003797,2.3985,0.1204,11.317,419.603271484375,397.9396362304688,437.5508117675781,423.9132080078125,400.4342956542969,447.7651672363281,0,11050078-5845189,0.423,0.1401057557477208,166.253279,-58.75526,9.994000434875488,0.0289999991655349,9.923999786376951,0.0299999993294477,9.81700038909912,0.0189999993890523,0,J110500.80-584518.9,0.528,0.048307585259874,166.2533158,-58.7552359,9.521,0.01,9.732,0.009,0,1670m591o0037354,0.545,0.0077377512004457,166.2533399,-58.755247,9.784112592051615,-0.000526861197575,9.800974310935416,-0.0011137570053782,0,,1.888,0.0738009674302444,,,,,,,,,,,-4,True,-4.0,allwise,,,,
2CXO J110450.7-584543,166.21170833333332,-58.76209444444444,0.85,11.36,11.36,7.363202115439197e-15,8.445000671286103e-16,2.131e-15,3.570000000000001e-16,3.773137503547814e-15,1.0697239276849645e-15,1.3267339618987012e-14,1.4088785060614609e-15,0.997,,,Gaia DR3 5338656409199865472,0.1960287148282053,0.0043761337730924,166.2117711863,-58.76213806356,16.458715,0.0033,17.327248,0.017511,15.483611,0.009653,2.1866,0.0433,11.552,451.3371276855469,444.4744873046875,459.6001586914063,453.4888610839844,444.96038818359375,462.9466857910156,0,11045086-5845439,0.587,0.1400683580320695,166.211943,-58.762203,14.098999977111816,0.0590000003576278,13.468000411987305,0.0439999997615814,13.23900032043457,0.0560000017285347,0,,,,,,,,,,-8,1670m591o0037127,1.096,0.0606580161380175,166.2122205,-58.7622432,12.967649075345372,-0.0029407835256492,12.91128880495473,-0.0068233536753846,-4,,0.945,0.099696062719648,,,,,,,,,,,-4,True,-4.0,allwise,,,,
2CXO J110539.9-584645,166.4163333333333,-58.77938611111111,0.98,6.75,6.75,4.28224327550767e-16,2.24483400355359e-16,1.6370000000000002e-15,3.390000000000001e-16,4.057743849865406e-15,1.11223570801003e-15,6.122968177416173e-15,1.1842221359220056e-15,0.949,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110549.4-584822,166.45595833333334,-58.80636944444444,2.35,3.58,3.58,6.885296161487598e-16,2.5894291364047006e-16,2.8477978845608024e-16,1.5075000376053818e-16,4.229586056815989e-16,3.195497267717149e-16,1.396268010286439e-15,4.380513942887249e-16,0.971,,,Gaia DR3 5338658058471171456,0.1355869078204126,0.0045591151509914,166.45601083737,-58.8063955024,18.891605,0.003491,20.542841,0.066856,17.718563,0.013705,2.2673,0.1832,11.854,451.0794372558594,417.7078857421875,497.5203552246094,443.11224365234375,411.6227416992188,485.150390625,2,11054945-5848233,0.474,0.360028744472049,166.456051,-58.806492,16.104999542236328,0.096000000834465,15.61299991607666,0.1360000073909759,15.263999938964844,,0,,,,,,,,,,-8,1670m591o0102213,0.569,0.3080335969437749,166.4557708,-58.806494,15.291497349503182,-0.0146768877428937,15.01886733448767,-0.03294654071343,0,,,,,,,,,,,,,,-8,True,0.0,unwise,15.291497349503182,-0.0146768877428937,15.01886733448767,-0.03294654071343
2CXO J110425.2-585213,166.1050833333333,-58.87040833333334,1.22,3.24,3.24,9.846008279765048e-16,3.627082236467638e-16,2.956179812331757e-16,1.598756210979224e-16,5.837216138781591e-16,5.755750329211659e-16,1.8639404230878402e-15,6.988591333342067e-16,0.999,,,Gaia DR3 5338654313259653248,0.4338762816561713,0.0035704375586193,166.10496982912,-58.87030306162,19.301277,0.004029,20.925909,0.081686,18.111948,0.019828,1.5663,0.2372,12.79,709.6292724609375,595.9396362304688,871.4898071289062,613.5424194335938,547.0093994140625,690.375244140625,0,11042526-5852128,0.678,0.3600174793730437,166.105271,-58.870247,16.334999084472656,0.1230000033974647,15.664999961853027,0.164000004529953,16.30500030517578,,0,,,,,,,,,,-8,1670m591o0135032,1.027,0.3245193914916642,166.1053257,-58.8701519,14.968131598060507,-0.0113674252548848,15.01715059337576,-0.0342792914166787,0,,,,,,,,,,,,,,-8,True,0.0,unwise,14.968131598060507,-0.0113674252548848,15.01715059337576,-0.0342792914166787
2CXO J110544.6-584722,166.43620833333333,-58.78958611111111,1.67,3.14,2.5,9.128191538243212e-16,3.223000281427794e-16,1.4141223269831163e-16,1.1315500606204194e-16,5.398486938392187e-16,4.078614320576162e-16,1.5940800803618517e-15,5.320078113127914e-16,0.407,,,Gaia DR3 5338658646928776832,0.2801200012043069,0.0041759807422927,166.43626726281,-58.78965768003,13.861375,0.002772,14.26383,0.003314,13.291493,0.003912,2.0879,0.0147,12.226,470.3524169921875,467.2291259765625,473.9095764160156,471.1274108886719,468.5742492675781,474.3421020507813,0,11054472-5847228,0.447,0.120072637057741,166.436365,-58.78968,12.60200023651123,0.0230000000447034,12.20300006866455,0.0219999998807907,12.156999588012695,0.0189999993890523,0,,,,,,,,,,-8,1670m591o0036301,0.425,0.0332631653635068,166.4362873,-58.7896969,12.15269385974914,-0.0017073892325571,12.181472539419568,-0.0038941404984481,0,J110544.71-584722.8,0.369,0.0908959744433162,166.4363204,-58.7896705,12.169,0.024,12.322,0.024,11.549,0.154,9.503,,0,True,0.0,allwise,12.169,0.024,12.322,0.024
2CXO J110427.2-585312,166.11374999999998,-58.886719444444445,1.55,4.38,4.38,1.3718507705407309e-15,3.760868344027962e-16,1.7413989422804012e-16,1.1027500128519868e-16,4.077190105702642e-16,3.0803605051942344e-16,1.953709675339036e-15,4.984857985330892e-16,0.382,,extent,Gaia DR3 5338653939644113152,0.440657030862694,0.0041686191286803,166.11373712917,-58.88659722053,14.319957,0.00279,14.852334,0.003147,13.615177,0.003898,2.0814,0.0192,12.304,472.806640625,468.390380859375,477.1735229492188,472.2413024902344,466.8698120117188,477.0271301269531,0,11042731-5853118,0.383,0.1200723788987292,166.113798,-58.886616,12.75,0.0219999998807907,12.248000144958496,0.0230000000447034,12.116000175476074,0.0189999993890523,0,,,,,,,,,,-8,1670m591o0033134,0.489,0.0332622334547757,166.1137777,-58.8865845,12.111310465802555,-0.0018329987947435,12.071641473898325,-0.0039860823360719,0,,0.249,0.0878988974583868,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J110428.0-584822,166.117125,-58.80629166666667,1.68,2.8,2.8,1.4373191538243212e-16,1.1378000079718915e-16,1.1311483104868932e-16,9.427576461975392e-17,1.79485582939563e-15,8.707836062600869e-16,2.051702575826752e-15,8.832315083302733e-16,0.613,,,Gaia DR3 5338702936621639296,0.402501214498141,0.0071263455487367,166.11712472674,-58.80640347247,20.608374,0.008641,20.768902,0.192888,19.187452,0.06198,2.9897,0.7697,8.766,510.7996520996094,347.0140380859375,1007.6809692382812,5733.71875,4834.69775390625,7081.33251953125,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110535.8-584609,166.3995833333333,-58.76931944444444,1.04,6.34,6.34,3.259202115439197e-15,5.635001006035647e-16,2.697202115439197e-16,1.3155000430939664e-16,1.1495686369023597e-15,9.99049625374753e-16,4.678490963885477e-15,1.1545293071098124e-15,0.174,,,Gaia DR3 5338661666237468032,0.278371924916983,0.0039251813053666,166.39954663657,-58.76939439258,8.973718,0.002769,9.005129,0.002825,8.881208,0.003795,1.8349,0.0659,11.543,538.226806640625,520.1070556640625,559.6763305664062,539.8032836914062,521.9314575195312,559.3082885742188,0,11053591-5846098,0.358,0.1200641275622323,166.399649,-58.769413,8.741000175476074,0.0340000018477439,8.739999771118164,0.0549999997019767,8.692999839782715,0.0209999997168779,0,,,,,,,,,,-8,1670m591o0036919,0.352,0.0067560881640191,166.3995906,-58.7694171,8.703274296032193,-0.0002964714740069,8.715523109730013,-0.0006125271833816,0,J110535.89-584609.8,0.318,0.07210682857594,166.3995704,-58.7694075,8.681,0.022,8.726,0.02,8.781,0.032,9.31,,0,True,0.0,allwise,8.681,0.022,8.726,0.02
2CXO J110516.9-584508,166.32070833333333,-58.75228611111111,0.96,6.17,6.17,1.9313191538243207e-16,1.559800005815116e-16,8.966891930609205e-16,2.3424609309559533e-16,6.655e-15,1.426e-15,7.744821108443353e-15,1.4535050714434945e-15,0.219,,,Gaia DR3 5338661567478218624,1.0764865579825362,0.0010820949496231,166.32050948846,-58.7520054411,18.6756,0.003329,19.513174,0.060069,17.80446,0.018821,0.5026,0.154,11.549,2638.754150390625,1933.5623779296875,4017.801513671875,2381.630615234375,1934.1854248046875,3266.14453125,-4,11051692-5845073,0.962,0.3400016254241147,166.320503,-58.752041,16.38599967956543,,15.633999824523926,0.1500000059604644,15.508999824523926,,0,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110545.9-584724,166.44174999999998,-58.79018611111111,1.52,5.86,5.86,1.7094571168583225e-15,4.0660165295525295e-16,9.664606346317592e-16,2.414500211311245e-16,7.577532999681806e-16,7.340177330809867e-16,3.4336710514582625e-15,8.731580895619739e-16,0.998,,,Gaia DR3 5338658642604589184,0.6437604956235575,0.0053921092014164,166.4419968695,-58.79006115698,17.462439,0.003384,18.419134,0.022795,16.167513,0.007226,2.0412,0.1999,11.176,501.044677734375,458.2571411132813,559.8203125,522.9756469726562,472.1126708984375,565.3694458007812,2,11054608-5847242,0.663,0.1201206230661496,166.442026,-58.79007,14.668999671936035,0.050000000745058,14.100000381469728,0.0979999974370002,13.791999816894531,0.0750000029802322,0,,,,,,,,,,-8,1670m591o0036274,1.411,0.060738900926836,166.4417608,-58.7905779,13.05761112927362,-0.0029105343098615,12.998357403064595,-0.0067089635456996,0,,0.934,0.120320422563254,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J110513.3-584503,166.30566666666664,-58.75088333333333,0.91,7.02,7.02,3.517e-15,6.129999999999999e-16,7.254202115439197e-16,2.0555000275797192e-16,6.51672867330071e-16,5.55205017164125e-16,4.89409307887399e-15,8.522161783949066e-16,0.254,,,Gaia DR3 5338661636226321408,0.3859261376271311,0.0033608989095181,166.30582885355,-58.7509497663,17.214458,0.003029,18.235256,0.011564,16.22689,0.007664,1.6784,0.0635,11.69,597.4892578125,574.978515625,620.8388061523438,592.4990234375,569.56689453125,612.9655151367188,0,11051342-5845035,0.614,0.1400402950412487,166.305932,-58.750984,14.895999908447266,0.0419999994337558,14.190999984741213,0.0509999990463256,14.10200023651123,0.0700000002980232,0,,,,,,,,,,-8,1670m591o0104005,1.091,0.1430394499263751,166.3058705,-58.7511673,13.944584240638267,-0.006248435150366,13.90898432319708,-0.0151762357977503,-4,,,,,,,,,,,,,,-8,True,-4.0,unwise,13.944584240638267,-0.006248435150366,13.90898432319708,-0.0151762357977503
2CXO J110500.7-585652,166.2532083333333,-58.94797222222222,1.7,3.7,3.64,1.7268613477367168e-15,4.815990061985581e-16,1.9242393653682407e-16,1.107850004605416e-16,5.099280228091112e-16,3.8525604674552544e-16,2.429213307082652e-15,6.266044531061618e-16,0.82,,,Gaia DR3 5338652771412659840,0.0981770472876055,0.004782228292334,166.25324929021,-58.94798946787,11.19341,0.003023,11.375968,0.004892,10.881606,0.004325,2.3442,0.0429,11.298,420.1643676757813,413.64166259765625,427.9273376464844,423.4064025878906,416.1694641113281,430.136962890625,0,11050079-5856528,0.287,0.1400816353138411,166.253324,-58.948025,10.553999900817873,0.0230000000447034,10.354999542236328,0.0230000000447034,10.298999786376951,0.0189999993890523,0,,,,,,,,,,-8,1670m591o0031025,0.208,0.0119943550139221,166.2532773,-58.9480176,10.302211702882436,-0.0006428335657392,10.315553767987254,-0.0013634395537267,0,J110500.78-585652.8,0.171,0.0791445800557435,166.2532787,-58.9480029,10.311,0.024,10.344,0.021,10.617,0.127,9.166,,0,True,0.0,allwise,10.311,0.024,10.344,0.021
2CXO J110459.0-585650,166.24620833333333,-58.9473,1.87,2.97,2.97,1.9827431335951203e-16,1.497983533347881e-16,2.889797884560803e-16,1.5205000372838627e-16,1.739e-15,9.11e-16,2.2262541018155925e-15,9.356707488724954e-16,0.049,,,Gaia DR3 5338652767084146816,2.455190661668266,0.0014257240125634,166.24489406833,-58.94722565544,19.631319,0.004182,20.349934,0.060929,18.877195,0.030018,0.6232,0.263,6.46,3889.369384765625,2019.3585205078125,5492.04345703125,4515.39453125,3543.013916015625,5768.18505859375,-4,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110555.0-585201,166.47941666666665,-58.86708333333333,2.84,2.97,2.97,3.408179812331756e-16,1.9927055532979886e-16,1.0178404230878395e-16,8.791000025794615e-17,7.029347209522776e-16,6.8075284526063555e-16,1.1455367444942369e-15,7.147456601457954e-16,0.999,,,Gaia DR3 5338651946747989120,0.7729209715043432,0.004103082451036,166.47967582657,-58.86691557693,19.755053,0.004801,21.310991,0.127321,18.54554,0.022286,2.005,0.3282,12.203,581.881103515625,477.3169250488281,785.2163696289062,4486.134765625,3779.383544921875,5367.30126953125,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110526.5-584525,166.36062499999997,-58.75708888888889,0.91,5.52,5.52,7.32617603729191e-17,5.5350039449497967e-17,8.934721546757964e-16,2.490525955853345e-16,5.290137503547814e-15,1.2056986694285384e-15,6.256871418596529e-15,1.2323960823114465e-15,0.631,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110438.5-585530,166.1607083333333,-58.92512222222222,2.52,2.42,2.42,7.87512061512428e-17,5.949737414142288e-17,4.437797884560803e-16,1.8395000308182188e-16,3.622395906045009e-16,2.7367586484504553e-16,8.84770585211824e-16,3.3507614084295874e-16,,,conf,Gaia DR3 5338653626063180928,1.015496354694081,0.0005684953473864,166.16121074364,-58.92523322774,18.280458,0.003552,19.3193,0.020214,17.30664,0.011235,0.2404,0.1143,5.743,4698.92578125,3137.333984375,6616.1962890625,3275.56103515625,2612.490966796875,4878.24609375,0,11043868-5855308,0.975,0.2800005061184711,166.161181,-58.92524,15.812999725341797,0.1260000020265579,14.63599967956543,,13.864999771118164,,0,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110456.3-584512,166.23487499999996,-58.753477777777775,2.02,2.21,2.05,3.946e-16,1.785e-16,5.418808461756788e-17,5.420000167350887e-17,7.718808461756789e-16,7.720000117492463e-16,1.220668930793247e-15,7.942190556277566e-16,0.051,,,Gaia DR3 5338662289061293184,0.2947001178172658,0.0012532660850753,166.23490801563,-58.75339772811,15.989022,0.002841,16.40546,0.007494,15.310769,0.006949,0.625,0.0346,6.407,1547.9873046875,1460.501220703125,1620.5467529296875,1545.202392578125,1465.9439697265625,1631.19873046875,2,11045640-5845124,0.251,0.1400055973475346,166.235008,-58.753468,14.541999816894531,0.0390000008046627,14.079999923706056,0.0299999993294477,14.086000442504885,0.0590000003576278,0,,,,,,,,,,-8,1670m591o0103900,0.714,0.110007123808597,166.235241,-58.7535352,13.814620792213931,-0.0056828704269796,13.598009744443187,-0.0119665234459524,0,,,,,,,,,,,,,,-8,True,0.0,unwise,13.814620792213931,-0.0056828704269796,13.598009744443187,-0.0119665234459524
2CXO J110423.6-584935,166.09862499999997,-58.82649722222222,0.9,5.68,5.68,1.2106008279765046e-15,3.317136649295455e-16,7.499202115439197e-16,2.124500026683979e-16,5.8678457116858325e-16,5.191350079607602e-16,2.547305610689008e-15,6.516671816389188e-16,1.0,,,Gaia DR3 5338701424793032960,0.4062928880862149,0.0029572109765791,166.09867485483,-58.82638735316,19.58751,0.004852,21.44119,0.208525,18.416943,0.041244,1.1833,0.2867,13.332,1223.663330078125,882.8204956054688,2284.0517578125,5390.40185546875,4459.68212890625,6722.88232421875,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110428.3-585400,166.1182083333333,-58.900172222222224,0.87,8.77,8.77,4.1099999999999997e-16,2.0549999999999999e-16,1.994797884560803e-15,3.6850015384016813e-16,1.0756383076486422e-14,1.6660021777700565e-15,1.3162180961047223e-14,1.7185999737329213e-15,0.419,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110442.4-584557,166.17708333333331,-58.76607222222222,2.0,2.86,2.61,8.329404230878394e-16,3.060000074104723e-16,2.4727978845608027e-16,1.4235000398244562e-16,1.1848585727922552e-15,8.951732583587941e-16,2.265078784336175e-15,9.566789903879525e-16,,,,Gaia DR3 5338656585344025728,0.6656241962988547,0.0040778064397418,166.17726672757,-58.7659136565,14.24829,0.002792,14.703908,0.003439,13.629712,0.004008,2.0363,0.0214,10.081,482.3504638671875,477.46282958984375,487.4324951171875,482.357666015625,478.3536071777344,487.0520324707031,0,11044255-5845574,0.591,0.1400593699350386,166.177309,-58.765957,12.885000228881836,0.0320000015199184,12.461000442504885,0.0299999993294477,12.376999855041504,0.0359999984502792,0,,,,,,,,,,-8,1670m591o0036995,0.897,0.0387153342565965,166.1773942,-58.7658821,12.284380597863176,-0.0019603471090024,12.344179694305703,-0.0046643645841456,0,J110442.57-584557.2,0.885,0.1160716464370175,166.1774075,-58.7658927,12.302,0.029,12.474,0.026,11.414,,8.373,,0,True,0.0,allwise,12.302,0.029,12.474,0.026
2CXO J110519.6-584459,166.33204166666664,-58.74995277777778,1.26,6.24,6.24,9.391101280649726e-17,7.095076936621554e-17,8.723689815170008e-16,2.315959473629112e-16,5.387541734426208e-15,1.2427047975451944e-15,6.353821728749707e-15,1.2660907978302445e-15,0.35,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110439.4-585550,166.16424999999995,-58.93078055555555,1.17,5.29,5.29,2.285202115439197e-15,4.895001158122719e-16,5.818e-16,1.904e-16,5.4788753710791095e-16,5.405645043611387e-16,3.414889652547108e-15,7.537058489592811e-16,0.966,,,Gaia DR3 5338653527294506240,0.2357759303608841,0.0035447387322622,166.1642108248,-58.93071826081,17.753944,0.0035,18.8641,0.019374,16.536587,0.005759,1.5808,0.1103,11.214,616.1404418945312,580.3543701171875,660.85546875,606.8909912109375,569.4287109375,648.8500366210938,2,11043943-5855506,0.192,0.1400447362628099,166.16431,-58.930737,15.093999862670898,0.0640000030398368,14.361000061035156,0.0680000036954879,14.029999732971191,0.0680000036954879,0,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110437.6-585539,166.15679166666663,-58.92763611111111,1.36,6.41,6.41,1.575797884560803e-15,4.335001307730225e-16,1.302e-15,2.73e-16,1.1077606346317593e-15,8.471500060226763e-16,3.985558519192562e-15,9.900073212277009e-16,0.482,,conf,Gaia DR3 5338653523004227584,0.5253257324628842,0.0009576749135275,166.15690879326,-58.92750329781,16.984093,0.003387,17.585375,0.009652,16.214666,0.006314,0.4729,0.0581,7.515,2065.09130859375,1859.0362548828125,2316.44140625,2014.2978515625,1811.0809326171875,2274.1875,0,11043769-5855397,0.567,0.7800005820767573,166.157074,-58.927696,14.699000358581545,0.4359999895095825,10.956000328063965,,10.130000114440918,,0,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110510.9-584447,166.29591666666664,-58.74655277777778,1.14,5.09,5.09,2.509e-15,5.2500000000000005e-16,2.380202115439197e-16,1.2605000449743062e-16,5.495828854810137e-16,4.152157174124831e-16,3.2966030970249336e-15,6.811150384627881e-16,0.771,,,Gaia DR3 5338661631880131712,0.2520280263303873,0.0041916582780565,166.29604795317,-58.74653660749,15.961198,0.00281,16.91976,0.005127,14.991184,0.004207,2.0953,0.0363,11.211,469.41253662109375,460.8712463378906,479.6750793457031,466.3432312011719,458.3255310058594,474.9526977539063,0,11051106-5844476,0.378,0.1400627230890503,166.296116,-58.746571,13.769000053405762,0.0419999994337558,13.069000244140623,0.0410000011324882,12.928999900817873,0.0450000017881393,0,,,,,,,,,,-8,1670m591o0037634,0.441,0.0387274631123702,166.2961269,-58.7466085,12.95344252700388,-0.003254660481513,12.443735529023703,-0.0047939723369097,0,,1.1,0.1132775635292355,,,,,,,,,,,0,True,0.0,allwise,,,,
