_rs_gaia,_q,_r_gaia,DR3Name_gaia,RA_ICRS_gaia,DE_ICRS_gaia,SolID_gaia,Source_gaia,RandomI_gaia,e_RA_ICRS_gaia,e_DE_ICRS_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,E_BP_RP__gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RV_gaia,e_RV_gaia,n_RV_gaia,o_RV_gaia,o_RVd_gaia,RVNper_gaia,RVS_N_gaia,RVgof_gaia,RVchi2_gaia,RVTdur_gaia,RVamp_gaia,RVtempTeff_gaia,RVtemplogg_gaia,RVtemp_Fe_H__gaia,Vatmparam_gaia,Vbroad_gaia,e_Vbroad_gaia,o_Vbroad_gaia,GRVSmag_gaia,e_GRVSmag_gaia,o_GRVSmag_gaia,RVSS_N_gaia,VarFlag_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,QSO_gaia,Gal_gaia,NSS_gaia,XPcont_gaia,XPsamp_gaia,RVS_gaia,EpochPh_gaia,EpochRV_gaia,MCMCGSP_gaia,MCMCMSC_gaia,And_gaia,PQSO_gaia,PGal_gaia,PSS_gaia,Teff_gaia,b_Teff_gaia,B_Teff_gaia,logg_gaia,b_logg_gaia,B_logg_gaia,__Fe_H__gaia,b__Fe_H__gaia,B__Fe_H__gaia,Dist_gaia,b_Dist_gaia,B_Dist_gaia,A0_gaia,b_A0_gaia,B_A0_gaia,AG_gaia,b_AG_gaia,B_AG_gaia,E_BP-RP__gaia,b_E_BP-RP__gaia,B_E_BP-RP__gaia,Lib_gaia,HIP_gaia,dHIP_gaia,nHIP_gaia,f_HIP_gaia,PS1coid_gaia,PS1_gaia,dPS1_gaia,nPS1_gaia,mPS1_gaia,f_PS1_gaia,SDSS13coid_gaia,SDSS13_gaia,dSDSS13_gaia,nSDSS13_gaia,mSDSS13_gaia,f_SDSS13_gaia,SKYM2_gaia,dSKYM2_gaia,nSKYM2_gaia,mSKYM2_gaia,f_SKYM2_gaia,TYC2_gaia,dTYC2_gaia,f_TYC2_gaia,TYC2moid_gaia,nTYC2_gaia,URAT1_gaia,dURAT1_gaia,f_URAT1_gaia,URAT1oid_gaia,nURAT1_gaia,mURAT1_gaia,AllWISE_gaia,dAllWISE_gaia,f_AllWISE_gaia,AllWISEoid_gaia,nAllWISE_gaia,mAllWISE_gaia,APASS9coid_gaia,APASS9_gaia,dAPASS9_gaia,nAPASS9_gaia,mAPASS9_gaia,f_APASS9_gaia,GSC23_gaia,dGSC23_gaia,f_GSC23_gaia,GSC23coid_gaia,nGSC23_gaia,mGSC23_gaia,RAVE5_gaia,dRAVE5_gaia,f_RAVE5_gaia,RAVE5coid_gaia,nRAVE5_gaia,_2MASS_gaia,d2MASS_gaia,f_2MASS_gaia,_2MASScoid_gaia,n2MASS_gaia,m2MASS_gaia,RAVE6_gaia,dRAVE6_gaia,f_RAVE6_gaia,RAVE6oid_gaia,nRAVE6_gaia,RAJ2000_gaia,DEJ2000_gaia,e_RAJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia
"[4.4998709241679045, 7.205251558887744, 7.974610089004679]",136.0,4.4998709241679045,Gaia DR3 5329115573148615680,130.47342781591,-48.18302815981,1.6361480689213768e+18,5329115573148615680,926988338.0,1.1222,4.0238,,,,,,,,,-0.4063,,,,,,,,,,71.0,0.0,71.0,0.0,1.255,80.73,1.464,0.2282,3.0,0.0,,,,,,,,,8.0,7.0,12.71279,12.0,2.0,0.0,0.059,44.0,0.0,0.0,,0.387,0.647,0.419,0.486,-102.039,73.099,39.986,-12.489,0.0,81.0,79.87623,1.116,71.571,20.931322,0.015418,9.0,32.192,8.8505,3.6373,21.569166,0.298511,9.0,57.377,9.713,5.9072,20.35106,0.183837,1.121,0,0,0,0,0.0,1.218105,0.637844,0.580261,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.62946624188,-3.71456037888,158.68168948565,-62.31727546414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000132,2.7e-05,0.999336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.47342781591,-48.18302815981,1.122199,4.023762,-0.4063
"[0.6072642424283736, 8.685242554649113, 8.781398012530271, 9.300120496795882, 9.880551883726218]",137.0,0.6072642424283736,Gaia DR3 5329105776319635072,130.72761026309,-48.20896223752,1.6361480689213768e+18,5329105776319635072,650584989.0,0.0447,0.0517,1.1929,0.0548,21.7627,5.055,-3.929,0.063,3.181,0.068,0.0091,-0.0765,-0.0421,-0.0288,0.0402,-0.0256,-0.2008,0.0927,-0.0853,-0.0467,383.0,0.0,382.0,1.0,8.5184,690.9,0.395,8.126,31.0,0.0,1.284,,,,,,,,44.0,28.0,0.095541,48.0,20.0,0.0,0.0115,100.0,0.0,0.0,1.325,0.164,0.098,0.146,0.106,-77.887,-85.521,16.727,-1.356,0.0,390.0,4141.47716,6.4389,643.19,16.644478,0.003231,44.0,858.24,8.5079,100.88,18.004517,0.011119,41.0,5117.5,15.272,335.08,15.47525,0.004978,1.443,0,1,0,1,0.0,2.529266,1.360039,1.169228,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.75422382574,-3.59674999259,159.01536153311,-62.24452590328,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441241989,0.114425,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G004786,0.236809,8,178162252,1,0,,,,,,08425463-4812323,0.038539,8,101599449,1,0,,,,,,130.72763646902,-48.20897637316,1.006925,1.102346,-0.0436
"[4.933107107795016, 6.346273505470198]",138.0,4.933107107795016,Gaia DR3 5329110900234520448,130.80294508178,-48.09992097588,1.6361480689213768e+18,5329110900234520448,78565675.0,0.0471,0.0504,6.4257,0.0551,116.637,27.133,12.984,0.061,-23.824,0.07,0.089,0.05,0.004,0.0752,-0.0105,0.073,-0.091,0.0983,0.0223,0.0343,382.0,382.0,380.0,2.0,64.6981,14940.0,0.651,500.9,31.0,0.0,1.614,,,,,,,,43.0,26.0,0.096634,46.0,19.0,2.0,0.0205,165.0,0.0,0.0,4.131,,,,,,,,,0.0,381.0,4939480.17094,903.21,5468.8,8.953164,0.002762,41.0,2948500.0,1320.7,2232.6,9.164529,0.002832,42.0,2913300.0,1134.1,2568.7,8.58692,0.003803,1.187,0,26,0,27,0.0,0.577609,0.211365,0.366244,-3.06,3.28,1,11,3,9,132.9,22.85,0.0,691.632,13.92,6000.0,3.5,0.0,440,39.0316,8.3444,7,8.443145,0.006183,7,,NOT_AVAILABLE,266.69913552461,-3.49001337522,158.97476224996,-62.12596388584,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.996487,6565.5,6557.4,6577.0,4.0709,4.0586,4.1056,-0.3537,-0.3658,-0.3373,153.3854,146.5393,155.7963,0.0429,0.039,0.048,0.0376,0.0341,0.042,0.0203,0.0184,0.0227,MARCS,,,,,,,,,,,,,,,,,441230776,0.225925,1,0,40,8155-2702-1,0.015662,8,466107,1,,,,,,,J084312.69-480559.6,0.027854,8,108341971,1,0,10780170,40281604,0.159662,1,0,8,S66G002726,0.017395,8,179069683,3,0,,,,,,08431268-4805593,0.032952,8,102070771,1,0,,,,,,130.80285867496,-48.09981509029,0.983332,1.119879,0.0274
"[0.9491143463019792, 2.4886136989187237, 8.527791429190776, 8.533623291406922]",139.0,0.9491143463019792,Gaia DR3 5329126293399774208,130.52432827691,-48.00632307816,1.6361480689213768e+18,5329126293399774208,235754830.0,0.5345,0.5899,0.5763,0.6171,0.9339,3.004,-2.966,0.702,0.479,0.765,0.0298,0.0543,-0.0731,0.1786,0.0773,0.1851,-0.2624,-0.0158,-0.0444,0.0171,355.0,0.0,354.0,1.0,99.2316,62490.0,7.02,2043.0,95.0,0.0,,0.9203,0.1563,-0.099,-0.028,-0.174,-0.044,0.007,40.0,27.0,1.077558,48.0,48.0,0.0,0.201,127.0,58.0,0.0,6.567,0.203,0.129,0.117,0.0406,-69.86,-65.122,4.216,-18.419,0.0,370.0,3104.79603,25.296,122.74,16.957285,0.009265,43.0,1008.8,33.576,30.046,17.829004,0.036243,43.0,5619.6,91.469,61.437,15.37363,0.018072,2.135,0,19,0,19,0.0,2.455375,0.871719,1.583655,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.51046575269,-3.57936928931,158.5320775481,-62.15137574918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.998613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441248105,0.626486,1,1,12,,,,,,,,,,,,J084205.83-480023.0,0.249049,72,108796042,1,0,,,,,,,S66G061153,0.717232,12,179855297,1,1,,,,,,08420584-4800230,0.27307,8,102474399,1,0,,,,,,130.52434797975,-48.00632520532,11.283306,12.400254,-0.0003
"[2.4740485707227573, 6.194109770055111, 6.746167814556186, 7.537664556048145, 7.903357157470068, 9.548733017292983]",140.0,2.4740485707227573,Gaia DR3 5329107842217822976,130.80702778342,-48.12163099093,1.6361480689213768e+18,5329107842217822976,865274469.0,0.017,0.0187,0.3073,0.0198,15.4824,4.086,-3.045,0.022,2.725,0.024,-0.0091,-0.1011,-0.1363,0.1087,0.0465,0.1197,-0.2553,0.1486,-0.0154,-0.0511,426.0,0.0,425.0,1.0,0.7256,448.7,0.016,0.05756,31.0,0.0,1.39,,,,,,,,48.0,28.0,0.034418,52.0,22.0,0.0,0.00931,167.0,0.0,0.0,1.024,0.172,0.0818,0.0851,0.0392,-88.531,-66.147,22.366,-2.727,0.0,430.0,15415.37155,7.1293,2162.2,15.217482,0.002801,49.0,5358.4,9.2921,576.66,16.015955,0.003366,46.0,14645.0,18.9,774.9,14.333638,0.004031,1.298,0,0,0,0,0.0,1.682317,0.798473,0.883843,5.53,7.39,2,17,9,14,3.308,,,878.788,,4500.0,2.5,-2.0,111,,,,13.774602,0.130387,8,,NOT_AVAILABLE,266.71795043118,-3.50124151429,159.00544120073,-62.14249075797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999996,5786.1,5772.3,5796.9,3.4229,3.4156,3.4272,-0.2121,-0.2145,-0.2102,2516.747,2506.5203,2535.7788,2.0841,2.0753,2.0913,1.6217,1.6141,1.6278,0.8789,0.8746,0.8823,PHOENIX,,,,,,,,,,,,,,,,,441241485,0.078901,1,0,8,,,,,,,,,,,,,,,,,,10769354,40281515,4.96991,1,1,8,S66G005226,1.687301,8,178887395,1,0,,,,,,08431369-4807179,0.059986,8,101976770,1,0,,,,,,130.80704805321,-48.12164310417,0.361376,0.393471,-0.0607
"[5.147919523591174, 6.32638483152018, 6.656750097164464, 8.883706271736582]",141.0,5.147919523591174,Gaia DR3 5329123819495793152,130.59109313922,-47.98790270648,1.6361480689213768e+18,5329123819495793152,1559502841.0,0.0086,0.0103,0.6296,0.0099,63.8978,7.476,-6.845,0.011,3.006,0.013,-0.0546,0.0057,-0.1092,0.3229,-0.0226,0.3156,-0.327,0.0685,-0.0794,-0.0542,337.0,337.0,336.0,1.0,-1.6042,428.7,0.04,1.878,31.0,1.0,1.425,,,,,,,,38.0,25.0,0.019145,44.0,19.0,0.0,0.00939,130.0,0.0,0.0,0.937,,,,,,,,,0.0,354.0,254512.53975,33.261,7651.9,12.173094,0.002759,42.0,99820.0,47.394,2106.2,12.840497,0.002837,39.0,222630.0,49.504,4497.1,11.378957,0.003787,1.267,0,0,0,0,0.0,1.46154,0.667403,0.794137,4.75,0.61,1,17,8,14,33.22,0.7587,0.198093,795.71,7.67,4500.0,2.0,-1.5,111,14.5638,8.223,7,11.041713,0.042161,9,,NOT_AVAILABLE,266.52336646444,-3.5327908785,158.58988711202,-62.11131203026,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999995,5015.2,4973.5,5040.2,2.4604,2.4379,2.4834,-0.716,-0.7547,-0.6842,1744.6661,1694.5028,1783.6158,1.0251,0.9912,1.0475,0.7967,0.7694,0.8146,0.4291,0.4144,0.4387,PHOENIX,,,,,,,,,,,,,,,,,441238491,0.156422,1,0,8,,,,,,,,,,,,J084221.86-475916.4,0.055093,8,108885681,1,0,10833285,40281935,0.117219,1,0,8,S66G002391,0.050002,8,180012477,1,0,,,,,,08422187-4759165,0.033353,8,102558212,1,0,,,,,,130.59113859315,-47.98791606555,0.174595,0.215765,-0.0837
"[0.38595459804658616, 3.6956990834819323, 4.550470780062769, 8.20504240595337, 9.46578692464309]",142.0,0.38595459804658616,Gaia DR3 5329115470079375872,130.46843294918,-48.19052066639,1.6361480689213768e+18,5329115470079375872,131025716.0,0.0261,0.0327,1.3587,0.0322,42.1443,5.768,-4.792,0.037,3.21,0.044,-0.0022,-0.0295,-0.0622,0.0839,-0.014,0.0937,-0.3366,0.1776,-0.1325,-0.0719,354.0,0.0,352.0,2.0,1.9424,415.9,0.08,0.6517,31.0,0.0,1.274,,,,,,,,41.0,26.0,0.062137,46.0,18.0,0.0,0.00877,142.0,0.0,0.0,1.074,0.195,0.187,0.118,0.0393,-60.126,-78.533,15.813,-23.098,0.0,365.0,7579.1463,7.4629,1015.6,15.988317,0.002955,39.0,1457.1,8.8022,165.53,17.429846,0.007128,41.0,9453.7,21.459,440.54,14.808896,0.004512,1.44,0,16,0,15,0.0,2.62095,1.441529,1.17942,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.63335523853,-3.72178301904,158.68469498863,-62.32535495323,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441250064,0.089115,1,0,8,,,,,,,,,,,,J084152.43-481125.8,0.112558,8,107903651,1,0,10736244,40281728,3.973106,1,2,8,S66G050858,0.449501,8,178313843,1,0,,,,,,08415243-4811259,0.020754,8,101679177,1,0,,,,,,130.46846489638,-48.19053493315,0.587748,0.709359,-0.0784
[],143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.5874255858900465, 3.3295900499631883, 5.415007013589456, 8.932406917153017]",144.0,0.5874255858900465,Gaia DR3 5329123780830458112,130.57063253238,-47.98611158053,1.6361480689213768e+18,5329123780830458112,1566303119.0,0.1474,0.1701,0.1908,0.1837,1.0387,4.879,-3.802,0.197,3.058,0.223,0.0001,0.0954,0.0842,0.058,0.0095,0.11,-0.1753,0.0611,-0.0309,-0.0882,326.0,0.0,326.0,0.0,-0.739,323.0,0.0,0.0,95.0,0.0,,1.3259,0.0504,-0.203,0.004,-0.225,-0.017,0.114,38.0,25.0,0.314662,42.0,18.0,0.0,0.00911,111.0,0.0,0.0,0.97,0.21,0.164,0.113,0.116,-41.868,-88.154,0.707,-20.873,0.0,325.0,452.18212,1.0042,450.31,19.049084,0.003661,35.0,158.66,6.7549,23.489,19.837355,0.046308,35.0,438.13,6.0066,72.942,18.143885,0.015357,1.32,0,0,0,2,0.0,1.69347,0.788271,0.905199,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.51352621619,-3.54250062828,158.56337821483,-62.1173964282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441247848,0.142219,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08421694-4759100,0.088048,8,102566670,1,0,,,,,,130.57065777793,-47.98612517088,3.145392,3.603381,-0.0956
"[0.3948377046200695, 5.761255311627366, 8.30260215790079, 9.618329276053302]",145.0,0.3948377046200695,Gaia DR3 5329106257355993984,130.79780427161,-48.17047675661,1.6361480689213768e+18,5329106257355993984,1431805977.0,0.06,0.0699,1.3437,0.0723,18.5821,5.537,-4.226,0.082,3.577,0.092,0.0184,-0.0039,-0.148,0.0002,0.0162,0.0038,-0.2209,0.0569,-0.0492,-0.0212,405.0,0.0,404.0,1.0,2.1119,482.8,0.276,1.475,31.0,0.0,1.285,,,,,,,,46.0,29.0,0.128708,50.0,21.0,0.0,0.0096,178.0,0.0,0.0,1.075,0.185,0.104,0.0698,0.109,-78.007,-79.282,41.507,-3.261,0.0,408.0,1738.65636,2.2539,771.4,17.586832,0.003094,42.0,342.84,11.059,31.0,19.000807,0.035135,44.0,2186.6,13.114,166.74,16.398457,0.007529,1.455,0,2,0,1,0.0,2.60235,1.413975,1.188376,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.75270114794,-3.53618031924,159.0527249875,-62.18649446422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.992964,3528.6,3517.7,3549.9,4.4029,4.2768,4.4162,-0.3378,-0.3858,-0.3012,507.0402,481.9862,586.0628,1.2326,1.1983,1.2764,0.8049,0.7819,0.8341,0.502,0.4887,0.519,MARCS,,,,,,,,,,,,,,,,,441241399,0.121335,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G004959,0.466764,8,178479619,1,0,,,,,,08431148-4810137,0.054076,8,101765819,1,0,,,,,,130.79783243549,-48.17049265492,1.322668,1.490631,-0.021
"[0.40836418749911785, 7.947566558759193, 8.467695803318307, 8.928441083176281, 9.104439298350362, 9.743131826495768]",146.0,0.40836418749911785,Gaia DR3 5329116569580589568,130.42375161913,-48.13502982047,1.6361480689213768e+18,5329116569580589568,143023881.0,0.446,0.4803,0.5665,0.5239,1.0813,6.161,-3.93,0.628,4.745,0.76,-0.065,-0.0114,0.1123,-0.0894,0.2014,-0.022,-0.1897,0.0712,-0.1912,-0.1934,318.0,0.0,318.0,0.0,3.9789,477.3,2.6,3.669,95.0,0.0,,1.0938,0.1494,-0.298,0.03,-0.036,-0.036,0.082,37.0,24.0,1.092056,41.0,14.0,0.0,0.00374,103.0,0.0,0.0,1.162,0.242,0.13,0.168,0.162,-61.802,87.364,20.696,4.997,0.0,333.0,136.42074,0.72439,188.33,20.350166,0.00639,28.0,35.395,4.4118,8.0228,21.466177,0.13536,38.0,184.09,4.7749,38.553,19.085339,0.028415,1.609,0,2,0,2,0.0,2.380838,1.116011,1.264828,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.57110601038,-3.71135329783,158.56504024346,-62.29575782006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.42377779385,-48.13505090826,10.006182,12.257993,-0.1879
"[0.3038295303158597, 3.22600409801796, 8.426351953954773, 8.935116820243588]",147.0,0.3038295303158597,Gaia DR3 5329112412053957376,130.78253177636,-48.03458963206,1.6361480689213768e+18,5329112412053957376,620161794.0,0.9125,1.1085,-0.0639,1.0666,-0.0599,4.062,-4.056,1.338,-0.224,2.042,-0.0307,0.142,0.62,-0.0897,-0.3894,0.0038,0.6869,0.0172,-0.6117,-0.0715,124.0,0.0,123.0,1.0,0.5693,129.7,0.827,0.2681,95.0,0.0,,1.6885,0.2803,-0.422,0.047,-0.312,-0.056,0.2,14.0,11.0,2.973737,16.0,3.0,0.0,0.0827,15.1,0.0,0.0,1.035,0.288,0.147,0.267,0.16,-75.434,-79.514,2.429,-21.096,0.0,119.0,104.1292,1.742,59.775,20.643436,0.018372,12.0,67.888,9.7941,6.9316,20.759054,0.156662,11.0,83.656,10.189,8.2107,19.941656,0.132289,1.455,0,1,0,0,0.0,0.817398,0.115618,0.70178,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.6391575711,-3.46051533311,158.87296399717,-62.07921326696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031538,0.0,0.968458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.78255873363,-48.0345886358,20.860394,31.921441,-0.0712
"[7.733877075655181, 8.091094622624729]",148.0,7.733877075655181,Gaia DR3 5329120177363390080,130.42920572521,-48.07111850659,1.6361480689213768e+18,5329120177363390080,1388832661.0,0.0726,0.0837,0.2032,0.0879,2.3123,5.957,-3.91,0.099,4.495,0.11,-0.0166,-0.0489,0.0448,0.0432,0.0688,0.0714,-0.2355,0.1578,-0.1049,-0.1079,347.0,0.0,346.0,1.0,0.5859,371.8,0.257,0.9123,31.0,0.0,1.419,,,,,,,,40.0,27.0,0.157321,46.0,18.0,0.0,0.00256,87.5,0.0,0.0,1.022,0.24,0.139,0.147,0.0698,-74.048,-84.786,10.622,-3.848,0.0,362.0,1279.39188,1.3229,967.13,17.919857,0.002975,42.0,483.13,5.0794,95.115,18.628391,0.011751,45.0,1151.5,8.627,133.47,17.094753,0.00897,1.278,0,1,0,0,0.0,1.533638,0.708534,0.825104,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.52270848805,-3.66933776123,158.4954206098,-62.24054553314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999998,5144.0,4967.8,5281.9,4.7958,4.7549,4.844,-2.4868,-3.4139,-1.9461,1068.5381,959.5983,1156.4994,1.3103,1.1425,1.4266,1.0204,0.8844,1.1168,0.5637,0.4884,0.6173,MARCS,,,,,,,,,,,,,,,,,441249058,0.103053,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G057035,0.220142,8,179310465,1,0,,,,,,08414302-4804161,0.126205,8,102194917,1,0,,,,,,130.42923172892,-48.07113848536,1.574898,1.785121,-0.1121
"[2.3986788348440697, 4.2364235805913575, 6.786253170474601, 7.84743941331449, 8.751298231254395, 9.381893855367679]",149.0,2.3986788348440697,Gaia DR3 5329105570161188992,130.7078261673,-48.23626174522,1.6361480689213768e+18,5329105570161188992,1677446552.0,0.4149,0.4566,1.1589,0.4854,2.3876,3.736,-3.206,0.602,1.919,0.584,0.0255,-0.0024,-0.1596,-0.0137,0.0172,-0.0134,-0.2441,0.0875,-0.1117,0.0198,396.0,0.0,391.0,5.0,112.7579,20620.0,5.873,727.3,31.0,0.0,1.267,,,,,,,,45.0,27.0,0.839633,48.0,20.0,0.0,0.217,125.0,2.0,0.0,7.131,0.21,0.0784,0.113,0.144,-68.889,-82.873,5.994,-9.594,0.0,403.0,2022.37261,16.639,121.55,17.422714,0.009348,40.0,441.23,6.0103,73.412,18.726881,0.01505,40.0,3206.2,11.482,279.24,15.982931,0.005422,1.804,0,29,0,27,0.0,2.74395,1.304167,1.439783,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.76766541444,-3.62393528101,159.02454761803,-62.27453785296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.998258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441242133,0.058828,1,0,8,,,,,,,,,,,,J084249.86-481410.3,0.263126,8,107682472,1,0,,,,,,,S66G004660,0.326637,8,177939892,1,1,,,,,,08424988-4814106,0.030131,8,101481650,1,0,,,,,,130.70784755783,-48.23627027234,9.714785,9.459459,0.0206
"[0.9036464699492809, 3.4849117825713694, 5.1328221322488545, 9.863124106370073]",150.0,0.9036464699492809,Gaia DR3 5329105505755618304,130.75095915483,-48.21847916194,1.6361480689213768e+18,5329105505755618304,1450714375.0,0.0145,0.0156,1.4536,0.0167,86.9617,5.646,-4.87,0.021,2.856,0.021,0.0954,-0.0593,-0.2148,-0.0201,0.0923,-0.026,-0.3208,0.0863,-0.2018,0.1141,425.0,425.0,422.0,3.0,0.0843,2289.0,0.176,41.55,31.0,0.0,1.746,,,,,,,,48.0,28.0,0.030738,52.0,23.0,2.0,0.026,158.0,0.0,0.0,1.002,,,,,,,,,0.0,428.0,1385445.72495,396.92,3490.5,10.333393,0.002773,47.0,999950.0,485.48,2059.7,10.338595,0.00284,48.0,603020.0,195.53,3084.0,10.297071,0.003796,1.157,0,0,0,0,0.0,0.041524,0.005202,0.036322,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.77133339304,-3.59034254215,159.05448966072,-62.24375430411,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441241954,0.131572,1,0,8,8155-2044-1,0.051739,8,463695,1,,,,,,,J084300.23-481306.5,0.028901,8,107768133,1,0,10722984,40281463,0.11697,1,0,8,S66G002966,0.065061,8,178084353,1,0,,,,,,08430023-4813065,0.01906,8,101558287,1,0,,,,,,130.7509916411,-48.21849185717,0.333534,0.339432,0.1134
