#current_obsid,reg,ensemble,prep3,ml_flux,ml_flux_sigma,mode,lolim,hilim,r_hat
04395_000,1662,ens0042100_001,acisf04395_000N020_b0767_h_ecf90_prep3.fits,0.00E+00,1.65E-16,9.18E-17,2.10E-19,2.39E-16,0.9993
04373_000,224,ens0042100_001,acisf04373_000N020_b0147_h_ecf90_prep3.fits,0.00E+00,6.08E-18,8.82E-17,9.15E-20,2.11E-16,0.9993
04396_000,213,ens0042100_001,acisf04396_000N020_b0140_h_ecf90_prep3.fits,0.00E+00,1.54E-17,8.63E-17,2.99E-19,1.97E-16,1.0031
04373_000,3438,ens0042100_001,acisf04373_000N020_b0996_h_ecf90_prep3.fits,0.00E+00,8.52E-18,8.32E-17,8.46E-20,1.97E-16,0.9996
04396_000,3345,ens0042100_001,acisf04396_000N020_b1265_h_ecf90_prep3.fits,0.00E+00,1.35E-17,8.26E-17,4.52E-19,1.90E-16,0.9993
04396_000,1725,ens0042100_001,acisf04396_000N020_b0802_h_ecf90_prep3.fits,0.00E+00,1.17E-17,8.07E-17,4.43E-20,1.83E-16,1.0029
04396_000,2005,ens0042100_001,acisf04396_000N020_b0860_h_ecf90_prep3.fits,0.00E+00,9.33E-18,8.00E-17,5.48E-20,2.09E-16,0.9998
04374_000,1725,ens0042100_001,acisf04374_000N020_b0802_h_ecf90_prep3.fits,0.00E+00,1.18E-17,7.67E-17,1.85E-20,1.86E-16,0.9996
03744_000,768,ens0042100_001,acisf03744_000N020_b0428_h_ecf90_prep3.fits,0.00E+00,1.13E-17,7.62E-17,7.46E-20,1.90E-16,1.0019
04373_000,721,ens0042100_001,acisf04373_000N020_b0405_h_ecf90_prep3.fits,0.00E+00,1.08E-17,7.58E-17,6.76E-20,1.82E-16,0.9991
04373_000,2959,ens0042100_001,acisf04373_000N020_b1152_h_ecf90_prep3.fits,0.00E+00,6.26E-18,7.54E-17,5.74E-20,1.81E-16,0.9996
04373_000,213,ens0042100_001,acisf04373_000N020_b0140_h_ecf90_prep3.fits,0.00E+00,1.54E-17,7.41E-17,2.22E-19,1.81E-16,0.9997
04374_000,2520,ens0042100_001,acisf04374_000N020_b0997_h_ecf90_prep3.fits,0.00E+00,1.84E-17,7.39E-17,1.31E-19,1.85E-16,1.0001
04396_000,1637,ens0042100_001,acisf04396_000N020_b0015_h_ecf90_prep3.fits,0.00E+00,1.29E-16,5.13E-17,8.21E-20,1.33E-16,0.9992
