#current_obsid,reg,ensemble,prep3,ml_flux,ml_flux_sigma,mode,lolim,hilim,r_hat
15546_000,3152,ens0042100_001,acisf15546_000N020_b1201_s_ecf90_prep3.fits,0.00E+00,3.63E-18,4.59E-16,1.51E-18,1.24E-15,0.9997
00441_000,291,ens0047600_001,acisf00441_000N020_b0200_s_ecf90_prep3.fits,4.46E-16,2.13E-16,4.59E-16,2.36E-16,7.24E-16,1.0031
12047_001,291,ens0047600_001,acisf12047_001N020_b0200_s_ecf90_prep3.fits,0.00E+00,7.62E-17,4.60E-16,8.99E-19,1.05E-15,0.9995
06419_000,1115,ens0042100_001,acisf06419_000N020_b0707_s_ecf90_prep3.fits,0.00E+00,3.39E-15,4.61E-16,9.80E-19,1.11E-15,1.0097
06419_000,944,ens0042100_001,acisf06419_000N020_b0536_s_ecf90_prep3.fits,0.00E+00,3.09E-15,4.62E-16,6.96E-19,1.13E-15,1.0018
14335_000,587,ens0042100_001,acisf14335_000N020_b0336_s_ecf90_prep3.fits,0.00E+00,3.62E-18,4.62E-16,5.14E-18,1.05E-15,1.0017
13637_000,855,ens0042100_001,acisf13637_000N020_b0476_s_ecf90_prep3.fits,4.11E-16,3.12E-16,4.62E-16,1.28E-16,8.80E-16,1.0014
13637_000,587,ens0042100_001,acisf13637_000N020_b0336_s_ecf90_prep3.fits,0.00E+00,2.31E-18,4.64E-16,2.88E-19,1.08E-15,1.0024
14335_000,2478,ens0042100_001,acisf14335_000N020_b0974_s_ecf90_prep3.fits,4.45E-16,3.65E-16,4.65E-16,1.24E-16,9.25E-16,1.0011
06418_000,993,ens0042100_001,acisf06418_000N020_b0585_s_ecf90_prep3.fits,0.00E+00,2.66E-15,4.67E-16,7.78E-19,1.13E-15,0.9997
15546_000,1424,ens0042100_001,acisf15546_000N020_b0407_s_ecf90_prep3.fits,0.00E+00,2.74E-18,4.70E-16,3.17E-19,1.19E-15,1.0005
03744_000,3147,ens0042100_001,acisf03744_000N020_b1069_s_ecf90_prep3.fits,4.72E-16,1.57E-16,4.70E-16,3.19E-16,6.50E-16,0.999
15546_000,1045,ens0042100_001,acisf15546_000N020_b0576_s_ecf90_prep3.fits,0.00E+00,1.59E-15,4.71E-16,1.16E-18,1.06E-15,0.9996
13637_000,2478,ens0042100_001,acisf13637_000N020_b0974_s_ecf90_prep3.fits,3.73E-16,3.54E-16,4.71E-16,1.30E-16,8.90E-16,1.0028
13637_000,1342,ens0042100_001,acisf13637_000N020_b0668_s_ecf90_prep3.fits,0.00E+00,3.35E-18,4.72E-16,5.09E-19,1.17E-15,1.0002
06418_000,1497,ens0042100_001,acisf06418_000N020_b1089_s_ecf90_prep3.fits,0.00E+00,1.54E-15,4.72E-16,3.28E-18,1.16E-15,0.9993
06418_000,1366,ens0042100_001,acisf06418_000N020_b0958_s_ecf90_prep3.fits,0.00E+00,4.20E-15,4.73E-16,1.07E-18,1.08E-15,1.004
01672_000,291,ens0047600_001,acisf01672_000N020_b0200_s_ecf90_prep3.fits,4.75E-16,2.15E-16,4.74E-16,2.58E-16,7.50E-16,0.9994
00842_000,60,ens0081800_001,acisf00842_000N021_b0016_s_ecf90_prep3.fits,0.00E+00,3.74E-17,4.75E-16,3.60E-18,1.22E-15,0.9992
14334_000,3259,ens0042100_001,acisf14334_000N020_b1240_s_ecf90_prep3.fits,0.00E+00,3.81E-18,4.79E-16,7.38E-18,1.22E-15,0.9993
01522_002,2450,ens0042100_001,acisf01522_002N020_b0973_s_ecf90_prep3.fits,3.31E-16,3.58E-16,4.79E-16,8.91E-17,9.98E-16,0.9993
06419_000,930,ens0042100_001,acisf06419_000N020_b0522_s_ecf90_prep3.fits,0.00E+00,3.59E-15,4.80E-16,9.88E-19,1.14E-15,0.9995
15546_000,2478,ens0042100_001,acisf15546_000N020_b0974_s_ecf90_prep3.fits,3.78E-16,4.32E-16,4.81E-16,3.45E-17,1.00E-15,1.0011
15546_000,1498,ens0042100_001,acisf15546_000N020_b0726_s_ecf90_prep3.fits,0.00E+00,6.79E-16,4.84E-16,2.98E-18,1.08E-15,0.9994
14334_000,2478,ens0042100_001,acisf14334_000N020_b0974_s_ecf90_prep3.fits,0.00E+00,1.06E-17,4.85E-16,6.68E-19,1.14E-15,0.9993
12233_000,816,ens0047600_001,acisf12233_000N020_b0236_s_ecf90_prep3.fits,3.56E-16,4.26E-16,4.85E-16,4.51E-17,1.03E-15,1.0052
08482_000,13,ens0012800_001,acisf08482_000N020_b0012_s_ecf90_prep3.fits,0.00E+00,3.67E-16,4.87E-16,1.24E-19,1.21E-15,0.9991
04188_001,11,ens0230500_001,acisf04188_001N020_b0008_s_ecf90_prep3.fits,0.00E+00,7.29E-17,4.88E-16,7.82E-20,1.27E-15,1.0042
15546_000,2656,ens0042100_001,acisf15546_000N020_b1074_s_ecf90_prep3.fits,3.54E-16,3.90E-16,4.94E-16,6.67E-17,1.05E-15,0.9994
06419_000,1432,ens0042100_001,acisf06419_000N020_b1024_s_ecf90_prep3.fits,0.00E+00,3.69E-15,4.95E-16,7.81E-19,1.28E-15,0.9991
13637_000,509,ens0042100_001,acisf13637_000N020_b0317_s_ecf90_prep3.fits,0.00E+00,3.84E-18,4.96E-16,1.67E-18,1.26E-15,0.9996
06419_000,1499,ens0042100_001,acisf06419_000N020_b1091_s_ecf90_prep3.fits,0.00E+00,3.38E-15,4.96E-16,1.99E-18,1.22E-15,1.0005
06419_000,1365,ens0042100_001,acisf06419_000N020_b0957_s_ecf90_prep3.fits,0.00E+00,2.76E-15,4.96E-16,2.18E-18,1.12E-15,1.0007
13637_000,1422,ens0042100_001,acisf13637_000N020_b0400_s_ecf90_prep3.fits,4.95E-16,4.13E-16,4.97E-16,1.20E-16,1.05E-15,0.9996
06419_000,1344,ens0042100_001,acisf06419_000N020_b0936_s_ecf90_prep3.fits,0.00E+00,2.20E-15,5.01E-16,3.92E-19,1.29E-15,1.0018
01522_002,2587,ens0042100_001,acisf01522_002N020_b1035_s_ecf90_prep3.fits,4.54E-16,3.68E-16,5.01E-16,1.28E-16,9.93E-16,0.9991
14335_000,592,ens0042100_001,acisf14335_000N020_b0338_s_ecf90_prep3.fits,0.00E+00,2.24E-18,5.02E-16,7.75E-19,1.16E-15,0.9998
06418_000,1424,ens0042100_001,acisf06418_000N020_b1016_s_ecf90_prep3.fits,0.00E+00,2.96E-15,5.03E-16,3.19E-18,1.26E-15,0.9994
06419_000,879,ens0042100_001,acisf06419_000N020_b0471_s_ecf90_prep3.fits,0.00E+00,2.06E-15,5.04E-16,2.77E-18,1.13E-15,0.9992
14335_000,1637,ens0042100_001,acisf14335_000N020_b0015_s_ecf90_prep3.fits,0.00E+00,6.88E-16,5.05E-16,1.40E-19,1.19E-15,1.0008
15546_000,783,ens0042100_001,acisf15546_000N020_b0436_s_ecf90_prep3.fits,3.64E-16,3.96E-16,5.06E-16,6.43E-17,1.04E-15,0.9993
06419_000,1085,ens0042100_001,acisf06419_000N020_b0677_s_ecf90_prep3.fits,0.00E+00,4.21E-15,5.07E-16,5.31E-19,1.25E-15,0.9999
06419_000,1326,ens0042100_001,acisf06419_000N020_b0918_s_ecf90_prep3.fits,0.00E+00,3.54E-15,5.09E-16,1.40E-18,1.20E-15,1.0029
15546_000,170,ens0042100_001,acisf15546_000N020_b0108_s_ecf90_prep3.fits,2.14E-17,5.89E-16,5.10E-16,2.52E-18,1.22E-15,1.0043
14334_000,361,ens0042100_001,acisf14334_000N020_b0259_s_ecf90_prep3.fits,0.00E+00,2.32E-17,5.12E-16,3.34E-21,1.26E-15,0.9994
14334_000,2457,ens0042100_001,acisf14334_000N020_b0974_s_ecf90_prep3.fits,0.00E+00,1.18E-17,5.13E-16,2.87E-21,1.30E-15,0.9995
06419_000,1430,ens0042100_001,acisf06419_000N020_b1022_s_ecf90_prep3.fits,0.00E+00,3.48E-15,5.13E-16,3.81E-19,1.22E-15,1.0037
14334_000,3149,ens0042100_001,acisf14334_000N020_b1064_s_ecf90_prep3.fits,0.00E+00,1.32E-17,5.13E-16,7.38E-19,1.23E-15,1.0005
13637_000,30,ens0042100_001,acisf13637_000N020_b0012_s_ecf90_prep3.fits,0.00E+00,9.24E-16,5.13E-16,1.76E-18,1.22E-15,0.9995
06419_000,1283,ens0042100_001,acisf06419_000N020_b0875_s_ecf90_prep3.fits,0.00E+00,2.57E-15,5.13E-16,4.11E-18,1.26E-15,0.9997
14334_000,1422,ens0042100_001,acisf14334_000N020_b0400_s_ecf90_prep3.fits,0.00E+00,1.57E-17,5.14E-16,3.18E-18,1.16E-15,0.9993
14334_000,3258,ens0042100_001,acisf14334_000N020_b1240_s_ecf90_prep3.fits,0.00E+00,3.83E-18,5.21E-16,6.53E-19,1.25E-15,0.9993
15600_000,30,ens0012800_001,acisf15600_000N020_b0028_s_ecf90_prep3.fits,0.00E+00,1.67E-15,5.21E-16,2.24E-18,1.17E-15,1
06419_000,1399,ens0042100_001,acisf06419_000N020_b0991_s_ecf90_prep3.fits,0.00E+00,3.06E-15,5.22E-16,1.49E-19,1.24E-15,0.9993
14335_000,712,ens0042100_001,acisf14335_000N020_b0400_s_ecf90_prep3.fits,3.83E-16,4.40E-16,5.28E-16,2.92E-17,1.08E-15,1.0024
14335_000,792,ens0042100_001,acisf14335_000N020_b0439_s_ecf90_prep3.fits,4.39E-16,3.25E-16,5.29E-16,2.02E-16,9.56E-16,1.0003
03498_000,855,ens0042100_001,acisf03498_000N020_b0476_s_ecf90_prep3.fits,5.07E-16,2.03E-16,5.31E-16,3.14E-16,7.60E-16,0.9992
14334_000,2479,ens0042100_001,acisf14334_000N020_b0974_s_ecf90_prep3.fits,0.00E+00,1.06E-17,5.32E-16,2.15E-18,1.15E-15,1.0008
15546_000,3416,ens0042100_001,acisf15546_000N020_b1201_s_ecf90_prep3.fits,0.00E+00,3.53E-18,5.33E-16,1.57E-18,1.31E-15,1.0001
14334_000,2262,ens0042100_001,acisf14334_000N020_b0539_s_ecf90_prep3.fits,0.00E+00,1.58E-17,5.34E-16,4.23E-18,1.29E-15,1.0007
13637_000,1427,ens0042100_001,acisf13637_000N020_b0688_s_ecf90_prep3.fits,4.42E-16,3.55E-16,5.34E-16,1.63E-16,9.69E-16,0.9995
15546_000,2530,ens0042100_001,acisf15546_000N020_b0336_s_ecf90_prep3.fits,0.00E+00,3.05E-18,5.36E-16,9.60E-19,1.43E-15,1.007
06418_000,1365,ens0042100_001,acisf06418_000N020_b0957_s_ecf90_prep3.fits,0.00E+00,4.62E-15,5.37E-16,1.23E-18,1.30E-15,0.9993
14335_000,855,ens0042100_001,acisf14335_000N020_b0476_s_ecf90_prep3.fits,4.29E-16,3.20E-16,5.37E-16,1.88E-16,9.51E-16,1.0011
03744_000,2883,ens0042100_001,acisf03744_000N020_b1135_s_ecf90_prep3.fits,5.28E-16,1.55E-16,5.38E-16,3.77E-16,7.27E-16,1.0038
16462_000,82,ens0047600_001,acisf16462_000N020_b0057_s_ecf90_prep3.fits,3.84E-16,4.14E-16,5.40E-16,1.05E-16,1.14E-15,1
01522_002,1281,ens0042100_001,acisf01522_002N020_b0650_s_ecf90_prep3.fits,0.00E+00,7.67E-19,5.41E-16,5.10E-18,1.29E-15,1.0028
06419_000,1498,ens0042100_001,acisf06419_000N020_b1090_s_ecf90_prep3.fits,0.00E+00,3.49E-15,5.47E-16,4.36E-18,1.28E-15,0.9993
03744_000,782,ens0042100_001,acisf03744_000N020_b0435_s_ecf90_prep3.fits,5.42E-16,1.38E-16,5.48E-16,3.95E-16,7.14E-16,0.9994
06419_000,1011,ens0042100_001,acisf06419_000N020_b0603_s_ecf90_prep3.fits,0.00E+00,2.89E-15,5.50E-16,1.28E-18,1.33E-15,0.9991
15546_000,429,ens0042100_001,acisf15546_000N020_b0290_s_ecf90_prep3.fits,0.00E+00,1.10E-16,5.50E-16,2.42E-18,1.27E-15,1.0001
06419_000,928,ens0042100_001,acisf06419_000N020_b0520_s_ecf90_prep3.fits,0.00E+00,3.39E-15,5.51E-16,6.47E-19,1.43E-15,1.0005
14334_000,2590,ens0042100_001,acisf14334_000N020_b0362_s_ecf90_prep3.fits,0.00E+00,4.56E-18,5.55E-16,2.58E-18,1.30E-15,0.9998
06419_000,1348,ens0042100_001,acisf06419_000N020_b0940_s_ecf90_prep3.fits,0.00E+00,3.71E-15,5.57E-16,6.48E-19,1.32E-15,0.9992
12227_000,291,ens0047600_001,acisf12227_000N020_b0200_s_ecf90_prep3.fits,5.19E-16,3.36E-16,5.57E-16,2.07E-16,9.72E-16,0.9999
06419_000,1001,ens0042100_001,acisf06419_000N020_b0593_s_ecf90_prep3.fits,0.00E+00,2.27E-15,5.59E-16,1.91E-19,1.24E-15,1.0044
14334_000,712,ens0042100_001,acisf14334_000N020_b0400_s_ecf90_prep3.fits,0.00E+00,1.10E-17,5.59E-16,3.88E-18,1.25E-15,1.0013
15546_000,2459,ens0042100_001,acisf15546_000N020_b0479_s_ecf90_prep3.fits,0.00E+00,2.69E-18,5.62E-16,1.36E-19,1.44E-15,1.0006
04373_000,939,ens0042100_001,acisf04373_000N020_b0511_s_ecf90_prep3.fits,5.66E-16,1.63E-16,5.62E-16,3.98E-16,7.69E-16,0.9997
01522_002,349,ens0042100_001,acisf01522_002N020_b0250_s_ecf90_prep3.fits,0.00E+00,1.06E-18,5.63E-16,3.37E-19,1.32E-15,1.002
14334_000,2392,ens0042100_001,acisf14334_000N020_b0532_s_ecf90_prep3.fits,0.00E+00,1.44E-17,5.64E-16,2.63E-19,1.31E-15,0.9992
06419_000,1198,ens0042100_001,acisf06419_000N020_b0790_s_ecf90_prep3.fits,0.00E+00,3.46E-15,5.64E-16,8.20E-19,1.43E-15,0.9998
06418_000,1289,ens0042100_001,acisf06418_000N020_b0881_s_ecf90_prep3.fits,0.00E+00,2.01E-15,5.72E-16,4.32E-20,1.32E-15,1.0112
14334_000,3294,ens0042100_001,acisf14334_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,7.57E-18,5.73E-16,2.42E-18,1.36E-15,0.9993
06419_000,1366,ens0042100_001,acisf06419_000N020_b0958_s_ecf90_prep3.fits,0.00E+00,3.06E-15,5.76E-16,3.41E-18,1.40E-15,0.9998
06419_000,1093,ens0042100_001,acisf06419_000N020_b0685_s_ecf90_prep3.fits,0.00E+00,2.78E-15,5.80E-16,3.85E-19,1.45E-15,1.0014
11051_000,961,ens0002900_001,acisf11051_000N021_b0222_s_ecf90_prep3.fits,4.61E-16,5.44E-16,5.80E-16,4.04E-17,1.22E-15,1
14334_000,940,ens0042100_001,acisf14334_000N020_b0512_s_ecf90_prep3.fits,0.00E+00,1.45E-17,5.81E-16,1.86E-18,1.39E-15,0.9996
05406_000,95,ens0144800_001,acisf05406_000N020_b0077_s_ecf90_prep3.fits,0.00E+00,7.03E-19,5.81E-16,2.61E-18,1.49E-15,1.0013
14334_000,2894,ens0042100_001,acisf14334_000N020_b0512_s_ecf90_prep3.fits,0.00E+00,1.45E-17,5.81E-16,3.04E-18,1.43E-15,1.0019
06418_000,1017,ens0042100_001,acisf06418_000N020_b0609_s_ecf90_prep3.fits,0.00E+00,3.21E-15,5.83E-16,2.91E-19,1.35E-15,0.9997
06419_000,1424,ens0042100_001,acisf06419_000N020_b1016_s_ecf90_prep3.fits,0.00E+00,2.49E-15,5.83E-16,1.64E-18,1.43E-15,1.0005
05404_000,95,ens0144800_001,acisf05404_000N020_b0077_s_ecf90_prep3.fits,0.00E+00,5.17E-19,5.84E-16,3.43E-19,1.56E-15,1.0005
12128_001,5,ens0047600_001,acisf12128_001N020_b0004_s_ecf90_prep3.fits,5.27E-18,6.78E-16,5.87E-16,6.01E-19,1.41E-15,1.0001
13637_000,1592,ens0042100_001,acisf13637_000N020_b0737_s_ecf90_prep3.fits,5.89E-16,4.01E-16,5.90E-16,2.07E-16,1.07E-15,1.0022
06418_000,892,ens0042100_001,acisf06418_000N020_b0484_s_ecf90_prep3.fits,0.00E+00,2.94E-15,5.91E-16,9.05E-19,1.34E-15,0.9996
14334_000,3293,ens0042100_001,acisf14334_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,7.62E-18,5.91E-16,6.23E-18,1.37E-15,1.0001
14334_000,2646,ens0042100_001,acisf14334_000N020_b0362_s_ecf90_prep3.fits,0.00E+00,4.77E-18,5.95E-16,1.14E-19,1.41E-15,1.0027
04395_000,855,ens0042100_001,acisf04395_000N020_b0476_s_ecf90_prep3.fits,5.89E-16,2.05E-16,5.96E-16,3.91E-16,8.41E-16,1.0037
15546_000,799,ens0042100_001,acisf15546_000N020_b0444_s_ecf90_prep3.fits,4.06E-16,4.43E-16,5.97E-16,1.31E-16,1.20E-15,1.0017
13637_000,2479,ens0042100_001,acisf13637_000N020_b0974_s_ecf90_prep3.fits,5.62E-16,3.87E-16,6.02E-16,2.35E-16,1.06E-15,1.001
14334_000,943,ens0042100_001,acisf14334_000N020_b0512_s_ecf90_prep3.fits,0.00E+00,1.48E-17,6.04E-16,4.27E-19,1.48E-15,1.0001
06419_000,1495,ens0042100_001,acisf06419_000N020_b1087_s_ecf90_prep3.fits,0.00E+00,3.48E-15,6.05E-16,1.26E-18,1.39E-15,1
14334_000,872,ens0042100_001,acisf14334_000N020_b0485_s_ecf90_prep3.fits,0.00E+00,3.16E-18,6.08E-16,3.10E-18,1.36E-15,1.0013
06419_000,1002,ens0042100_001,acisf06419_000N020_b0594_s_ecf90_prep3.fits,0.00E+00,2.52E-15,6.10E-16,1.91E-18,1.45E-15,1.0009
06419_000,1355,ens0042100_001,acisf06419_000N020_b0947_s_ecf90_prep3.fits,0.00E+00,3.55E-15,6.10E-16,7.49E-18,1.43E-15,1.0022
04395_000,860,ens0042100_001,acisf04395_000N020_b0479_s_ecf90_prep3.fits,5.80E-16,2.15E-16,6.12E-16,3.64E-16,8.52E-16,0.9997
14334_000,3297,ens0042100_001,acisf14334_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,9.68E-18,6.13E-16,1.67E-19,1.39E-15,0.9995
14335_000,1342,ens0042100_001,acisf14335_000N020_b0668_s_ecf90_prep3.fits,0.00E+00,4.19E-18,6.13E-16,1.16E-18,1.48E-15,1.0031
06419_000,924,ens0042100_001,acisf06419_000N020_b0516_s_ecf90_prep3.fits,0.00E+00,2.20E-15,6.15E-16,7.50E-19,1.35E-15,1.0032
06419_000,1291,ens0042100_001,acisf06419_000N020_b0883_s_ecf90_prep3.fits,0.00E+00,2.85E-15,6.15E-16,9.02E-19,1.50E-15,1.0029
15625_001,159,ens0016700_001,acisf15625_001N020_b0144_s_ecf90_prep3.fits,0.00E+00,4.55E-15,6.16E-16,2.84E-18,1.55E-15,0.999
14334_000,3135,ens0042100_001,acisf14334_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,7.60E-18,6.30E-16,1.76E-18,1.45E-15,0.9993
06419_000,1188,ens0042100_001,acisf06419_000N020_b0780_s_ecf90_prep3.fits,0.00E+00,3.91E-15,6.31E-16,1.35E-18,1.44E-15,0.9997
01522_002,693,ens0042100_001,acisf01522_002N020_b0386_s_ecf90_prep3.fits,5.89E-16,3.07E-16,6.33E-16,3.16E-16,1.04E-15,1.003
09861_000,461,ens0021500_001,acisf09861_000N020_b0360_s_ecf90_prep3.fits,0.00E+00,3.12E-15,6.34E-16,1.67E-18,1.62E-15,1
14335_000,693,ens0042100_001,acisf14335_000N020_b0386_s_ecf90_prep3.fits,5.24E-16,3.84E-16,6.34E-16,2.44E-16,1.12E-15,1.0008
12044_001,5,ens0047600_001,acisf12044_001N020_b0004_s_ecf90_prep3.fits,5.92E-16,4.05E-16,6.36E-16,2.48E-16,1.10E-15,1.0002
14334_000,3133,ens0042100_001,acisf14334_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,7.60E-18,6.37E-16,2.10E-19,1.45E-15,1.0005
14334_000,1019,ens0042100_001,acisf14334_000N020_b0560_s_ecf90_prep3.fits,0.00E+00,5.13E-17,6.41E-16,4.22E-18,1.54E-15,1.0004
04396_000,724,ens0042100_001,acisf04396_000N020_b0407_s_ecf90_prep3.fits,6.34E-16,1.49E-16,6.41E-16,4.88E-16,8.04E-16,0.9994
00078_000,96,ens0008400_001,acisf00078_000N020_b0084_s_ecf90_prep3.fits,0.00E+00,4.33E-18,6.44E-16,8.06E-20,1.60E-15,1.0036
04046_000,1,ens0252800_001,acisf04046_000N020_b0000_s_ecf90_prep3.fits,0.00E+00,5.49E-19,6.45E-16,1.64E-19,1.57E-15,0.9996
17416_000,291,ens0047600_001,acisf17416_000N020_b0200_s_ecf90_prep3.fits,5.92E-16,4.55E-16,6.46E-16,2.28E-16,1.16E-15,0.9992
04264_001,30,ens0007500_001,acisf04264_001N020_b0026_s_ecf90_prep3.fits,0.00E+00,1.25E-18,6.48E-16,4.06E-20,1.73E-15,0.9991
06419_000,1236,ens0042100_001,acisf06419_000N020_b0828_s_ecf90_prep3.fits,0.00E+00,3.30E-15,6.48E-16,1.97E-18,1.48E-15,1.0003
04395_000,309,ens0042100_001,acisf04395_000N020_b0218_s_ecf90_prep3.fits,6.47E-16,1.90E-16,6.49E-16,4.53E-16,8.81E-16,1.0002
03498_000,170,ens0042100_001,acisf03498_000N020_b0108_s_ecf90_prep3.fits,5.70E-16,5.30E-16,6.52E-16,1.51E-16,1.31E-15,1.0004
06419_000,891,ens0042100_001,acisf06419_000N020_b0483_s_ecf90_prep3.fits,0.00E+00,3.24E-15,6.53E-16,1.26E-18,1.62E-15,0.9991
01683_000,50,ens0016900_001,acisf01683_000N020_b0043_s_ecf90_prep3.fits,0.00E+00,1.62E-18,6.60E-16,2.75E-18,1.46E-15,0.9997
05405_000,95,ens0144800_001,acisf05405_000N020_b0077_s_ecf90_prep3.fits,0.00E+00,6.58E-19,6.63E-16,1.18E-18,1.66E-15,1.0169
04396_000,872,ens0042100_001,acisf04396_000N020_b0485_s_ecf90_prep3.fits,6.56E-16,1.83E-16,6.65E-16,4.41E-16,8.92E-16,1.0074
06418_000,1011,ens0042100_001,acisf06418_000N020_b0603_s_ecf90_prep3.fits,0.00E+00,5.05E-15,6.66E-16,5.90E-19,1.62E-15,1.001
14334_000,2656,ens0042100_001,acisf14334_000N020_b1074_s_ecf90_prep3.fits,0.00E+00,5.81E-18,6.72E-16,8.05E-19,1.63E-15,0.9995
15546_000,1007,ens0042100_001,acisf15546_000N020_b0550_s_ecf90_prep3.fits,0.00E+00,2.12E-17,6.74E-16,2.75E-18,1.57E-15,0.9996
04396_000,309,ens0042100_001,acisf04396_000N020_b0218_s_ecf90_prep3.fits,6.58E-16,1.58E-16,6.74E-16,5.06E-16,8.52E-16,0.9991
06418_000,1182,ens0042100_001,acisf06418_000N020_b0774_s_ecf90_prep3.fits,0.00E+00,4.94E-15,6.79E-16,5.74E-18,1.61E-15,1.0002
14335_000,509,ens0042100_001,acisf14335_000N020_b0317_s_ecf90_prep3.fits,0.00E+00,4.87E-18,6.82E-16,2.21E-19,1.73E-15,1.0006
06419_000,1186,ens0042100_001,acisf06419_000N020_b0778_s_ecf90_prep3.fits,0.00E+00,3.91E-15,6.87E-16,1.50E-19,1.59E-15,1.004
08597_000,816,ens0047600_001,acisf08597_000N020_b0236_s_ecf90_prep3.fits,4.49E-16,5.26E-16,6.88E-16,1.55E-16,1.39E-15,0.9991
03498_000,1725,ens0042100_001,acisf03498_000N020_b0802_s_ecf90_prep3.fits,4.81E-16,5.09E-16,6.89E-16,1.17E-16,1.41E-15,1.0002
06418_000,1446,ens0042100_001,acisf06418_000N020_b1038_s_ecf90_prep3.fits,0.00E+00,3.37E-15,6.90E-16,1.10E-18,1.84E-15,1.0092
07701_000,122,ens0090000_001,acisf07701_000N020_b0114_s_ecf90_prep3.fits,0.00E+00,1.51E-17,6.91E-16,2.89E-18,1.64E-15,0.9995
13637_000,2203,ens0042100_001,acisf13637_000N020_b0910_s_ecf90_prep3.fits,6.74E-16,4.42E-16,6.96E-16,2.71E-16,1.25E-15,1.0014
15546_000,587,ens0042100_001,acisf15546_000N020_b0336_s_ecf90_prep3.fits,0.00E+00,3.06E-18,6.99E-16,1.10E-18,1.73E-15,0.9993
15546_000,946,ens0042100_001,acisf15546_000N020_b0515_s_ecf90_prep3.fits,5.94E-16,4.63E-16,7.01E-16,2.42E-16,1.30E-15,0.9994
14334_000,390,ens0042100_001,acisf14334_000N020_b0265_s_ecf90_prep3.fits,0.00E+00,6.10E-17,7.02E-16,1.00E-18,1.51E-15,0.9994
01683_000,79,ens0016900_001,acisf01683_000N020_b0072_s_ecf90_prep3.fits,0.00E+00,8.57E-18,7.10E-16,2.69E-18,1.87E-15,1
15546_000,3123,ens0042100_001,acisf15546_000N020_b1201_s_ecf90_prep3.fits,0.00E+00,4.13E-18,7.13E-16,7.86E-18,1.74E-15,0.9991
00078_000,80,ens0008400_001,acisf00078_000N020_b0073_s_ecf90_prep3.fits,0.00E+00,4.52E-18,7.14E-16,3.03E-19,1.69E-15,1
13637_000,1007,ens0042100_001,acisf13637_000N020_b0550_s_ecf90_prep3.fits,0.00E+00,2.15E-17,7.14E-16,1.80E-18,1.68E-15,1.0029
15240_000,126,ens0012800_001,acisf15240_000N020_b0089_s_ecf90_prep3.fits,0.00E+00,1.08E-18,7.14E-16,2.67E-18,1.75E-15,0.9997
09499_000,451,ens0021500_001,acisf09499_000N020_b0350_s_ecf90_prep3.fits,0.00E+00,3.66E-15,7.15E-16,2.69E-18,1.67E-15,0.9991
01687_000,6,ens0016900_001,acisf01687_000N020_b0005_s_ecf90_prep3.fits,0.00E+00,4.15E-17,7.18E-16,1.05E-18,1.64E-15,0.9994
14334_000,2125,ens0042100_001,acisf14334_000N020_b0063_s_ecf90_prep3.fits,0.00E+00,1.27E-16,7.25E-16,5.22E-19,1.61E-15,0.9994
15546_000,1662,ens0042100_001,acisf15546_000N020_b0767_s_ecf90_prep3.fits,4.36E-16,6.73E-16,7.32E-16,1.51E-17,1.58E-15,0.9993
13637_000,1645,ens0042100_001,acisf13637_000N020_b0015_s_ecf90_prep3.fits,3.55E-16,1.05E-15,7.32E-16,5.94E-17,1.65E-15,1.0011
04374_000,2588,ens0042100_001,acisf04374_000N020_b1036_s_ecf90_prep3.fits,7.43E-16,1.56E-16,7.40E-16,5.82E-16,9.22E-16,0.9994
06419_000,1197,ens0042100_001,acisf06419_000N020_b0789_s_ecf90_prep3.fits,0.00E+00,4.22E-15,7.45E-16,3.55E-19,1.85E-15,1.011
06419_000,1378,ens0042100_001,acisf06419_000N020_b0970_s_ecf90_prep3.fits,0.00E+00,3.23E-15,7.47E-16,6.69E-19,1.89E-15,0.999
06419_000,1020,ens0042100_001,acisf06419_000N020_b0612_s_ecf90_prep3.fits,0.00E+00,3.43E-15,7.47E-16,1.41E-18,1.87E-15,0.9999
05402_000,35,ens0144800_001,acisf05402_000N020_b0033_s_ecf90_prep3.fits,6.88E-16,5.54E-16,7.47E-16,1.90E-16,1.48E-15,1.0007
15546_000,2688,ens0042100_001,acisf15546_000N020_b1092_s_ecf90_prep3.fits,0.00E+00,4.49E-17,7.49E-16,1.05E-18,1.71E-15,1.0013
07238_000,123,ens0017500_001,acisf07238_000N020_b0112_s_ecf90_prep3.fits,3.85E-16,7.14E-16,7.52E-16,4.79E-17,1.61E-15,1.0005
06419_000,1184,ens0042100_001,acisf06419_000N020_b0776_s_ecf90_prep3.fits,0.00E+00,3.67E-15,7.55E-16,2.63E-18,1.75E-15,1.0003
12082_001,20,ens0046300_001,acisf12082_001N020_b0017_s_ecf90_prep3.fits,0.00E+00,1.57E-17,7.55E-16,4.13E-18,1.77E-15,0.9994
06419_000,1119,ens0042100_001,acisf06419_000N020_b0711_s_ecf90_prep3.fits,0.00E+00,4.22E-15,7.59E-16,2.02E-17,1.82E-15,1.0008
