#current_obsid,reg,ensemble,prep3,ml_flux,ml_flux_sigma,mode,lolim,hilim,r_hat
14335_000,1059,ens0042100_001,acisf14335_000N020_b0586_m_ecf90_prep3.fits,3.36E-17,2.54E-16,2.34E-16,1.75E-18,5.27E-16,0.9991
15546_000,2392,ens0042100_001,acisf15546_000N020_b0532_m_ecf90_prep3.fits,0.00E+00,1.07E-17,2.34E-16,9.11E-19,5.54E-16,1
15546_000,3258,ens0042100_001,acisf15546_000N020_b1240_m_ecf90_prep3.fits,0.00E+00,3.76E-18,2.33E-16,2.26E-19,5.32E-16,0.9997
06419_000,1479,ens0042100_001,acisf06419_000N020_b1071_m_ecf90_prep3.fits,0.00E+00,2.30E-15,2.31E-16,1.43E-18,5.27E-16,1
06419_000,888,ens0042100_001,acisf06419_000N020_b0480_m_ecf90_prep3.fits,0.00E+00,1.61E-15,2.30E-16,4.70E-20,5.47E-16,1.0038
15546_000,350,ens0042100_001,acisf15546_000N020_b0251_m_ecf90_prep3.fits,0.00E+00,3.17E-18,2.30E-16,4.84E-20,5.53E-16,0.9996
15546_000,3257,ens0042100_001,acisf15546_000N020_b0711_m_ecf90_prep3.fits,0.00E+00,2.90E-18,2.30E-16,4.35E-19,5.52E-16,0.9995
16450_000,816,ens0047600_001,acisf16450_000N020_b0236_m_ecf90_prep3.fits,1.84E-16,1.38E-16,2.29E-16,7.52E-17,4.18E-16,0.9994
06419_000,518,ens0042100_001,acisf06419_000N020_b0137_m_ecf90_prep3.fits,0.00E+00,7.13E-16,2.29E-16,5.51E-19,5.67E-16,0.9994
06419_000,996,ens0042100_001,acisf06419_000N020_b0588_m_ecf90_prep3.fits,0.00E+00,8.85E-16,2.29E-16,3.12E-19,5.50E-16,1.0019
06419_000,1089,ens0042100_001,acisf06419_000N020_b0681_m_ecf90_prep3.fits,0.00E+00,1.03E-15,2.29E-16,1.12E-18,5.54E-16,1.0003
06418_000,1278,ens0042100_001,acisf06418_000N020_b0870_m_ecf90_prep3.fits,0.00E+00,9.89E-16,2.29E-16,7.41E-19,5.43E-16,0.9993
04396_000,3147,ens0042100_001,acisf04396_000N020_b1069_m_ecf90_prep3.fits,2.27E-16,1.24E-16,2.29E-16,1.13E-16,3.69E-16,1.0024
13637_000,1437,ens0042100_001,acisf13637_000N020_b0433_m_ecf90_prep3.fits,1.40E-16,1.89E-16,2.29E-16,1.77E-17,4.78E-16,1.0038
15546_000,328,ens0042100_001,acisf15546_000N020_b0233_m_ecf90_prep3.fits,0.00E+00,2.77E-18,2.29E-16,4.47E-19,5.32E-16,1.0012
01522_002,939,ens0042100_001,acisf01522_002N020_b0511_m_ecf90_prep3.fits,1.92E-16,1.99E-16,2.29E-16,5.43E-17,4.73E-16,0.9998
13637_000,3152,ens0042100_001,acisf13637_000N020_b1201_m_ecf90_prep3.fits,0.00E+00,2.76E-18,2.29E-16,5.77E-20,5.39E-16,0.9991
03498_000,3416,ens0042100_001,acisf03498_000N020_b1201_m_ecf90_prep3.fits,2.21E-16,1.35E-16,2.27E-16,9.64E-17,4.01E-16,1.0013
06419_000,1297,ens0042100_001,acisf06419_000N020_b0889_m_ecf90_prep3.fits,0.00E+00,2.33E-15,2.26E-16,4.54E-19,5.57E-16,1.0024
15546_000,418,ens0042100_001,acisf15546_000N020_b0285_m_ecf90_prep3.fits,0.00E+00,5.72E-18,2.26E-16,1.01E-19,5.31E-16,0.9992
15546_000,2385,ens0042100_001,acisf15546_000N020_b0948_m_ecf90_prep3.fits,0.00E+00,2.59E-17,2.25E-16,1.38E-19,5.15E-16,1
06418_000,1500,ens0042100_001,acisf06418_000N020_b1092_m_ecf90_prep3.fits,0.00E+00,2.95E-15,2.24E-16,3.86E-19,5.65E-16,1.001
06419_000,1340,ens0042100_001,acisf06419_000N020_b0932_m_ecf90_prep3.fits,0.00E+00,2.99E-15,2.22E-16,1.53E-18,5.50E-16,1.0004
13637_000,3133,ens0042100_001,acisf13637_000N020_b1069_m_ecf90_prep3.fits,1.09E-16,1.91E-16,2.21E-16,3.50E-17,4.57E-16,1.0031
16175_001,816,ens0047600_001,acisf16175_001N020_b0236_m_ecf90_prep3.fits,2.00E-16,1.53E-16,2.20E-16,7.41E-17,4.29E-16,1.0009
06418_000,896,ens0042100_001,acisf06418_000N020_b0488_m_ecf90_prep3.fits,0.00E+00,1.66E-15,2.20E-16,1.07E-18,5.22E-16,1.0014
15546_000,2604,ens0042100_001,acisf15546_000N020_b0447_m_ecf90_prep3.fits,0.00E+00,8.38E-18,2.20E-16,1.18E-19,5.20E-16,1.0028
14335_000,1768,ens0042100_001,acisf14335_000N020_b0815_m_ecf90_prep3.fits,1.22E-16,2.20E-16,2.19E-16,2.30E-18,4.82E-16,0.9994
15546_000,2882,ens0042100_001,acisf15546_000N020_b0506_m_ecf90_prep3.fits,0.00E+00,4.83E-18,2.19E-16,5.63E-21,5.07E-16,0.9996
06419_000,891,ens0042100_001,acisf06419_000N020_b0483_m_ecf90_prep3.fits,0.00E+00,1.64E-15,2.18E-16,2.31E-21,5.55E-16,0.9998
15546_000,1413,ens0042100_001,acisf15546_000N020_b0683_m_ecf90_prep3.fits,0.00E+00,2.37E-18,2.18E-16,8.39E-19,5.37E-16,1.0024
06418_000,941,ens0042100_001,acisf06418_000N020_b0533_m_ecf90_prep3.fits,0.00E+00,3.63E-15,2.17E-16,6.88E-19,5.27E-16,1.0046
15546_000,1441,ens0042100_001,acisf15546_000N020_b0439_m_ecf90_prep3.fits,0.00E+00,2.85E-18,2.17E-16,2.07E-19,5.15E-16,0.9997
15546_000,2646,ens0042100_001,acisf15546_000N020_b0362_m_ecf90_prep3.fits,0.00E+00,5.23E-18,2.16E-16,2.79E-18,5.00E-16,0.9991
03498_000,1637,ens0042100_001,acisf03498_000N020_b0015_m_ecf90_prep3.fits,1.75E-16,2.01E-16,2.16E-16,2.24E-17,4.54E-16,0.9992
06419_000,993,ens0042100_001,acisf06419_000N020_b0585_m_ecf90_prep3.fits,0.00E+00,1.33E-15,2.15E-16,4.16E-20,5.07E-16,0.9991
15546_000,1768,ens0042100_001,acisf15546_000N020_b0815_m_ecf90_prep3.fits,0.00E+00,8.33E-18,2.14E-16,4.63E-19,5.45E-16,0.9994
13637_000,1592,ens0042100_001,acisf13637_000N020_b0737_m_ecf90_prep3.fits,0.00E+00,1.37E-17,2.14E-16,2.63E-19,5.10E-16,1.0028
15546_000,3259,ens0042100_001,acisf15546_000N020_b1240_m_ecf90_prep3.fits,0.00E+00,3.61E-18,2.14E-16,1.09E-18,5.11E-16,1.0008
15546_000,712,ens0042100_001,acisf15546_000N020_b0400_m_ecf90_prep3.fits,0.00E+00,3.43E-18,2.13E-16,4.27E-19,4.89E-16,0.9999
15546_000,2424,ens0042100_001,acisf15546_000N020_b0510_m_ecf90_prep3.fits,0.00E+00,7.21E-18,2.12E-16,3.32E-19,5.35E-16,0.9992
06419_000,856,ens0042100_001,acisf06419_000N020_b0448_m_ecf90_prep3.fits,0.00E+00,7.69E-16,2.11E-16,3.51E-19,5.11E-16,1.0003
06418_000,1479,ens0042100_001,acisf06418_000N020_b1071_m_ecf90_prep3.fits,0.00E+00,2.75E-15,2.11E-16,5.56E-19,4.97E-16,1
15546_000,210,ens0042100_001,acisf15546_000N020_b0137_m_ecf90_prep3.fits,0.00E+00,4.70E-18,2.10E-16,3.89E-19,5.11E-16,1.0001
03498_000,587,ens0042100_001,acisf03498_000N020_b0336_m_ecf90_prep3.fits,1.84E-16,1.42E-16,2.10E-16,6.66E-17,3.97E-16,1.0054
06418_000,888,ens0042100_001,acisf06418_000N020_b0480_m_ecf90_prep3.fits,0.00E+00,1.25E-15,2.09E-16,1.58E-19,4.61E-16,0.9995
06418_000,891,ens0042100_001,acisf06418_000N020_b0483_m_ecf90_prep3.fits,0.00E+00,1.75E-15,2.09E-16,8.43E-19,4.78E-16,1.001
13637_000,2587,ens0042100_001,acisf13637_000N020_b1035_m_ecf90_prep3.fits,1.41E-16,1.89E-16,2.09E-16,6.48E-18,4.55E-16,0.9991
15546_000,1422,ens0042100_001,acisf15546_000N020_b0400_m_ecf90_prep3.fits,0.00E+00,1.55E-17,2.09E-16,2.00E-19,4.95E-16,0.9998
15546_000,895,ens0042100_001,acisf15546_000N020_b0494_m_ecf90_prep3.fits,0.00E+00,3.37E-18,2.07E-16,1.07E-18,4.82E-16,0.9995
09578_000,816,ens0047600_001,acisf09578_000N020_b0236_m_ecf90_prep3.fits,1.06E-16,1.27E-16,2.06E-16,6.61E-17,3.83E-16,1.0022
06419_000,1383,ens0042100_001,acisf06419_000N020_b0975_m_ecf90_prep3.fits,0.00E+00,1.68E-15,2.05E-16,1.46E-19,5.01E-16,1.0004
15546_000,2478,ens0042100_001,acisf15546_000N020_b0974_m_ecf90_prep3.fits,0.00E+00,4.91E-17,2.05E-16,1.22E-18,5.20E-16,1.0015
13637_000,1019,ens0042100_001,acisf13637_000N020_b0560_m_ecf90_prep3.fits,0.00E+00,2.11E-16,2.04E-16,1.53E-19,4.27E-16,0.9992
04475_002,111,ens0144800_001,acisf04475_002N020_b0076_m_ecf90_prep3.fits,0.00E+00,1.44E-17,2.04E-16,4.65E-19,4.67E-16,1.0011
06418_000,1154,ens0042100_001,acisf06418_000N020_b0746_m_ecf90_prep3.fits,0.00E+00,1.39E-15,2.03E-16,3.57E-20,4.57E-16,0.9991
06418_000,1305,ens0042100_001,acisf06418_000N020_b0897_m_ecf90_prep3.fits,0.00E+00,1.28E-15,2.02E-16,4.97E-19,4.94E-16,0.999
01522_002,34,ens0042100_001,acisf01522_002N020_b0015_m_ecf90_prep3.fits,8.54E-17,2.43E-16,2.02E-16,2.58E-18,4.85E-16,0.9995
01522_002,3438,ens0042100_001,acisf01522_002N020_b0996_m_ecf90_prep3.fits,1.36E-16,1.56E-16,2.01E-16,1.85E-17,4.13E-16,1.0009
06419_000,999,ens0042100_001,acisf06419_000N020_b0591_m_ecf90_prep3.fits,0.00E+00,9.70E-16,2.00E-16,1.74E-19,4.80E-16,0.9992
01522_002,3105,ens0042100_001,acisf01522_002N020_b1191_m_ecf90_prep3.fits,1.41E-16,1.53E-16,2.00E-16,4.71E-17,4.14E-16,0.9996
04395_000,1662,ens0042100_001,acisf04395_000N020_b0767_m_ecf90_prep3.fits,2.04E-16,1.28E-16,1.99E-16,7.13E-17,3.59E-16,1.0013
01522_002,3146,ens0042100_001,acisf01522_002N020_b1212_m_ecf90_prep3.fits,0.00E+00,1.43E-18,1.99E-16,2.77E-19,4.60E-16,1.0041
14335_000,34,ens0042100_001,acisf14335_000N020_b0015_m_ecf90_prep3.fits,0.00E+00,3.21E-17,1.97E-16,2.65E-20,4.69E-16,1.0003
13637_000,2125,ens0042100_001,acisf13637_000N020_b0063_m_ecf90_prep3.fits,2.95E-17,2.23E-16,1.97E-16,6.08E-19,4.61E-16,0.9995
11305_000,128,ens0000300_001,acisf11305_000N021_b0117_m_ecf90_prep3.fits,0.00E+00,3.16E-18,1.97E-16,6.30E-19,5.26E-16,1.0027
06419_000,1294,ens0042100_001,acisf06419_000N020_b0886_m_ecf90_prep3.fits,0.00E+00,1.88E-15,1.96E-16,4.44E-19,4.70E-16,1.0005
04395_000,3412,ens0042100_001,acisf04395_000N020_b0948_m_ecf90_prep3.fits,1.82E-16,1.27E-16,1.96E-16,7.44E-17,3.50E-16,1.004
15546_000,1419,ens0042100_001,acisf15546_000N020_b0683_m_ecf90_prep3.fits,0.00E+00,2.34E-18,1.94E-16,6.57E-20,5.15E-16,0.999
06418_000,1310,ens0042100_001,acisf06418_000N020_b0902_m_ecf90_prep3.fits,0.00E+00,7.88E-16,1.93E-16,1.01E-19,4.76E-16,1
04395_000,3286,ens0042100_001,acisf04395_000N020_b1035_m_ecf90_prep3.fits,1.88E-16,1.26E-16,1.93E-16,7.80E-17,3.60E-16,1
06419_000,892,ens0042100_001,acisf06419_000N020_b0484_m_ecf90_prep3.fits,0.00E+00,1.02E-15,1.92E-16,7.65E-19,4.52E-16,0.9999
06418_000,1096,ens0042100_001,acisf06418_000N020_b0688_m_ecf90_prep3.fits,0.00E+00,8.00E-16,1.91E-16,6.15E-21,4.92E-16,1.004
14335_000,3133,ens0042100_001,acisf14335_000N020_b1069_m_ecf90_prep3.fits,0.00E+00,5.82E-18,1.91E-16,4.87E-19,4.21E-16,0.9992
06419_000,1176,ens0042100_001,acisf06419_000N020_b0768_m_ecf90_prep3.fits,0.00E+00,9.07E-16,1.90E-16,2.62E-19,4.55E-16,0.9993
01522_002,2424,ens0042100_001,acisf01522_002N020_b0510_m_ecf90_prep3.fits,0.00E+00,4.21E-18,1.90E-16,5.07E-20,4.28E-16,0.9997
12222_001,816,ens0047600_001,acisf12222_001N020_b0236_m_ecf90_prep3.fits,1.57E-16,1.74E-16,1.89E-16,6.49E-18,4.17E-16,1.0012
06419_000,1296,ens0042100_001,acisf06419_000N020_b0888_m_ecf90_prep3.fits,0.00E+00,2.00E-15,1.89E-16,8.67E-20,4.52E-16,0.9994
01522_002,1319,ens0042100_001,acisf01522_002N020_b0666_m_ecf90_prep3.fits,0.00E+00,6.72E-19,1.89E-16,4.75E-19,4.61E-16,0.9995
03498_000,194,ens0042100_001,acisf03498_000N020_b0125_m_ecf90_prep3.fits,0.00E+00,1.10E-18,1.88E-16,6.10E-19,4.45E-16,1.0003
00953_000,439,ens0008400_001,acisf00953_000N020_b0373_m_ecf90_prep3.fits,0.00E+00,2.69E-19,1.87E-16,2.91E-19,4.21E-16,1.0038
01522_002,1471,ens0042100_001,acisf01522_002N020_b0711_m_ecf90_prep3.fits,1.10E-16,1.52E-16,1.85E-16,3.06E-17,3.84E-16,0.9993
14335_000,2656,ens0042100_001,acisf14335_000N020_b1074_m_ecf90_prep3.fits,0.00E+00,3.08E-18,1.85E-16,1.41E-18,4.19E-16,0.9992
12123_000,816,ens0047600_001,acisf12123_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,3.33E-18,1.84E-16,3.11E-19,4.67E-16,1.0004
13637_000,2014,ens0042100_001,acisf13637_000N020_b0863_m_ecf90_prep3.fits,0.00E+00,8.38E-18,1.84E-16,2.75E-19,4.60E-16,1.0041
16190_000,82,ens0047600_001,acisf16190_000N020_b0057_m_ecf90_prep3.fits,5.25E-17,5.61E-17,1.83E-16,5.21E-19,4.52E-15,1.0879
14335_000,1471,ens0042100_001,acisf14335_000N020_b0711_m_ecf90_prep3.fits,0.00E+00,2.27E-18,1.80E-16,3.28E-19,4.06E-16,1.0004
14335_000,3257,ens0042100_001,acisf14335_000N020_b0711_m_ecf90_prep3.fits,0.00E+00,2.25E-18,1.79E-16,2.61E-20,4.43E-16,1.0023
13637_000,429,ens0042100_001,acisf13637_000N020_b0290_m_ecf90_prep3.fits,0.00E+00,2.79E-17,1.79E-16,4.42E-19,4.19E-16,0.9995
12055_000,116,ens0047600_001,acisf12055_000N020_b0078_m_ecf90_prep3.fits,1.13E-16,1.18E-16,1.78E-16,5.49E-17,3.47E-16,1.0011
14335_000,2278,ens0042100_001,acisf14335_000N020_b0923_m_ecf90_prep3.fits,0.00E+00,1.37E-17,1.78E-16,7.05E-20,4.07E-16,0.9993
00019_000,35,ens0144800_001,acisf00019_000N020_b0033_m_ecf90_prep3.fits,0.00E+00,1.95E-17,1.77E-16,1.58E-19,4.04E-16,0.9999
01522_002,783,ens0042100_001,acisf01522_002N020_b0436_m_ecf90_prep3.fits,1.27E-16,1.47E-16,1.76E-16,9.78E-18,3.66E-16,0.9998
14335_000,2014,ens0042100_001,acisf14335_000N020_b0863_m_ecf90_prep3.fits,0.00E+00,8.91E-18,1.75E-16,2.56E-20,4.07E-16,1.0067
06419_000,896,ens0042100_001,acisf06419_000N020_b0488_m_ecf90_prep3.fits,0.00E+00,1.22E-15,1.74E-16,7.78E-19,4.30E-16,1.0018
14335_000,3463,ens0042100_001,acisf14335_000N020_b0901_m_ecf90_prep3.fits,0.00E+00,2.86E-17,1.74E-16,6.70E-20,4.38E-16,0.9996
00955_000,439,ens0008400_001,acisf00955_000N020_b0373_m_ecf90_prep3.fits,0.00E+00,2.65E-19,1.73E-16,3.71E-19,3.86E-16,1.0016
14335_000,939,ens0042100_001,acisf14335_000N020_b0511_m_ecf90_prep3.fits,0.00E+00,3.41E-18,1.73E-16,5.46E-19,4.00E-16,1
14335_000,275,ens0042100_001,acisf14335_000N020_b0190_m_ecf90_prep3.fits,0.00E+00,5.27E-18,1.73E-16,6.47E-19,4.03E-16,0.9997
14467_000,174,ens0216500_001,acisf14467_000N020_b0091_m_ecf90_prep3.fits,0.00E+00,1.24E-18,1.73E-16,2.33E-19,4.64E-16,1.0023
14335_000,2587,ens0042100_001,acisf14335_000N020_b1035_m_ecf90_prep3.fits,0.00E+00,3.36E-18,1.73E-16,1.82E-19,3.92E-16,0.9996
06418_000,996,ens0042100_001,acisf06418_000N020_b0588_m_ecf90_prep3.fits,0.00E+00,7.43E-16,1.72E-16,3.43E-19,4.50E-16,1.0029
01522_002,3147,ens0042100_001,acisf01522_002N020_b1069_m_ecf90_prep3.fits,5.03E-17,1.91E-16,1.71E-16,2.04E-17,3.71E-16,0.9995
06418_000,1089,ens0042100_001,acisf06418_000N020_b0681_m_ecf90_prep3.fits,0.00E+00,9.95E-16,1.70E-16,5.75E-19,4.04E-16,0.9991
03498_000,2646,ens0042100_001,acisf03498_000N020_b0362_m_ecf90_prep3.fits,1.37E-16,1.54E-16,1.70E-16,3.10E-17,3.53E-16,1.0006
14335_000,3294,ens0042100_001,acisf14335_000N020_b1069_m_ecf90_prep3.fits,0.00E+00,3.36E-18,1.69E-16,1.04E-18,3.79E-16,0.9992
06419_000,1054,ens0042100_001,acisf06419_000N020_b0646_m_ecf90_prep3.fits,0.00E+00,4.57E-16,1.68E-16,1.62E-18,3.80E-16,0.9992
01522_002,3123,ens0042100_001,acisf01522_002N020_b1201_m_ecf90_prep3.fits,0.00E+00,1.94E-18,1.68E-16,1.33E-18,3.89E-16,1.0002
06418_000,892,ens0042100_001,acisf06418_000N020_b0484_m_ecf90_prep3.fits,0.00E+00,1.26E-15,1.67E-16,4.57E-19,4.10E-16,1.0019
14335_000,390,ens0042100_001,acisf14335_000N020_b0265_m_ecf90_prep3.fits,0.00E+00,1.06E-17,1.67E-16,3.11E-19,4.01E-16,1.0001
14335_000,1319,ens0042100_001,acisf14335_000N020_b0666_m_ecf90_prep3.fits,0.00E+00,1.48E-18,1.67E-16,7.48E-19,4.06E-16,1.0014
14335_000,3293,ens0042100_001,acisf14335_000N020_b1069_m_ecf90_prep3.fits,0.00E+00,3.53E-18,1.67E-16,2.55E-19,3.85E-16,0.9994
12053_000,218,ens0047600_001,acisf12053_000N020_b0151_m_ecf90_prep3.fits,0.00E+00,5.53E-19,1.66E-16,1.86E-18,3.75E-16,1.0002
13637_000,418,ens0042100_001,acisf13637_000N020_b0285_m_ecf90_prep3.fits,0.00E+00,3.71E-18,1.66E-16,1.38E-19,4.04E-16,0.9996
14335_000,2765,ens0042100_001,acisf14335_000N020_b1110_m_ecf90_prep3.fits,0.00E+00,8.66E-17,1.66E-16,6.98E-19,4.03E-16,1.0009
03498_000,34,ens0042100_001,acisf03498_000N020_b0015_m_ecf90_prep3.fits,1.48E-16,1.49E-16,1.65E-16,3.78E-17,3.44E-16,1.0055
01522_002,1419,ens0042100_001,acisf01522_002N020_b0683_m_ecf90_prep3.fits,1.10E-16,1.51E-16,1.65E-16,1.59E-19,3.56E-16,1.0012
13637_000,1441,ens0042100_001,acisf13637_000N020_b0439_m_ecf90_prep3.fits,0.00E+00,2.37E-18,1.65E-16,4.89E-19,3.88E-16,0.9998
06419_000,851,ens0042100_001,acisf06419_000N020_b0443_m_ecf90_prep3.fits,0.00E+00,4.98E-16,1.63E-16,5.05E-19,4.15E-16,1.0029
14335_000,350,ens0042100_001,acisf14335_000N020_b0251_m_ecf90_prep3.fits,0.00E+00,2.07E-18,1.63E-16,5.04E-20,3.64E-16,0.9995
14335_000,1027,ens0042100_001,acisf14335_000N020_b0562_m_ecf90_prep3.fits,0.00E+00,1.54E-17,1.63E-16,3.46E-19,4.07E-16,0.9991
14335_000,2392,ens0042100_001,acisf14335_000N020_b0532_m_ecf90_prep3.fits,0.00E+00,9.23E-18,1.61E-16,1.06E-20,3.86E-16,1.0001
14335_000,3199,ens0042100_001,acisf14335_000N020_b0511_m_ecf90_prep3.fits,0.00E+00,3.42E-18,1.61E-16,2.34E-19,3.70E-16,1.0005
12230_000,816,ens0047600_001,acisf12230_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,1.51E-18,1.60E-16,9.80E-19,3.83E-16,0.9996
12128_001,816,ens0047600_001,acisf12128_001N020_b0236_m_ecf90_prep3.fits,0.00E+00,1.33E-18,1.60E-16,4.35E-19,3.80E-16,1.0009
14335_000,2754,ens0042100_001,acisf14335_000N020_b1107_m_ecf90_prep3.fits,0.00E+00,4.97E-17,1.60E-16,1.44E-19,3.88E-16,0.9998
13637_000,3294,ens0042100_001,acisf13637_000N020_b1069_m_ecf90_prep3.fits,0.00E+00,3.70E-18,1.60E-16,2.56E-20,3.52E-16,1.0013
03498_000,1951,ens0042100_001,acisf03498_000N020_b0855_m_ecf90_prep3.fits,1.02E-16,1.33E-16,1.60E-16,1.20E-17,3.32E-16,1.0012
13637_000,350,ens0042100_001,acisf13637_000N020_b0251_m_ecf90_prep3.fits,0.00E+00,1.76E-18,1.59E-16,8.23E-19,3.49E-16,1.0039
03744_000,3416,ens0042100_001,acisf03744_000N020_b1201_m_ecf90_prep3.fits,1.50E-16,8.37E-17,1.59E-16,6.57E-17,2.65E-16,1.0002
04373_000,3147,ens0042100_001,acisf04373_000N020_b1069_m_ecf90_prep3.fits,1.51E-16,1.24E-16,1.59E-16,5.41E-17,2.90E-16,0.9997
14335_000,2872,ens0042100_001,acisf14335_000N020_b0688_m_ecf90_prep3.fits,0.00E+00,6.42E-18,1.59E-16,7.14E-19,3.62E-16,0.9996
03498_000,730,ens0042100_001,acisf03498_000N020_b0410_m_ecf90_prep3.fits,1.10E-16,1.36E-16,1.58E-16,1.90E-17,3.37E-16,1.0077
14335_000,2125,ens0042100_001,acisf14335_000N020_b0063_m_ecf90_prep3.fits,0.00E+00,3.39E-17,1.58E-16,1.21E-18,3.76E-16,0.9995
14335_000,1283,ens0042100_001,acisf14335_000N020_b0652_m_ecf90_prep3.fits,0.00E+00,3.09E-18,1.58E-16,1.59E-18,3.56E-16,1.0007
14335_000,2590,ens0042100_001,acisf14335_000N020_b0362_m_ecf90_prep3.fits,0.00E+00,6.57E-18,1.58E-16,2.53E-19,3.62E-16,1.0016
06418_000,993,ens0042100_001,acisf06418_000N020_b0585_m_ecf90_prep3.fits,0.00E+00,1.42E-15,1.57E-16,1.60E-19,4.26E-16,0.9994
14335_000,3365,ens0042100_001,acisf14335_000N020_b0037_m_ecf90_prep3.fits,0.00E+00,1.48E-17,1.56E-16,5.00E-20,3.69E-16,0.999
13637_000,3299,ens0042100_001,acisf13637_000N020_b1036_m_ecf90_prep3.fits,0.00E+00,3.82E-18,1.56E-16,2.20E-20,3.74E-16,1.0023
12054_000,116,ens0047600_001,acisf12054_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,3.24E-19,1.55E-16,1.30E-19,3.55E-16,0.9992
13637_000,328,ens0042100_001,acisf13637_000N020_b0233_m_ecf90_prep3.fits,0.00E+00,1.63E-18,1.55E-16,7.72E-19,3.56E-16,1.0023
13637_000,3293,ens0042100_001,acisf13637_000N020_b1069_m_ecf90_prep3.fits,0.00E+00,3.97E-18,1.55E-16,6.21E-20,3.81E-16,1.0007
14335_000,3166,ens0042100_001,acisf14335_000N020_b1218_m_ecf90_prep3.fits,0.00E+00,5.59E-18,1.55E-16,1.67E-18,3.50E-16,1.0031
13637_000,3412,ens0042100_001,acisf13637_000N020_b0948_m_ecf90_prep3.fits,0.00E+00,2.19E-18,1.54E-16,6.78E-20,3.50E-16,1.0005
13637_000,2385,ens0042100_001,acisf13637_000N020_b0948_m_ecf90_prep3.fits,0.00E+00,1.98E-18,1.53E-16,6.23E-20,3.38E-16,1.0025
13637_000,3258,ens0042100_001,acisf13637_000N020_b1240_m_ecf90_prep3.fits,0.00E+00,3.27E-18,1.51E-16,1.70E-19,3.40E-16,1.0011
14335_000,943,ens0042100_001,acisf14335_000N020_b0512_m_ecf90_prep3.fits,0.00E+00,6.92E-18,1.51E-16,1.30E-18,3.66E-16,0.9994
09509_000,57,ens0008800_001,acisf09509_000N020_b0050_m_ecf90_prep3.fits,0.00E+00,2.30E-17,1.51E-16,2.03E-19,3.87E-16,1
12227_000,816,ens0047600_001,acisf12227_000N020_b0236_m_ecf90_prep3.fits,9.74E-17,1.29E-16,1.50E-16,2.54E-17,3.07E-16,0.9992
13637_000,2638,ens0042100_001,acisf13637_000N020_b1062_m_ecf90_prep3.fits,0.00E+00,1.58E-18,1.50E-16,1.17E-18,3.63E-16,1.0045
01522_002,587,ens0042100_001,acisf01522_002N020_b0336_m_ecf90_prep3.fits,1.07E-16,1.18E-16,1.49E-16,2.09E-17,3.13E-16,0.9995
14335_000,1271,ens0042100_001,acisf14335_000N020_b0642_m_ecf90_prep3.fits,0.00E+00,2.56E-18,1.49E-16,2.24E-19,3.55E-16,1.001
13637_000,3438,ens0042100_001,acisf13637_000N020_b0996_m_ecf90_prep3.fits,0.00E+00,3.26E-18,1.49E-16,5.54E-21,3.51E-16,0.9997
12045_000,1111,ens0047600_001,acisf12045_000N020_b0445_m_ecf90_prep3.fits,1.03E-16,1.06E-16,1.48E-16,2.58E-17,2.94E-16,0.9999
14335_000,1662,ens0042100_001,acisf14335_000N020_b0767_m_ecf90_prep3.fits,0.00E+00,1.00E-17,1.48E-16,1.54E-19,3.59E-16,1.0004
14335_000,3259,ens0042100_001,acisf14335_000N020_b1240_m_ecf90_prep3.fits,0.00E+00,2.87E-18,1.48E-16,4.48E-19,3.44E-16,1.0035
03498_000,3415,ens0042100_001,acisf03498_000N020_b1276_m_ecf90_prep3.fits,0.00E+00,1.90E-18,1.47E-16,2.53E-19,3.83E-16,1.0035
14335_000,3438,ens0042100_001,acisf14335_000N020_b0996_m_ecf90_prep3.fits,0.00E+00,3.01E-18,1.47E-16,1.54E-18,3.42E-16,1.0014
09593_000,74,ens0047600_001,acisf09593_000N020_b0052_m_ecf90_prep3.fits,9.62E-17,1.11E-16,1.46E-16,2.22E-17,3.01E-16,1.0006
16186_000,816,ens0047600_001,acisf16186_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,2.64E-18,1.45E-16,3.79E-20,3.34E-16,1.0007
08966_000,237,ens0277200_001,acisf08966_000N021_b0046_m_ecf90_prep3.fits,0.00E+00,1.07E-17,1.45E-16,2.09E-19,3.72E-16,1.0011
13637_000,3257,ens0042100_001,acisf13637_000N020_b0711_m_ecf90_prep3.fits,0.00E+00,2.43E-18,1.45E-16,3.98E-19,3.64E-16,1
14335_000,3258,ens0042100_001,acisf14335_000N020_b1240_m_ecf90_prep3.fits,0.00E+00,3.00E-18,1.45E-16,6.68E-19,3.51E-16,1.0004
12220_000,816,ens0047600_001,acisf12220_000N020_b0236_m_ecf90_prep3.fits,1.20E-16,1.38E-16,1.44E-16,8.88E-18,3.25E-16,1.002
13637_000,3298,ens0042100_001,acisf13637_000N020_b1257_m_ecf90_prep3.fits,0.00E+00,2.55E-18,1.44E-16,2.17E-19,3.44E-16,0.9996
14335_000,421,ens0042100_001,acisf14335_000N020_b0287_m_ecf90_prep3.fits,0.00E+00,1.82E-18,1.44E-16,1.09E-18,3.36E-16,1.0001
01522_002,3152,ens0042100_001,acisf01522_002N020_b1201_m_ecf90_prep3.fits,0.00E+00,1.96E-18,1.44E-16,1.36E-20,3.42E-16,1.0039
