_rs_allwise,_q,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
[5.553],151.0,5.553,J110435.92-585258.9,166.1496778,-58.883047,0.0481,0.0465,138.6,Im,12.535,0.026,12.67,0.027,12.155,,9.412,,14.579,0.045,13.665,0.049,13.245,0.039,3252.917,2511.989,1.6700591013510397e+18,42.1,26.8,40.6,5.87,-3.0,0.73,-0.6,0.893,10.4,1.0,0.0,0.0,0.0,0.0,0.0,0hO0,1.0,20nn,60.0,60.0,60.0,60.0,0.0,37.0,0.0,37.0,0.0,166.1496806,0.0476,-58.8830514,0.0481,-0.0091,-300,34,349,34,26.7,5.86,0.731,0.893,10.4,1N001,AAUU,3.0,0.0,59.31,59.115,37.867,38.548,826881054,2.406,2M
[7.066],152.0,7.066,J110544.22-585239.6,166.4342601,-58.8776903,0.0381,0.0353,141.1,Im,9.679,0.023,9.828,0.02,10.091,0.058,9.298,,11.386,0.023,10.284,0.022,9.956,0.021,2868.025,2530.326,1.670059101351039e+18,47.7,5.09,53.6,3.07,18.6,1.21,-1.1,0.899,2.88,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,000n,57.0,57.0,57.0,57.0,37.0,37.0,0.0,37.0,0.0,166.4342602,0.0372,-58.8776902,0.0379,-0.0081,11,24,25,24,5.09,3.06,1.21,0.899,2.88,1N000,AAAU,7.0,0.0,58.088,58.512,37.957,38.198,826907737,0.277,2M
[1.39],153.0,1.39,J110532.17-585446.3,166.3840437,-58.91288,0.0395,0.0367,136.0,Im,10.569,0.023,10.623,0.021,11.212,0.118,9.288,,11.586,0.026,10.931,0.022,10.777,0.024,2935.073,2437.556,1.6700591013510316e+18,48.1,8.4,51.6,5.68,9.2,1.01,-1.3,0.883,4.7,2.0,0.0,0.0,0.0,0.0,0.0,hhP0,1.0,34nn,58.0,58.0,58.0,58.0,10.0,36.0,0.0,37.0,0.0,166.3840439,0.0386,-58.9128803,0.039,-0.0129,32,25,-45,25,8.39,5.68,1.0,0.883,4.69,1N000,AABU,7.0,0.0,61.309,60.782,40.679,40.328,826907354,0.274,2M
[0.403],154.0,0.403,J110443.66-585425.6,166.1819302,-58.9071241,0.0158,0.0122,33.7,Im,7.195,0.012,6.459,0.009,6.772,0.015,7.23,0.11,9.436,0.027,8.75,0.031,8.584,0.023,3208.474,2449.527,1.6700591013510316e+18,89.6,999.0,123.0,3400.0,71.2,209.0,9.9,1.68,1240.0,1.0,0.0,0.055,0.0,0.0,0.0,pp00,1.0,nnn0,61.0,61.0,61.0,61.0,38.0,38.0,21.0,38.0,5000.0,166.1819362,0.0056,-58.9070616,0.0056,-0.001,-6962,20,-14757,20,694.0,2510.0,116.0,1.22,886.0,1N047,AAAB,15.0,0.0,58.895,63.404,40.506,41.36,826881311,0.355,2M
[7.519],155.0,7.519,J110443.31-584746.9,166.1804808,-58.7963651,0.0462,0.0448,152.2,Im,12.896,0.025,13.034,0.026,11.104,0.216,8.305,0.18,14.321,0.042,13.368,,13.115,,3214.157,2739.463,1.67005910135104e+18,44.0,3.54,41.8,1.29,5.0,0.803,6.0,1.03,1.82,1.0,0.0,0.0,0.0,0.0,0.0,0h0p,1.0,32nn,61.0,61.0,61.0,61.0,8.0,39.0,2.0,39.0,0.0,166.1804816,0.0524,-58.7963646,0.0538,-0.0121,15,40,23,41,3.54,1.29,0.803,1.03,1.82,1N000,AABB,15.0,0.0,62.922,62.506,41.67,41.388,826880081,0.231,2M
[9.716],156.0,9.716,J110435.98-584912.2,166.1499469,-58.8200819,0.0481,0.0472,138.1,Im,13.033,0.024,13.278,0.03,12.766,,8.943,,13.596,0.034,13.283,0.037,13.128,0.033,3254.744,2676.832,1.67005910135104e+18,44.9,2.63,36.1,1.57,-2.2,0.828,0.7,0.897,1.61,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,22nn,64.0,64.0,64.0,64.0,0.0,41.0,0.0,41.0,0.0,166.1499471,0.0483,-58.8200819,0.0483,-0.0075,14,37,24,38,2.62,1.57,0.828,0.897,1.61,1N000,AAUU,3.0,0.0,64.86,64.371,41.13,41.387,826880356,0.27,2M
[7.936],157.0,7.936,J110437.40-585347.6,166.155851,-58.8965768,0.0515,0.0509,64.7,Im,13.587,0.026,13.808,0.031,11.314,,9.281,,14.72,0.039,14.13,0.027,13.783,0.059,3244.097,2476.679,1.6700591013510403e+18,42.2,14.3,35.4,3.27,-0.3,0.41,-0.6,1.01,5.69,2.0,0.0,0.0,0.0,0.0,0.0,hh00,1.0,53nn,59.0,59.0,59.0,59.0,0.0,37.0,0.0,37.0,0.0,166.1558525,0.0519,-58.8965771,0.0518,0.0041,78,51,26,53,14.3,3.27,0.41,1.01,5.69,1N000,AAUU,3.0,0.0,60.86,60.753,37.758,38.483,826881192,0.71,2M
[0.215],158.0,0.215,J110526.32-585520.3,166.3597008,-58.9223094,0.0385,0.0354,129.4,Im,9.682,0.023,9.724,0.02,9.987,0.06,9.166,,9.778,0.023,9.776,0.026,9.696,0.023,2967.728,2412.54,1.6700591013510316e+18,47.3,1.58,53.5,1.46,18.0,0.983,0.2,0.969,1.31,1.0,0.0,0.0,0.0,0.0,0.002,000P,0.0,000n,58.0,58.0,58.0,58.0,36.0,36.0,0.0,36.0,0.0,166.359701,0.0375,-58.9223094,0.0371,-0.0111,8,24,26,24,1.58,1.46,0.983,0.969,1.31,1N000,AAAU,7.0,0.0,61.753,62.357,38.202,38.805,826907245,0.106,2M
[],159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.377],161.0,0.377,J110455.77-585534.0,166.2324046,-58.9261155,0.0378,0.0359,136.5,Im,9.996,0.022,10.103,0.02,10.424,0.272,8.909,,10.312,0.027,10.157,0.024,10.105,0.021,3139.635,2400.659,1.6700591013510326e+18,49.3,2.02,54.2,1.64,4.0,0.446,-3.0,0.78,1.36,1.0,0.0,0.0,0.0,0.0,0.001,0ho0,0.0,330n,61.0,61.0,61.0,61.0,16.0,37.0,0.0,38.0,0.0,166.232406,0.0371,-58.9261162,0.0372,-0.0075,27,24,-48,24,2.02,1.64,0.446,0.779,1.36,2N000,AABU,7.0,0.0,64.89,64.796,41.685,42.216,826881506,0.143,2M
[],162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[2.361, 8.613]",165.0,2.361,J110544.25-585309.5,166.434384,-58.8859764,0.0475,0.0449,110.0,Im,11.686,0.025,11.781,0.026,12.739,,9.318,,13.031,0.046,12.427,0.052,12.252,0.043,2867.661,2508.634,1.6700591013510392e+18,43.5,8.1,42.3,2.53,-2.4,0.815,-0.9,0.964,3.56,2.0,0.0,0.0,0.0,0.0,0.0,0d00,1.0,32nn,57.0,57.0,57.0,57.0,0.0,37.0,0.0,37.0,0.0,166.4343844,0.0492,-58.8859761,0.0463,-0.0072,79,29,77,29,8.09,2.52,0.815,0.964,3.56,2N000,AAUU,3.0,0.0,58.02,57.681,39.221,39.21,826907653,1.578,2M
"[3.888, 8.242]",166.0,3.888,J110522.02-585537.4,166.3417766,-58.9270591,0.0666,0.0571,51.4,Im,12.648,0.031,12.807,0.032,12.752,0.517,8.653,,14.657,0.049,13.741,0.068,13.49,0.075,2991.821,2399.855,1.6700591013510328e+18,34.9,5.32,33.8,1.67,2.1,0.799,1.7,0.95,2.64,2.0,0.0,0.0,0.0,0.0,0.001,dd0P,1.0,44nn,61.0,61.0,61.0,61.0,0.0,37.0,0.0,37.0,0.0,166.3420399,0.0548,-58.9269438,0.0512,0.0171,208,52,51,66,9.98,2.93,0.8,0.95,4.65,2Y064,AACU,7.0,0.0,62.251,62.878,38.146,38.186,826881518,1.42,2M
[],167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3.092],168.0,3.092,J110544.34-584847.5,166.4347751,-58.813202,0.0445,0.0424,148.1,Im,11.909,0.024,12.087,0.024,12.489,0.345,9.49,,12.451,0.023,12.028,0.022,12.014,0.027,2868.855,2699.166,1.6700591013510395e+18,44.4,1.73,45.8,1.81,3.2,0.944,-0.1,0.962,1.44,1.0,0.0,0.0,0.0,0.0,0.0,hhhd,0.0,00nn,56.0,56.0,56.0,56.0,1.0,37.0,0.0,37.0,0.0,166.4347762,0.0438,-58.8132014,0.0442,-0.0083,37,29,41,30,1.73,1.81,0.944,0.962,1.44,1N000,AABU,7.0,0.0,58.614,58.278,39.549,38.876,826908466,0.199,2M
[],169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.528],171.0,0.528,J110533.45-584659.5,166.3894087,-58.783211,0.0438,0.042,151.6,Im,12.732,0.024,12.928,0.024,12.098,,9.441,,13.284,0.026,12.779,0.022,12.678,0.027,2931.121,2777.105,1.6700591013510397e+18,45.4,3.42,45.5,1.85,1.6,0.906,-0.5,1.04,1.97,1.0,0.0,0.0,0.0,0.0,0.0,hhOP,1.0,42nn,55.0,55.0,55.0,55.0,2.0,36.0,0.0,36.0,0.0,166.3894098,0.0458,-58.7832103,0.047,-0.0117,47,37,68,38,3.41,1.85,0.906,1.04,1.97,1N000,AAUU,3.0,0.0,56.84,56.78,36.935,36.497,826908804,0.101,2M
[9.88],172.0,9.88,J110436.27-585404.1,166.1511483,-58.901158,0.0436,0.0423,107.7,Im,12.972,0.022,13.268,0.026,10.885,,8.776,,14.251,0.039,14.051,0.051,13.856,0.051,3250.297,2464.602,1.67005910135104e+18,48.4,3.45,41.8,1.81,-2.8,0.43,-1.5,0.846,1.86,2.0,1.0,0.0,0.0,0.0,0.0,0h00,1.0,nnnn,60.0,60.0,59.0,59.0,0.0,10.0,0.0,38.0,0.0,166.1511428,0.0437,-58.9011586,0.0427,-0.0059,182,37,65,38,5.52,1.84,0.476,0.847,2.51,2N001,AAUU,3.0,0.0,61.392,61.167,38.088,38.431,826881237,1.847,2M
[],173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.311],174.0,0.311,J110430.22-585146.9,166.1259514,-58.8630468,0.0383,0.0355,137.0,Im,9.445,0.023,9.482,0.02,9.798,0.121,9.346,,9.589,0.023,9.562,0.027,9.453,0.019,3285.73,2563.914,1.6700591013510367e+18,48.0,1.81,53.7,1.48,9.0,0.724,-3.2,0.937,1.33,1.0,0.0,0.0,0.0,0.0,0.001,0ho0,0.0,110n,62.0,62.0,62.0,62.0,39.0,39.0,0.0,39.0,0.0,166.1259514,0.0368,-58.8630468,0.0371,-0.0103,0,24,0,24,1.81,1.48,0.724,0.937,1.33,1N000,AABU,7.0,0.0,63.67,63.731,41.255,41.166,826795626,0.052,2M
[],175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9.333],177.0,9.333,J110535.96-585456.0,166.3998539,-58.9155776,0.0742,0.0714,25.2,Im,13.786,0.035,13.961,0.043,12.797,,9.598,,14.788,0.05,14.186,0.044,13.93,0.051,2913.633,2430.701,1.670059101351033e+18,31.2,3.75,25.4,1.3,-9.3,0.997,-4.0,0.956,1.91,1.0,0.0,0.0,0.0,0.0,0.0,0hP0,1.0,31nn,60.0,60.0,60.0,60.0,0.0,36.0,0.0,39.0,0.0,166.3998546,0.0729,-58.915578,0.0748,0.0119,13,58,-24,60,3.75,1.3,0.997,0.956,1.91,1N000,AAUU,3.0,0.0,61.26,61.596,40.569,41.572,826907321,0.581,2M
[0.656],178.0,0.656,J110436.81-584757.3,166.1534061,-58.7992545,0.0434,0.0419,140.8,Im,11.628,0.024,11.722,0.023,11.002,,9.052,,12.284,0.029,11.965,0.036,11.851,0.03,3250.778,2731.419,1.6700591013510395e+18,44.7,7.41,47.2,2.41,-0.4,0.342,-1.2,0.881,3.22,1.0,0.0,0.0,0.0,0.0,0.0,0d0p,1.0,33nn,61.0,61.0,61.0,61.0,0.0,39.0,0.0,39.0,0.0,166.1534063,0.0433,-58.7992544,0.0442,-0.01,18,27,21,28,7.41,2.41,0.342,0.881,3.22,1N000,AAUU,3.0,0.0,62.329,62.276,39.983,40.572,826796324,0.525,2M
"[5.352, 7.039]",179.0,5.352,J110529.62-584633.9,166.3734404,-58.7761069,0.0475,0.0457,166.7,Im,12.491,0.024,12.698,0.027,12.616,,9.366,,13.81,,13.745,0.049,13.531,0.061,2952.972,2795.49,1.6700591013510397e+18,44.6,10.0,39.5,2.23,-3.9,0.785,-0.4,0.857,4.02,1.0,0.0,0.002,0.0,0.0,0.0,hhHP,1.0,11nn,55.0,55.0,55.0,55.0,0.0,35.0,0.0,35.0,0.0,166.3734419,0.0462,-58.7761073,0.0477,-0.0057,-14,33,165,34,9.99,2.23,0.785,0.857,4.01,1N000,AAUU,3.0,0.0,54.847,54.799,35.594,35.731,826908896,1.144,2M
[],180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[],181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.98],182.0,0.98,J110507.21-584544.0,166.2800533,-58.7622471,0.0818,0.0798,23.5,Im,13.349,0.039,13.854,0.042,11.898,,8.976,0.372,14.208,0.044,13.462,0.044,13.331,0.044,3080.121,2830.421,1.6700591013510408e+18,28.2,6.36,25.6,2.95,-2.3,0.884,2.9,1.13,3.36,2.0,0.0,0.0,0.0,0.0,0.0,hhh0,1.0,23nn,56.0,56.0,56.0,56.0,0.0,36.0,0.0,36.0,0.0,166.2800055,0.0829,-58.7621246,0.084,0.0115,236,80,-101,76,6.59,3.03,0.89,1.13,3.46,2Y046,AAUC,11.0,0.0,58.818,59.241,40.523,40.256,826879668,0.694,2M
[0.311],183.0,0.311,J110428.31-585053.5,166.1179922,-58.8482059,0.107,0.1005,37.4,Im,14.296,0.046,14.613,0.058,11.209,,9.295,,15.327,0.083,14.662,0.084,14.623,0.107,3297.04,2602.618,1.6700591013510387e+18,23.4,1.72,18.7,1.43,0.6,0.572,-3.1,1.03,1.27,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,21nn,65.0,65.0,49.0,65.0,0.0,42.0,0.0,42.0,0.0,166.1179909,0.1255,-58.8482032,0.128,0.0059,-21,101,108,106,1.72,1.43,0.572,1.03,1.27,1N000,AAUU,3.0,0.0,67.11,67.081,43.659,43.584,826795772,0.231,2M
[5.462],184.0,5.462,J110540.62-584726.8,166.4192697,-58.790793,0.038,0.0352,142.2,Im,10.163,0.023,10.254,0.02,10.26,0.054,9.241,,10.842,0.022,10.314,0.022,10.208,0.019,2890.419,2757.641,1.670059101351039e+18,47.6,1.83,54.1,1.45,20.1,1.02,0.7,0.874,1.37,1.0,0.0,0.001,0.0,0.0,0.0,hhO0,0.0,11nn,57.0,57.0,57.0,57.0,36.0,36.0,0.0,37.0,9000.0,166.4192696,0.0368,-58.7907928,0.0371,-0.0105,-8,24,27,25,1.83,1.45,1.02,0.874,1.36,1N000,AAAU,7.0,0.0,57.851,58.194,38.816,38.378,826908715,0.299,2M
[],185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2.873],186.0,2.873,J110538.70-585448.4,166.4112543,-58.9134588,0.0439,0.0416,138.7,Im,11.592,0.024,11.589,0.024,12.204,,9.45,,12.477,0.039,12.307,0.056,12.22,0.045,2898.275,2436.394,1.6700591013510318e+18,45.1,18.0,46.1,7.02,1.1,0.871,-3.1,0.895,7.89,1.0,0.0,0.0,0.0,0.0,0.0,h000,1.0,32nn,60.0,60.0,59.0,59.0,0.0,39.0,0.0,39.0,0.0,166.4112577,0.0429,-58.9134584,0.0436,-0.0118,-6,27,82,28,17.9,7.02,0.871,0.895,7.88,1N001,AAUU,3.0,0.0,61.569,61.551,41.21,42.063,826907346,1.863,2M
[],187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9.356],188.0,9.356,J110449.99-585558.5,166.2083085,-58.9329378,0.0361,0.0328,140.3,Im,10.182,0.021,10.26,0.019,9.566,0.052,7.817,0.142,10.794,0.024,10.555,0.024,10.436,0.021,3171.971,2382.399,1.6700591013510326e+18,50.7,14.9,57.4,7.95,20.7,1.26,7.6,1.05,7.31,1.0,0.0,0.0,0.0,0.0,0.0,hh00,1.0,220n,62.0,62.0,62.0,62.0,41.0,41.0,7.0,41.0,0.0,166.2083115,0.0354,-58.9329375,0.0374,-0.0129,46,24,31,24,14.9,7.95,1.26,1.05,7.31,3N000,AAAB,15.0,0.0,65.153,65.33,41.934,41.597,826881586,0.753,2M
[1.661],189.0,1.661,J110428.38-584949.7,166.1182826,-58.8304844,0.069,0.068,39.0,Im,13.771,0.032,14.038,0.044,10.436,0.176,8.15,0.16,15.502,0.097,14.809,0.094,14.736,0.132,3297.285,2649.017,1.6700591013510382e+18,33.6,4.83,24.7,1.18,6.2,1.14,6.8,1.24,2.3,1.0,0.0,0.0,0.0,0.0,0.0,dd00,1.0,211n,65.0,65.0,65.0,65.0,29.0,41.0,3.0,41.0,0.0,166.1182865,0.7743,-58.8304805,0.8941,0.5851,47,587,100,692,4.82,1.18,1.14,1.24,2.3,1N000,AABB,15.0,0.0,67.374,67.586,43.655,43.324,826795965,1.57,2M
[],190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4.332],191.0,4.332,J110537.66-584701.5,166.4069229,-58.78375,0.0464,0.0442,158.2,Im,12.168,0.025,12.282,0.025,12.786,,9.592,,13.318,0.041,12.632,,12.413,,2907.343,2775.923,1.6700591013510395e+18,43.4,7.98,43.9,2.61,-2.4,0.888,-1.9,0.998,3.58,1.0,0.0,0.0,0.0,0.0,0.0,ddO0,1.0,53nn,57.0,57.0,57.0,57.0,0.0,37.0,0.0,37.0,0.0,166.4069237,0.0449,-58.7837498,0.0464,-0.0085,52,31,18,32,7.98,2.61,0.888,0.998,3.58,1N000,AAUU,3.0,0.0,55.973,56.983,37.206,37.144,826908796,0.407,2M
[4.059],192.0,4.059,J110551.39-585106.5,166.4641298,-58.8518064,0.0419,0.0401,135.0,Im,11.061,0.024,11.177,0.022,10.432,0.076,8.77,0.317,12.101,0.032,11.45,0.035,11.29,0.029,2828.189,2598.449,1.6700591013510392e+18,45.5,4.55,48.5,2.12,14.3,1.03,3.4,0.95,2.41,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,011n,55.0,55.0,55.0,55.0,32.0,35.0,1.0,35.0,0.0,166.46413,0.0426,-58.851806,0.0424,-0.0083,12,27,25,27,4.55,2.12,1.03,0.95,2.41,2N000,AAAB,15.0,0.0,56.391,57.177,37.767,37.758,826908036,0.327,2M
[],193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5.214],194.0,5.214,J110528.56-584609.6,166.3690211,-58.7693364,0.1146,0.1066,36.6,Im,14.371,0.049,14.732,0.063,12.671,,8.988,,14.674,0.041,14.327,0.061,14.402,0.098,2959.147,2813.156,1.670059101351041e+18,22.1,1.71,17.2,1.91,-0.7,0.831,1.0,0.961,1.45,1.0,0.0,0.0,0.0,0.0,0.0,hhHp,0.0,41nn,53.0,56.0,38.0,56.0,0.0,36.0,0.0,36.0,0.0,166.3690265,0.1194,-58.7693318,0.1247,0.029,170,115,284,123,1.71,1.91,0.831,0.961,1.45,1N000,AAUU,3.0,0.0,54.815,54.89,35.91,35.778,826908967,0.2,2M
[],195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.694, 9.261]",196.0,0.694,J110544.81-584754.3,166.4367419,-58.7984284,0.0445,0.043,114.1,Im,12.029,0.024,12.182,0.024,11.964,0.224,9.441,,12.598,0.029,12.196,0.029,12.093,0.024,2866.537,2737.868,1.6700591013510395e+18,44.6,2.66,45.4,1.89,4.9,1.02,-1.0,0.949,1.76,2.0,1.0,0.0,0.0,0.0,0.0,0hO0,0.0,nnnn,58.0,58.0,58.0,58.0,6.0,38.0,0.0,38.0,0.0,166.4368598,0.043,-58.7984174,0.0427,-0.008,2,29,14,29,4.33,1.89,1.02,0.949,2.27,1N022,AABU,7.0,0.0,57.064,56.813,37.959,37.816,826908646,0.112,2M
[4.75],197.0,4.75,J110552.70-585032.5,166.4695873,-58.842381,0.041,0.0387,136.2,Im,11.178,0.024,11.246,0.021,10.804,0.084,8.885,,11.689,0.028,11.502,0.035,11.462,0.029,2821.009,2623.189,1.6700591013510392e+18,45.7,15.7,50.7,5.34,12.9,1.06,1.8,1.05,6.83,1.0,0.0,0.0,0.0,0.0,0.0,hhh0,1.0,220n,55.0,55.0,55.0,55.0,24.0,35.0,0.0,35.0,0.0,166.4695883,0.0445,-58.8423805,0.0438,-0.0126,74,28,82,28,15.7,5.34,1.06,1.05,6.82,1N000,AAAU,7.0,0.0,55.022,55.064,35.936,36.541,826908147,0.194,2M
[],198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.49],199.0,0.49,J110449.99-585558.5,166.2083085,-58.9329378,0.0361,0.0328,140.3,Im,10.182,0.021,10.26,0.019,9.566,0.052,7.817,0.142,10.794,0.024,10.555,0.024,10.436,0.021,3171.971,2382.399,1.6700591013510326e+18,50.7,14.9,57.4,7.95,20.7,1.26,7.6,1.05,7.31,1.0,0.0,0.0,0.0,0.0,0.0,hh00,1.0,220n,62.0,62.0,62.0,62.0,41.0,41.0,7.0,41.0,0.0,166.2083115,0.0354,-58.9329375,0.0374,-0.0129,46,24,31,24,14.9,7.95,1.26,1.05,7.31,3N000,AAAB,15.0,0.0,65.153,65.33,41.934,41.597,826881586,0.753,2M
[4.568],200.0,4.568,J110426.79-585126.6,166.1116546,-58.857399,0.0374,0.0349,140.8,Im,8.921,0.022,9.001,0.02,9.074,0.051,9.385,,10.332,0.032,9.515,0.029,9.218,0.019,3305.288,2578.432,1.6700591013510364e+18,48.3,4.63,54.2,3.04,21.3,0.879,-5.6,1.09,2.73,1.0,0.0,0.0,0.0,0.0,0.0,0ho0,1.0,000n,62.0,62.0,62.0,62.0,39.0,39.0,0.0,39.0,0.0,166.1116545,0.0358,-58.8573988,0.0364,-0.0092,-50,24,-23,24,4.62,3.05,0.877,1.09,2.72,1N000,AAAU,7.0,0.0,64.544,65.43,42.047,42.472,826795684,0.409,2M
[],201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4.62],202.0,4.62,J110552.70-585032.5,166.4695873,-58.842381,0.041,0.0387,136.2,Im,11.178,0.024,11.246,0.021,10.804,0.084,8.885,,11.689,0.028,11.502,0.035,11.462,0.029,2821.009,2623.189,1.6700591013510392e+18,45.7,15.7,50.7,5.34,12.9,1.06,1.8,1.05,6.83,1.0,0.0,0.0,0.0,0.0,0.0,hhh0,1.0,220n,55.0,55.0,55.0,55.0,24.0,35.0,0.0,35.0,0.0,166.4695883,0.0445,-58.8423805,0.0438,-0.0126,74,28,82,28,15.7,5.34,1.06,1.05,6.82,1N000,AAAU,7.0,0.0,55.022,55.064,35.936,36.541,826908147,0.194,2M
[0.711],203.0,0.711,J110457.14-585628.5,166.2380944,-58.9412625,0.042,0.0403,129.7,Im,10.831,0.024,10.86,0.022,11.194,0.235,8.527,,11.163,0.024,10.882,0.023,10.859,0.024,3131.47,2361.097,1.6700591013510328e+18,45.5,2.15,48.5,1.96,4.6,0.545,1.0,0.727,1.51,1.0,0.0,0.0,0.0,0.0,0.0,0ho0,0.0,10nn,60.0,60.0,60.0,60.0,2.0,37.0,0.0,37.0,0.0,166.2380945,0.042,-58.9412625,0.0416,-0.01,0,26,0,26,2.15,1.96,0.545,0.727,1.51,1N000,AABU,7.0,0.0,61.791,61.685,38.868,38.732,826881669,0.21,2M
[8.283],204.0,8.283,J110534.67-585541.6,166.3944801,-58.9282318,0.0447,0.0425,142.8,Im,11.717,0.025,11.869,0.024,12.846,,9.385,,12.475,0.022,11.883,0.023,11.729,0.023,2920.577,2397.501,1.6700591013510318e+18,43.7,1.73,45.6,2.06,-2.0,0.971,-2.1,1.01,1.54,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,12nn,60.0,60.0,60.0,60.0,0.0,37.0,1.0,38.0,0.0,166.3944803,0.0446,-58.9282318,0.0445,-0.0082,27,28,-5,28,1.72,2.06,0.971,1.01,1.54,1N000,AAUU,3.0,0.0,60.173,59.611,38.989,40.16,826907163,0.145,2M
