_rs_gaia,_q,_r_gaia,DR3Name_gaia,RA_ICRS_gaia,DE_ICRS_gaia,SolID_gaia,Source_gaia,RandomI_gaia,e_RA_ICRS_gaia,e_DE_ICRS_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,E_BP_RP__gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RV_gaia,e_RV_gaia,n_RV_gaia,o_RV_gaia,o_RVd_gaia,RVNper_gaia,RVS_N_gaia,RVgof_gaia,RVchi2_gaia,RVTdur_gaia,RVamp_gaia,RVtempTeff_gaia,RVtemplogg_gaia,RVtemp_Fe_H__gaia,Vatmparam_gaia,Vbroad_gaia,e_Vbroad_gaia,o_Vbroad_gaia,GRVSmag_gaia,e_GRVSmag_gaia,o_GRVSmag_gaia,RVSS_N_gaia,VarFlag_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,QSO_gaia,Gal_gaia,NSS_gaia,XPcont_gaia,XPsamp_gaia,RVS_gaia,EpochPh_gaia,EpochRV_gaia,MCMCGSP_gaia,MCMCMSC_gaia,And_gaia,PQSO_gaia,PGal_gaia,PSS_gaia,Teff_gaia,b_Teff_gaia,B_Teff_gaia,logg_gaia,b_logg_gaia,B_logg_gaia,__Fe_H__gaia,b__Fe_H__gaia,B__Fe_H__gaia,Dist_gaia,b_Dist_gaia,B_Dist_gaia,A0_gaia,b_A0_gaia,B_A0_gaia,AG_gaia,b_AG_gaia,B_AG_gaia,E_BP-RP__gaia,b_E_BP-RP__gaia,B_E_BP-RP__gaia,Lib_gaia,HIP_gaia,dHIP_gaia,nHIP_gaia,f_HIP_gaia,PS1coid_gaia,PS1_gaia,dPS1_gaia,nPS1_gaia,mPS1_gaia,f_PS1_gaia,SDSS13coid_gaia,SDSS13_gaia,dSDSS13_gaia,nSDSS13_gaia,mSDSS13_gaia,f_SDSS13_gaia,SKYM2_gaia,dSKYM2_gaia,nSKYM2_gaia,mSKYM2_gaia,f_SKYM2_gaia,TYC2_gaia,dTYC2_gaia,f_TYC2_gaia,TYC2moid_gaia,nTYC2_gaia,URAT1_gaia,dURAT1_gaia,f_URAT1_gaia,URAT1oid_gaia,nURAT1_gaia,mURAT1_gaia,AllWISE_gaia,dAllWISE_gaia,f_AllWISE_gaia,AllWISEoid_gaia,nAllWISE_gaia,mAllWISE_gaia,APASS9coid_gaia,APASS9_gaia,dAPASS9_gaia,nAPASS9_gaia,mAPASS9_gaia,f_APASS9_gaia,GSC23_gaia,dGSC23_gaia,f_GSC23_gaia,GSC23coid_gaia,nGSC23_gaia,mGSC23_gaia,RAVE5_gaia,dRAVE5_gaia,f_RAVE5_gaia,RAVE5coid_gaia,nRAVE5_gaia,_2MASS_gaia,d2MASS_gaia,f_2MASS_gaia,_2MASScoid_gaia,n2MASS_gaia,m2MASS_gaia,RAVE6_gaia,dRAVE6_gaia,f_RAVE6_gaia,RAVE6oid_gaia,nRAVE6_gaia,RAJ2000_gaia,DEJ2000_gaia,e_RAJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia
"[0.5493605213962236, 2.016934503231561, 3.6718881356048745, 4.893314299382778, 4.953953822936039, 8.208382541591943, 8.752528469868146, 8.867757357235254, 8.920157936527524, 9.195884271433762]",15.0,0.5493605213962236,Gaia DR3 5338655451472520448,166.2784746,-58.82391854054,1.6361480689213768e+18,5338655451472520448,179579860.0,0.2738,0.2463,1.7357,0.322,5.3901,11.971,-8.828,0.361,8.086,0.284,0.0672,-0.1847,-0.0356,0.1594,0.197,0.25,0.0503,0.2376,0.1391,0.1724,303.0,0.0,302.0,1.0,11.5295,713.9,2.016,12.38,95.0,0.0,,1.3609,0.0746,-0.091,-0.153,-0.053,-0.117,-0.111,36.0,25.0,0.518451,43.0,15.0,0.0,0.0523,37.3,30.0,0.0,1.508,0.138,0.166,0.125,0.178,-58.816,-23.444,48.01,30.307,0.0,333.0,416.89648,2.0361,204.75,19.137297,0.005976,22.0,89.755,9.5223,9.4259,20.45589,0.115221,19.0,728.28,11.238,64.807,17.592148,0.017174,1.962,0,17,0,15,0,2.863743,1.318594,1.545149,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.53512664682,1.25443865244,204.3571292948,-56.49357360546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.2785503914,-58.82395447641,5.793025,4.544541,0.1513
"[4.2291897593747025, 5.920456412362955, 5.971622308706571, 6.286160161612991, 8.94403050560886, 9.470856945353345, 9.602782143766415]",16.0,4.2291897593747025,Gaia DR3 5338654867326311296,166.24239949516,-58.8665053749,1.6361480689213768e+18,5338654867326311296,1384379745.0,1.139,1.4029,,,,,,,,,0.2821,,,,,,,,,,92.0,0.0,92.0,0.0,-1.5655,67.38,0.0,0.0,3.0,0.0,,,,,,,,,11.0,8.0,2.392535,13.0,5.0,2.0,0.0206,26.8,0.0,0.0,,0.365,0.168,0.296,0.339,168.506,16.2,-20.004,41.917,0.0,97.0,84.94994,1.1886,71.473,20.86446,0.015439,7.0,30.252,4.1291,7.3265,21.636656,0.148218,8.0,54.953,10.04,5.4734,20.397919,0.198403,1.003,0,0,0,0,0,1.238737,0.772196,0.466541,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.53498387908,1.20794193172,204.38704312402,-56.53704298952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000286,6.9e-05,0.998498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.24239949516,-58.8665053749,1.139022,1.402927,0.2821
"[0.055564087245930864, 2.8132002937795675, 5.189473870014399, 6.547007686807351, 7.709305564060485, 8.02905607029473, 9.363547148344713]",17.0,0.055564087245930864,Gaia DR3 5338655039155633920,166.25310702006,-58.82860382043,1.6361480689213768e+18,5338655039155633920,1375633307.0,0.0416,0.0358,2.0441,0.0466,43.8301,11.174,-10.011,0.052,4.964,0.044,0.0112,-0.1274,-0.2014,0.1487,0.1157,0.1818,-0.0829,0.1099,0.118,0.0533,357.0,0.0,357.0,0.0,0.1322,370.7,0.0,0.0,31.0,0.0,1.379,,,,,,,,41.0,26.0,0.073479,52.0,19.0,0.0,0.00904,151.0,0.0,0.0,1.004,0.0573,0.127,0.0173,0.206,-121.07,-12.184,57.958,30.275,0.0,368.0,4209.812,3.1255,1346.9,16.62671,0.002871,33.0,1354.3,28.122,48.159,17.509224,0.022717,33.0,4428.1,16.688,265.35,15.632346,0.00557,1.374,0,1,2,1,0,1.876878,0.882513,0.994365,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.52494791643,1.24490861906,204.34608396643,-56.50611207906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.998613,3640.0,3629.3,3660.4,4.3777,4.3421,4.4489,-0.7447,-0.7745,-0.6865,474.5526,451.23,489.006,0.1553,0.1343,0.1852,0.1088,0.094,0.1299,0.0603,0.0521,0.072,PHOENIX,,,,,,,,,,,,,,,,,424010437,0.213492,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S4CB052556,0.4124,8,95242203,1,0,,,,,,11050076-5849431,0.075043,8,52228268,1,0,,,,,,166.2531929791,-58.82862588364,0.844875,0.710666,0.0361
"[1.913629920310843, 2.2599468554392947, 6.38509701515413, 6.738303733784261, 7.136985625954641, 9.028516189067897]",18.0,1.913629920310843,Gaia DR3 5338655760678519808,166.23897654772,-58.83785078206,1.6361480689213768e+18,5338655760678519808,1307048016.0,0.1892,0.1663,-0.1582,0.2203,-0.7184,6.96,-6.28,0.26,3.0,0.198,0.049,-0.1125,-0.0184,0.1492,0.2305,0.2307,-0.016,0.2494,0.151,0.171,345.0,0.0,343.0,2.0,0.9826,377.7,0.0,0.0,95.0,0.0,,1.4278,0.0548,-0.051,-0.066,-0.075,-0.07,-0.048,40.0,27.0,0.371195,47.0,17.0,0.0,0.0234,161.0,0.0,0.0,1.037,0.0949,0.151,0.102,0.194,-93.986,-16.124,57.854,28.828,0.0,353.0,388.28671,0.91669,423.58,19.214485,0.003763,36.0,146.73,6.691,21.93,19.922228,0.049588,34.0,344.7,6.9335,49.715,18.404308,0.022164,1.266,0,1,0,1,0,1.51792,0.707743,0.810177,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.52192839416,1.23351246318,204.34835751322,-56.51783436355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.23903048689,-58.83786411667,4.170533,3.167473,0.1516
"[0.3329341574505978, 2.324815064886997, 6.595355925006426, 7.344193521861468, 8.044366261714437, 8.451929401882389, 9.305992996583441, 9.944635633143253]",19.0,0.3329341574505978,Gaia DR3 5338655279673853440,166.33442828498,-58.83057159854,1.6361480689213768e+18,5338655279673853440,1143668961.0,0.1086,0.1014,2.2165,0.1308,16.9503,12.137,-10.649,0.141,5.822,0.121,-0.0158,-0.0997,-0.2392,0.0762,0.1493,0.1514,-0.1095,0.1669,0.2695,0.0635,335.0,0.0,335.0,0.0,0.1969,373.6,0.273,0.5994,95.0,0.0,,1.2724,0.0297,0.02,-0.126,-0.033,-0.085,-0.076,38.0,24.0,0.199977,46.0,20.0,0.0,0.00525,160.0,0.0,0.0,1.007,0.0568,0.0734,0.0823,0.148,100.848,-33.885,15.008,22.84,0.0,334.0,883.53802,1.3175,670.61,18.321804,0.003196,36.0,194.66,8.8874,21.903,19.615355,0.049649,36.0,1066.2,7.1692,148.72,17.178288,0.008221,1.427,0,2,0,2,0,2.437067,1.293551,1.143517,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.56435194341,1.25986061295,204.40302654264,-56.47805283074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999591,3380.7,3359.1,3404.3,4.8255,4.7828,4.8692,-0.2658,-0.3054,-0.2298,375.5732,361.4738,391.0979,0.5219,0.4786,0.5707,0.3388,0.3103,0.3708,0.2123,0.1947,0.2317,PHOENIX,,,,,,,,,,,,,,,,,424010244,0.17979,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S4CB067306,0.329443,8,95228855,1,0,,,,,,11052027-5849502,0.131484,8,52218175,1,0,,,,,,166.33451973054,-58.83059747486,2.286483,1.956168,0.0509
"[0.11167157625299592, 1.602461404344826, 5.06392976682788, 5.455011482709067, 5.581716868337384, 6.366833403133588, 7.765096377725856, 7.880669469989093, 8.749240715460445, 8.874385948764948, 9.27102747567249, 9.764233745683837]",20.0,0.11167157625299592,Gaia DR3 5338655760678509056,166.23482603405,-58.83755597137,1.6361480689213768e+18,5338655760678509056,689360983.0,0.1202,0.1004,2.6655,0.1308,20.3795,15.819,-15.735,0.156,-1.63,0.117,-0.0604,-0.2193,-0.3481,0.2289,0.2593,0.343,-0.1007,0.2984,0.121,0.05,321.0,0.0,320.0,1.0,26.4704,1857.0,1.084,51.31,95.0,0.0,,1.3179,0.0298,0.065,-0.132,-0.024,-0.116,0.0,37.0,24.0,0.226874,48.0,18.0,0.0,0.0263,23.3,13.0,25.0,2.223,0.0261,0.19,0.0739,0.156,-120.825,-17.723,-47.954,33.137,0.0,359.0,3779.71025,9.8983,381.85,16.743721,0.003959,0.0,,,,,,0.0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.51984084761,1.2329260547,204.34520427003,-56.51912807761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J110456.37-585014.4,0.724883,12,61440964,1,1,,,,,,,S4CB031819,1.659252,72,95189344,1,1,,,,,,11045636-5850145,0.658678,12,52184565,1,1,,,,,,166.23496117691,-58.83754872617,2.546255,1.889371,0.02
"[0.3313958635693035, 3.2921061525623014, 4.993709068903619, 5.849271308439534, 6.484926040997413, 7.8035917186347845, 8.56143076538157, 9.591739434698805]",21.0,0.3313958635693035,Gaia DR3 5338655790741122688,166.24478502686,-58.82864199023,1.6361480689213768e+18,5338655790741122688,568542817.0,1.0354,0.7287,2.6653,0.9217,2.8918,9.043,-7.191,1.795,5.484,1.048,0.1034,-0.144,0.4115,0.2669,0.2334,0.3008,0.215,-0.0397,-0.0366,0.082,189.0,0.0,189.0,0.0,1.4574,245.0,2.621,1.479,95.0,0.0,,1.1479,0.2411,0.203,-0.184,-0.036,-0.008,0.027,22.0,17.0,2.540461,27.0,10.0,1.0,0.0256,85.9,0.0,0.0,1.075,0.159,0.231,0.0901,0.243,155.646,4.758,23.553,10.122,0.0,206.0,111.81712,0.97051,115.22,20.566095,0.009818,8.0,15.332,2.4949,6.1456,22.374512,0.176691,14.0,137.59,11.286,12.191,19.401398,0.089139,1.368,0,1,0,1,0,2.973114,1.808416,1.164698,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.5210119924,1.24315605573,204.34055927287,-56.50915531619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.24484677077,-58.82866636509,28.317202,16.627389,0.0609
"[0.14452553450690872, 2.0730199771430904, 2.7042478263734147, 4.094220091657598, 5.110789947721884, 6.002527350493237, 6.532979548227691, 6.673653434925861, 7.154780617623899, 8.647726284419308, 9.609420041990733, 9.826395087805697]",22.0,0.14452553450690872,Gaia DR3 5338654691212522368,166.33203481996,-58.87263750926,1.6361480689213768e+18,5338654691212522368,45058161.0,0.018,0.0176,2.0626,0.0228,90.2743,10.873,-9.665,0.022,4.98,0.021,0.0581,-0.1577,-0.2004,0.078,0.202,0.1521,-0.0616,0.2065,0.1849,0.1438,318.0,0.0,317.0,1.0,-3.5166,237.4,0.0,0.0,31.0,0.0,1.465,,,,,,,,37.0,26.0,0.032207,46.0,18.0,0.0,0.00617,168.0,2.0,0.0,0.862,0.0974,0.0913,0.0767,0.273,-139.617,-37.611,-36.337,28.698,0.0,344.0,23311.55755,10.07,2314.9,14.768438,0.002795,41.0,10369.0,41.964,247.1,15.299176,0.005205,41.0,18940.0,72.679,260.6,14.054457,0.005625,1.257,0,18,0,20,0,1.244719,0.530738,0.713982,-40.6,7.8,2,15,8,12,5.054,,,912.582,,4750.0,3.5,0.25,111,,,,13.635849,0.195585,7,,VARIABLE,289.57994370116,1.22076989053,204.45477948749,-56.50895382248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424010571,0.264914,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11051969-5852216,0.111205,8,52007519,1,0,,,,,,166.33211791452,-58.87265964371,0.355049,0.331816,0.1297
"[0.4403574777040686, 4.757989596254269, 5.243865782655462, 6.279157918553583, 7.083625398650269, 7.396587097131789, 8.400496747259789, 8.615109086410472, 8.631870634722901, 9.24630704236161]",23.0,0.4403574777040686,Gaia DR3 5338655653285306624,166.22631254863,-58.8482735337,1.6361480689213768e+18,5338655653285306624,1793001581.0,0.0165,0.0149,0.637,0.0188,33.8064,7.69,-7.485,0.022,1.763,0.018,0.0577,-0.1503,-0.1146,0.1893,0.1692,0.243,-0.0213,0.1489,0.1008,0.1992,357.0,0.0,357.0,0.0,3.6013,465.8,0.075,2.292,31.0,0.0,1.572,,,,,,,,41.0,28.0,0.031287,49.0,18.0,0.0,0.00476,143.0,1.0,0.0,1.138,0.0596,0.134,0.0792,0.18,-118.647,-29.23,-50.926,26.68,0.0,395.0,33987.83223,8.6408,3933.4,14.359058,0.002769,44.0,18749.0,13.869,1351.8,14.656105,0.002903,42.0,21889.0,14.859,1473.1,13.897332,0.003851,1.196,0,1,0,1,0,0.758773,0.297047,0.461726,-31.67,9.01,2,16,4,14,5.069,,,859.445,,5750.0,1.5,-1.0,111,,,,13.485581,0.070791,12,,NOT_AVAILABLE,289.52007817561,1.22134107511,204.35311460613,-56.52986263182,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999986,6829.9,6766.2,6862.2,4.0554,3.9509,4.094,-0.5421,-0.5592,-0.5188,1590.7703,1523.1898,1829.0372,0.5974,0.5676,0.6146,0.5191,0.4926,0.5343,0.281,0.2667,0.2893,A,,,,,,,,,,,,,,,,,424010527,0.146415,1,0,8,,,,,,,,,,,,J110454.34-585053.6,0.190827,8,61399456,1,0,5808898,40577662,1.149955,1,0,8,S4CB031288,0.362774,8,95121174,1,0,,,,,,11045432-5850538,0.101397,8,52129806,1,0,,,,,,166.22637686035,-58.84828136816,0.347274,0.294825,0.1763
"[0.30179206535911646, 3.070584686312644, 3.5187115579779182, 3.729608335050937, 5.5488659680972985, 5.808658789705064, 7.9106028181968995, 8.369954633000383, 9.176150134082997, 9.323400963362834, 9.36763346833941, 9.625787628285794, 9.658258177453593, 9.758238997047034]",24.0,0.30179206535911646,Gaia DR3 5338654661198473216,166.32858940811,-58.87497099035,1.6361480689213768e+18,5338654661198473216,880128937.0,0.0171,0.0158,2.0789,0.0211,98.6384,11.45,-10.508,0.021,4.549,0.019,-0.0076,-0.27,-0.2329,0.0896,0.1768,0.2035,-0.0704,0.2404,0.2193,0.1834,344.0,0.0,343.0,1.0,-2.2049,289.9,0.0,0.0,31.0,0.0,1.479,,,,,,,,40.0,27.0,0.031194,49.0,18.0,0.0,0.00479,20.9,0.0,0.0,0.915,0.0763,0.102,0.0394,0.255,-118.516,-34.656,-41.364,29.734,0.0,370.0,25941.28289,10.917,2376.2,14.652389,0.002793,40.0,11746.0,19.025,617.39,15.16382,0.003298,40.0,20182.0,28.674,703.85,13.985495,0.004082,1.231,0,1,0,0,0,1.178326,0.511432,0.666894,6.0,7.63,2,15,8,13,4.374,,,912.508,,4750.0,4.0,0.0,111,,,,13.935346,0.13393,8,,VARIABLE,289.57923716301,1.21792064651,204.4554381796,-56.51186673525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999781,4908.1,4898.4,4917.9,4.6049,4.5974,4.6114,0.0466,0.0333,0.0599,469.0953,465.5009,472.8991,0.1691,0.1599,0.1783,0.1335,0.1262,0.1408,0.0704,0.0665,0.0742,MARCS,,,,,,,,,,,,,,,,,424010575,0.253831,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S4CB029585,0.469577,8,94956553,1,0,,,,,,11051887-5852300,0.104119,8,51995777,1,0,,,,,,166.32867975352,-58.87499120922,0.339524,0.310595,0.1654
"[2.356759217808735, 2.617004873603169, 5.125825269963282, 5.823186437467653, 7.054956320456523, 7.845452724817361, 8.00273671653912, 9.81890716263128, 9.820888983406087, 9.872370584728417]",25.0,2.356759217808735,Gaia DR3 5338655485800936064,166.29385907709,-58.81605935348,1.6361480689213768e+18,5338655485800936064,1172423253.0,0.3085,0.3022,0.9262,0.359,2.5803,8.11,-7.111,0.458,3.9,0.379,-0.0376,-0.0158,-0.1485,0.21,0.3018,0.2636,-0.1714,0.0867,0.1699,0.0055,310.0,0.0,310.0,0.0,-1.1785,293.9,0.0,0.0,95.0,0.0,,1.2725,0.0886,-0.044,-0.148,-0.12,-0.171,-0.113,36.0,25.0,0.641506,42.0,17.0,0.0,0.00425,126.0,0.0,0.0,0.952,0.0786,0.135,0.0599,0.185,-51.694,-18.431,40.214,31.647,0.0,330.0,210.0032,0.83811,250.57,19.881802,0.005135,8.0,77.69,9.9779,7.7862,20.612637,0.139472,10.0,204.14,12.006,17.002,18.97309,0.06397,1.342,0,0,0,0,0,1.639547,0.730835,0.908712,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.53930410433,1.26481964757,204.35746957607,-56.48238555462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.29392011148,-58.81607668639,7.372964,6.116117,-0.0163
"[0.23331074426278653, 1.7090246922831003, 5.018244447299261, 6.351467169635439, 7.350583539648376, 7.396575577959921, 8.120177143892082, 8.905396106848142]",26.0,0.23331074426278653,Gaia DR3 5338654863011191552,166.25224962791,-58.87856555575,1.6361480689213768e+18,5338654863011191552,1727818752.0,0.0265,0.0233,0.5718,0.0309,18.4861,9.471,-9.176,0.034,2.345,0.029,0.0677,-0.1829,-0.1485,0.0866,0.1551,0.1544,0.0054,0.2125,0.1462,0.191,392.0,0.0,391.0,1.0,0.0873,404.2,0.016,0.03133,31.0,0.0,1.468,,,,,,,,45.0,28.0,0.04936,53.0,19.0,0.0,0.00375,76.4,0.0,0.0,1.002,0.0658,0.145,0.0276,0.214,-159.85,-24.862,33.963,31.551,0.0,405.0,8320.0118,3.1776,2618.4,15.887057,0.002786,40.0,3701.8,11.291,327.86,16.417501,0.00433,40.0,6932.0,27.434,252.67,15.145753,0.005723,1.278,0,24,0,23,0,1.271748,0.530444,0.741304,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.54446467162,1.19891251966,204.40895961834,-56.54207840143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999982,5915.6,5898.5,5931.0,4.3157,4.2817,4.349,-0.4998,-0.5295,-0.4779,1212.3212,1156.5146,1269.5886,1.1748,1.1638,1.1845,0.9574,0.9478,0.9656,0.5218,0.5165,0.5265,MARCS,,,,,,,,,,,,,,,,,424010653,0.147983,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S4CB029553,0.398724,8,94935348,1,0,,,,,,,,,,,,,,,,,166.25232853533,-58.87857597752,0.548403,0.466398,0.1776
"[0.327520157186727, 3.0053604670000755, 4.299216659627182, 6.656124149099654, 6.737912702869832, 7.563006170433071, 7.794661133036788, 8.74744894935259, 8.887460611887853, 9.376557979104797, 9.792422015286062, 9.942543066522807, 9.96658924391971, 9.975775912993075]",27.0,0.327520157186727,Gaia DR3 5338654695558218624,166.33692599638,-58.87355578166,1.6361480689213768e+18,5338654695558218624,1554461817.0,0.016,0.0143,1.281,0.0194,65.873,11.466,-11.141,0.02,2.711,0.018,0.0035,-0.1961,-0.1871,0.065,0.1278,0.1427,-0.0984,0.1655,0.2566,0.1263,343.0,0.0,339.0,4.0,-2.5561,278.0,0.0,0.0,31.0,0.0,1.538,,,,,,,,39.0,26.0,0.028997,48.0,18.0,0.0,0.00374,5.96,0.0,0.0,0.902,0.0249,0.0933,0.0404,0.247,-98.687,-14.645,-26.386,29.16,0.0,370.0,29978.93424,16.412,1826.6,14.495326,0.002819,42.0,15577.0,33.299,467.8,14.857312,0.003629,39.0,20618.0,30.647,672.76,13.962255,0.00411,1.207,0,42,0,39,0,0.895058,0.361986,0.533072,-2.99,6.31,2,16,11,13,4.731,,,912.508,,5500.0,4.0,-0.25,111,,,,13.557807,0.13119,6,,VARIABLE,289.58262940097,1.22093247133,204.45921530267,-56.50783817495,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999893,5693.0,5639.9,5906.5,4.4156,4.3042,4.4576,-0.1418,-0.2112,0.1084,791.4369,738.1445,1029.8195,0.1964,0.1652,0.3271,0.1636,0.1374,0.2737,0.0877,0.0737,0.1464,MARCS,,,,,,,,,,,,,,,,,424010570,0.134159,1,0,8,,,,,,,,,,,,J110520.87-585225.1,0.324657,8,61302362,1,0,,,,,,,S4CB029832,0.23605,10,94965520,1,0,,,,,,11052087-5852248,0.095715,8,52002915,1,0,,,,,,166.33702178157,-58.87356783096,0.324616,0.295738,0.1142
