Name,RAdeg,DEdeg,PosErr,Coord_Ref,ID_Flag,GLON,GLAT,Xray_Type,Porb,Ppulse,CRSF,Alt_Name,SpType,Gaia_DR3_ID,Gmag,e_Gmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,W1mag,e_W1mag,W2mag,e_W2mag,N_H,Min_Soft_Flux,Max_Soft_Flux,Soft_Xray_Var,Min_Hard_Flux,Max_Hard_Flux,Hard_Xray_Var,Mean_Mass,Low_Mass,High_Mass,Mean_Dist,Low_Dist,High_Dist,Teff,Lopt,IDS,CRSF_Ref,Spin_Ref,Orb_Ref,Spectral_Ref,Dist_Ref,Mass_Ref,Misc_Ref,Comments,_2MASS_ID,CatWISE_ID,ROSAT_ID,XMM_ID,Chandra_ID,XRT_ID,BAT_ID,INTEGRAL_ID
IGR J00370+6122,9.2901325802,61.36013319063,1.2907362240210042E-5,2022arXiv220800211G,0.0,121.22142246530717,-1.4641875176470216,SG,15.67,674.0,,BD+60 73,BN0.5II-III / BN0.7Ib,427234969757165952,9.4547,0.0028,9.66,,8.389,0.024,8.265,0.046,8.166,0.02,8.133999824523926,0.010999999940395355,8.097000122070312,0.00800000037997961,11.82,0.1253,95.5227,762.236372776674,8.008,18.42,2.3001997904067584,,,,3248.0,2589.0,3589.0,15411.1,,"BD+60    73,ALS  6283,GEN# +0.06000073,GSC 04016-00883,HIC   2930,Hilt   43,HIP   2930,IGR J00370+6122,LS   I +61  161,2MASS J00370963+6121363,MCW   28,PBC J0037.2+6120,1RXS J003709.6+612131,SWIFT J0037.2+6123,TIC 284207391,TYC 4016-883-1,UBV     466,UBV M   4254,[KRL2007b] 6,Gaia DR2 427234969757165952,Gaia DR3 427234969757165952,Gaia DR1 427234965464454144",,"2007A&A...469.1063I,2020A&A...634A..49H","2004ATel..281....1D,2020A&A...634A..49H","2005A&A...440..637R,2020A&A...634A..49H",,,,,00370963+6121363,J003709.63+612136.4,2RXS J003710.1+612122,4XMM J003709.8+612136,,2SXPS J003709.6+612135,SWIFT J0037.2+6123,IGR J00370+6122
gam Cas,14.17745099821,60.71672280471,0.0030132916221301915,2022arXiv220800211G,0.0,123.57699287978207,-2.1484215831631004,"BE,Gcas,RS",203.59,,,HIP 4427,B0.5IVpe,426558460884582016,2.0646,0.0065,2.39,,2.039,0.238,1.993,0.182,1.756,0.23,,,,,,157.717,274.058,1.7376566888794487,83.44,83.44,,,,,,,,,,"* gam Cas,*  27 Cas,** BU  499A,** BU 1028A,3A 0053+604,ADS   782 A,AG+60  106,ALS  6407,AT 0037+611,BD+59   144,BSD   8-901,CCDM J00567+6043A,CSI+59   144  1,EM* MWC    9,1ES 0053+60.4,EUVE J0056+60.7,FK5   32,GC  1117,GCRV   526,GEN# +1.00005394,1H 0053+604,HD   5394,HIC   4427,HIP   4427,HR   264,INTREF    57,IRAS 00536+6026,IRC +60031,JP11   439,LS   I +60  133,1M 0050+592,1M 0050+60,2MASS J00564251+6043002,MCW   46,N30  187,PBC J0056.5+6043,PLX  185,PLX  185.00,PMC 90-93    23,PMSC 00507+6010A,PPM  12597,RAFGL  133,1RXS J005642.0+604300,2S 0053+604,SAO  11482,SKY#  1444,SWIFT J0056.7+6043,SWIFT J0056.5+6042,TD1   521,TIC 51962733,TYC 4017-2319-1,4U 0054+60,UBV     833,UCAC4 754-011026,uvby98 100005394 A,V* gam Cas,VDB   5,WDS J00567+6043A,WEB   791,WISE J005642.67+604300.3,1XRS 00537+604,[BM83] X0053+604,[FS2003] 0031,[HFE83]   40,[JE82]   20,[KRL2007b] 9,[KW97]  4-31,AAVSO 0050+60,Gaia DR3 426558460884582016,Gaia DR2 426558460877467776",,,2000A&A...364L..85H,2011ARep...55...31S,,,,,00564251+6043002,,2RXS J005642.4+604256,4XMM J005642.4+604259,,,SWIFT J0056.7+6043,
TYC 3681-695-1,18.99604069884,59.15394486766,1.6877203559831823E-5,2022arXiv220800211G,0.0,126.08001405133092,-3.5676834010056315,Gcas,,,,ALS 6507,B1-2 III/Ve,414196617287885312,11.4121,0.0038,11.36,0.09000000357627869,9.965,0.025,9.73,0.027,9.486,0.02,9.829000473022461,0.013000000268220901,9.49899959564209,0.00800000037997961,,0.2045,0.2045,,,,,,,,2764.0,2453.0,3106.0,19986.3,,"TYC 3681-695-1,ALS  6507,CSI+58-01128,EM* AS   14,EM* GGA   26,Lan 215,LS   I +58   28,2MASS J01155905+5909141,MHA 295-44,TIC 332044806,USNO-B1.0 1491-00041464,2XMM J011559.0+590914,[KW97]  5-14,[MLC92] 13,Gaia DR2 414196617287885312,Gaia DR3 414196617287885312,Gaia DR1 414196612984280448",,,,2016AdSpR..58..782S,,,,,01155905+5909141,J011559.04+590914.1,,4XMM J011558.9+590913,,,,
2S 0114+650,19.51122704686,65.29162260285,1.1638728452885221E-5,2022arXiv220800211G,0.0,125.70998154557309,2.5634909227392417,"CL,SG,XP",11.6,10008.0,22 (2),2S 0114+65,B1Iae,524924310153249920,10.5205,0.0029,11.14,0.07000000029802322,8.597,0.026,8.296,0.034,8.107,0.024,7.796000003814697,0.008999999612569809,7.807000160217285,0.007000000216066837,,101.1,130.893,1.2946883841556165,155.4,155.4,,,,,5229.0,4292.0,7315.0,14131.5,,"HIP   6081,1A 0114+650,1A 0114+65,3A 0114+650,ALS  6517,CSI+65-01147,GSC 04038-00888,HIC   6081,INTEGRAL1   1,LS   I +65   10,2MASS J01180266+6517298,PBC J0118.0+6517,1RXS J011758.8+651730,2S 0114+650,2S 0114+65,SBC9 67,SWIFT J0117.8+6516,SWIFT J0118.0+6517,TIC 54469882,TYC 4038-888-1,4U 0114+65,4U 0114+650,V* V662 Cas,WEB  1369,1XRS 01147+650,[BM83] X0114+650,[FS2003] 0044,[KRL2007b] 11,Gaia DR2 524924310153249920,Gaia DR3 524924310153249920,Gaia DR1 524924305850076160",2005A&A...436L..31B,1992A&A...262L..25F,1985ApJ...299..839C,2015A&A...579A.111K,,,,Superorbital period: 30.76 d (2013ApJ...778...45C),01180266+6517298,J011802.68+651729.8,,4XMM J011802.6+651731,,2SXPS J011802.8+651726,SWIFT J0117.8+6516,
4U 0115+63,19.63319348306,63.74252240558,1.6285576440519386E-5,2022arXiv220800211G,0.0,125.92352060725109,1.0282674016088131,"BE,CL,HT,QPO,XB,XP,XT",24.3,3.61,"12,24,36,48,62",4U 0115+634,B0.2Ve,524677469790488960,14.3045,0.0129,15.19,,11.622,0.025,11.023,0.023,10.629,0.016,10.48900032043457,0.014000000432133675,10.395999908447266,0.008999999612569809,,0.0386,25.53,661.5189280195926,66.26,66.26,,,,,5055.0,3703.0,6605.0,6173.5,,"4U 0115+63,ALS 18773,2E   345,2E 0115.1+6328,1ES 0115+63.4,1H 0115+635,H 0115+634,INTREF    80,INTREF    81,NAME CAS GAMMA-1,NAME Cas gam-1,PBC J0118.5+6343,PSR B0115+63.4,SBC9 69,SWIFT J0118.5+6344,TIC 54527515,2U 0114+63,3U 0115+63,4U 0115+634,V* V635 Cas,WEB  1376,1XRS 01152+634,[BM83] X0115+634,[KRL2007b] 12,Gaia DR2 524677469790488960,Gaia DR3 524677469790488960","1979Natur.282..240W,1991ApJ...375L..49N,1999ApJ...521L..49H,1999ApJ...523L..85S,2012MNRAS.423.2854L","2013A&A...551A...6M,2015MNRAS.454..741I","2013A&A...551A...6M,2015MNRAS.454..741I",2015MNRAS.454..741I,,,,,01183196+6344330,J011831.96+634433.0,,4XMM J011831.9+634433,,2SXPS J011831.6+634431,SWIFT J0118.5+6344,
IGR J01363+6610,23.95771733364,66.2120234668,1.1119802156513398E-5,2022arXiv220800211G,0.0,127.39442768725226,3.7256601593545216,"BE,XT",160.0,,,XMMU J013549.5+661243,B1Ve,519352324516039680,12.4616,0.0035,13.31,,10.039,0.021,9.565,0.031,9.121,0.023,8.62399959564209,0.012000000104308128,8.244000434875488,0.00800000037997961,,0.1174,0.1174,,,,,,,,5690.0,5248.0,6230.0,,,"2MASS J01354986+6612433,IGR J01363+6610,TIC 398026300,USNO-B1.0 1562-00030282,XMMU J013549.5+661243,[KRL2007b] 14,Gaia DR2 519352324516039680,Gaia DR3 519352324516039680",,,2010ATel.3079....1C,2019NewAR..8601546K,,,"2004ATel..275....1G,2011ApJ...728...86T",,01354986+6612433,J013549.84+661243.2,,4XMM J013549.8+661243,,,,
RX J0146.9+6121,26.75087548765,61.35657291151,1.7963574254585304E-5,2022arXiv220800211G,0.0,129.54111027973826,-0.8001093722959798,BE,330.0,1407.4,,LS I +61 235,B1III-Ve,511220031584305536,11.2154,0.0031,11.366,,9.899,0.027,9.7,0.036,9.486,0.02,9.154999732971191,0.014000000432133675,8.986000061035156,0.008999999612569809,3.908,25.4422,105.5,4.146653891050258,,,,,,,2746.0,2597.0,2915.0,,,"RX J0146.9+6121,ALS  6757,Cl* NGC  663      G     136,Cl* NGC  663      L     680,Cl* NGC  663     BG     129,Cl* NGC  663     HH     137,Cl* NGC  663     MV   12021,Cl* NGC  663    SAN      22,Cl* NGC  663    PUM   II-203,CSI+61-01435,EM* VES  625,EM* GGA  104,EM* CDS  201,GEN# +2.06630194,GSC 04032-02521,HBHA 6210-50,INTREF    95,LS   I +61  235,2MASS J01470019+6121236,NAME OKM2018 SWIFT J0147.1+6138,NGC   663   194,PBC J0147.0+6122,1RXS J014659.0+612123,2S 0142+61,SAX J0146.9+6121,SDSS J014700.14+612124.1,TIC 399437313,TYC 4032-2521-1,V* V831 Cas,2XMM J014700.1+612124,[KRL2007b] 18,[KW97]  7-48,[PKK2001] J014700.17+612123.7,Gaia DR2 511220031584305536,Gaia DR3 511220031584305536,Gaia DR1 511220027278589184",,1998A&A...330..189H,2011Ap&SS.332....1R,2014yCat....1.2023S,,,,,01470019+6121236,J014700.20+612123.5,2RXS J014659.0+612124,4XMM J014700.2+612123,,2SXPS J014659.9+612123,,
RX J0148.9+6121,27.224999999999994,61.35,,,2.0,129.7644278475257,-0.7571416870519071,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RX J0148.9+6121,,,,,,,,HMXB candidate (2014RAA....14..673W),,,,,,,,
IGR J01583+6713,29.57703291339,67.22318460661,1.347145129523913E-5,2022arXiv220800211G,0.0,129.35224183773556,5.1887260017550645,"BE,XT",,469.2,,2MASS J01581848+6713234,B2IVe,518990967445248256,13.6875,0.0029,14.43,0.029999999329447746,11.481,0.026,11.033,0.03,10.601,0.021,9.821999549865723,0.00800000037997961,9.63599967956543,0.007000000216066837,0.2061,11.35,11.35,,,,,,,,5783.0,5216.0,6514.0,34246.1,,"2MASS J01581848+6713234,IGR J01583+6713,NAME OKM2018 SWIFT J0159.8+6718,TIC 379252455,Gaia DR2 518990967445248256,Gaia DR3 518990967445248256",,2008MNRAS.386.2253K,,2019NewAR..8601546K,,,"2005ATel..672....1S,2005ATel..681....1H",,01581848+6713234,J015818.48+671323.4,,,,2SXPS J015818.3+671324,,
LS I +61 303,40.13193126483,61.22933050839,1.1744360348695029E-5,2022arXiv220800211G,0.0,135.67527996053988,1.0861279426526071,"BE,GP,RS",26.5,,,2CG 135+01,B0Ve,465645515129855872,10.4022,0.0029,10.75,,8.621,0.024,8.228,0.021,7.917,0.023,7.335999965667725,0.007000000216066837,7.2870001792907715,0.006000000052154064,7.816,2.2138,18.4693,8.342965915854597,,,,,,,2489.0,2407.0,2577.0,,,"HIP  12469,1AGL J0242+6111,2AGL J0239+6120,1AGLR J0240+6115,ALS  7373,AP J02403165+6113456,BWE 0236+6101,1CG 135+01,2CG 135+01,CSI+61-02367,1E 0236.6+6100,2E   627,2E 0236.6+6101,2EG J0241+6119,3EG J0241+6103,EGR J0240+6112,EM* VES  754,1ES 0236+61.0,0FGL J0240.3+6113,1FGL J0240.5+6116,1FGL J0240.5+6113,2FGL J0240.5+6113,3FGL J0240.5+6113,4FGL J0240.5+6113,1FHL J0240.2+6113,2FHL J0240.5+6113,3FHL J0240.5+6113,1FLE J0238+6115,GEN# +8.01610303,GEN# +6.20055754,GeV J0241+6102,GRO J0240+61,GRO J0241+61,GSC 04047-01917,GT 0236+610,HBHA 6212-42,HIC  12469,IGR J02403+6113,INTREF   123,INTREF   125,LS   I +61  303,LS   I +63  303,MAGIC J0240+613,2MASS J02403165+6113456,NAME LS I +63 303,NVSS J024031+611345,PBC J0240.6+6114,RGB J0240+612,RX J0240.4+6112,1RXS J024033.5+611358,SWIFT J0240.5+6118,SWIFT J0240.9+6115,TeV J0240+612,TIC 50190107,TYC 4047-1917-1,UBV M  50704,V* V615 Cas,VER J0240+612,WN B0236.6+6100,2XMM J024031.6+611345,[BM83] X0236+610,[BSF97] J024031.66+611345.6,[CS2018] W4-I19,[KW97] 13-1,[MPP98]  3,[TSA98] J024031.33+611342.71,[VGK85] IC  1805 +61 182,AAVSO 0234+61,AAVSO 0232+60,Gaia DR3 465645515129855872,Gaia DR1 465645510826577280,Gaia DR2 465645515129855872",,,"1982ApJ...255..210T,2002ApJ...575..427G",2005MNRAS.360.1105C,,,,Superorbital period: 1628 d (2016A&A...585A.123M),02403165+6113456,J024031.66+611345.4,,4XMM J024031.6+611345,J024031.6+611345,2SXPS J024031.5+611345,,
Swift J0243.6+6124,40.91843191991,61.43437766836,1.0963576058932597E-5,2022arXiv220800211G,0.0,135.9341628640261,1.4287907168065919,"CL,RS",28.3,9.87,146,UCAC4 758-022980,O9.5Ve,465628193526364416,12.3865,0.0044,12.84,0.11999999731779099,10.589,0.023,10.208,0.021,9.961,0.018,9.50100040435791,0.012000000104308128,9.269000053405762,0.008999999612569809,24.67,1150.49,2019.9999,1.7557735791627431,,,,,,,5195.0,4875.0,5488.0,33857.7,,"UCAC4 758-022980,AP J02434041+6126037,GRB 171003A,2MASS J02434041+6126037,SWIFT J0243.6+6124,TIC 50518138,USNO-B1.0 1514-00083050,WISEA J024340.39+612603.6,WISE J024340.40+612603.6,Gaia DR2 465628193526364416,Gaia DR3 465628193526364416",2020ApJ...896..124S,2017ATel10809....1K,2018A&A...613A..19D,2020A&A...640A..35R,,,,,02434041+6126037,J024340.42+612603.7,,4XMM J024340.5+612604,,2SXPS J024340.0+612555,,
V0332+53,53.74962972498,53.17313997828,1.882817038376273E-5,2022arXiv220800211G,0.0,146.05209566782463,-2.1940227519335864,"BE,CL,HT,QPO,XP,XT",34.0,4.4,"28,51/74",V 0332+53,O8-9Ve,444752973131169664,14.2002,0.0034,15.42,,11.817,0.023,11.206,0.03,10.744,0.025,9.986000061035156,0.014000000432133675,9.760000228881836,0.008999999612569809,,0.0218,130.4,5985.256016347413,240.69,240.69,,,,,5734.0,5078.0,6315.0,,,"2MASS J03345990+5310233,EXO 0331+530,INTREF   152,NAME V0332+52,NAME V 0332+53,NAME V0332+53,PBC J0334.9+5310,SWIFT J0334.9+5308,SWIFT J0334.9+5310,TIC 354185144,V* BQ Cam,[KRL2007b] 35,Gaia DR2 444752973131169664,Gaia DR3 444752973131169664",1990ApJ...365L..59M,"1985ApJ...288L..45S,1999MNRAS.307..695N,2005A&A...433L..45K,2005ApJ...634L..97P,2006MNRAS.371...19T,2016MNRAS.460L..99C","1990PASJ...42..295M,1999MNRAS.307..695N,2005A&A...433L..45K,2006MNRAS.371...19T,2016A&A...595A..17F,2016MNRAS.460L..99C","1999MNRAS.307..695N,2006A&A...451..187M,2006MNRAS.371...19T",,,,,03345990+5310233,J033459.90+531023.3,,4XMM J033459.8+531022,J033459.9+531023,2SXPS J033500.0+531020,SWIFT J0334.9+5308,
4U 0352+309,58.84615062234,31.04583609186,3.617734097470404E-5,2022arXiv220800211G,0.0,163.08135952349096,-17.1362000715395,"BE,CL,XP",250.3,837.67,29,3U 0352+30,B0Ve,168450545792009600,6.2617,0.0056,6.72,0.008999999612569809,6.149,0.018,6.073,0.024,5.92,0.016,5.142000198364258,0.07000000029802322,4.390999794006348,0.04899999871850014,,497.703,505.908,1.0164857354687435,667.23,667.23,,,,,629.0,582.0,701.0,41186.5,,"HD  24534,** HO  325A,2A 0352+309,3A 0352+309,ADS  2859 A,AG+30  385,AGKR  3455,ALS 14592,BD+30   591,CCDM J03554+3103A,CSI+30   591  1,2E   906,2E 0352.2+3054,EM* MWC   78,1ES 0352+30.8,FK5 4355,GC  4720,GCRV  2244,GEN# +1.00024534,GOS G163.08-17.14 01,GSC 02357-02042,1H 0352+308,H 0353+30,H 0352+309,HIC  18350,Hilt  408,HIP  18350,HR  1209,IDS 03491+3045 A,INTEGRAL1   2,INTREF   162,IRAS 03522+3053,JP11   833,1M 0352+309,2MASS J03552309+3102449,2MAXI J0355+311,MCW  255,N30  809,PBC J0355.3+3102,PLX  862,PMC 90-93  2072,PPM  68909,ROT   578,1RXS J035522.4+310257,SAO  56815,SBC7   149,SBC9 203,SKY#  5994,SWIFT J0355.5+3101,SWIFT J0355.3+3102,TD1  2642,TIC 94471007,TYC 2357-2042-1,2U 0352+30,3U 0352+30,4U 0352+30,4U 0352+309,UBV   21429,V* X Per,WDS J03554+3103A,WEB  3545,1XRS 03522+308,XSS J03558+3059,[BM83] X0352+309,[C93] 153,[HJ56]  51,[KRL2007b] 36,AAVSO 0349+30,Gaia DR3 168450545792009600,Gaia DR1 168450541495088512,Gaia DR2 168450545792009600",2001ApJ...552..738C,"1989PASJ...41....1N,2001ApJ...546..455D",2001ApJ...546..455D,1997MNRAS.286..549L,,,,,03552309+3102449,J035523.10+310245.6,,4XMM J035522.9+310244,J035523.1+310244X,,SWIFT J0355.5+3101,
XTE J0421+560,64.92556123477,55.99936067904,1.4978985279383915E-5,2022arXiv220800211G,0.0,149.17652228524082,4.133062256796966,"BE,XT",19.41,,,KPD 0415+5552,B1/2I[e],276644757710014976,10.7661,0.0035,11.77,0.05000000074505806,7.502,0.02,5.741,0.04,4.323,0.016,,,,,,0.3314,4.0413,12.194388203096477,,,,,,,4111.0,3857.0,4403.0,,,"TYC 3723-200-1,ALS  7930,AP J04194212+5559577,CSI+55-04157,EM* MWC   84,GCRV 54911,GSC 03723-00200,HBHA 5714-01,IRAS 04156+5552,JP11  5210,KPD 0415+5552,LS   V +55   16,2MASS J04194212+5559577,SDSS J041942.14+555957.6,SWIFT J0419.9+5600,TIC 418090700,V* CI Cam,2XMM J041942.1+555957,XTE J0421+560,[KW97] 17-42,AAVSO 0411+55,Gaia DR3 276644757710014976,Gaia DR1 276644753410431360,Gaia DR2 276644757710014976",,,2005ATel..416....1B,2021PASJ...73..837C,,,,,04194212+5559577,,,4XMM J041942.1+555957,,2SXPS J041942.0+555957,,
BSD 24-491,70.247207393,44.53034418648,1.4566056432679368E-5,2022arXiv220800211G,0.0,159.84710171649022,-1.2700205267415974,"BE,CL,XP",155.0,202.5,32,RX J0440.9+4431,B0e,252878401557369088,10.4039,0.0035,10.73,,9.5,0.023,9.317,0.03,9.182,0.018,8.248000144958496,0.01899999938905239,8.003999710083008,0.014000000432133675,8.416,56.9835,124.6,2.1865978219444915,57.343,57.343,,,,,2287.0,1943.0,2519.0,32531.7,,"1ES 0437+44.4,ALS  8023,BSD  24-491,CSI+44-04374,EM* VES  826,GCRV 55295,GEN# +7.30240491,GSC 02905-00121,INTREF   202,Lan 502,LS   V +44   17,2MASS J04405932+4431492,PBC J0440.9+4432,RX J0440.9+4431,1RXS J044100.3+443137,SWIFT J0440.8+4432,TIC 410336237,TYC 2905-121-1,UBV    4478,UBV M  49963,UCAC2  47040680,[KW97] 18-55,Gaia DR2 252878401557369088,Gaia DR3 252878401557369088","1997A&A...323..853M,2012MNRAS.421.2407T","1999MNRAS.306..100R,2005A&A...440.1079R,2016AJ....151..104Y",2012MNRAS.421.2407T,2019A&A...622A..61S,,,,,04405932+4431492,J044059.32+443149.2,,4XMM J044059.1+443149,,2SXPS J044059.2+443149,,RX J0440.9+4431
HD 34921,80.64680481184,37.67599293642,3.208301731446093E-5,2022arXiv220800211G,0.0,170.05339424872489,0.7103202751437532,BE,,,,AG+37 584,B0 IVpe,184497471323752064,7.2317,0.0032,7.48,,6.696,0.019,6.507,0.016,6.23,0.017,5.605000019073486,0.03700000047683716,5.290999889373779,0.027000000700354576,,,,,,,,,,,1330.0,1265.0,1396.0,37140.6,,"HD  34921,AG+37  584,AGKR  4776,ALS  8289,BD+37  1160,CEL    646,EM* MWC  107,EXO 051910+3737.7,GCRV  3210,GEN# +1.00034921,Glazar Aur   9,GSC 02909-01899,1H 0521+373,HIC  25114,Hilt  442,HIP  25114,INTREF   246,IRAS 05192+3737,LS   V +37   11,2MASS J05223522+3740336,MCW  295,NSV  1947,PPM  70268,SAO  57950,SKY#  8528,TD1  4450,TIC 143681075,TYC 2909-1899-1,4U 0515+38,UBV    5088,UBV M  10863,UCAC2  44973253,uvby98 100034921,V* V420 Aur,WEB  4870,[HFE83]  370,[JE82]  159,[KW97] 22-22,AAVSO 0515+37,Gaia DR3 184497471323752064,Gaia DR1 184497467025614720,Gaia DR2 184497471323752064",,,,1990A&A...231..354P,,,,,05223522+3740336,J052235.23+374032.9,,,,,,
1A 0535+262,84.72739245821,26.3157752444,2.5724113201430285E-5,2022arXiv220800211G,0.0,181.4450557323633,-2.6435342073650503,"BE,CL,HT,QPO,RS,XP,XT",110.6,103.47,"50,110",3A 0535+262,O9.7IIIe,3441207615229815040,8.602,0.0029,9.39,,8.368,0.021,8.272,0.026,8.157,0.027,6.828999996185303,0.01899999938905239,6.63100004196167,0.014000000432133675,1.786,27.2642,96.35,3.533938183585655,1293.65,1293.65,,,,,1657.0,1385.0,1869.0,41504.0,,"HD 245770,1A 0535+262,1A 0535+26,3A 0535+262,AAO+26  119,AG+26  524,ALS  8468,AO 0535+26,BD+26   883,EM* MWC  507,GCRV  3478,GSC 01869-00200,1H 0536+263,HBHA 2715-19,H 0535+262,HIC  26566,Hilt  471,HIP  26566,INTREF   266,LS   V +26    5,2MASS J05385458+2618568,PBC J0538.9+2618,PPM  94608,1RXS J053855.1+261843,SAO  77348,SBC9 347,SV* SON 10795,SWIFT J0538.8+2620,SWIFT J0538.9+2619,TIC 75078662,TYC 1869-200-1,4U 0538+26,UBV    5641,V* V725 Tau,WEB  5236,1XRS 05357+262,YZ  26  2566,[BM83] X0535+262,[JE82]  177,[KRL2007b] 49,[KW97] 23-57,AAVSO 0532+26,Gaia DR3 3441207615229815040,Gaia DR1 3441207615229815040,Gaia DR2 3441207615229815040","1994A&A...291L..31K,1995ApJ...438L..25G,2004MNRAS.350.1457H,2013HEAD...1312632C","1996A&AS..120C.175K,2007A&A...465L..21C,2013A&A...552A..81M,2013ApJ...771...96M,2015ApJ...806..193S","1996A&AS..120C.175K,2007A&A...465L..21C,2013A&A...552A..81M,2013ApJ...771...96M,2015ApJ...806..193S","2007A&A...465L..21C,2013A&A...552A..81M,2013ApJ...771...96M",,,,,05385458+2618568,J053854.58+261856.9,2RXS J053855.0+261843,4XMM J053854.5+261857,J053854.5+261855X,2SXPS J053854.5+261856,SWIFT J0538.8+2620,
HD 249179,88.97934004292,28.78510745618,3.182106220728655E-5,2022arXiv220800211G,0.0,181.28397303257773,1.8595336790794843,BE,,,,AAO+28 342,B5ne,3431561565357225088,10.0101,0.0028,10.0,0.03999999910593033,9.366,0.026,9.238,0.029,9.068,0.021,9.097000122070312,0.014000000432133675,8.821999549865723,0.010999999940395355,,,,,,,,,,,1811.0,1369.0,2694.0,16927.4,1957.0,"AAO+28  342,BD+28   946,EM* MWC  516,GCRV  3682,GSC 01875-02129,1H 0556+286,HD 249179,INTREF   284,2MASS J05555466+2847063,2MASS J05555504+2847064,TIC 78499882,TIC 78434673,TYC 1875-2129-1,4U 0548+29,WEB  5493,[KW97] 25-60,Gaia DR2 3431561565357225088,Gaia DR3 3431561565357225088,Gaia DR1 3431561565357225088",,,,2009ApJ...707..870B,,,,,05555504+2847064,J055555.04+284706.4,,,,,,
IGR J06074+2205,91.86088634198,22.09659725892,2.0922953902353273E-5,2022arXiv220800211G,0.0,188.3853278148747,0.813753445706985,"BE,XT",,373.2,,ATO J091.8608+22.0966,B0.5Ve,3423526544838563328,12.1663,0.003,12.21,,10.491,0.021,10.189,0.022,9.961,0.019,9.916999816894531,0.008999999612569809,10.013999938964844,0.00800000037997961,9.466,1.3874,9.499,6.846435974439411,,,,,,,5230.0,3582.0,6885.0,28984.2,,"GSC 01325-01064,ATO J091.8608+22.0966,CXOU J060726.6+220547,IGR J06074+2205,2MASS J06072661+2205477,NAME OKM2018 SWIFT J0607.4+2205,TIC 45116246,UCAC2  39636510,USNO-B1.0 1120-00112757,Gaia DR2 3423526544838563328,Gaia DR3 3423526544838563328",,2018A&A...613A..52R,,2019NewAR..8601546K,,,"2004ATel..223....1C,2006ATel..959....1T",,06072661+2205477,J060726.61+220547.7,,4XMM J060726.5+220547,J060726.6+220547,2SXPS J060726.5+220549,,
HESS J0632+057,98.24690241609,5.80032052835,2.3915267090291924E-5,2022arXiv220800211G,0.0,205.66654856072242,-1.4395237938262715,GP,316.8,,,1RXS J063258.3+054857,B0Vpe,3131822364779745536,8.8798,0.0028,9.15,0.019999999552965164,7.64,0.023,7.39,0.049,6.966,0.02,6.714000225067139,0.02199999988079071,6.0970001220703125,0.010999999940395355,3.848,0.557,1.676,3.0092306721552973,,,,,,,1695.0,1523.0,1866.0,41272.3,,"HD 259440,AG+05  815,ALS  8999,BD+05  1291,EM* MWC  148,GCRV  2612 E,GEN# +1.00259440,GSC 00158-03064,HESS J0632+057,Hilt  568,LAMOST J063259.01+054756.6,LS  VI +05   11,2MASS J06325925+0548012,MCW  443,PPM 150733,1RXS J063258.3+054857,SAO 114036,TeV J0632+057,TIC 234929785,TYC  158-3064-1,UBV    6509,UBV M  28509,UCAC2  33715682,uvby98 100259440,VER J0633+057,WEB  6239,XMMU J063259.3+054801,YZ   5  3001,[JE82]  230,[KSP2003] G205.6660-01.4398,[KSP2003] J063259.11+054802.2,[KW97] 29-46,[SC93] 269,[SPH2009] 3,[VGK85] NGC  2244 +05 231,Gaia DR2 3131822364779745536,Gaia DR3 3131822364779745536,Gaia DR1 3131822360483574912",,,2019AN....340..465M,2012MNRAS.421.1103C,,,,,06325925+0548012,J063259.25+054801.1,,4XMM J063259.2+054801,,2SXPS J063259.2+054801,,
PSR J0635+0533,98.82616381073,5.55174484414,1.6759773268156107E-5,2022A&A...665A..31F,0.0,206.15275368603352,-1.0423245888241621,"BE,XP",11.2,0.03,,SAX J0635.2+0533,B1IIIe-B2Ve,3131755947406031104,12.4968,0.0049,12.83,,10.603,0.022,10.239,0.024,9.955,0.021,9.618000030517578,0.014000000432133675,9.354000091552734,0.010999999940395355,17.92,0.0237,0.8063,34.0156436408975,,,,,,,5716.0,4507.0,6946.0,33740.6,,"PSR J0635+0533,INTREF   308,SAX J0635.2+0533,USNO-A1.0 0900-03155857",,"2000ApJ...528L..25C,2000ApJ...542L..41K",2000ApJ...542L..41K,2009ApJ...707..870B,,,,,06351827+0533063,J063518.28+053306.3,,4XMM J063518.2+053306,,2SXPS J063518.2+053307,,
