_rs_gaia,_q,_r_gaia,DR3Name_gaia,RA_ICRS_gaia,DE_ICRS_gaia,SolID_gaia,Source_gaia,RandomI_gaia,e_RA_ICRS_gaia,e_DE_ICRS_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,E_BP_RP__gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RV_gaia,e_RV_gaia,n_RV_gaia,o_RV_gaia,o_RVd_gaia,RVNper_gaia,RVS_N_gaia,RVgof_gaia,RVchi2_gaia,RVTdur_gaia,RVamp_gaia,RVtempTeff_gaia,RVtemplogg_gaia,RVtemp_Fe_H__gaia,Vatmparam_gaia,Vbroad_gaia,e_Vbroad_gaia,o_Vbroad_gaia,GRVSmag_gaia,e_GRVSmag_gaia,o_GRVSmag_gaia,RVSS_N_gaia,VarFlag_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,QSO_gaia,Gal_gaia,NSS_gaia,XPcont_gaia,XPsamp_gaia,RVS_gaia,EpochPh_gaia,EpochRV_gaia,MCMCGSP_gaia,MCMCMSC_gaia,And_gaia,PQSO_gaia,PGal_gaia,PSS_gaia,Teff_gaia,b_Teff_gaia,B_Teff_gaia,logg_gaia,b_logg_gaia,B_logg_gaia,__Fe_H__gaia,b__Fe_H__gaia,B__Fe_H__gaia,Dist_gaia,b_Dist_gaia,B_Dist_gaia,A0_gaia,b_A0_gaia,B_A0_gaia,AG_gaia,b_AG_gaia,B_AG_gaia,E_BP-RP__gaia,b_E_BP-RP__gaia,B_E_BP-RP__gaia,Lib_gaia,HIP_gaia,dHIP_gaia,nHIP_gaia,f_HIP_gaia,PS1coid_gaia,PS1_gaia,dPS1_gaia,nPS1_gaia,mPS1_gaia,f_PS1_gaia,SDSS13coid_gaia,SDSS13_gaia,dSDSS13_gaia,nSDSS13_gaia,mSDSS13_gaia,f_SDSS13_gaia,SKYM2_gaia,dSKYM2_gaia,nSKYM2_gaia,mSKYM2_gaia,f_SKYM2_gaia,TYC2_gaia,dTYC2_gaia,f_TYC2_gaia,TYC2moid_gaia,nTYC2_gaia,URAT1_gaia,dURAT1_gaia,f_URAT1_gaia,URAT1oid_gaia,nURAT1_gaia,mURAT1_gaia,AllWISE_gaia,dAllWISE_gaia,f_AllWISE_gaia,AllWISEoid_gaia,nAllWISE_gaia,mAllWISE_gaia,APASS9coid_gaia,APASS9_gaia,dAPASS9_gaia,nAPASS9_gaia,mAPASS9_gaia,f_APASS9_gaia,GSC23_gaia,dGSC23_gaia,f_GSC23_gaia,GSC23coid_gaia,nGSC23_gaia,mGSC23_gaia,RAVE5_gaia,dRAVE5_gaia,f_RAVE5_gaia,RAVE5coid_gaia,nRAVE5_gaia,_2MASS_gaia,d2MASS_gaia,f_2MASS_gaia,_2MASScoid_gaia,n2MASS_gaia,m2MASS_gaia,RAVE6_gaia,dRAVE6_gaia,f_RAVE6_gaia,RAVE6oid_gaia,nRAVE6_gaia,RAJ2000_gaia,DEJ2000_gaia,e_RAJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia
[1.5437760229025057],95.0,1.5437760229025057,Gaia DR3 5329108632491712384,130.65727934447,-48.21139631796,1.6361480689213768e+18,5329108632491712384,395548662.0,0.0259,0.0303,1.4357,0.0314,45.7593,5.442,-4.27,0.036,3.374,0.038,0.0269,-0.0073,-0.081,0.0393,0.0068,0.0707,-0.3278,0.1855,-0.051,-0.0952,388.0,0.0,387.0,1.0,1.1289,429.4,0.0,0.0,31.0,0.0,1.351,,,,,,,,44.0,26.0,0.055423,47.0,20.0,0.0,0.0209,160.0,1.0,0.0,1.04,0.209,0.121,0.122,0.0745,-60.269,-74.857,6.012,-5.482,0.0,395.0,6956.37988,22.019,315.93,16.081409,0.004405,42.0,2057.7,32.142,64.02,17.05508,0.017187,43.0,7211.4,62.058,116.2,15.102852,0.010079,1.332,0,2,0,2,0.0,1.952229,0.973671,0.978558,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.72726976485,-3.63520713447,158.9346633437,-62.27266065862,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1e-06,4913.7,4802.4,5329.9,4.3909,4.3401,4.4492,-0.7711,-0.9398,-0.4022,593.1324,567.9384,615.8105,2.2352,2.1388,2.5794,1.6658,1.5875,1.9444,0.9128,0.8683,1.0638,MARCS,,,,,,,,,,,,,,,,,441242433,0.100064,1,0,8,,,,,,,,,,,,J084237.74-481241.1,0.106802,8,107802393,1,0,,,,,,,S66G049996,0.305294,8,178142394,1,0,,,,,,08423775-4812411,0.040631,8,101588859,1,0,,,,,,130.65730782335,-48.21141131551,0.571377,0.625009,-0.0983
"[1.8501725512679226, 3.0776692325049537, 3.2878844357214403, 5.709752817053842, 7.25622177749129, 8.705797813860244, 9.888241311024412]",96.0,1.8501725512679226,Gaia DR3 5329122273307625984,130.59442213364,-48.04976671475,1.6361480689213768e+18,5329122273307625984,1370986692.0,0.0812,0.0916,1.1631,0.0964,12.0697,18.233,-10.694,0.108,14.767,0.148,0.1465,-0.125,-0.1071,0.1059,-0.0569,0.0811,-0.051,0.0329,-0.1153,0.2006,334.0,0.0,333.0,1.0,0.3496,355.0,0.0,0.0,95.0,0.0,,1.3911,0.0281,-0.273,-0.08,-0.156,-0.021,0.007,38.0,25.0,0.208594,44.0,16.0,0.0,0.0152,114.0,0.0,0.0,1.013,0.252,0.227,0.0567,0.115,-62.816,-73.786,40.424,-18.584,0.0,311.0,1246.05585,2.3768,524.25,17.948523,0.003447,41.0,560.24,27.688,20.234,18.467604,0.053732,42.0,1477.6,24.919,59.296,16.82402,0.018696,1.635,0,24,0,21,0.0,1.643583,0.519081,1.124502,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.57365741334,-3.56902120052,158.66715818331,-62.16159020626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1e-06,0.999997,4031.1,4003.6,4069.9,4.8287,4.8022,4.8521,-0.8812,-0.9596,-0.7921,612.7559,585.8536,643.1372,0.7285,0.6718,0.8006,0.5225,0.4813,0.575,0.2835,0.2615,0.3115,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.59449323612,-48.04983234571,1.738775,2.368826,0.1911
"[0.6657762884232867, 7.626173349088597]",97.0,0.6657762884232867,Gaia DR3 5329109010448834816,130.69162388108,-48.15729667825,1.6361480689213768e+18,5329109010448834816,1546648628.0,0.0623,0.07,1.4814,0.0748,19.8113,5.666,-4.65,0.083,3.238,0.092,-0.0759,0.0853,0.0326,0.0486,-0.0512,0.0602,-0.1656,0.1346,-0.0192,-0.1628,381.0,0.0,379.0,2.0,-0.2002,386.6,0.0,0.0,31.0,0.0,1.268,,,,,,,,43.0,26.0,0.133205,46.0,18.0,0.0,0.00606,157.0,0.0,0.0,0.992,0.241,0.0837,0.0951,0.114,-69.551,82.795,15.267,-11.217,0.0,386.0,1582.59712,1.8677,847.34,17.68894,0.003039,38.0,264.35,6.191,42.7,19.283089,0.02558,38.0,2034.0,10.546,192.87,16.476995,0.00678,1.452,0,0,0,0,0.0,2.806093,1.594149,1.211945,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.69862029968,-3.58388867085,158.91084125439,-62.21497147065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.997667,3449.4,3438.5,3460.2,4.1352,4.0948,4.1602,-0.367,-0.3908,-0.3317,606.2379,591.879,633.396,1.3174,1.2751,1.3566,0.8434,0.8158,0.8687,0.5469,0.5307,0.562,MARCS,,,,,,,,,,,,,,,,,441242282,0.126107,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G052766,0.214985,8,178589221,1,0,,,,,,08424599-4809263,0.015968,8,101822697,1,0,,,,,,130.69165486122,-48.15731106874,1.331797,1.487615,-0.1667
"[5.929254784486189, 6.359758198725801, 7.695610522013362, 8.949957375798506, 9.800810711657164]",98.0,5.929254784486189,Gaia DR3 5329116122904657664,130.54273775054,-48.12893838451,1.6361480689213768e+18,5329116122904657664,957153239.0,0.4449,0.5228,1.5762,0.5412,2.9127,3.464,-3.208,0.654,1.305,0.737,-0.1431,-0.0357,0.2026,-0.1527,0.0883,-0.0958,-0.0955,0.0112,-0.2188,-0.2367,246.0,0.0,246.0,0.0,-0.4892,242.8,0.0,0.0,95.0,0.0,,1.3964,0.1516,-0.301,-0.025,-0.144,0.03,0.204,29.0,20.0,1.090051,33.0,12.0,0.0,0.0186,130.0,0.0,0.0,0.976,0.141,0.293,0.196,0.138,-63.338,81.87,14.316,-7.459,0.0,255.0,126.96227,0.71666,177.16,20.428181,0.00672,22.0,40.658,4.5935,8.8512,21.315668,0.122697,23.0,155.31,7.7481,20.044,19.269911,0.054298,1.544,0,0,0,0,0.0,2.045757,0.887487,1.15827,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.61505505434,-3.64487008972,158.69974778942,-62.24661419335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.54275911406,-48.12894418544,10.389033,11.856471,-0.2268
[6.297456370746914],99.0,6.297456370746914,Gaia DR3 5329123712104931456,130.58595614941,-48.00154370159,1.6361480689213768e+18,5329123712104931456,112223770.0,0.1409,0.166,0.2438,0.1724,1.4144,3.625,-2.351,0.194,2.759,0.215,0.0056,0.0544,0.0714,0.0811,-0.0604,0.1129,-0.241,0.076,-0.0354,-0.0901,337.0,0.0,337.0,0.0,0.4446,357.6,0.467,0.8068,31.0,0.0,1.43,,,,,,,,38.0,26.0,0.305828,44.0,18.0,0.0,0.0115,112.0,0.0,0.0,1.016,0.189,0.159,0.169,0.0757,-49.512,-79.585,8.283,-28.761,0.0,353.0,483.60383,0.98173,492.61,18.976143,0.003528,41.0,201.47,6.8906,29.238,19.578039,0.037239,40.0,408.74,6.6034,61.898,18.21928,0.017943,1.262,0,1,0,1,0.0,1.358759,0.601896,0.756863,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.53203879956,-3.54388012476,158.5999068393,-62.12457619283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999997,4193.2,4167.8,4234.0,4.7835,4.7351,4.8174,-2.8481,-2.9725,-2.6265,1042.8535,1013.1314,1170.8274,0.0253,0.0073,0.0588,0.019,0.0055,0.0444,0.0103,0.003,0.0241,MARCS,,,,,,,,,,,,,,,,,441247814,0.165368,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G061537,0.269637,8,179897110,1,0,,,,,,,,,,,,,,,,,130.58597176526,-48.00155596566,3.104752,3.481039,-0.0982
"[0.5558473084477944, 3.953945418739519, 8.042696954290362]",100.0,0.5558473084477944,Gaia DR3 5329108735570966656,130.71527277926,-48.1837907614,1.6361480689213768e+18,5329108735570966656,1541516369.0,0.0359,0.04,1.4726,0.0432,34.0482,5.687,-4.622,0.052,3.314,0.05,-0.0465,-0.0704,0.0069,-0.0061,-0.0527,-0.0127,-0.2256,0.1791,-0.0883,-0.1116,391.0,0.0,390.0,1.0,2.3968,475.1,0.178,1.822,31.0,0.0,1.32,,,,,,,,44.0,26.0,0.074994,48.0,20.0,0.0,0.00871,119.0,0.0,0.0,1.087,0.198,0.0774,0.122,0.155,-79.881,82.352,10.999,-6.065,0.0,383.0,4559.56305,11.058,412.34,16.540058,0.003811,40.0,1164.8,15.924,73.147,17.672945,0.015103,40.0,5171.5,33.258,155.5,15.463862,0.00794,1.39,0,2,0,0,0.0,2.209083,1.132887,1.076196,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.72927105449,-3.58774779826,158.9705975564,-62.22820345154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.996487,4032.4,4027.7,4039.0,4.3384,4.3118,4.3766,0.3452,0.3235,0.3652,592.5212,567.7897,609.7764,1.1833,1.1682,1.2017,0.8185,0.8079,0.8315,0.4661,0.4605,0.4732,PHOENIX,,,,,,,,,,,,,,,,,441242199,0.099739,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G051525,0.561313,8,178369917,1,0,,,,,,08425167-4811017,0.00247,8,101708352,1,0,,,,,,130.71530358599,-48.18380549091,0.828058,0.816899,-0.1094
"[5.782563046495104, 8.001258856717675, 9.973170720435586]",101.0,5.782563046495104,Gaia DR3 5329123475898407168,130.56955651748,-48.02016858375,1.6361480689213768e+18,5329123475898407168,1387976647.0,0.0469,0.0561,1.359,0.0573,23.7035,5.443,-4.443,0.062,3.144,0.078,-0.0067,0.0265,-0.0166,0.1481,-0.0041,0.1563,-0.2245,0.0131,0.028,-0.086,310.0,0.0,308.0,2.0,-1.2078,286.9,0.0,0.0,31.0,0.0,1.3,,,,,,,,35.0,25.0,0.109498,39.0,16.0,0.0,0.0109,136.0,0.0,0.0,0.95,0.203,0.195,0.107,0.0127,-52.493,-81.752,13.14,-32.294,0.0,309.0,2832.28532,5.5584,509.55,17.057024,0.003483,36.0,632.53,11.792,53.639,18.33584,0.020433,38.0,3341.2,24.053,138.91,15.938144,0.008682,1.403,0,2,0,3,0.0,2.397696,1.278816,1.11888,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.54002085797,-3.56397452002,158.60241918143,-62.14616031534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.996487,3637.1,3621.3,3651.4,4.1943,4.1654,4.224,-0.2454,-0.265,-0.2271,654.5686,635.7607,670.6345,0.844,0.8213,0.8637,0.5633,0.5479,0.5766,0.3399,0.3309,0.3477,PHOENIX,,,,,,,,,,,,,,,,,441246801,0.113418,1,0,8,,,,,,,,,,,,J084216.70-480112.5,0.131222,8,108728828,1,0,,,,,,,S66G060356,1.037376,8,179741815,1,0,,,,,,08421669-4801126,0.059334,8,102414764,1,0,,,,,,130.56958603699,-48.02018255747,0.986558,1.258073,-0.0988
"[0.7581617915738196, 5.916817290794957, 6.3477709129331075, 7.942802609499001, 8.980859041610962]",102.0,0.7581617915738196,Gaia DR3 5329109487179228928,130.71880782576,-48.12864883327,1.6361480689213768e+18,5329109487179228928,245632471.0,0.0929,0.0952,1.0518,0.1014,10.3696,5.205,-4.007,0.127,3.323,0.143,0.3189,-0.2121,0.3127,0.2793,-0.0086,0.2493,0.2816,0.2565,-0.0203,0.1408,230.0,0.0,229.0,1.0,7.334,543.6,0.625,12.34,95.0,0.0,,1.2771,0.0285,-0.296,-0.278,-0.033,-0.094,-0.182,26.0,18.0,0.210031,30.0,16.0,1.0,0.0185,158.0,0.0,0.0,1.365,0.122,0.173,0.136,0.0451,-147.057,-62.195,23.434,38.119,0.0,215.0,3390.2558,14.151,239.58,16.861786,0.005304,11.0,2008.0,169.11,11.874,17.08165,0.091482,13.0,5709.1,389.48,14.658,15.356471,0.074166,2.276,0,11,0,13,0.0,1.725179,0.219864,1.505315,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.68716738728,-3.55196585327,158.90899937771,-62.18107472353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000109,0.99989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08425252-4807430,0.135294,8,101946838,1,0,,,,,,130.71883450404,-48.12866360061,2.000679,2.263613,0.1211
"[0.9460322762097477, 5.6646447236499675, 9.483201345887286, 9.865388001406274]",103.0,0.9460322762097477,Gaia DR3 5329109177934974080,130.70958602834,-48.17195221862,1.6361480689213768e+18,5329109177934974080,76176883.0,0.0748,0.0854,1.3709,0.0933,14.6883,5.517,-4.475,0.108,3.226,0.112,0.0224,0.0906,0.0627,0.0412,0.0386,0.0688,-0.1534,0.2463,0.0468,-0.0743,383.0,0.0,382.0,1.0,2.1871,461.8,0.372,1.847,31.0,0.0,1.268,,,,,,,,43.0,27.0,0.158956,46.0,17.0,0.0,0.015,159.0,0.0,0.0,1.08,0.18,0.119,0.101,0.0648,-76.753,-75.153,17.532,-13.907,0.0,387.0,1299.27515,2.1201,612.85,17.903114,0.003276,40.0,225.83,4.5838,49.267,19.454098,0.022214,37.0,1656.0,8.6765,190.87,16.700218,0.00683,1.448,0,1,0,0,0.0,2.75388,1.550983,1.202896,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.71758176093,-3.58345530318,158.94969427085,-62.22048072251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999389,3441.8,3434.3,3454.4,4.2421,4.2224,4.2728,-0.3282,-0.3608,-0.2697,623.7637,615.3326,636.1962,1.1312,1.0986,1.1688,0.7265,0.7054,0.7513,0.4711,0.4585,0.4858,MARCS,,,,,,,,,,,,,,,,,441242217,0.109701,1,0,8,,,,,,,,,,,,J084250.31-481018.8,0.205407,8,107993903,1,0,,,,,,,S66G052052,0.500183,8,178466806,1,0,,,,,,08425030-4810191,0.055369,8,101759398,1,0,,,,,,130.709615854,-48.17196655734,1.717866,1.806765,-0.0788
"[0.3695983778829962, 5.859396473508051, 7.555833301371318, 9.470719688052355]",104.0,0.3695983778829962,Gaia DR3 5329110586690897792,130.65428157507,-48.08048700536,1.6361480689213768e+18,5329110586690897792,318384140.0,0.2744,0.3008,0.8073,0.3161,2.5542,6.51,-4.162,0.369,5.005,0.414,0.0787,0.0294,0.009,0.1206,-0.1731,0.1434,-0.2269,0.0729,0.0054,0.0268,300.0,0.0,298.0,2.0,2.0578,375.5,1.465,3.388,95.0,0.0,,1.2467,0.0915,-0.298,-0.119,-0.071,-0.092,0.065,34.0,24.0,0.578277,38.0,21.0,0.0,0.0282,24.6,0.0,0.0,1.085,0.192,0.149,0.0282,0.0665,-49.699,-54.175,-52.206,27.685,0.0,296.0,290.37465,1.1358,255.66,19.52997,0.005062,23.0,82.608,15.954,5.178,20.545992,0.209703,25.0,347.2,10.03,34.616,18.396442,0.031592,1.48,2,1,0,0,0.0,2.149549,1.016022,1.133528,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.6225669872,-3.55632938316,158.77493119157,-62.16496484824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441246470,0.066107,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08423705-4804499,0.252282,8,102154149,1,0,,,,,,130.65430926332,-48.08050925056,5.901885,6.691757,0.0146
"[0.2855282655555324, 8.225525705638708, 9.894234684580006]",105.0,0.2855282655555324,Gaia DR3 5329109079168306816,130.688573443,-48.15536897566,1.6361480689213768e+18,5329109079168306816,999324247.0,0.0468,0.0539,1.3208,0.0573,23.0609,5.387,-4.194,0.064,3.381,0.073,-0.0139,0.0893,-0.0106,0.0348,-0.0251,0.0509,-0.2057,0.1366,-0.1002,-0.0792,385.0,0.0,384.0,1.0,-0.1388,392.5,0.0,0.0,31.0,0.0,1.296,,,,,,,,44.0,27.0,0.102999,47.0,19.0,0.0,0.0162,122.0,0.0,0.0,0.994,0.232,0.0874,0.0815,0.118,-64.765,-78.825,12.351,-11.667,0.0,385.0,2428.17863,8.6779,279.81,17.224165,0.004759,39.0,513.18,14.021,36.602,18.56287,0.029794,39.0,2903.3,37.296,77.845,16.090656,0.01445,1.407,0,0,0,2,0.0,2.472214,1.338705,1.133509,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.69584337004,-3.58430801571,158.90491323151,-62.21450172281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.996487,3557.3,3550.9,3567.8,4.1682,4.1421,4.1985,-0.2395,-0.2516,-0.2257,665.8292,648.2994,682.0461,0.7807,0.7608,0.8006,0.5145,0.5014,0.528,0.3184,0.3107,0.3262,PHOENIX,,,,,,,,,,,,,,,,,441242286,0.10999,1,0,8,,,,,,,,,,,,J084245.25-480919.4,0.070415,8,108073685,1,0,,,,,,,S66G005003,0.222134,8,178605384,1,0,,,,,,08424526-4809193,0.033049,8,101831199,1,0,,,,,,130.68860138246,-48.15538400403,1.031702,1.181705,-0.0821
"[0.27907561813012977, 3.008021262434687, 6.148491554944315, 7.15246539112064, 7.517514830769109, 7.536549610021796, 8.709168205903197, 8.790560013376854, 9.634254885498773, 9.650705340885903]",106.0,0.27907561813012977,Gaia DR3 5329121856685036288,130.58475476966,-48.10272501824,1.6361480689213768e+18,5329121856685036288,438332685.0,0.0927,0.1049,1.2196,0.1093,11.1589,5.206,-4.512,0.119,2.598,0.134,-0.1227,0.1342,-0.1309,0.1465,-0.1482,0.1749,-0.2207,0.0402,0.0275,-0.1304,322.0,0.0,322.0,0.0,3.3285,596.1,0.726,8.153,95.0,0.0,,1.1555,0.0318,-0.196,0.059,0.011,0.084,0.108,36.0,23.0,0.193437,38.0,17.0,3.0,0.0296,108.0,0.0,0.0,1.134,0.233,0.105,0.272,0.216,-34.66,86.195,3.297,-23.186,0.0,335.0,1484.22255,2.4967,594.48,17.758619,0.003306,31.0,210.0,7.2945,28.789,19.532999,0.037817,29.0,2061.6,13.555,152.09,16.462364,0.008077,1.531,0,1,0,1,0.0,3.070635,1.77438,1.296255,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.61156691136,-3.60663503565,158.71859070546,-62.20923839647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999712,3427.2,3418.1,3438.3,4.2215,4.2006,4.2401,0.1233,0.1051,0.1433,582.2021,574.224,592.4571,1.4603,1.4279,1.497,0.9089,0.8886,0.9322,0.6265,0.6135,0.6409,MARCS,,,,,,,,,,,,,,,,,441247150,0.076606,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08422034-4806098,0.034795,8,102058097,1,0,,,,,,130.58478479593,-48.10273656641,1.924736,2.166888,-0.1436
[8.374064306790816],107.0,8.374064306790816,Gaia DR3 5329109796412658688,130.65303296138,-48.14911285676,1.6361480689213768e+18,5329109796412658688,120829971.0,0.1203,0.1595,0.3149,0.1508,2.0884,6.037,-3.547,0.163,4.885,0.253,0.002,-0.0248,-0.0489,0.2101,-0.2317,0.1584,-0.1603,0.1204,-0.1087,-0.1986,318.0,0.0,318.0,0.0,-0.7758,321.3,0.0,0.0,95.0,0.0,,1.2826,0.0459,-0.32,-0.103,-0.049,0.062,-0.047,36.0,22.0,0.357312,40.0,16.0,1.0,0.0188,162.0,0.0,0.0,0.968,0.23,0.24,0.173,0.044,-117.321,-84.196,19.43,-36.537,0.0,333.0,614.07711,1.0379,591.68,18.71681,0.00331,33.0,214.52,8.5062,25.22,19.509859,0.043142,35.0,572.82,8.1296,70.461,17.852846,0.015866,1.282,0,0,0,0,0.0,1.657013,0.793049,0.863964,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.67629460255,-3.59916379553,158.85517122108,-62.22249006499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999999,3821.1,3804.5,3861.6,4.9339,4.879,5.0074,-0.8994,-1.248,-0.7676,784.1152,669.7158,875.504,0.0337,0.0075,0.125,0.0241,0.0053,0.0899,0.013,0.0029,0.0484,PHOENIX,,,,,,,,,,,,,,,,,441242321,0.111381,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G125916,0.179813,8,178657279,1,0,,,,,,08423678-4808568,0.501661,8,101858351,1,0,,,,,,130.65305658744,-48.14913456841,2.614015,4.082517,-0.2123
"[0.2739089332123278, 3.0996313301453076, 3.9735701129369647, 8.620027979425014, 9.227441578950035]",108.0,0.2739089332123278,Gaia DR3 5329115848026957440,130.56251206566,-48.150764615,1.6361480689213768e+18,5329115848026957440,678238317.0,0.087,0.1128,1.1918,0.1087,10.969,5.665,-4.577,0.122,3.338,0.147,-0.0176,0.0128,-0.0173,-0.0158,0.0497,0.0353,-0.137,0.1325,-0.0845,-0.198,290.0,0.0,288.0,2.0,-0.5658,306.0,0.166,0.267,95.0,0.0,,1.2545,0.0316,-0.318,0.04,-0.013,0.113,0.035,34.0,22.0,0.210997,37.0,14.0,3.0,0.0104,61.3,0.0,0.0,0.975,0.235,0.292,0.148,0.112,-58.947,-89.776,13.928,-28.357,0.0,286.0,1010.27196,2.074,487.12,18.176271,0.003544,17.0,189.75,15.855,11.968,19.643063,0.090761,16.0,1334.1,13.822,96.518,16.934944,0.011867,1.508,0,0,0,0,0.0,2.708118,1.466791,1.241327,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.64043777878,-3.64784226416,158.74935523961,-62.25743394493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441247279,0.480593,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08421500-4809026,0.213984,8,101851534,1,0,,,,,,130.56254255537,-48.1507794517,1.960511,2.366499,-0.1972
